frame,t,theta_deg,area_px,cx,cy,d1,d2,ang_deg,rcx,rcy,rd1,rd2,rang
0,577506.493172,61.74,64,-35.466,13.777,69.078,145.896,108.016,274.41,192.16,94.64,199.95,108.01
1,577506.498535,61.636,64,-35.382,14.346,69.215,145.697,107.914,274.46,192.91,94.81,199.82,107.93
2,577506.502226,61.536,63,-35.397,14.736,69.334,145.473,107.775,274.44,193.43,95.02,199.41,107.83
3,577506.506536,61.589,65,-35.753,14.521,69.515,146.102,108.095,273.98,193.16,95.22,200.32,108.1
4,577506.513676,61.49,68,-35.565,14.35,69.646,145.916,108.03,274.34,192.8,95.8,199.92,108.03
5,577506.518786,61.331,65,-35.497,14.04,70.001,145.914,108.016,274.47,192.48,96.05,200.02,107.94
6,577506.521563,61.497,64,-35.48,14.052,69.598,145.847,107.969,274.34,192.5,95.4,199.91,108.01
7,577506.526813,61.516,65,-35.292,14.07,69.481,145.688,107.771,274.65,192.56,95.19,199.66,107.76
8,577506.530538,61.596,64,-35.517,13.959,69.392,145.879,107.891,274.23,192.34,95.11,200.05,107.97
9,577506.537562,61.58,62,-35.323,14.253,69.291,145.59,107.719,274.61,192.79,94.93,199.72,107.73
10,577506.541782,61.228,63,-35.168,14.162,70.137,145.716,107.75,274.82,192.68,96.09,199.7,107.74
11,577506.545006,61.67,63,-35.235,14.671,69.128,145.672,107.68,274.73,193.39,94.7,199.64,107.67
12,577506.550177,61.634,64,-35.57,14.225,69.293,145.847,108.011,274.21,192.74,94.95,199.93,108.05
13,577506.554299,61.569,63,-35.356,13.878,69.368,145.7,107.77,274.61,192.32,95.04,199.56,107.74
14,577506.561911,61.584,63,-35.634,13.623,69.509,146.065,108.068,274.12,191.92,95.24,200.25,108.1
15,577506.566455,61.433,63,-35.314,14.044,69.57,145.488,107.912,274.56,192.49,95.35,199.43,107.96
16,577506.569912,61.44,61,-35.233,14.364,69.563,145.504,107.842,274.73,192.97,95.3,199.4,107.83
17,577506.581257,61.602,63,-35.666,14.112,69.37,145.86,108.1,274.17,192.58,95.13,199.99,108.08
18,577506.590094,61.577,63,-35.35,14.294,69.282,145.559,107.789,274.51,192.83,94.95,199.52,107.84
19,577506.594098,61.666,63,-35.522,14.2,69.26,145.93,107.923,274.28,192.7,94.93,200.01,107.97
20,577506.596728,61.648,64,-35.33,14.229,69.158,145.629,107.703,274.65,192.81,94.74,199.5,107.66
21,577506.601649,61.776,63,-35.74,14.025,69.112,146.14,108.015,274.03,192.5,94.68,200.28,108.01
22,577506.605572,61.652,63,-35.297,14.355,69.105,145.536,107.675,274.64,192.96,94.67,199.45,107.66
23,577506.613715,61.215,62,-35.35,13.986,70.219,145.829,107.878,274.6,192.46,96.22,199.76,107.86
24,577506.617521,61.714,63,-35.648,14.298,69.204,146.038,108.001,274.16,192.87,94.81,200.14,108.0
