frame,t,theta_deg,area_px,cx,cy,d1,d2,ang_deg,rcx,rcy,rd1,rd2,rang
0,577506.498073,65.261,60,39.456,11.077,59.299,141.7,66.826,321.11,205.03,78.36,187.12,66.82
1,577506.501636,65.415,62,39.488,11.383,59.21,142.316,66.906,321.18,205.4,78.26,187.96,66.87
2,577506.50587,65.29,62,39.531,11.724,59.325,141.915,66.706,321.25,205.88,78.36,187.36,66.67
3,577506.509268,65.279,64,39.402,11.798,59.392,142.02,66.822,321.11,206.0,78.56,187.6,66.86
4,577506.513005,65.317,66,39.409,11.408,59.383,142.2,66.726,321.08,205.43,78.55,187.6,66.7
5,577506.518146,65.367,61,39.412,10.993,59.314,142.306,66.74,321.18,204.87,78.41,188.16,66.74
6,577506.525975,65.267,65,39.572,10.912,59.357,141.869,66.771,321.32,204.81,78.46,187.43,66.81
7,577506.52991,65.429,64,39.542,11.263,59.097,142.118,66.75,321.3,205.25,78.07,187.63,66.67
8,577506.533361,65.391,65,39.558,11.612,59.218,142.204,66.922,321.25,205.74,78.25,187.79,66.91
9,577506.537289,65.438,64,39.723,11.483,59.022,141.989,66.767,321.47,205.56,77.99,187.51,66.76
10,577506.541218,65.483,63,39.855,11.405,59.09,142.4,66.901,321.64,205.46,78.08,188.04,66.89
11,577506.550876,65.348,62,39.614,11.444,59.202,141.936,66.93,321.32,205.51,78.23,187.43,66.92
12,577506.553915,65.312,66,39.687,11.346,59.317,142.018,66.794,321.42,205.38,78.38,187.54,66.78
13,577506.557372,65.371,63,39.543,11.129,59.149,141.931,66.666,321.26,205.08,78.17,187.31,66.65
14,577506.561736,65.302,64,39.498,10.942,59.368,142.083,66.751,321.17,204.85,78.45,187.63,66.74
15,577506.565844,65.275,63,39.604,10.881,59.382,141.973,66.625,321.34,204.76,78.48,187.39,66.62
16,577506.57416,65.308,64,39.437,11.108,59.431,142.267,66.672,321.09,205.07,78.53,187.87,66.66
17,577506.585206,65.327,62,39.525,11.328,59.274,141.993,66.67,321.21,205.36,78.32,187.51,66.66
18,577506.589111,65.408,62,39.502,11.035,59.094,142.0,66.653,321.18,204.97,78.09,187.52,66.64
19,577506.593413,65.45,63,39.568,11.135,59.067,142.163,66.777,321.25,205.11,78.12,187.96,66.87
20,577506.60135,65.45,62,39.402,11.497,59.131,142.32,66.927,321.1,205.58,78.16,188.02,66.96
21,577506.605169,65.385,62,39.463,11.585,59.11,141.915,66.957,321.12,205.7,78.1,187.4,66.95
22,577506.609032,65.414,66,39.549,11.395,59.161,142.194,66.832,321.25,205.44,78.26,187.84,66.89
23,577506.613156,65.456,60,39.535,11.236,58.946,141.904,66.771,321.28,205.2,77.91,187.33,66.74
24,577506.617202,65.404,62,39.494,11.205,59.086,141.958,66.785,321.19,205.16,78.13,187.46,66.79
25,577506.625485,65.41,61,39.45,11.326,59.145,142.136,66.726,321.08,205.32,78.24,187.74,66.75
26,577506.630155,65.347,62,39.465,11.353,59.23,141.996,66.715,321.09,205.39,78.3,187.55,66.74
27,577506.633393,65.278,65,39.484,11.343,59.413,142.061,66.781,321.19,205.27,78.73,187.24,66.72
28,577506.637653,65.275,63,39.587,11.393,59.469,142.179,66.891,321.21,205.47,78.57,187.99,66.92
29,577506.641032,65.318,60,39.277,11.623,59.405,142.257,66.946,320.92,205.73,78.51,187.73,66.95
30,577506.650381,65.325,62,39.205,11.717,59.394,142.269,66.948,320.86,205.83,78.51,187.8,66.91
31,577506.653751,65.341,60,39.349,11.47,59.167,141.813,66.706,321.04,205.51,78.2,187.21,66.67
32,577506.657933,65.293,64,39.391,11.226,59.294,141.861,66.882,321.09,205.22,78.38,187.43,66.92
33,577506.661943,65.449,67,39.279,11.109,59.103,142.247,67.004,320.86,205.0,78.27,187.43,66.92
34,577506.670224,65.469,63,39.273,11.507,58.967,142.022,66.905,320.87,205.58,77.96,187.5,66.92
35,577506.677757,65.463,62,39.247,11.552,58.945,141.938,66.911,320.83,205.64,77.94,187.39,66.95
36,577506.682237,65.439,61,39.211,11.538,59.066,142.103,67.27,320.76,205.65,78.03,187.76,67.28
37,577506.685443,65.396,66,39.265,11.408,59.186,142.159,67.041,320.92,205.41,78.28,187.62,66.98
38,577506.693767,65.373,62,39.332,11.436,59.168,141.989,66.843,320.99,205.49,78.19,187.39,66.82
39,577506.701633,65.334,66,39.278,11.404,59.337,142.181,67.014,320.89,205.4,78.46,187.58,66.93
40,577506.706496,65.257,66,39.531,11.326,59.382,141.874,66.934,321.21,205.36,78.46,187.36,66.92
41,577506.709178,65.304,67,39.355,11.425,59.338,142.021,66.886,320.98,205.38,78.66,187.27,66.81
42,577506.713278,65.407,59,39.24,11.636,59.15,142.131,66.729,320.83,205.75,78.2,187.63,66.76
43,577506.717423,65.377,66,39.299,11.599,59.237,142.174,66.715,320.91,205.61,78.5,187.5,66.65
44,577506.725501,65.425,62,39.151,11.581,59.211,142.372,66.807,320.75,205.69,78.25,187.74,66.81
45,577506.729412,65.508,64,39.231,11.268,59.008,142.338,66.669,320.79,205.29,77.98,187.87,66.66
46,577506.732656,65.454,64,39.466,11.14,58.914,141.816,66.524,321.17,205.11,77.83,187.17,66.47
47,577506.738022,65.439,63,39.362,11.257,59.047,142.056,66.642,320.95,205.24,78.13,187.55,66.71
48,577506.741558,65.407,65,39.34,11.393,59.214,142.282,66.776,320.96,205.44,78.24,187.89,66.77
49,577506.745527,65.436,62,39.437,11.307,59.042,142.024,66.62,321.05,205.33,78.05,187.61,66.65
50,577506.753621,65.4,63,39.783,11.219,59.369,142.618,67.011,321.58,205.2,78.46,188.22,67.0
51,577506.765694,65.375,61,39.257,11.441,59.271,142.248,66.846,320.93,205.48,78.35,187.57,66.81
52,577506.769341,65.289,63,39.689,11.198,59.369,142.015,66.737,321.45,205.18,78.44,187.65,66.73
53,577506.77884,65.276,62,39.604,11.104,59.345,141.888,66.599,321.31,205.06,78.42,187.37,66.59
54,577506.78135,65.306,63,39.732,11.077,59.281,141.899,66.634,321.48,205.03,78.33,187.39,66.62
55,577506.7853,65.309,63,39.672,11.264,59.259,141.863,66.569,321.43,205.26,78.31,187.24,66.56
56,577506.789668,65.3,63,39.793,11.375,59.331,141.983,66.647,321.56,205.42,78.4,187.5,66.64
57,577506.792771,65.332,60,39.672,11.33,59.215,141.878,66.795,321.4,205.36,78.24,187.35,66.79
58,577506.801922,65.299,65,39.888,11.229,59.329,141.974,66.758,321.68,205.23,78.39,187.49,66.75
59,577506.805289,65.444,65,39.679,11.302,59.086,142.175,66.64,321.41,205.33,78.07,187.75,66.63
60,577506.809825,65.494,61,39.579,11.47,59.086,142.45,66.763,321.27,205.52,78.13,188.18,66.76
61,577506.813361,65.318,62,39.94,11.439,59.274,141.948,66.799,321.78,205.51,78.28,187.42,66.75
62,577506.817318,65.431,64,39.644,11.294,59.057,142.038,66.613,321.36,205.31,78.04,187.57,66.6
63,577506.82139,65.48,61,39.419,11.241,59.154,142.538,66.873,321.07,205.24,78.17,188.22,66.86
64,577506.829404,65.258,62,39.694,11.222,59.416,141.963,66.903,321.45,205.19,78.52,187.51,66.86
65,577506.833325,65.371,62,39.511,11.235,59.179,142.007,66.627,321.15,205.19,78.32,187.26,66.58
66,577506.837354,65.289,62,39.607,11.257,59.363,142.0,66.784,321.31,205.27,78.44,187.52,66.78
67,577506.846081,65.278,64,39.546,11.186,59.394,142.014,66.823,321.4,205.15,78.53,187.7,66.89
68,577506.85322,65.267,63,39.494,11.291,59.321,141.787,66.72,321.24,205.3,78.36,187.04,66.64
69,577506.857522,65.282,65,39.44,11.401,59.382,142.009,66.776,321.14,205.46,78.5,187.6,66.81
70,577506.860807,65.25,66,39.356,11.382,59.403,141.887,66.869,321.02,205.41,78.49,187.48,66.85
71,577506.869801,65.355,63,39.224,11.284,59.18,141.922,66.822,320.75,205.33,78.21,187.45,66.87
72,577506.873604,65.329,64,39.407,11.281,59.179,141.777,66.774,321.05,205.3,78.2,187.23,66.77
73,577506.882978,65.384,66,39.258,11.449,59.206,142.138,66.91,320.85,205.45,78.41,187.46,66.89
74,577506.885616,65.415,62,39.267,11.472,59.044,141.918,66.744,320.83,205.55,78.06,187.48,66.78
75,577506.888985,65.355,64,39.271,11.427,59.22,142.015,66.844,320.84,205.5,78.24,187.66,66.85
76,577506.893233,65.25,65,39.241,11.385,59.403,141.887,66.9,320.82,205.41,78.56,187.3,66.87
77,577506.897065,65.354,64,39.511,11.386,59.377,142.389,66.984,321.22,205.44,78.43,187.99,66.94
78,577506.905977,65.273,61,39.069,11.426,59.344,141.872,66.86,320.66,205.39,78.57,187.16,66.77
79,577506.908963,65.325,64,39.183,11.377,59.263,141.957,66.815,320.76,205.42,78.31,187.47,66.81
80,577506.913235,65.383,65,39.433,11.312,59.328,142.428,67.047,321.08,205.34,78.39,188.08,67.04
81,577506.917351,65.352,59,39.125,11.447,59.144,141.819,66.756,320.63,205.53,78.16,187.14,66.73
82,577506.920755,65.37,64,39.204,11.492,59.192,142.031,66.822,320.78,205.58,78.21,187.57,66.81
83,577506.930079,65.333,65,39.094,11.595,59.289,142.066,66.981,320.65,205.72,78.34,187.46,66.98
84,577506.936951,65.368,67,39.239,11.368,59.259,142.178,66.955,320.89,205.4,78.27,187.83,66.93
85,577506.944841,65.423,68,39.331,11.303,59.228,142.403,66.964,321.04,205.33,78.32,188.14,67.03
86,577506.949171,65.336,66,39.274,11.324,59.267,142.023,66.918,320.91,205.3,78.43,187.32,66.86
87,577506.957111,65.367,63,39.413,11.283,59.118,141.834,66.659,321.09,205.29,78.13,187.21,66.65
88,577506.961244,65.29,64,39.407,11.228,59.317,141.9,66.799,321.04,205.2,78.44,187.31,66.77
89,577506.965344,65.365,65,39.494,11.265,59.229,142.094,66.79,321.28,205.28,78.34,187.62,66.89
90,577506.969316,65.32,66,39.579,11.301,59.293,142.002,66.849,321.27,205.3,78.41,187.46,66.82
91,577506.972832,65.33,61,39.557,11.31,59.181,141.789,66.611,321.21,205.33,78.24,187.3,66.64
92,577506.982928,65.407,67,39.796,11.243,59.376,142.674,67.008,321.61,205.22,78.56,188.4,67.02
93,577506.986048,65.335,65,39.55,11.264,59.26,142.003,66.794,321.29,205.24,78.31,187.52,66.74
94,577506.988761,65.335,62,39.619,11.223,59.22,141.909,66.592,321.29,205.22,78.29,187.45,66.62
95,577506.993752,65.324,62,39.646,11.226,59.252,141.923,66.622,321.37,205.23,78.29,187.42,66.61
96,577506.996781,65.29,64,39.646,11.219,59.295,141.843,66.649,321.35,205.15,78.51,186.97,66.58
97,577507.006587,65.325,66,39.595,11.214,59.305,142.059,66.701,321.34,205.19,78.38,187.47,66.68
98,577507.017731,65.317,66,39.548,11.223,59.304,142.011,66.662,321.22,205.14,78.55,187.42,66.6
99,577507.021376,65.343,65,39.703,11.3,59.176,141.844,66.571,321.39,205.32,78.16,187.25,66.52
100,577507.02507,65.36,65,40.002,11.328,59.491,142.693,67.061,321.83,205.39,78.69,188.14,67.03
101,577507.033741,65.325,63,39.51,11.322,59.284,142.009,66.767,321.28,205.34,78.4,187.47,66.81
102,577507.037415,65.331,64,39.522,11.232,59.225,141.901,66.665,321.2,205.22,78.3,187.32,66.68
103,577507.041009,65.287,64,39.512,11.267,59.313,141.874,66.627,321.22,205.22,78.48,187.13,66.57
104,577507.04521,65.282,66,39.56,11.263,59.335,141.899,66.645,321.37,205.25,78.52,187.5,66.71
105,577507.049123,65.362,62,39.562,11.302,59.2,142.005,66.6,321.25,205.32,78.23,187.53,66.59
106,577507.057978,65.405,63,39.647,11.286,59.205,142.251,66.627,321.53,205.27,78.24,188.25,66.69
107,577507.062007,65.282,62,39.474,11.4,59.355,141.949,66.796,321.14,205.45,78.43,187.45,66.79
108,577507.064742,65.352,64,39.339,11.395,59.318,142.234,66.794,320.95,205.44,78.4,187.56,66.75
109,577507.069899,65.357,63,39.281,11.394,59.255,142.113,66.768,320.92,205.43,78.31,187.54,66.75
110,577507.074433,65.329,65,39.351,11.374,59.29,142.043,66.831,320.94,205.43,78.35,187.45,66.81
111,577507.081194,65.35,63,39.206,11.365,59.227,142.005,66.744,320.79,205.41,78.26,187.53,66.74
112,577507.085254,65.428,65,39.513,11.293,59.295,142.59,66.932,321.31,205.3,78.38,188.2,66.94
113,577507.089025,65.389,63,39.177,11.464,59.171,142.085,66.903,320.94,205.53,78.32,187.51,66.96
114,577507.09311,65.37,65,39.147,11.467,59.216,142.091,66.858,320.68,205.54,78.22,187.46,66.78
115,577507.101241,65.403,65,39.22,11.373,59.186,142.194,66.84,320.84,205.41,78.22,187.65,66.82
116,577507.109114,65.384,64,39.104,11.335,59.234,142.206,66.902,320.65,205.37,78.27,187.79,66.89
117,577507.113597,65.287,63,39.23,11.357,59.34,141.937,66.821,320.89,205.4,78.48,187.5,66.87
118,577507.122247,65.244,63,39.272,11.327,59.425,141.91,66.867,320.86,205.33,78.59,187.34,66.85
119,577507.12528,65.259,63,39.266,11.351,59.425,141.99,66.833,320.86,205.39,78.52,187.51,66.82
120,577507.134136,65.303,64,39.24,11.364,59.324,141.984,66.77,320.87,205.39,78.4,187.39,66.76
121,577507.137442,65.381,64,39.172,11.415,59.279,142.297,66.815,320.78,205.46,78.34,187.81,66.81
122,577507.141772,65.338,62,39.223,11.418,59.224,141.935,66.742,320.84,205.48,78.23,187.38,66.7
123,577507.14509,65.348,66,39.308,11.402,59.286,142.139,66.863,320.96,205.46,78.48,187.59,66.96
124,577507.149237,65.319,66,39.322,11.394,59.287,141.982,66.898,320.94,205.45,78.34,187.5,66.89
125,577507.158174,65.349,64,39.274,11.385,59.221,141.985,66.881,320.84,205.44,78.24,187.61,66.88
126,577507.161644,65.363,64,39.275,11.369,59.187,141.981,66.893,320.91,205.4,78.22,187.39,66.89
127,577507.16499,65.361,62,39.257,11.375,59.149,141.878,66.822,320.85,205.42,78.16,187.36,66.81
128,577507.169153,65.473,62,39.497,11.334,59.235,142.694,67.115,321.2,205.37,78.36,188.53,67.18
