frame,t,nx,ny,nz,agree_deg
0,577506.493172,0.31316,-0.84405,-0.43532,3.43
1,577506.498535,0.31102,-0.84484,-0.43532,3.47
2,577506.502226,0.31053,-0.84395,-0.43741,3.57
3,577506.506536,0.31321,-0.84364,-0.43609,3.4
4,577506.513676,0.31234,-0.84313,-0.43769,3.45
5,577506.518786,0.31185,-0.84263,-0.43901,3.56
6,577506.521563,0.31252,-0.84314,-0.43754,3.57
7,577506.526813,0.30957,-0.84421,-0.43758,3.55
8,577506.530538,0.31095,-0.84468,-0.43568,3.54
9,577506.537562,0.30907,-0.84474,-0.4369,3.53
10,577506.541782,0.30874,-0.84389,-0.43878,3.81
11,577506.545006,0.30984,-0.84551,-0.43487,3.66
12,577506.550177,0.31243,-0.84388,-0.43619,3.41
13,577506.554299,0.31005,-0.84389,-0.43785,3.52
14,577506.561911,0.31305,-0.84316,-0.43712,3.42
15,577506.566455,0.31176,-0.8426,-0.43913,3.56
16,577506.569912,0.31097,-0.84317,-0.43859,3.59
17,577506.581257,0.31283,-0.84315,-0.4373,3.29
18,577506.590094,0.30992,-0.84403,-0.43769,3.46
19,577506.594098,0.31078,-0.84454,-0.43608,3.35
20,577506.596728,0.30919,-0.84559,-0.43518,3.6
21,577506.601649,0.31219,-0.84514,-0.43391,3.36
22,577506.605572,0.30917,-0.84526,-0.43582,3.58
23,577506.613715,0.30989,-0.84295,-0.43978,3.69
24,577506.617521,0.31179,-0.84444,-0.43555,3.3
25,577506.621974,0.30869,-0.84474,-0.43717,3.6
26,577506.626095,0.31059,-0.8442,-0.43688,3.49
27,577506.629621,0.31117,-0.84402,-0.43681,3.61
28,577506.638063,0.31215,-0.84411,-0.43593,3.59
29,577506.641646,0.31193,-0.84441,-0.43551,3.6
30,577506.644986,0.31241,-0.84428,-0.43543,3.54
31,577506.649804,0.30954,-0.84202,-0.4418,3.94
32,577506.653084,0.31425,-0.8442,-0.43424,3.27
33,577506.663007,0.30985,-0.84377,-0.43823,3.92
34,577506.674146,0.30891,-0.84626,-0.43408,3.5
35,577506.678216,0.30971,-0.84619,-0.43364,3.41
36,577506.68281,0.31142,-0.84687,-0.43108,3.57
37,577506.689946,0.31174,-0.84589,-0.43276,3.43
38,577506.694174,0.3121,-0.84477,-0.4347,3.32
39,577506.697873,0.31107,-0.84544,-0.43413,3.65
40,577506.701885,0.31035,-0.84282,-0.4397,4.12
41,577506.706059,0.31143,-0.84483,-0.43506,3.56
42,577506.713594,0.30995,-0.84451,-0.43673,3.46
43,577506.71803,0.31127,-0.84415,-0.4365,3.35
44,577506.720694,0.31212,-0.84424,-0.4357,3.27
45,577506.725989,0.3098,-0.84446,-0.43692,3.29
46,577506.729902,0.30909,-0.84386,-0.43859,3.37
47,577506.737617,0.31001,-0.84398,-0.43772,3.38
48,577506.740851,0.31004,-0.84455,-0.43659,3.51
49,577506.746096,0.31146,-0.8436,-0.43742,3.2
50,577506.748752,0.31103,-0.84508,-0.43485,3.59
51,577506.766374,0.31132,-0.84436,-0.43604,3.49
52,577506.769774,0.31353,-0.84314,-0.43683,3.33
53,577506.773372,0.30994,-0.84083,-0.44379,4.01
54,577506.778204,0.31433,-0.84261,-0.43726,3.14
55,577506.781032,0.31019,-0.84342,-0.43867,3.52
56,577506.789349,0.31213,-0.84307,-0.43795,3.38
57,577506.793113,0.30997,-0.84433,-0.43705,3.66
58,577506.797547,0.30965,-0.84416,-0.43763,3.73
59,577506.802569,0.30975,-0.84372,-0.43839,3.42
60,577506.804884,0.31005,-0.84431,-0.43704,3.38
61,577506.809381,0.30989,-0.84444,-0.4369,3.66
62,577506.817838,0.30898,-0.84389,-0.43861,3.5
63,577506.821639,0.31009,-0.84464,-0.43637,3.51
