frame,t,theta_deg,area_px,cx,cy,d1,d2,ang_deg,rcx,rcy,rd1,rd2,rang
0,578061.784686,59.685,57,-37.348,12.326,73.361,145.339,107.967,271.84,190.16,100.53,199.21,107.98
1,578061.792942,60.609,61,-36.393,13.132,72.221,147.157,107.696,273.12,191.25,98.94,201.75,107.71
2,578061.795728,59.728,60,-37.409,12.286,73.281,145.369,108.051,271.77,190.12,100.39,199.23,108.05
3,578061.800715,59.754,61,-37.469,12.379,73.181,145.28,107.992,271.69,190.25,100.25,199.11,107.99
4,578061.804581,59.844,63,-37.479,12.513,73.08,145.475,108.018,271.67,190.43,100.11,199.37,108.01
5,578061.808835,59.85,62,-37.582,12.531,73.125,145.589,108.09,271.56,190.47,100.19,199.44,108.09
6,578061.816533,59.85,62,-37.656,12.523,73.157,145.653,108.166,271.41,190.42,100.25,199.66,108.19
7,578061.820549,59.842,62,-37.736,12.57,73.149,145.603,108.153,271.36,190.54,100.23,199.64,108.2
8,578061.825067,60.768,62,-36.966,13.401,72.067,147.574,107.991,272.34,191.6,98.81,202.18,108.01
9,578061.828072,59.77,60,-37.818,12.737,73.259,145.508,108.262,271.32,190.83,100.38,199.72,108.38
10,578061.831891,60.507,62,-36.678,13.437,72.604,147.476,107.82,272.65,191.69,99.46,201.68,107.87
11,578061.840947,60.552,62,-36.946,13.443,72.411,147.285,107.982,272.39,191.7,99.21,201.79,107.98
12,578061.84462,60.482,63,-37.013,13.407,72.473,147.098,108.008,272.21,191.65,99.21,201.37,107.99
13,578061.847057,60.452,62,-36.989,13.404,72.528,147.07,107.994,272.33,191.65,99.37,201.5,107.99
14,578061.852144,59.737,63,-37.736,12.756,73.438,145.717,108.423,271.32,190.77,100.6,199.69,108.42
15,578061.856997,59.782,61,-37.744,12.601,73.347,145.733,108.35,271.46,190.65,100.4,200.17,108.41
16,578061.859891,59.699,64,-37.704,12.432,73.405,145.488,108.195,271.36,190.32,100.56,199.38,108.19
17,578061.868489,59.848,62,-37.479,12.642,73.014,145.359,107.916,271.67,190.61,100.03,199.2,107.91
18,578061.88041,59.742,62,-37.284,12.428,73.249,145.364,108.026,271.94,190.32,100.34,199.22,108.02
19,578061.883563,60.087,61,-36.782,12.482,73.142,146.668,108.028,272.64,190.41,100.22,200.91,108.07
20,578061.892245,59.732,62,-37.186,12.222,73.277,145.378,107.845,272.05,189.9,100.67,199.16,107.89
21,578061.895577,60.333,64,-36.397,12.691,72.834,147.153,107.768,273.15,190.67,99.78,201.64,107.76
22,578061.900257,59.884,64,-36.835,12.361,73.28,146.049,108.022,272.57,190.23,100.42,200.29,108.07
23,578061.90409,59.619,62,-37.09,12.134,73.511,145.352,107.789,272.28,189.97,100.76,199.37,107.88
24,578061.908272,60.06,62,-36.523,12.421,73.302,146.871,107.89,272.97,190.3,100.42,201.26,107.88
25,578061.916258,60.291,63,-36.159,12.687,72.955,147.206,107.604,273.47,190.66,99.96,201.71,107.6
26,578061.91985,59.858,60,-36.659,12.318,73.633,146.638,108.013,272.87,190.21,100.83,201.21,108.04
27,578061.924183,59.405,64,-36.986,12.038,73.981,145.353,107.981,272.38,189.81,101.36,199.3,108.01
28,578061.92856,59.354,62,-36.885,12.131,73.898,144.973,107.7,272.58,190.01,101.17,198.64,107.65
29,578061.932147,59.787,60,-36.577,12.241,73.821,146.701,107.905,272.96,190.07,101.17,200.8,107.89
30,578061.936372,59.547,61,-36.626,12.236,74.054,146.113,107.962,272.87,190.11,101.33,200.3,107.9
31,578061.944078,59.185,62,-36.99,12.03,74.369,145.176,107.911,272.34,189.77,101.88,198.97,107.91
32,578061.947481,60.123,62,-36.075,12.869,73.273,147.094,107.683,273.55,190.88,100.41,201.63,107.7
33,578061.960289,59.257,62,-36.91,12.18,74.278,145.304,107.838,272.45,189.98,101.76,199.15,107.83
34,578061.967445,59.168,59,-36.961,12.168,74.365,145.097,107.801,272.36,189.82,102.2,198.68,107.82
35,578061.972432,59.238,61,-36.977,12.308,74.21,145.089,107.74,272.38,190.07,101.86,198.74,107.69
36,578061.976888,59.008,59,-36.848,12.162,74.656,144.984,107.524,272.57,189.93,102.34,198.7,107.48
37,578061.980037,59.767,58,-36.514,12.71,73.753,146.473,107.706,272.93,190.66,101.14,200.7,107.8
38,578061.983943,59.418,64,-36.873,12.518,73.975,145.4,107.694,272.5,190.44,101.34,199.28,107.69
39,578061.992993,59.486,62,-36.953,12.579,73.853,145.45,107.748,272.42,190.53,101.19,199.26,107.74
40,578061.996831,60.345,58,-35.81,13.359,72.936,147.411,107.251,273.91,191.54,100.03,201.83,107.27
41,578062.000016,59.473,62,-37.0,12.598,73.903,145.496,107.838,272.33,190.55,101.24,199.41,107.83
42,578062.004334,60.201,61,-36.027,13.155,73.255,147.408,107.431,273.65,191.3,100.36,201.98,107.43
43,578062.008607,60.183,62,-36.073,13.286,73.066,146.945,107.523,273.46,191.44,100.12,201.2,107.56
44,578062.011776,59.617,61,-36.84,12.949,73.22,144.768,107.296,272.59,191.06,100.34,198.5,107.35
45,578062.020155,60.171,62,-36.051,13.116,73.237,147.235,107.548,273.46,191.24,100.32,201.47,107.64
46,578062.023557,60.209,62,-36.56,12.887,73.203,147.339,108.034,272.92,190.94,100.29,201.89,108.03
47,578062.028324,59.538,62,-37.054,12.65,73.382,144.746,107.569,272.25,190.62,100.53,198.37,107.56
48,578062.031384,59.546,61,-37.059,12.642,73.348,144.714,107.509,272.34,190.68,100.4,198.27,107.41
49,578062.048144,59.552,63,-37.44,12.27,73.641,145.318,108.126,271.73,190.1,100.88,199.16,108.12
50,578062.05177,59.627,62,-37.444,12.278,73.44,145.248,108.042,271.72,190.11,100.61,199.06,108.04
51,578062.055577,59.585,62,-37.494,12.209,73.472,145.125,108.08,271.68,189.95,100.82,198.8,108.03
52,578062.05968,59.712,64,-37.397,12.319,73.351,145.437,108.176,271.82,190.2,100.5,199.42,108.22
53,578062.063416,59.702,62,-37.456,12.245,73.305,145.304,108.075,271.7,190.07,100.42,199.14,108.07
54,578062.073162,59.718,62,-37.472,12.227,73.248,145.258,108.095,271.68,190.04,100.34,199.08,108.09
55,578062.075467,59.739,64,-37.427,12.255,73.266,145.385,108.195,271.74,190.08,100.37,199.25,108.19
56,578062.080663,59.741,64,-37.427,12.24,73.265,145.394,108.212,271.74,190.06,100.37,199.26,108.2
57,578062.083251,59.745,64,-37.425,12.235,73.262,145.405,108.214,271.75,190.05,100.36,199.27,108.21
58,578062.088179,60.469,61,-36.158,12.887,72.628,147.349,107.553,273.28,190.93,99.43,201.59,107.63
59,578062.095695,59.96,62,-37.268,12.311,73.1,146.022,108.321,272.07,190.22,100.09,200.44,108.34
60,578062.099136,59.754,62,-37.457,12.181,73.218,145.356,108.102,271.74,190.01,100.33,199.29,108.15
61,578062.104172,59.722,62,-37.476,12.216,73.258,145.295,108.105,271.64,190.0,100.38,199.01,108.08
62,578062.107439,59.716,63,-37.446,12.283,73.311,145.378,108.15,271.7,190.04,100.6,199.14,108.18
63,578062.111438,59.69,62,-37.483,12.286,73.341,145.324,108.088,271.67,190.12,100.47,199.17,108.08
