frame,t,nx,ny,nz,agree_deg
0,577892.373351,0.32134,-0.83061,-0.45479,5.53
1,577892.380842,0.31527,-0.83056,-0.4591,5.16
2,577892.385271,0.31757,-0.82963,-0.45921,5.35
3,577892.388539,0.31924,-0.82896,-0.45925,5.54
4,577892.392446,0.31709,-0.83027,-0.45837,5.81
5,577892.397257,0.32338,-0.82909,-0.4561,5.03
6,577892.402289,0.31625,-0.82991,-0.45961,5.61
7,577892.40848,0.31291,-0.83292,-0.45642,4.94
8,577892.41212,0.32401,-0.83397,-0.44668,3.84
9,577892.416032,0.3173,-0.83657,-0.44661,4.17
10,577892.420135,0.31715,-0.8296,-0.45954,5.72
11,577892.424752,0.31273,-0.83413,-0.45435,4.49
12,577892.433059,0.30906,-0.83448,-0.45621,5.85
13,577892.436621,0.31732,-0.83148,-0.45601,4.61
14,577892.440249,0.3113,-0.83125,-0.46057,5.27
15,577892.444721,0.31329,-0.83,-0.46147,5.41
16,577892.44907,0.31189,-0.83842,-0.44696,3.86
17,577892.457898,0.3056,-0.83355,-0.46023,5.45
18,577892.46841,0.30328,-0.83428,-0.46043,6.01
19,577892.472262,0.30883,-0.83175,-0.46133,5.4
20,577892.476605,0.3098,-0.83662,-0.45176,4.26
21,577892.484321,0.32351,-0.83311,-0.44863,2.96
22,577892.488557,0.3095,-0.83707,-0.45113,3.92
23,577892.491881,0.30507,-0.83454,-0.45877,5.03
24,577892.496804,0.30469,-0.83334,-0.4612,5.22
25,577892.500861,0.31425,-0.83365,-0.45418,4.02
26,577892.509093,0.31248,-0.83761,-0.44806,3.54
27,577892.513061,0.31066,-0.83875,-0.44721,4.32
28,577892.517314,0.30127,-0.83356,-0.46304,5.92
29,577892.520493,0.31897,-0.82719,-0.46261,4.51
30,577892.525583,0.31464,-0.83888,-0.44417,3.25
31,577892.533027,0.31645,-0.83837,-0.44384,3.35
32,577892.536313,0.31731,-0.83697,-0.44587,3.29
33,577892.540757,0.31778,-0.83644,-0.44652,3.3
34,577892.552755,0.32284,-0.83472,-0.44611,2.89
35,577892.561767,0.31828,-0.8376,-0.44398,2.73
