# skew_n, 1327
# skew_median_ms, 1.0143749532289803
# skew_p95_ms, 8.148295630235229
# skew_max_ms, 17.411499982699752
# skew_dropped, 0
index,t_capture,skew_s,t_a,t_b
84,359023.449605,0.002488,359023.448361,359023.450850
85,359023.473231,0.001011,359023.472725,359023.473736
86,359023.489392,0.001232,359023.488776,359023.490008
87,359023.513122,0.001080,359023.512582,359023.513662
88,359023.528376,0.001073,359023.527839,359023.528912
89,359023.551677,0.000836,359023.551259,359023.552095
90,359023.565451,0.006592,359023.568746,359023.562155
91,359023.592758,0.000805,359023.592355,359023.593160
92,359023.609026,0.000580,359023.608736,359023.609316
93,359023.632667,0.000862,359023.632236,359023.633098
94,359023.649549,0.000695,359023.649202,359023.649897
95,359023.664308,0.001335,359023.663640,359023.664975
96,359023.688803,0.000772,359023.688417,359023.689188
97,359023.708896,0.006455,359023.712123,359023.705668
98,359023.727774,0.000899,359023.727324,359023.728223
99,359023.745039,0.001240,359023.744419,359023.745659
100,359023.769089,0.001101,359023.768539,359023.769640
101,359023.785364,0.001239,359023.784744,359023.785984
102,359023.805201,0.006607,359023.808505,359023.801898
103,359023.824765,0.000530,359023.824500,359023.825030
104,359023.848319,0.000983,359023.847827,359023.848810
105,359023.865379,0.001759,359023.864500,359023.866259
106,359023.884398,0.008102,359023.888449,359023.880347
107,359023.904350,0.000572,359023.904064,359023.904636
108,359023.925081,0.007483,359023.928823,359023.921340
109,359023.943868,0.000601,359023.943567,359023.944169
110,359023.960676,0.001040,359023.960156,359023.961197
111,359023.984874,0.000720,359023.984515,359023.985234
112,359024.000800,0.000972,359024.000314,359024.001286
113,359024.021809,0.007659,359024.025638,359024.017980
114,359024.041910,0.000527,359024.041647,359024.042173
115,359024.060744,0.009745,359024.055872,359024.065617
116,359024.080882,0.001084,359024.080340,359024.081425
117,359024.105076,0.001747,359024.104203,359024.105950
118,359024.120401,0.001771,359024.119515,359024.121286
119,359024.144395,0.000894,359024.143947,359024.144842
120,359024.161361,0.001991,359024.160366,359024.162357
121,359024.181450,0.007118,359024.185009,359024.177891
122,359024.199975,0.000665,359024.199643,359024.200308
123,359024.224283,0.000938,359024.223814,359024.224752
124,359024.242713,0.000608,359024.242409,359024.243017
125,359024.260474,0.007056,359024.264002,359024.256947
126,359024.279910,0.012775,359024.286298,359024.273523
127,359024.303774,0.000018,359024.303765,359024.303783
128,359024.321134,0.001643,359024.320312,359024.321955
129,359024.340041,0.001581,359024.339250,359024.340831
130,359024.361498,0.000627,359024.361185,359024.361811
131,359024.382709,0.004749,359024.385083,359024.380334
132,359024.401323,0.001810,359024.400418,359024.402228
133,359024.421425,0.006159,359024.424504,359024.418345
134,359024.443113,0.002841,359024.441693,359024.444534
135,359024.460829,0.006128,359024.463893,359024.457765
136,359024.478764,0.008867,359024.483197,359024.474330
137,359024.496461,0.001030,359024.495946,359024.496976
138,359024.520334,0.000586,359024.520041,359024.520628
139,359024.536926,0.000747,359024.536553,359024.537300
140,359024.557386,0.006141,359024.560457,359024.554316
141,359024.576368,0.000605,359024.576670,359024.576065
142,359024.599709,0.000602,359024.599408,359024.600010
143,359024.616635,0.000882,359024.616194,359024.617076
144,359024.637995,0.006294,359024.641142,359024.634848
145,359024.657109,0.000572,359024.656823,359024.657395
146,359024.677053,0.007196,359024.680651,359024.673456
147,359024.696490,0.000547,359024.696216,359024.696763
148,359024.714187,0.001415,359024.714895,359024.713480
149,359024.735980,0.000485,359024.735738,359024.736223
150,359024.752810,0.001207,359024.752207,359024.753413
151,359024.777785,0.001243,359024.777163,359024.778407
152,359024.793389,0.000782,359024.792998,359024.793780
153,359024.817625,0.001614,359024.816817,359024.818432
154,359024.832487,0.000813,359024.832081,359024.832894
155,359024.854760,0.006245,359024.857882,359024.851637
156,359024.871440,0.000433,359024.871223,359024.871656
157,359024.893202,0.007124,359024.896764,359024.889640
158,359024.912825,0.000722,359024.912464,359024.913186
159,359024.936299,0.000536,359024.936031,359024.936567
160,359024.952411,0.000530,359024.952146,359024.952676
161,359024.968252,0.000555,359024.967974,359024.968529
162,359024.991822,0.000602,359024.991521,359024.992123
163,359025.009167,0.001436,359025.008449,359025.009885
164,359025.032742,0.000491,359025.032496,359025.032988
165,359025.050271,0.002254,359025.049144,359025.051397
166,359025.072330,0.000979,359025.071841,359025.072820
167,359025.089535,0.000809,359025.089130,359025.089939
168,359025.109594,0.007052,359025.113120,359025.106068
169,359025.128918,0.001688,359025.128074,359025.129763
170,359025.152619,0.000585,359025.152326,359025.152911
171,359025.168575,0.001539,359025.167805,359025.169344
172,359025.189949,0.004747,359025.192322,359025.187575
173,359025.207242,0.000497,359025.206994,359025.207491
174,359025.223806,0.001543,359025.223035,359025.224578
175,359025.249965,0.001602,359025.249164,359025.250766
176,359025.265354,0.001796,359025.264456,359025.266252
177,359025.289046,0.000675,359025.288709,359025.289383
178,359025.305532,0.001984,359025.304540,359025.306524
179,359025.328110,0.000969,359025.327625,359025.328594
180,359025.345585,0.001717,359025.344726,359025.346444
181,359025.369275,0.000461,359025.369045,359025.369505
182,359025.385147,0.000990,359025.384653,359025.385642
183,359025.405287,0.007378,359025.408976,359025.401598
184,359025.424325,0.000559,359025.424045,359025.424605
185,359025.447855,0.000509,359025.447601,359025.448109
186,359025.464474,0.000476,359025.464236,359025.464712
187,359025.488599,0.000837,359025.488181,359025.489018
188,359025.504707,0.000544,359025.504435,359025.504979
189,359025.525127,0.006584,359025.528419,359025.521836
190,359025.546377,0.000544,359025.546105,359025.546648
191,359025.569176,0.000692,359025.568830,359025.569522
192,359025.585191,0.001529,359025.584426,359025.585955
193,359025.608712,0.000926,359025.608249,359025.609175
194,359025.626920,0.000897,359025.626471,359025.627368
195,359025.648270,0.000466,359025.648037,359025.648503
196,359025.664388,0.000533,359025.664121,359025.664654
197,359025.686149,0.004599,359025.688449,359025.683849
198,359025.705210,0.001579,359025.704420,359025.706000
199,359025.728193,0.000460,359025.727963,359025.728423
200,359025.744289,0.000529,359025.744025,359025.744553
201,359025.761208,0.001805,359025.760306,359025.762111
202,359025.786170,0.001068,359025.786703,359025.785636
203,359025.801289,0.000994,359025.800792,359025.801786
204,359025.824736,0.000585,359025.824444,359025.825029
205,359025.841499,0.000859,359025.841070,359025.841929
206,359025.861710,0.006628,359025.865024,359025.858396
207,359025.882936,0.000912,359025.883392,359025.882480
208,359025.894583,0.010833,359025.889166,359025.900000
209,359025.915455,0.000047,359025.915431,359025.915478
210,359025.943836,0.001524,359025.943074,359025.944598
211,359025.960714,0.000757,359025.960335,359025.961093
212,359025.984150,0.000426,359025.983938,359025.984363
213,359026.002130,0.001465,359026.002862,359026.001397
214,359026.024541,0.000523,359026.024280,359026.024803
215,359026.040265,0.000560,359026.039984,359026.040545
216,359026.060535,0.008481,359026.064775,359026.056294
217,359026.080996,0.000742,359026.080626,359026.081367
218,359026.098605,0.000722,359026.098244,359026.098966
219,359026.117902,0.011985,359026.111909,359026.123894
220,359026.141419,0.007582,359026.145210,359026.137628
221,359026.161136,0.000492,359026.160890,359026.161382
222,359026.177122,0.001672,359026.176286,359026.177958
223,359026.200089,0.000507,359026.199836,359026.200343
224,359026.216960,0.000789,359026.216565,359026.217355
225,359026.242377,0.000494,359026.242130,359026.242624
226,359026.257948,0.003189,359026.256354,359026.259543
227,359026.281047,0.001013,359026.280541,359026.281554
228,359026.298360,0.003240,359026.296741,359026.299980
229,359026.318257,0.009224,359026.313645,359026.322869
230,359026.335793,0.000526,359026.335529,359026.336056
231,359026.357070,0.010141,359026.351999,359026.362141
232,359026.376914,0.000742,359026.376543,359026.377285
233,359026.399929,0.000720,359026.399569,359026.400289
234,359026.417191,0.000763,359026.416809,359026.417572
235,359026.441014,0.000542,359026.440743,359026.441285
236,359026.456821,0.000416,359026.456614,359026.457029
237,359026.481509,0.001432,359026.480793,359026.482226
238,359026.503439,0.001074,359026.503977,359026.502902
239,359026.520946,0.001436,359026.520227,359026.521664
240,359026.542758,0.003479,359026.544497,359026.541018
241,359026.561851,0.002384,359026.560659,359026.563044
242,359026.576476,0.000934,359026.576009,359026.576943
243,359026.600365,0.000950,359026.599890,359026.600840
244,359026.615866,0.000507,359026.615613,359026.616120
245,359026.641218,0.001771,359026.640333,359026.642104
246,359026.656399,0.000531,359026.656134,359026.656665
247,359026.686365,0.003020,359026.687875,359026.684855
248,359026.705366,0.001708,359026.704512,359026.706220
249,359026.721984,0.000729,359026.721620,359026.722348
250,359026.744868,0.000807,359026.744465,359026.745272
251,359026.760555,0.000490,359026.760310,359026.760800
252,359026.785180,0.000747,359026.784806,359026.785554
253,359026.800662,0.000674,359026.800325,359026.800999
254,359026.824761,0.000607,359026.825064,359026.824457
255,359026.841831,0.000806,359026.841428,359026.842234
256,359026.865442,0.001625,359026.864629,359026.866254
257,359026.881111,0.001635,359026.880293,359026.881929
258,359026.904476,0.000612,359026.904170,359026.904782
259,359026.920444,0.000643,359026.920766,359026.920123
260,359026.943565,0.005044,359026.946087,359026.941043
261,359026.964960,0.006165,359026.968043,359026.961878
262,359026.984729,0.000799,359026.984330,359026.985129
263,359026.997010,0.006615,359027.000318,359026.993703
264,359027.024246,0.001262,359027.023615,359027.024877
265,359027.036828,0.010282,359027.031687,359027.041969
266,359027.065803,0.000818,359027.065394,359027.066212
267,359027.080158,0.000718,359027.079799,359027.080517
268,359027.101433,0.006314,359027.104590,359027.098276
269,359027.120324,0.000684,359027.119982,359027.120666
270,359027.145408,0.001816,359027.144500,359027.146316
271,359027.160835,0.000771,359027.160449,359027.161220
272,359027.180888,0.007491,359027.184634,359027.177143
273,359027.201406,0.000997,359027.200908,359027.201905
274,359027.224344,0.000463,359027.224112,359027.224575
275,359027.240238,0.001410,359027.239533,359027.240943
276,359027.257903,0.001789,359027.257008,359027.258797
277,359027.281794,0.001369,359027.281109,359027.282478
278,359027.296135,0.000791,359027.295740,359027.296531
279,359027.320673,0.000871,359027.320238,359027.321109
280,359027.337026,0.000710,359027.336671,359027.337381
281,359027.359996,0.000533,359027.359729,359027.360262
282,359027.376344,0.001073,359027.375808,359027.376881
283,359027.401162,0.000826,359027.400749,359027.401575
284,359027.417612,0.000959,359027.417132,359027.418092
285,359027.438022,0.005839,359027.440942,359027.435102
286,359027.462333,0.001021,359027.462843,359027.461822
287,359027.481556,0.001577,359027.480768,359027.482344
288,359027.504375,0.001761,359027.503495,359027.505256
289,359027.520706,0.000781,359027.520315,359027.521097
290,359027.543951,0.001679,359027.543111,359027.544790
291,359027.562572,0.000983,359027.563064,359027.562081
292,359027.584989,0.001550,359027.584214,359027.585764
293,359027.600241,0.001476,359027.599503,359027.600979
294,359027.621281,0.007256,359027.624909,359027.617653
295,359027.640793,0.000591,359027.640498,359027.641089
296,359027.664490,0.000934,359027.664023,359027.664957
297,359027.681209,0.001643,359027.680387,359027.682030
298,359027.704320,0.000556,359027.704042,359027.704598
299,359027.721328,0.001124,359027.720766,359027.721890
300,359027.744108,0.000542,359027.743837,359027.744378
301,359027.760994,0.001398,359027.760295,359027.761693
302,359027.776045,0.000534,359027.775778,359027.776312
303,359027.800787,0.000809,359027.800383,359027.801192
304,359027.817869,0.002683,359027.816527,359027.819210
305,359027.840762,0.000706,359027.840409,359027.841115
306,359027.856279,0.000441,359027.856059,359027.856500
307,359027.878503,0.001266,359027.879136,359027.877870
308,359027.902416,0.003675,359027.904254,359027.900579
309,359027.922248,0.000345,359027.922076,359027.922421
310,359027.937086,0.000899,359027.936637,359027.937536
311,359027.957540,0.010583,359027.952248,359027.962831
312,359027.976862,0.000824,359027.976450,359027.977273
313,359028.000074,0.000679,359028.000413,359027.999734
314,359028.016517,0.001010,359028.016012,359028.017023
315,359028.040829,0.000589,359028.040535,359028.041124
316,359028.057833,0.002434,359028.056616,359028.059050
317,359028.080908,0.000596,359028.080610,359028.081206
318,359028.097117,0.000608,359028.096813,359028.097421
319,359028.117878,0.006609,359028.121183,359028.114574
320,359028.136528,0.001678,359028.135690,359028.137367
321,359028.160035,0.000549,359028.159761,359028.160310
322,359028.176885,0.000546,359028.176612,359028.177158
323,359028.196979,0.007360,359028.200659,359028.193299
324,359028.217821,0.002381,359028.216630,359028.219011
325,359028.232687,0.000649,359028.232362,359028.233011
326,359028.257149,0.001091,359028.256604,359028.257695
327,359028.272006,0.000491,359028.271761,359028.272251
328,359028.296391,0.001441,359028.295671,359028.297112
329,359028.313497,0.001331,359028.312831,359028.314162
330,359028.336444,0.000564,359028.336162,359028.336726
331,359028.352726,0.001542,359028.351955,359028.353497
332,359028.372956,0.008473,359028.377192,359028.368720
333,359028.392038,0.000568,359028.391754,359028.392323
334,359028.408485,0.001679,359028.407646,359028.409325
335,359028.432623,0.000757,359028.432245,359028.433002
336,359028.449280,0.001010,359028.448775,359028.449785
337,359028.472715,0.000781,359028.472325,359028.473106
338,359028.488443,0.000950,359028.487968,359028.488918
339,359028.512559,0.000607,359028.512256,359028.512862
340,359028.530173,0.002649,359028.528849,359028.531498
341,359028.551859,0.000545,359028.551587,359028.552132
342,359028.569944,0.000923,359028.569482,359028.570406
343,359028.592370,0.000493,359028.592124,359028.592617
344,359028.604932,0.007862,359028.608863,359028.601001
345,359028.632692,0.000921,359028.632232,359028.633153
346,359028.648012,0.000539,359028.647743,359028.648282
347,359028.668978,0.007004,359028.672480,359028.665476
348,359028.689966,0.001901,359028.689015,359028.690916
349,359028.712072,0.001040,359028.711552,359028.712592
350,359028.729150,0.001113,359028.728594,359028.729707
351,359028.744224,0.000596,359028.743926,359028.744522
352,359028.769111,0.000462,359028.768879,359028.769342
353,359028.792488,0.000521,359028.792227,359028.792748
354,359028.809599,0.001761,359028.808718,359028.810479
355,359028.824338,0.000818,359028.823928,359028.824747
356,359028.848631,0.000503,359028.848380,359028.848883
357,359028.864867,0.000944,359028.864395,359028.865340
358,359028.889211,0.001785,359028.888319,359028.890104
359,359028.904657,0.001424,359028.903945,359028.905369
360,359028.928391,0.000507,359028.928138,359028.928644
361,359028.944463,0.000616,359028.944155,359028.944771
362,359028.968786,0.000970,359028.968301,359028.969271
363,359028.984222,0.001030,359028.983708,359028.984737
364,359029.004945,0.007008,359029.008449,359029.001441
365,359029.024722,0.001500,359029.023972,359029.025472
366,359029.048139,0.000403,359029.047937,359029.048340
367,359029.061801,0.007559,359029.065581,359029.058021
368,359029.086000,0.006464,359029.089232,359029.082768
369,359029.101308,0.008995,359029.096811,359029.105806
370,359029.128338,0.000541,359029.128067,359029.128608
371,359029.144636,0.000772,359029.144250,359029.145022
372,359029.161046,0.000955,359029.160568,359029.161523
373,359029.184754,0.000895,359029.184307,359029.185202
374,359029.201948,0.001303,359029.201297,359029.202600
375,359029.225361,0.000630,359029.225046,359029.225677
376,359029.244432,0.005525,359029.247195,359029.241670
377,359029.263976,0.000713,359029.263619,359029.264332
378,359029.281474,0.000756,359029.281096,359029.281852
379,359029.306551,0.000396,359029.306353,359029.306749
380,359029.322163,0.001063,359029.321632,359029.322694
381,359029.345189,0.000808,359029.344785,359029.345593
382,359029.360668,0.000775,359029.360280,359029.361055
383,359029.381239,0.006579,359029.384529,359029.377950
384,359029.402797,0.001730,359029.401932,359029.403662
385,359029.421717,0.005169,359029.424301,359029.419132
386,359029.442286,0.001157,359029.441708,359029.442865
387,359029.459850,0.001370,359029.460535,359029.459165
388,359029.481459,0.000704,359029.481108,359029.481811
389,359029.496771,0.000963,359029.496290,359029.497252
390,359029.519910,0.000547,359029.519636,359029.520184
391,359029.537594,0.002540,359029.536324,359029.538864
392,359029.557192,0.010115,359029.552134,359029.562249
393,359029.576705,0.000539,359029.576436,359029.576975
394,359029.600327,0.000636,359029.600009,359029.600645
395,359029.619269,0.006757,359029.615890,359029.622647
396,359029.640979,0.000992,359029.640483,359029.641476
397,359029.656512,0.001276,359029.655874,359029.657150
398,359029.681225,0.000961,359029.680745,359029.681706
399,359029.696532,0.001194,359029.695935,359029.697129
400,359029.721377,0.000691,359029.721031,359029.721722
401,359029.737094,0.001416,359029.736386,359029.737802
402,359029.760925,0.001016,359029.760417,359029.761433
403,359029.776200,0.000486,359029.775956,359029.776443
404,359029.795311,0.001454,359029.794584,359029.796038
405,359029.815949,0.001538,359029.815180,359029.816718
406,359029.835929,0.007164,359029.839511,359029.832347
407,359029.857875,0.000785,359029.857483,359029.858268
408,359029.874122,0.002579,359029.872833,359029.875411
409,359029.897093,0.001694,359029.896246,359029.897940
410,359029.913344,0.001017,359029.912836,359029.913852
411,359029.938026,0.001861,359029.937095,359029.938956
412,359029.953514,0.001378,359029.952825,359029.954203
413,359029.973680,0.007388,359029.977373,359029.969986
414,359029.993526,0.001724,359029.992664,359029.994388
415,359030.013291,0.008469,359030.009056,359030.017525
416,359030.034343,0.000899,359030.033893,359030.034792
417,359030.056188,0.000481,359030.055948,359030.056429
418,359030.072515,0.000730,359030.072150,359030.072880
419,359030.096589,0.000527,359030.096326,359030.096853
420,359030.113789,0.002001,359030.112789,359030.114790
421,359030.132702,0.007987,359030.136695,359030.128708
422,359030.155452,0.000493,359030.155206,359030.155699
423,359030.173477,0.005926,359030.176440,359030.170514
424,359030.192144,0.000630,359030.191829,359030.192459
425,359030.216507,0.000555,359030.216229,359030.216785
426,359030.232980,0.000590,359030.232685,359030.233275
427,359030.252035,0.000938,359030.251567,359030.252504
428,359030.272138,0.001132,359030.271572,359030.272704
429,359030.288964,0.000748,359030.288590,359030.289338
430,359030.308578,0.008603,359030.312880,359030.304276
431,359030.329439,0.000822,359030.329029,359030.329850
432,359030.348718,0.007262,359030.352349,359030.345086
433,359030.369766,0.001125,359030.369203,359030.370329
434,359030.383948,0.000557,359030.383669,359030.384226
435,359030.409825,0.001076,359030.409287,359030.410363
436,359030.425379,0.000835,359030.424961,359030.425796
437,359030.448561,0.001361,359030.447881,359030.449242
438,359030.465370,0.001084,359030.464828,359030.465912
439,359030.488891,0.000671,359030.488555,359030.489226
440,359030.505786,0.001765,359030.504903,359030.506668
441,359030.528369,0.000572,359030.528084,359030.528655
442,359030.545902,0.000518,359030.545643,359030.546161
443,359030.568105,0.000503,359030.567853,359030.568357
444,359030.586093,0.000485,359030.585850,359030.586335
445,359030.600144,0.000936,359030.599676,359030.600611
446,359030.624322,0.000559,359030.624043,359030.624601
447,359030.640263,0.000530,359030.639998,359030.640528
448,359030.660897,0.007910,359030.664852,359030.656942
449,359030.688773,0.001359,359030.688094,359030.689453
450,359030.701224,0.009527,359030.696461,359030.705987
451,359030.728963,0.000921,359030.728502,359030.729423
452,359030.745203,0.000883,359030.744762,359030.745645
453,359030.765256,0.005157,359030.767834,359030.762678
454,359030.785762,0.002014,359030.784754,359030.786769
455,359030.801263,0.001142,359030.800693,359030.801834
456,359030.825935,0.001873,359030.824998,359030.826872
457,359030.840264,0.000464,359030.840033,359030.840496
458,359030.864079,0.000350,359030.863904,359030.864253
459,359030.882701,0.002907,359030.881248,359030.884155
460,359030.905913,0.001015,359030.905405,359030.906421
461,359030.923188,0.001809,359030.922284,359030.924093
462,359030.941901,0.006851,359030.945327,359030.938476
463,359030.961430,0.001072,359030.960894,359030.961966
464,359030.985418,0.001306,359030.984765,359030.986071
465,359031.000030,0.000493,359030.999784,359031.000277
466,359031.024770,0.000529,359031.024506,359031.025035
467,359031.043185,0.000469,359031.042951,359031.043420
468,359031.065226,0.000723,359031.064864,359031.065588
469,359031.082109,0.001766,359031.081226,359031.082992
470,359031.104781,0.000590,359031.104486,359031.105076
471,359031.117331,0.006495,359031.120578,359031.114083
472,359031.144144,0.000504,359031.143892,359031.144397
473,359031.157334,0.008741,359031.152963,359031.161705
474,359031.181589,0.006935,359031.185056,359031.178121
475,359031.200663,0.000799,359031.200263,359031.201062
476,359031.217973,0.001839,359031.217053,359031.218892
477,359031.241112,0.000495,359031.240864,359031.241359
478,359031.257383,0.001836,359031.256466,359031.258301
479,359031.281120,0.000470,359031.280885,359031.281354
480,359031.297976,0.002454,359031.296749,359031.299203
481,359031.320421,0.000546,359031.320148,359031.320694
482,359031.337482,0.001805,359031.336580,359031.338385
483,359031.354447,0.012939,359031.360917,359031.347977
484,359031.376570,0.001419,359031.375861,359031.377280
485,359031.392579,0.001655,359031.393407,359031.391752
486,359031.416180,0.000737,359031.415811,359031.416549
487,359031.432510,0.001450,359031.431785,359031.433235
488,359031.456467,0.001771,359031.455582,359031.457353
489,359031.480304,0.001019,359031.479794,359031.480813
490,359031.497216,0.001321,359031.496556,359031.497876
491,359031.517404,0.006978,359031.520893,359031.513915
492,359031.536075,0.000589,359031.535780,359031.536369
493,359031.552515,0.000631,359031.552200,359031.552831
494,359031.574134,0.007521,359031.577895,359031.570374
495,359031.597667,0.005116,359031.600225,359031.595109
496,359031.615948,0.000521,359031.615688,359031.616208
497,359031.634330,0.002034,359031.633313,359031.635347
498,359031.657639,0.001750,359031.656764,359031.658514
499,359031.672786,0.000285,359031.672644,359031.672928
500,359031.697218,0.000488,359031.696974,359031.697462
501,359031.713173,0.000672,359031.712837,359031.713510
502,359031.736085,0.000572,359031.735799,359031.736371
503,359031.752605,0.001014,359031.752098,359031.753112
504,359031.776575,0.001007,359031.776072,359031.777078
505,359031.793723,0.000845,359031.793301,359031.794146
506,359031.805704,0.007097,359031.809252,359031.802155
507,359031.832530,0.000528,359031.832266,359031.832793
508,359031.848086,0.000500,359031.847836,359031.848336
509,359031.873808,0.002233,359031.872692,359031.874925
510,359031.889098,0.000783,359031.888707,359031.889490
511,359031.914169,0.001591,359031.913374,359031.914964
512,359031.930242,0.000885,359031.930685,359031.929800
513,359031.951991,0.003613,359031.950184,359031.953797
514,359031.970046,0.000889,359031.969602,359031.970491
515,359031.985290,0.000908,359031.984836,359031.985744
516,359032.009162,0.000792,359032.008766,359032.009558
517,359032.025328,0.000893,359032.024882,359032.025775
518,359032.048857,0.001699,359032.048007,359032.049706
519,359032.065765,0.001409,359032.065060,359032.066469
520,359032.091551,0.001401,359032.090850,359032.092251
521,359032.105853,0.000961,359032.105372,359032.106333
522,359032.129582,0.000898,359032.129133,359032.130031
523,359032.148551,0.002372,359032.147365,359032.149738
524,359032.170494,0.000961,359032.170013,359032.170974
525,359032.184181,0.000532,359032.183915,359032.184448
526,359032.209035,0.000562,359032.208754,359032.209316
527,359032.228226,0.002440,359032.227006,359032.229446
528,359032.241824,0.002091,359032.240779,359032.242870
529,359032.261369,0.006734,359032.264736,359032.258002
530,359032.288441,0.000773,359032.288055,359032.288828
531,359032.301208,0.009468,359032.296474,359032.305942
532,359032.328397,0.000790,359032.328002,359032.328792
533,359032.344929,0.001686,359032.344086,359032.345772
534,359032.368753,0.000471,359032.368518,359032.368989
535,359032.385008,0.000605,359032.384705,359032.385310
536,359032.400556,0.000952,359032.400080,359032.401032
537,359032.425512,0.001964,359032.424530,359032.426494
538,359032.445371,0.005303,359032.448022,359032.442720
539,359032.465428,0.000871,359032.464992,359032.465863
540,359032.479899,0.000790,359032.479505,359032.480294
541,359032.496677,0.000511,359032.496421,359032.496932
542,359032.522086,0.000918,359032.521627,359032.522545
543,359032.542027,0.010367,359032.536844,359032.547211
544,359032.560242,0.000482,359032.560001,359032.560483
545,359032.584215,0.000936,359032.583747,359032.584683
546,359032.601061,0.000752,359032.600685,359032.601437
547,359032.624706,0.000516,359032.624449,359032.624964
548,359032.642116,0.001594,359032.641320,359032.642913
549,359032.662862,0.007140,359032.659291,359032.666432
550,359032.682689,0.001578,359032.681900,359032.683478
551,359032.701147,0.007077,359032.704686,359032.697609
