frame,t,nx,ny,nz,agree_deg
0,605874.283801,0.48828,-0.72965,-0.47874,5.25
1,605874.288659,0.49001,-0.73172,-0.47379,4.8
2,605874.292216,0.49059,-0.73184,-0.473,4.69
3,605874.299976,0.49048,-0.73226,-0.47247,4.68
4,605874.304205,0.4919,-0.73255,-0.47053,4.76
5,605874.307487,0.49435,-0.73136,-0.46982,4.83
6,605874.312346,0.49557,-0.73049,-0.46989,4.83
7,605874.316116,0.49567,-0.73023,-0.47019,4.77
8,605874.324302,0.49652,-0.72857,-0.47187,4.68
9,605874.328111,0.49681,-0.72791,-0.47258,4.76
10,605874.331894,0.49717,-0.72688,-0.47378,4.81
11,605874.336697,0.4964,-0.72681,-0.47469,4.8
12,605874.340454,0.49466,-0.72643,-0.47709,4.64
13,605874.344324,0.49538,-0.7259,-0.47714,4.84
14,605874.352623,0.4921,-0.72742,-0.47822,4.6
15,605874.356566,0.4927,-0.72743,-0.47759,4.68
16,605874.359759,0.48988,-0.72825,-0.47924,5.01
17,605874.376357,0.48973,-0.73078,-0.47553,4.83
18,605874.380142,0.49107,-0.73125,-0.4734,4.86
19,605874.383359,0.49138,-0.73178,-0.47228,4.94
20,605874.388164,0.49228,-0.7312,-0.47224,4.94
21,605874.391837,0.49338,-0.7297,-0.4734,4.91
22,605874.400407,0.49368,-0.72864,-0.47472,4.78
23,605874.403883,0.49327,-0.72909,-0.47447,4.88
24,605874.407242,0.49341,-0.72685,-0.47774,4.68
25,605874.411983,0.49504,-0.72537,-0.47831,4.83
26,605874.416108,0.49532,-0.72429,-0.47965,4.81
27,605874.420535,0.4949,-0.72452,-0.47973,4.96
28,605874.428391,0.49502,-0.7236,-0.481,4.8
29,605874.432505,0.49309,-0.7255,-0.48011,4.63
30,605874.436228,0.49516,-0.7251,-0.47859,4.87
31,605874.440681,0.49444,-0.72661,-0.47704,4.84
32,605874.444803,0.49264,-0.72675,-0.47868,5.0
33,605874.45925,0.49138,-0.72797,-0.47813,5.06
34,605874.464457,0.49332,-0.72784,-0.47633,5.05
35,605874.468575,0.49354,-0.7276,-0.47645,4.91
36,605874.476449,0.49181,-0.72712,-0.47898,4.78
37,605874.480692,0.49231,-0.72627,-0.47975,5.1
38,605874.483962,0.49405,-0.7263,-0.47791,4.87
39,605874.488556,0.49041,-0.72732,-0.48011,4.43
40,605874.493003,0.49017,-0.72663,-0.4814,4.91
41,605874.496361,0.49219,-0.72754,-0.47794,4.77
42,605874.504332,0.49114,-0.72913,-0.4766,4.76
43,605874.507869,0.49311,-0.72866,-0.47528,4.94
44,605874.511717,0.49201,-0.72986,-0.47459,4.75
45,605874.515866,0.49258,-0.73028,-0.47335,4.72
46,605874.520387,0.49256,-0.73019,-0.4735,4.5
47,605874.52821,0.49607,-0.72903,-0.47162,4.95
48,605874.531508,0.49312,-0.72976,-0.4736,4.42
49,605874.541875,0.49115,-0.72936,-0.47624,4.44
50,605874.545129,0.49454,-0.72719,-0.47605,4.56
51,605874.552605,0.49356,-0.7275,-0.4766,4.5
52,605874.555401,0.49268,-0.72721,-0.47795,4.33
53,605874.559906,0.49313,-0.72682,-0.47807,4.39
54,605874.564943,0.49243,-0.72745,-0.47784,4.4
55,605874.567337,0.4922,-0.72823,-0.47689,4.45
56,605874.572412,0.49273,-0.7284,-0.47608,4.65
57,605874.581104,0.49371,-0.72851,-0.47489,4.78
58,605874.583209,0.49215,-0.72988,-0.47441,4.58
59,605874.587388,0.49209,-0.73047,-0.47357,4.67
60,605874.592827,0.4902,-0.73154,-0.47386,4.41
61,605874.595772,0.49426,-0.7292,-0.47326,4.83
62,605874.605569,0.49182,-0.72995,-0.47464,5.08
63,605874.607637,0.49322,-0.72871,-0.4751,4.74
64,605874.611352,0.48671,-0.72878,-0.48165,4.67
65,605874.62852,0.49324,-0.72726,-0.47729,4.64
66,605874.632308,0.49569,-0.72609,-0.47654,5.0
67,605874.635846,0.49513,-0.72633,-0.47675,5.03
