frame,t,theta_deg,area_px,cx,cy,d1,d2,ang_deg,rcx,rcy,rd1,rd2,rang
0,608160.131392,51.523,65,-125.253,26.924,79.934,128.47,115.651,152.16,209.96,108.57,173.93,116.23
1,608160.1403,51.35,63,-125.022,26.953,79.824,127.808,116.195,152.54,210.03,108.4,173.03,116.78
2,608160.144481,52.259,63,-125.496,26.857,79.467,129.83,115.78,152.0,209.96,107.91,175.72,116.34
3,608160.147018,51.429,66,-125.03,26.875,79.873,128.109,115.96,152.59,209.95,108.44,173.56,116.57
4,608160.150979,52.05,64,-125.361,26.777,79.56,129.372,115.692,152.25,209.88,108.11,174.82,116.24
5,608160.154494,51.053,66,-125.495,26.499,79.9,127.108,115.296,151.93,209.44,108.48,172.29,115.89
6,608160.162703,51.144,71,-125.603,26.452,79.975,127.479,115.09,151.83,209.38,108.59,172.69,115.74
7,608160.166425,51.226,65,-124.99,26.75,79.987,127.724,116.158,152.63,209.78,108.59,173.06,116.77
8,608160.170514,51.58,65,-125.112,26.788,79.818,128.444,115.932,152.42,209.82,108.43,173.86,116.44
9,608160.173784,51.455,65,-124.996,26.844,79.865,128.166,115.965,152.55,209.86,108.49,173.36,116.58
10,608160.178453,50.95,66,-125.231,26.676,80.128,127.189,115.99,152.29,209.66,108.81,172.24,116.6
11,608160.186634,51.559,64,-125.729,26.544,79.768,128.305,115.38,151.62,209.53,108.36,173.67,116.13
12,608160.190158,50.97,67,-125.263,26.708,80.19,127.341,115.858,152.19,209.66,108.91,172.27,116.41
13,608160.194191,51.315,69,-125.733,26.519,79.777,127.635,115.112,151.7,209.46,108.43,172.76,115.73
14,608160.198649,51.054,63,-125.513,26.503,79.912,127.129,115.475,151.94,209.48,108.44,172.25,116.06
15,608160.202712,51.023,65,-125.517,26.473,79.901,127.028,115.404,151.96,209.43,108.48,172.18,116.06
16,608160.206311,51.224,65,-125.634,26.479,79.782,127.391,115.299,151.78,209.42,108.33,172.58,115.94
17,608160.215424,51.556,63,-125.224,26.806,79.685,128.162,115.99,152.2,209.82,108.26,173.43,116.54
18,608160.226479,51.285,69,-125.746,26.501,79.795,127.582,115.076,151.64,209.45,108.35,172.82,115.72
19,608160.230054,51.541,67,-125.401,26.797,79.754,128.231,115.821,151.88,209.81,108.26,173.71,116.34
20,608160.238217,51.414,68,-125.082,26.847,79.864,128.051,116.007,152.44,209.88,108.47,173.26,116.62
21,608160.242476,51.183,66,-125.212,26.766,80.0,127.626,116.01,152.19,209.74,108.65,172.82,116.49
22,608160.245851,52.069,66,-125.458,26.791,79.61,129.508,115.723,151.93,209.74,108.08,175.12,116.2
23,608160.249799,51.602,61,-125.097,26.912,79.787,128.457,116.042,152.41,209.97,108.34,174.03,116.57
