frame,t,theta_deg,area_px,cx,cy,d1,d2,ang_deg,rcx,rcy,rd1,rd2,rang
0,608160.128096,51.953,67,124.422,19.964,71.335,115.746,62.371,432.59,216.65,93.5,151.37,61.79
1,608160.134973,51.51,61,124.361,20.132,71.343,114.63,63.245,432.48,216.89,93.51,149.98,62.68
2,608160.143801,52.235,67,124.766,19.91,71.299,116.421,62.656,433.02,216.6,93.49,151.96,62.02
3,608160.14723,51.949,65,124.45,20.037,71.368,115.789,62.522,432.64,216.77,93.54,151.3,61.98
4,608160.150659,52.134,60,124.429,20.161,71.189,115.978,62.694,432.63,216.89,93.34,151.55,62.14
5,608160.154274,52.676,60,124.825,20.002,71.079,117.228,62.923,433.17,216.67,93.23,152.98,62.35
6,608160.162162,51.963,63,124.439,20.102,71.265,115.658,62.502,432.63,216.85,93.41,151.1,61.99
7,608160.165878,51.971,63,124.492,20.057,71.323,115.772,62.512,432.67,216.77,93.54,151.16,61.92
8,608160.171145,51.632,65,124.364,19.93,71.78,115.642,62.703,432.54,216.59,94.12,151.12,62.13
9,608160.174493,51.907,62,124.463,20.083,71.35,115.653,62.551,432.6,216.86,93.51,151.09,62.04
10,608160.178906,52.148,62,124.658,20.044,71.298,116.192,62.705,432.95,216.73,93.51,151.71,62.13
11,608160.185931,52.696,61,124.904,20.005,71.097,117.313,62.861,433.26,216.65,93.29,153.21,62.26
12,608160.189781,52.342,66,124.965,19.896,71.332,116.757,62.75,433.34,216.55,93.52,152.34,62.05
13,608160.193823,52.46,65,124.794,19.974,71.207,116.864,62.862,433.15,216.61,93.41,152.58,62.23
14,608160.198947,52.131,69,124.707,20.006,71.279,116.116,62.892,432.89,216.74,93.48,151.35,62.23
15,608160.203082,51.651,65,124.296,20.136,71.328,114.962,62.726,432.37,216.92,93.48,150.19,62.16
16,608160.207095,52.44,64,124.653,19.958,71.148,116.713,62.895,432.93,216.63,93.29,152.47,62.3
17,608160.214627,52.477,64,124.751,19.943,71.138,116.798,62.933,433.11,216.58,93.33,152.28,62.33
18,608160.226037,51.689,66,124.272,20.157,71.306,115.024,62.718,432.52,216.81,93.51,150.06,62.28
19,608160.230416,51.905,66,124.475,20.015,71.39,115.711,62.781,432.52,216.79,93.61,150.91,62.21
20,608160.23784,52.387,62,124.631,20.018,71.167,116.605,62.925,432.89,216.71,93.32,152.34,62.35
21,608160.241911,52.48,63,124.725,19.962,71.161,116.842,62.796,432.99,216.64,93.34,152.38,62.17
22,608160.245483,52.295,67,124.764,19.956,71.256,116.51,62.782,433.11,216.55,93.45,151.81,62.31
23,608160.249467,51.626,64,124.215,20.185,71.401,115.016,62.583,432.24,216.99,93.63,150.15,62.03
24,608160.253756,52.205,64,124.575,20.016,71.285,116.318,62.548,432.73,216.73,93.55,151.57,61.91
25,608160.261549,51.766,67,124.304,20.147,71.338,115.271,62.461,432.47,216.89,93.51,150.68,61.85
26,608160.266414,52.487,65,124.662,20.022,71.107,116.772,62.661,432.74,216.8,93.32,152.13,62.09
27,608160.271252,51.608,65,124.141,20.184,71.428,115.013,62.62,432.09,216.93,93.84,150.3,62.21
28,608160.274665,51.886,71,124.366,20.047,71.366,115.622,62.413,432.53,216.72,93.64,151.09,61.82
29,608160.279048,51.924,62,124.224,20.234,71.201,115.454,62.691,432.34,217.03,93.32,150.82,62.19
30,608160.282963,51.869,64,124.246,20.246,71.198,115.307,62.805,432.35,217.04,93.36,150.58,62.27
31,608160.290659,51.994,70,124.431,20.094,71.247,115.71,62.608,432.6,216.84,93.39,151.18,62.08
32,608160.294613,52.752,62,124.915,19.912,71.079,117.436,62.837,433.32,216.54,93.26,153.03,62.24
33,608160.298387,52.04,67,124.501,20.069,71.302,115.917,62.668,432.64,216.8,93.6,151.38,62.18
34,608160.307034,51.635,62,124.563,20.055,71.314,114.899,63.079,432.77,216.78,93.48,150.25,62.49
35,608160.314117,51.98,62,124.398,20.168,71.251,115.679,62.897,432.64,216.88,93.46,150.93,62.32
36,608160.318787,51.985,64,124.386,20.186,71.196,115.602,62.881,432.54,216.95,93.32,151.16,62.31
37,608160.322709,52.841,59,124.877,19.95,70.973,117.498,62.858,433.13,216.65,93.06,153.46,62.26
38,608160.325532,52.009,64,124.425,20.246,71.151,115.591,63.1,432.62,217.01,93.29,151.03,62.53
39,608160.330743,52.819,61,124.896,19.965,70.967,117.429,62.874,433.17,216.69,93.03,153.42,62.35
40,608160.338236,52.281,59,124.528,20.202,71.077,116.178,63.093,432.71,216.99,93.21,151.61,62.58
41,608160.342604,52.098,68,124.596,20.028,71.234,115.958,62.608,432.83,216.63,93.63,151.38,62.05
42,608160.346042,52.018,62,124.488,20.119,71.264,115.798,62.742,432.59,216.85,93.55,151.25,62.24
43,608160.349895,51.098,64,124.467,19.832,71.952,114.576,63.449,432.62,216.5,94.35,149.73,62.87
44,608160.354389,52.246,65,124.857,19.914,71.321,116.486,62.721,433.18,216.53,93.62,152.1,62.14
