frame,t,theta_deg,area_px,cx,cy,d1,d2,ang_deg,rcx,rcy,rd1,rd2,rang
0,605921.663874,52.489,73,-126.322,27.43,78.226,128.467,117.926,150.84,210.72,106.15,174.07,118.54
1,605921.668516,52.535,75,-126.31,27.392,78.169,128.508,117.893,150.86,210.67,106.07,174.13,118.5
2,605921.676248,52.539,76,-126.297,27.368,78.127,128.451,117.866,150.88,210.63,106.01,174.05,118.47
3,605921.679779,52.498,76,-126.213,27.332,78.229,128.498,117.746,151.05,210.57,106.24,174.14,118.27
4,605921.684067,52.517,76,-126.287,27.351,78.146,128.418,117.927,150.89,210.61,106.03,174.01,118.54
5,605921.687859,52.493,77,-126.258,27.357,78.204,128.443,117.917,150.98,210.6,106.21,174.06,118.45
6,605921.693,52.532,75,-126.299,27.365,78.172,128.504,118.013,150.86,210.6,106.06,174.33,118.6
7,605921.700226,52.563,76,-126.278,27.367,78.116,128.506,117.985,150.88,210.62,105.98,174.2,118.59
8,605921.705475,52.599,75,-126.309,27.316,78.112,128.604,117.973,150.84,210.55,105.98,174.33,118.58
9,605921.707352,52.605,75,-126.335,27.416,78.024,128.474,118.075,150.79,210.69,105.87,174.01,118.72
10,605921.712133,52.624,76,-126.275,27.478,78.0,128.492,117.942,150.88,210.77,105.82,174.18,118.55
11,605921.716082,52.541,77,-126.235,27.431,78.133,128.468,117.92,150.96,210.72,106.02,174.07,118.53
12,605921.724271,52.542,77,-126.224,27.411,78.122,128.452,117.857,151.0,210.7,106.0,174.12,118.44
13,605921.727979,52.57,76,-126.276,27.42,78.072,128.452,117.854,150.9,210.71,105.94,174.05,118.46
14,605921.732097,52.535,77,-126.228,27.419,78.163,128.497,117.695,151.0,210.69,106.12,174.11,118.26
15,605921.73732,52.591,75,-126.352,27.481,78.07,128.509,117.831,150.8,210.79,105.93,174.13,118.44
16,605921.741481,52.551,73,-126.423,27.517,78.095,128.435,117.902,150.68,210.82,105.95,174.11,118.53
17,605921.75767,52.581,73,-126.422,27.522,78.068,128.476,117.871,150.71,210.85,105.92,174.08,118.48
18,605921.759505,52.515,72,-126.475,27.5,78.133,128.392,118.03,150.63,210.81,106.01,173.96,118.65
19,605921.763407,52.512,77,-126.357,27.481,78.234,128.549,117.83,150.82,210.8,106.17,174.1,118.44
20,605921.767531,52.276,73,-126.083,27.396,78.667,128.571,117.454,151.18,210.67,106.78,174.2,118.05
21,605921.775404,52.587,76,-126.424,27.467,78.16,128.648,117.973,150.66,210.75,106.02,174.48,118.59
22,605921.779551,52.555,73,-126.461,27.5,78.121,128.487,118.057,150.65,210.81,106.0,174.1,118.67
23,605921.782943,52.515,77,-126.307,27.522,78.242,128.572,117.877,150.89,210.83,106.22,174.21,118.45
24,605921.787398,52.145,71,-126.081,27.365,78.83,128.457,117.612,151.18,210.62,107.0,174.05,118.22
25,605921.791442,52.575,75,-126.365,27.479,78.114,128.535,117.995,150.78,210.79,105.99,174.17,118.61
26,605921.799966,52.633,75,-126.385,27.424,78.022,128.555,117.912,150.79,210.69,105.94,174.17,118.48
27,605921.804245,52.553,76,-126.328,27.417,78.108,128.463,117.833,150.86,210.69,106.04,174.06,118.4
28,605921.807075,52.615,75,-126.393,27.463,77.983,128.436,117.956,150.75,210.77,105.81,174.03,118.57
29,605921.811746,52.528,75,-126.266,27.429,78.184,128.513,117.744,150.99,210.71,106.16,174.2,118.26
30,605921.8158,52.581,76,-126.342,27.438,78.055,128.457,117.923,150.84,210.79,105.84,174.03,118.45
31,605921.819851,52.552,76,-126.318,27.373,78.104,128.453,117.784,150.88,210.63,106.04,174.05,118.35
32,605921.828124,52.617,74,-126.408,27.354,78.008,128.483,117.914,150.72,210.62,105.85,174.09,118.52
33,605921.839867,52.455,77,-126.378,27.398,78.267,128.436,117.896,150.77,210.71,106.14,174.03,118.46
34,605921.84356,52.536,74,-126.436,27.403,78.122,128.434,117.938,150.69,210.68,106.0,174.02,118.55
35,605921.8519,52.448,76,-126.38,27.359,78.296,128.462,117.862,150.76,210.62,106.24,174.06,118.47
36,605921.855921,52.47,76,-126.429,27.387,78.236,128.43,117.97,150.73,210.66,106.18,174.07,118.53
37,605921.859695,52.504,74,-126.483,27.448,78.157,128.397,118.116,150.62,210.74,106.04,173.98,118.73
38,605921.864193,52.494,77,-126.365,27.435,78.255,128.531,117.892,150.82,210.71,106.24,174.16,118.46
39,605921.868159,52.49,77,-126.368,27.39,78.239,128.493,117.873,150.81,210.65,106.22,174.1,118.44
40,605921.876067,52.501,77,-126.364,27.36,78.213,128.481,117.871,150.79,210.62,106.13,174.09,118.48
41,605921.880251,52.572,75,-126.445,27.408,78.063,128.444,118.002,150.66,210.68,105.91,174.11,118.61
42,605921.88393,52.599,76,-126.409,27.439,78.04,128.484,117.925,150.72,210.73,105.89,174.09,118.53
43,605921.88704,52.605,76,-126.406,27.445,78.025,128.476,117.95,150.73,210.74,105.87,174.08,118.56
44,605921.891772,52.582,77,-126.327,27.426,78.103,128.537,117.828,150.87,210.7,106.03,174.16,118.4
45,605921.895643,52.569,76,-126.342,27.435,78.1,128.495,117.853,150.88,210.72,106.02,174.18,118.39
46,605921.903531,52.579,75,-126.4,27.475,78.057,128.454,117.994,150.74,210.78,105.91,174.05,118.6
47,605921.907775,52.469,74,-126.299,27.459,78.282,128.503,117.844,150.91,210.76,106.22,174.19,118.42
48,605921.911097,51.907,71,-125.984,27.214,79.197,128.372,117.585,151.31,210.41,107.51,173.93,118.2
49,605921.928163,52.538,75,-126.329,27.478,78.178,128.532,117.987,150.8,210.77,106.06,174.25,118.62
50,605921.931533,52.556,72,-126.421,27.509,78.088,128.437,118.082,150.7,210.83,105.95,174.03,118.7
51,605921.934832,52.514,77,-126.247,27.5,78.224,128.538,117.789,150.98,210.8,106.2,174.17,118.36
52,605921.940274,52.563,73,-126.373,27.493,78.037,128.372,117.975,150.77,210.81,105.88,173.94,118.59
53,605921.943146,52.537,76,-126.265,27.458,78.152,128.486,117.695,150.92,210.76,106.05,174.09,118.3
54,605921.95131,52.59,77,-126.271,27.46,78.071,128.51,117.686,150.99,210.78,105.96,174.16,118.18
55,605921.956215,52.609,75,-126.291,27.526,77.995,128.438,117.712,150.92,210.85,105.85,174.07,118.27
56,605921.959445,52.556,77,-126.233,27.478,78.14,128.523,117.676,151.01,210.8,106.07,174.1,118.2
57,605921.962837,52.626,75,-126.358,27.483,78.016,128.524,117.86,150.79,210.79,105.86,174.15,118.47
58,605921.968194,52.595,75,-126.32,27.462,78.105,128.578,117.807,150.88,210.75,106.06,174.2,118.37
59,605921.971403,52.521,77,-126.232,27.477,78.238,128.581,117.768,151.02,210.76,106.27,174.22,118.31
60,605921.979741,52.363,73,-126.164,27.442,78.491,128.537,117.78,151.1,210.72,106.58,174.18,118.34
61,605921.984355,52.507,74,-126.332,27.484,78.205,128.484,118.088,150.83,210.82,106.06,174.11,118.66
62,605921.987158,52.236,72,-126.05,27.352,78.723,128.548,117.557,151.23,210.6,106.86,174.17,118.16
63,605921.992481,52.567,76,-126.317,27.479,78.115,128.513,118.001,150.85,210.79,105.99,174.14,118.61
64,605921.995162,52.544,75,-126.375,27.455,78.123,128.46,118.071,150.84,210.74,106.08,174.12,118.58
65,605922.004043,52.034,71,-126.02,27.216,79.018,128.443,117.55,151.27,210.42,107.27,174.02,118.16
66,605922.015877,52.548,76,-126.381,27.375,78.103,128.438,117.899,150.76,210.64,105.97,174.03,118.51
67,605922.019505,52.286,71,-126.162,27.264,78.607,128.502,117.427,151.07,210.49,106.7,174.1,118.03
68,605922.028608,52.573,76,-126.414,27.425,78.078,128.47,117.831,150.72,210.72,105.94,174.07,118.44
69,605922.031696,52.421,74,-126.265,27.349,78.405,128.563,117.613,150.96,210.58,106.5,174.17,118.18
70,605922.035844,52.569,76,-126.433,27.425,78.099,128.493,117.926,150.69,210.71,105.96,174.1,118.54
71,605922.039289,52.604,76,-126.463,27.441,78.052,128.519,117.969,150.65,210.74,105.9,174.14,118.58
72,605922.044607,52.596,77,-126.447,27.454,78.073,128.528,117.99,150.65,210.74,105.92,174.23,118.6
73,605922.047192,52.565,76,-126.471,27.469,78.104,128.49,118.079,150.64,210.77,105.97,174.11,118.69
74,605922.055339,52.56,73,-126.544,27.419,78.108,128.482,118.206,150.54,210.7,105.97,174.1,118.82
75,605922.059239,52.617,74,-126.485,27.432,78.063,128.576,118.051,150.62,210.72,105.92,174.22,118.66
76,605922.063243,52.487,76,-126.377,27.356,78.256,128.512,117.886,150.79,210.59,106.29,174.09,118.49
77,605922.068359,52.573,79,-126.402,27.38,78.129,128.554,117.923,150.78,210.64,106.08,174.2,118.46
78,605922.071224,52.603,77,-126.431,27.388,78.059,128.526,117.953,150.69,210.66,105.91,174.15,118.56
79,605922.079347,52.402,73,-126.216,27.316,78.426,128.544,117.569,151.0,210.56,106.44,174.16,118.17
80,605922.083329,52.608,77,-126.391,27.396,78.024,128.486,117.872,150.75,210.68,105.87,174.09,118.48
81,605922.087845,52.544,75,-126.327,27.369,78.148,128.502,117.739,150.84,210.64,106.04,174.11,118.35
82,605922.10141,52.485,73,-126.211,27.347,78.306,128.587,117.653,151.04,210.61,106.29,174.28,118.2
83,605922.107401,52.42,72,-126.165,27.326,78.393,128.542,117.653,151.1,210.57,106.42,174.22,118.2
84,605922.112293,52.513,75,-126.321,27.382,78.182,128.467,117.941,150.88,210.65,106.11,174.11,118.51
85,605922.115293,52.327,72,-126.112,27.359,78.567,128.554,117.616,151.14,210.62,106.64,174.18,118.22
86,605922.120387,52.591,74,-126.345,27.497,78.124,128.599,118.08,150.81,210.81,106.0,174.26,118.69
87,605922.123378,52.551,73,-126.356,27.509,78.168,128.555,118.015,150.84,210.81,106.08,174.38,118.55
88,605922.131826,52.573,73,-126.356,27.587,78.049,128.424,117.999,150.85,210.97,105.86,174.05,118.5
89,605922.135426,52.543,76,-126.323,27.519,78.139,128.482,117.952,150.93,210.9,105.98,174.15,118.4
90,605922.139693,52.537,77,-126.257,27.501,78.19,128.55,117.815,151.0,210.81,106.16,174.24,118.34
91,605922.144621,52.477,74,-126.246,27.477,78.259,128.485,117.769,150.95,210.78,106.2,174.09,118.38
92,605922.147304,52.626,76,-126.274,27.507,78.08,128.63,117.72,150.94,210.81,106.0,174.29,118.29
93,605922.15682,52.665,75,-126.345,27.521,77.977,128.575,117.81,150.81,210.84,105.81,174.22,118.42
94,605922.160877,52.274,71,-126.037,27.364,78.644,128.526,117.352,151.21,210.62,106.73,174.09,118.0
95,605922.163093,52.631,75,-126.331,27.502,78.029,128.559,117.804,150.83,210.82,105.87,174.2,118.41
96,605922.167704,52.65,72,-126.428,27.523,77.951,128.486,117.983,150.7,210.85,105.77,174.1,118.6
97,605922.171794,52.553,77,-126.266,27.513,78.166,128.557,117.759,150.95,210.82,106.12,174.19,118.33
98,605922.175831,52.573,71,-126.44,27.501,78.043,128.413,118.128,150.68,210.82,105.89,174.0,118.74
99,605922.188745,52.576,74,-126.365,27.529,78.092,128.501,117.995,150.84,210.88,105.97,174.12,118.51
100,605922.192312,52.384,74,-126.202,27.445,78.435,128.507,117.836,151.04,210.74,106.46,174.17,118.4
101,605922.195475,52.515,77,-126.3,27.498,78.199,128.501,117.994,150.9,210.87,106.03,174.09,118.52
102,605922.200606,52.567,72,-126.438,27.502,78.074,128.445,118.199,150.68,210.82,105.93,174.05,118.81
103,605922.208663,52.637,76,-126.395,27.479,78.057,128.624,118.022,150.74,210.79,105.91,174.29,118.63
104,605922.21126,52.29,71,-126.107,27.365,78.583,128.475,117.542,151.15,210.62,106.67,174.07,118.14
105,605922.215361,52.596,77,-126.345,27.464,78.038,128.471,117.948,150.81,210.77,105.88,174.08,118.56
106,605922.219864,52.57,72,-126.435,27.437,78.016,128.361,118.051,150.69,210.73,105.86,173.93,118.67
107,605922.223524,52.272,71,-126.061,27.27,78.632,128.501,117.406,151.21,210.49,106.74,174.1,118.0
108,605922.232468,52.213,72,-126.024,27.218,78.725,128.482,117.386,151.26,210.42,106.87,174.08,117.99
109,605922.235211,52.519,75,-126.306,27.369,78.143,128.42,117.828,150.83,210.63,106.04,173.93,118.47
110,605922.239082,52.449,74,-126.192,27.337,78.319,128.504,117.624,151.09,210.54,106.49,174.06,118.16
111,605922.244957,52.455,75,-126.27,27.356,78.257,128.421,117.863,150.91,210.62,106.19,174.01,118.48
112,605922.247705,52.489,73,-126.356,27.374,78.161,128.361,118.001,150.79,210.64,106.05,173.93,118.62
113,605922.255628,52.342,73,-126.13,27.29,78.473,128.445,117.676,151.18,210.49,106.65,174.02,118.2
114,605922.260505,52.454,76,-126.205,27.338,78.264,128.428,117.847,151.08,210.56,106.37,174.01,118.36
115,605922.263233,52.368,73,-126.111,27.303,78.442,128.468,117.707,151.21,210.51,106.62,174.06,118.22
116,605922.273287,52.472,75,-126.224,27.356,78.223,128.413,117.967,150.97,210.62,106.14,174.0,118.58
117,605922.276665,52.461,75,-126.16,27.352,78.298,128.504,117.789,151.06,210.61,106.25,174.12,118.4
118,605922.284387,52.634,75,-126.313,27.411,78.008,128.535,117.965,150.85,210.7,105.85,174.17,118.57
119,605922.287424,52.579,73,-126.401,27.425,77.986,128.336,118.082,150.73,210.71,105.81,173.89,118.7
120,605922.29122,52.615,77,-126.312,27.433,78.048,128.546,117.822,150.89,210.73,105.89,174.26,118.4
121,605922.295957,52.618,78,-126.299,27.453,78.025,128.514,117.804,150.87,210.75,105.87,174.13,118.41
122,605922.299923,52.63,77,-126.313,27.458,78.019,128.539,117.811,150.88,210.75,105.9,174.18,118.38
123,605922.307711,52.382,72,-126.05,27.364,78.504,128.612,117.389,151.24,210.58,106.69,174.21,118.0
124,605922.311858,52.616,74,-126.345,27.454,78.057,128.562,117.856,150.81,210.75,105.92,174.2,118.47
125,605922.314726,52.588,70,-126.466,27.464,78.018,128.416,118.071,150.64,210.76,105.86,173.99,118.69
126,605922.320098,52.527,71,-126.448,27.443,78.081,128.343,118.078,150.67,210.74,105.94,173.89,118.7
127,605922.323649,52.468,76,-126.316,27.401,78.266,128.473,117.871,150.82,210.7,106.12,174.1,118.51
128,605922.327398,52.382,74,-126.223,27.354,78.448,128.519,117.745,150.98,210.61,106.46,174.14,118.35
129,605922.335426,52.498,74,-126.338,27.421,78.22,128.485,117.969,150.82,210.71,106.14,174.1,118.58
130,605922.339206,52.334,74,-126.168,27.365,78.538,128.529,117.646,151.09,210.62,106.64,174.16,118.21
131,605922.34279,52.466,75,-126.309,27.417,78.278,128.486,117.947,150.92,210.69,106.28,174.15,118.47
132,605922.351268,52.472,75,-126.235,27.412,78.312,128.561,117.797,150.96,210.69,106.27,174.2,118.4
133,605922.360437,52.506,75,-126.238,27.41,78.249,128.556,117.769,150.97,210.72,106.17,174.16,118.34
134,605922.364391,52.6,74,-126.37,27.43,78.025,128.462,117.942,150.81,210.72,105.9,174.1,118.5
135,605922.366856,52.49,74,-126.25,27.376,78.243,128.499,117.721,150.98,210.64,106.2,174.16,118.28
136,605922.371776,52.421,72,-126.154,27.324,78.376,128.515,117.54,151.08,210.57,106.38,174.13,118.14
137,605922.376249,52.389,72,-126.1,27.31,78.469,128.574,117.465,151.16,210.55,106.52,174.2,118.06
138,605922.383473,52.58,76,-126.37,27.395,78.064,128.468,117.911,150.81,210.66,105.98,174.07,118.49
139,605922.387475,52.586,75,-126.367,27.385,78.115,128.57,117.876,150.78,210.66,106.0,174.21,118.48
140,605922.391375,52.578,75,-126.372,27.382,78.139,128.585,117.877,150.78,210.65,106.03,174.23,118.48
141,605922.394875,52.573,72,-126.465,27.381,78.069,128.455,118.091,150.65,210.65,105.93,174.06,118.7
142,605922.400479,52.528,72,-126.453,27.355,78.133,128.429,118.087,150.66,210.62,106.02,174.02,118.7
143,605922.403769,52.442,77,-126.32,27.325,78.313,128.472,117.927,150.85,210.61,106.2,174.09,118.49
144,605922.411707,52.57,71,-126.444,27.379,78.074,128.455,118.098,150.67,210.65,105.93,174.06,118.71
145,605922.415742,52.52,72,-126.34,27.351,78.19,128.5,117.937,150.82,210.61,106.1,174.11,118.55
146,605922.419118,52.376,73,-126.243,27.298,78.4,128.425,117.871,150.93,210.53,106.37,174.09,118.48
147,605922.42355,52.475,74,-126.248,27.332,78.248,128.462,117.87,150.92,210.57,106.16,174.14,118.48
148,605922.440961,52.391,72,-126.059,27.268,78.427,128.513,117.564,151.21,210.49,106.45,174.13,118.16
149,605922.444248,52.416,72,-126.034,27.27,78.417,128.567,117.523,151.22,210.49,106.42,174.27,118.13
150,605922.447227,52.632,74,-126.282,27.336,78.019,128.545,117.89,150.89,210.59,105.86,174.18,118.5
151,605922.45285,52.629,75,-126.273,27.338,78.011,128.524,117.816,150.93,210.61,105.87,174.07,118.42
152,605922.459858,52.411,72,-126.008,27.289,78.419,128.559,117.398,151.3,210.48,106.58,174.14,118.0
153,605922.463339,52.679,74,-126.305,27.406,77.946,128.563,117.883,150.86,210.69,105.77,174.2,118.49
154,605922.4681,52.599,74,-126.296,27.419,78.078,128.545,117.802,150.88,210.7,105.95,174.17,118.41
155,605922.470909,52.599,75,-126.329,27.458,78.089,128.567,117.848,150.83,210.76,105.96,174.2,118.46
156,605922.476658,52.556,74,-126.322,27.479,78.161,128.557,117.816,150.87,210.8,106.08,174.11,118.42
157,605922.479247,52.465,75,-126.263,27.493,78.295,128.513,117.78,150.93,210.8,106.24,174.13,118.39
158,605922.487355,52.51,76,-126.34,27.498,78.231,128.538,117.887,150.85,210.81,106.19,174.18,118.46
159,605922.491759,52.505,76,-126.295,27.486,78.28,128.602,117.799,150.91,210.79,106.28,174.25,118.37
160,605922.494942,52.426,75,-126.273,27.459,78.354,128.496,117.797,150.91,210.76,106.32,174.11,118.41
161,605922.50031,52.521,75,-126.335,27.473,78.229,128.565,117.872,150.83,210.78,106.15,174.2,118.48
162,605922.503741,52.526,73,-126.384,27.465,78.184,128.509,117.962,150.76,210.77,106.09,174.13,118.57
163,605922.511606,52.518,73,-126.381,27.45,78.185,128.484,117.932,150.76,210.75,106.09,174.09,118.54
164,605922.515557,52.473,77,-126.267,27.423,78.252,128.463,117.799,150.92,210.71,106.18,174.06,118.41
165,605922.528228,52.519,77,-126.198,27.391,78.163,128.451,117.865,151.01,210.67,106.06,174.05,118.47
166,605922.531572,52.506,75,-126.16,27.369,78.196,128.467,117.848,151.03,210.64,106.06,174.05,118.5
167,605922.540984,52.59,75,-126.135,27.346,78.123,128.595,117.818,151.01,210.59,105.95,174.26,118.51
168,605922.543294,52.578,76,-126.11,27.336,78.105,128.529,117.812,151.13,210.59,105.99,174.16,118.42
169,605922.548074,52.612,75,-126.223,27.367,78.003,128.46,117.949,150.94,210.64,105.81,174.03,118.6
170,605922.55246,52.508,75,-126.144,27.353,78.193,128.468,117.824,151.05,210.63,106.04,174.07,118.48
171,605922.55532,52.498,76,-126.151,27.377,78.234,128.506,117.783,151.08,210.65,106.16,174.13,118.39
172,605922.564548,52.522,75,-126.226,27.376,78.195,128.514,117.844,150.94,210.65,106.06,174.12,118.5
173,605922.567962,52.513,75,-126.241,27.373,78.216,128.522,117.809,150.95,210.64,106.13,174.15,118.42
174,605922.570761,52.533,76,-126.284,27.376,78.176,128.514,117.841,150.89,210.65,106.08,174.14,118.45
175,605922.576069,52.55,74,-126.341,27.394,78.126,128.483,117.916,150.79,210.65,105.99,174.18,118.54
176,605922.579383,52.54,74,-126.363,27.397,78.135,128.467,117.915,150.79,210.67,106.02,174.07,118.52
177,605922.588096,52.494,76,-126.301,27.373,78.234,128.496,117.841,150.83,210.61,106.13,174.26,118.48
178,605922.591412,52.441,76,-126.261,27.357,78.294,128.44,117.856,150.93,210.65,106.18,174.04,118.43
179,605922.594803,52.403,76,-126.229,27.351,78.315,128.363,117.863,150.95,210.6,106.25,174.0,118.48
180,605922.608867,52.425,76,-126.14,27.402,78.311,128.422,117.945,151.09,210.68,106.26,174.02,118.56
181,605922.616306,52.446,76,-126.089,27.386,78.278,128.427,117.911,151.16,210.66,106.22,174.02,118.52
182,605922.619275,52.451,74,-125.964,27.317,78.328,128.525,117.711,151.37,210.55,106.37,174.16,118.27
183,605922.623107,52.558,75,-125.974,27.316,78.137,128.524,117.813,151.28,210.58,105.97,174.16,118.46
184,605922.62776,52.581,75,-125.973,27.301,78.119,128.563,117.759,151.31,210.54,106.01,174.21,118.36
185,605922.632212,52.659,76,-125.994,27.346,78.014,128.617,117.763,151.26,210.59,105.85,174.36,118.37
186,605922.640334,52.642,77,-125.973,27.397,78.005,128.554,117.709,151.31,210.68,105.85,174.2,118.31
187,605922.643326,52.624,76,-125.958,27.427,78.035,128.551,117.641,151.37,210.71,105.94,174.2,118.2
188,605922.647236,52.666,77,-125.995,27.507,77.976,128.574,117.668,151.26,210.82,105.82,174.16,118.3
189,605922.652671,52.563,75,-125.962,27.506,78.133,128.532,117.611,151.39,210.79,106.18,174.14,118.15
190,605922.655991,52.625,76,-125.96,27.39,78.084,128.634,117.654,151.33,210.67,105.96,174.3,118.26
191,605922.663224,52.616,75,-126.019,27.235,78.098,128.631,117.609,151.25,210.45,105.99,174.3,118.21
