frame,t,theta_deg,area_px,cx,cy,d1,d2,ang_deg,rcx,rcy,rd1,rd2,rang
0,605921.663458,50.362,74,123.21,20.498,73.78,115.653,64.081,431.0,217.35,96.74,151.24,63.48
1,605921.668021,50.526,75,123.282,20.551,73.548,115.691,64.046,431.09,217.42,96.43,151.29,63.45
2,605921.67611,50.596,74,123.197,20.597,73.447,115.704,64.321,430.98,217.48,96.3,151.3,63.73
3,605921.67945,50.55,75,123.283,20.494,73.623,115.869,64.155,431.07,217.37,96.52,151.46,63.61
4,605921.687407,50.615,72,123.247,20.599,73.491,115.818,64.378,431.04,217.49,96.36,151.45,63.79
5,605921.692186,50.374,75,123.079,20.693,73.6,115.401,64.655,430.83,217.61,96.51,150.9,64.06
6,605921.695114,50.305,72,123.007,20.724,73.59,115.218,64.634,430.73,217.65,96.49,150.67,64.04
7,605921.699774,50.311,72,123.079,20.579,73.757,115.494,64.408,430.83,217.46,96.71,151.03,63.81
8,605921.704403,50.536,75,123.27,20.607,73.544,115.71,64.155,431.08,217.49,96.42,151.33,63.56
9,605921.711336,50.515,72,123.193,20.72,73.451,115.51,64.325,430.93,217.63,96.36,151.08,63.8
10,605921.715347,50.476,69,123.213,20.643,73.544,115.564,64.156,430.97,217.56,96.44,151.05,63.59
11,605921.719107,50.431,72,123.11,20.643,73.604,115.548,64.37,430.87,217.54,96.51,151.12,63.78
12,605921.723484,50.454,70,123.128,20.642,73.509,115.453,64.155,430.87,217.51,96.48,150.95,63.57
13,605921.72751,50.538,70,123.188,20.583,73.509,115.659,64.069,430.97,217.46,96.38,151.27,63.48
14,605921.736531,50.455,72,123.094,20.687,73.445,115.355,64.15,430.82,217.61,96.31,150.78,63.52
15,605921.741234,50.554,69,123.101,20.729,73.326,115.409,64.296,430.79,217.67,96.18,150.75,63.65
16,605921.74388,50.552,73,123.066,20.674,73.391,115.508,64.374,430.78,217.58,96.24,151.12,63.83
17,605921.756687,50.511,75,123.048,20.619,73.531,115.626,64.307,430.79,217.51,96.41,151.21,63.71
18,605921.762991,50.498,72,123.085,20.702,73.41,115.406,64.206,430.84,217.62,96.25,150.92,63.61
19,605921.766975,50.464,72,123.135,20.634,73.532,115.514,64.052,430.9,217.53,96.41,151.07,63.46
20,605921.771031,50.318,73,123.053,20.571,73.739,115.483,64.131,430.76,217.44,96.74,151.04,63.6
21,605921.77483,50.495,74,123.139,20.653,73.529,115.585,63.938,430.91,217.56,96.4,151.16,63.34
22,605921.779238,50.459,73,123.092,20.664,73.616,115.633,64.117,430.84,217.57,96.52,151.22,63.52
23,605921.78703,50.291,75,122.987,20.689,73.704,115.363,64.347,430.71,217.6,96.64,150.86,63.75
24,605921.791069,50.205,75,122.949,20.637,73.804,115.311,64.365,430.64,217.56,96.76,150.75,63.81
25,605921.794956,50.464,70,123.001,20.784,73.395,115.298,64.393,430.69,217.7,96.33,150.75,63.86
26,605921.799592,50.497,75,122.99,20.792,73.39,115.371,64.484,430.68,217.72,96.31,150.85,63.94
27,605921.803815,50.482,72,123.013,20.808,73.33,115.242,64.352,430.74,217.76,96.15,150.71,63.76
28,605921.811342,50.43,73,123.079,20.62,73.645,115.609,64.414,430.8,217.5,96.61,151.2,63.88
29,605921.815452,50.599,72,123.084,20.763,73.302,115.483,64.416,430.83,217.7,96.11,151.02,63.83
30,605921.819522,50.503,73,123.044,20.765,73.336,115.301,64.265,430.78,217.7,96.15,150.79,63.67
31,605921.823266,50.494,76,122.999,20.775,73.415,115.402,64.626,430.73,217.62,96.46,150.92,63.93
32,605921.827617,50.51,76,123.114,20.646,73.537,115.636,64.365,430.84,217.49,96.57,151.24,63.77
33,605921.839569,50.453,75,123.095,20.637,73.466,115.384,63.994,430.85,217.54,96.32,150.9,63.4
34,605921.843053,50.023,73,122.841,20.43,74.184,115.466,64.531,430.49,217.26,97.31,150.94,63.91
35,605921.851312,50.366,75,123.047,20.629,73.555,115.312,64.03,430.79,217.52,96.44,150.81,63.43
36,605921.855255,50.376,74,123.06,20.685,73.538,115.309,64.27,430.8,217.6,96.42,150.79,63.68
