frame,t,nx,ny,nz,agree_deg
0,605921.663874,0.48183,-0.71022,-0.51325,4.79
1,605921.668516,0.48038,-0.71121,-0.51323,4.65
2,605921.676248,0.48017,-0.7125,-0.51164,4.77
3,605921.679779,0.47945,-0.71197,-0.51306,4.81
4,605921.684067,0.48045,-0.71245,-0.51144,4.77
5,605921.687859,0.48259,-0.71212,-0.5099,5.12
6,605921.693,0.48371,-0.71158,-0.50959,5.07
7,605921.700226,0.4832,-0.71112,-0.51072,4.93
8,605921.705475,0.48104,-0.7116,-0.51207,4.61
9,605921.707352,0.48209,-0.71175,-0.51088,4.65
10,605921.712133,0.48132,-0.7116,-0.51182,4.65
11,605921.716082,0.48178,-0.71174,-0.51119,4.88
12,605921.724271,0.48087,-0.7114,-0.51251,4.78
13,605921.727979,0.48015,-0.71165,-0.51284,4.65
14,605921.732097,0.47986,-0.71193,-0.51273,4.88
15,605921.73732,0.48029,-0.71265,-0.51132,4.76
16,605921.741481,0.48086,-0.71246,-0.51106,4.79
17,605921.75767,0.48093,-0.71227,-0.51124,4.79
18,605921.759505,0.48169,-0.7111,-0.51217,4.68
19,605921.763407,0.48046,-0.71111,-0.5133,4.74
20,605921.767531,0.47905,-0.71086,-0.51496,5.29
21,605921.775404,0.48101,-0.71075,-0.51328,4.52
22,605921.779551,0.48206,-0.71071,-0.51237,4.61
23,605921.782943,0.48251,-0.71108,-0.51142,5.0
24,605921.787398,0.48104,-0.70994,-0.51438,5.49
25,605921.791442,0.48208,-0.71191,-0.51067,4.8
26,605921.799966,0.48158,-0.71287,-0.5098,4.84
27,605921.804245,0.48085,-0.71232,-0.51125,4.87
28,605921.807075,0.48225,-0.71206,-0.5103,4.83
29,605921.811746,0.47952,-0.71325,-0.51121,4.9
30,605921.8158,0.48115,-0.71196,-0.51147,4.74
31,605921.819851,0.48096,-0.71334,-0.50973,5.06
32,605921.828124,0.48131,-0.71242,-0.51069,4.77
33,605921.839867,0.48077,-0.71038,-0.51402,4.72
34,605921.84356,0.48536,-0.71012,-0.51005,5.26
35,605921.8519,0.48127,-0.71015,-0.51387,4.83
36,605921.855921,0.48227,-0.71068,-0.5122,4.87
37,605921.859695,0.48373,-0.70916,-0.51293,4.72
38,605921.864193,0.48296,-0.71131,-0.51067,5.11
39,605921.868159,0.48146,-0.71136,-0.51202,4.91
40,605921.876067,0.48158,-0.71158,-0.5116,4.94
41,605921.880251,0.48282,-0.71165,-0.51034,4.88
42,605921.88393,0.48287,-0.71204,-0.50975,4.98
43,605921.88704,0.48276,-0.71127,-0.51092,4.85
44,605921.891772,0.48212,-0.71178,-0.51082,4.99
45,605921.895643,0.48164,-0.71099,-0.51237,4.82
46,605921.903531,0.48311,-0.71087,-0.51114,4.85
47,605921.907775,0.48167,-0.71086,-0.51251,4.95
48,605921.911097,0.48123,-0.70839,-0.51634,5.73
49,605921.928163,0.48362,-0.70999,-0.51189,4.91
50,605921.931533,0.48309,-0.70972,-0.51276,4.65
51,605921.934832,0.48124,-0.71167,-0.51179,4.98
52,605921.940274,0.48129,-0.71095,-0.51275,4.62
53,605921.943146,0.48083,-0.71299,-0.51034,5.13
54,605921.95131,0.48071,-0.71247,-0.51118,5.0
55,605921.956215,0.48049,-0.7126,-0.51121,4.92
56,605921.959445,0.48002,-0.71212,-0.51231,4.92
57,605921.962837,0.48153,-0.71155,-0.51168,4.77
58,605921.968194,0.48207,-0.71189,-0.51071,5.0
59,605921.971403,0.48074,-0.71171,-0.51221,4.92
60,605921.979741,0.48276,-0.70927,-0.51369,5.2
61,605921.984355,0.48453,-0.70836,-0.51327,4.82
62,605921.987158,0.48174,-0.70878,-0.51533,5.45
63,605921.992481,0.48458,-0.71036,-0.51046,5.04
64,605921.995162,0.48529,-0.70902,-0.51164,4.97
65,605922.004043,0.48044,-0.70853,-0.51687,5.5
66,605922.015877,0.48377,-0.70954,-0.51236,4.99
67,605922.019505,0.47965,-0.71151,-0.5135,5.47
68,605922.028608,0.48084,-0.71156,-0.51232,4.77
69,605922.031696,0.47985,-0.7115,-0.51334,5.08
70,605922.035844,0.48416,-0.7102,-0.51108,5.05
71,605922.039289,0.48311,-0.71168,-0.51002,4.92
72,605922.044607,0.48417,-0.71057,-0.51057,4.97
73,605922.047192,0.48513,-0.71035,-0.50995,5.02
74,605922.055339,0.48695,-0.70809,-0.51135,4.95
75,605922.059239,0.48575,-0.71041,-0.50928,5.09
76,605922.063243,0.48323,-0.71066,-0.51132,5.1
77,605922.068359,0.48357,-0.71089,-0.51068,5.02
78,605922.071224,0.48351,-0.71048,-0.5113,4.9
79,605922.079347,0.48135,-0.71096,-0.51267,5.35
80,605922.083329,0.48347,-0.71186,-0.50942,5.12
81,605922.087845,0.4822,-0.71111,-0.51166,5.1
82,605922.10141,0.48167,-0.71166,-0.5114,5.26
83,605922.107401,0.48163,-0.71079,-0.51265,5.26
84,605922.112293,0.48436,-0.71041,-0.5106,5.16
85,605922.115293,0.48174,-0.71047,-0.51298,5.41
86,605922.120387,0.48516,-0.70984,-0.51063,4.95
87,605922.123378,0.48505,-0.70947,-0.51126,5.03
88,605922.131826,0.48352,-0.70995,-0.51203,4.82
89,605922.135426,0.48365,-0.7095,-0.51253,4.91
90,605922.139693,0.48191,-0.71159,-0.51127,5.01
91,605922.144621,0.48209,-0.71078,-0.51223,5.1
92,605922.147304,0.48244,-0.70973,-0.51335,4.95
93,605922.15682,0.48261,-0.71287,-0.50883,5.08
94,605922.160877,0.47901,-0.71166,-0.5139,5.49
95,605922.163093,0.48318,-0.71201,-0.50948,5.14
96,605922.167704,0.4855,-0.71164,-0.50779,5.22
97,605922.171794,0.48182,-0.71137,-0.51167,5.02
98,605922.175831,0.48457,-0.71009,-0.51084,4.84
99,605922.188745,0.48348,-0.71045,-0.51137,4.87
100,605922.192312,0.48514,-0.70914,-0.51163,5.46
101,605922.195475,0.48477,-0.70976,-0.51111,5.09
102,605922.200606,0.4842,-0.70949,-0.51203,4.65
103,605922.208663,0.48365,-0.71077,-0.51078,4.81
104,605922.21126,0.4813,-0.71104,-0.51262,5.53
105,605922.215361,0.48452,-0.71129,-0.50922,5.15
106,605922.219864,0.48211,-0.71034,-0.51282,4.58
107,605922.223524,0.4779,-0.71121,-0.51555,5.22
108,605922.232468,0.47964,-0.71076,-0.51456,5.55
109,605922.235211,0.48288,-0.71144,-0.51056,5.16
110,605922.239082,0.48005,-0.71142,-0.51326,5.07
111,605922.244957,0.48237,-0.71089,-0.51181,5.07
112,605922.247705,0.4842,-0.70882,-0.51296,4.94
113,605922.255628,0.48068,-0.70978,-0.51493,5.09
114,605922.260505,0.48296,-0.71075,-0.51145,5.18
115,605922.263233,0.48273,-0.70892,-0.5142,5.27
116,605922.273287,0.48456,-0.71035,-0.51049,5.22
117,605922.276665,0.48113,-0.71031,-0.51379,4.91
118,605922.284387,0.48412,-0.70913,-0.51261,4.83
119,605922.287424,0.48493,-0.70896,-0.51208,4.85
120,605922.29122,0.48293,-0.71037,-0.51201,4.95
121,605922.295957,0.48296,-0.7101,-0.51236,4.96
122,605922.299923,0.48167,-0.71184,-0.51116,4.88
123,605922.307711,0.47929,-0.71245,-0.51254,5.43
124,605922.311858,0.48071,-0.71268,-0.51088,4.77
125,605922.314726,0.4853,-0.70947,-0.51103,4.95
126,605922.320098,0.48438,-0.71043,-0.51056,4.97
127,605922.323649,0.48405,-0.71002,-0.51144,5.22
128,605922.327398,0.47831,-0.71093,-0.51555,4.68
129,605922.335426,0.4797,-0.71099,-0.51417,4.47
130,605922.339206,0.48186,-0.71013,-0.51336,5.35
131,605922.34279,0.48302,-0.70936,-0.51332,4.9
132,605922.351268,0.48267,-0.71108,-0.51126,5.19
133,605922.360437,0.48195,-0.71229,-0.51026,5.19
134,605922.364391,0.48406,-0.71089,-0.51023,5.04
135,605922.366856,0.48205,-0.7115,-0.51127,5.21
136,605922.371776,0.48031,-0.71273,-0.51119,5.37
137,605922.376249,0.48063,-0.71196,-0.51196,5.49
138,605922.383473,0.48399,-0.71107,-0.51003,5.11
139,605922.387475,0.48252,-0.71065,-0.51201,4.88
140,605922.391375,0.48276,-0.71144,-0.51067,5.0
141,605922.394875,0.4854,-0.7101,-0.51005,5.02
142,605922.400479,0.48578,-0.70959,-0.51039,5.1
143,605922.403769,0.48274,-0.70927,-0.51371,4.91
144,605922.411707,0.48544,-0.71033,-0.50969,5.05
145,605922.415742,0.48364,-0.7101,-0.51171,5.02
146,605922.419118,0.48185,-0.70993,-0.51363,4.99
147,605922.42355,0.48354,-0.71065,-0.51104,5.2
148,605922.440961,0.479,-0.71181,-0.51369,5.1
149,605922.444248,0.47985,-0.71216,-0.51243,5.29
150,605922.447227,0.48291,-0.71178,-0.51007,4.98
151,605922.45285,0.48279,-0.71195,-0.50994,5.07
152,605922.459858,0.47964,-0.71189,-0.51299,5.39
153,605922.463339,0.48413,-0.71092,-0.51011,5.04
154,605922.4681,0.4845,-0.7113,-0.50922,5.33
155,605922.470909,0.48467,-0.71116,-0.50926,5.28
156,605922.476658,0.48276,-0.70997,-0.51273,4.97
157,605922.479247,0.48474,-0.70975,-0.51116,5.42
158,605922.487355,0.48247,-0.70916,-0.51412,4.82
159,605922.491759,0.48204,-0.70982,-0.51361,4.93
160,605922.494942,0.48161,-0.70951,-0.51444,4.94
161,605922.50031,0.4822,-0.70989,-0.51336,4.85
162,605922.503741,0.4826,-0.70958,-0.51342,4.76
163,605922.511606,0.48242,-0.70982,-0.51325,4.8
164,605922.515557,0.48189,-0.71026,-0.51314,4.99
165,605922.528228,0.48318,-0.70997,-0.51233,5.03
166,605922.531572,0.48262,-0.71041,-0.51224,5.03
