frame,t,nx,ny,nz,agree_deg
0,605921.663874,0.46362,-0.73574,-0.49371,0.67
1,605921.668516,0.46214,-0.7367,-0.49367,0.52
2,605921.676248,0.4619,-0.73798,-0.49198,0.55
3,605921.679779,0.46115,-0.73745,-0.49346,0.65
4,605921.684067,0.4622,-0.73793,-0.49177,0.53
5,605921.687859,0.46435,-0.73764,-0.49017,0.88
6,605921.693,0.4655,-0.7371,-0.48988,0.83
7,605921.700226,0.46499,-0.73664,-0.49108,0.74
8,605921.705475,0.46281,-0.73707,-0.49248,0.45
9,605921.707352,0.46388,-0.73723,-0.49124,0.43
10,605921.712133,0.46308,-0.73707,-0.49222,0.53
11,605921.716082,0.46354,-0.73724,-0.49154,0.67
12,605921.724271,0.46261,-0.7369,-0.49292,0.64
13,605921.727979,0.46189,-0.73713,-0.49326,0.54
14,605921.732097,0.46156,-0.73742,-0.49313,0.77
15,605921.73732,0.46201,-0.73811,-0.49167,0.58
16,605921.741481,0.46259,-0.73793,-0.49139,0.57
17,605921.75767,0.46267,-0.73775,-0.49159,0.6
18,605921.759505,0.46348,-0.73658,-0.49258,0.46
19,605921.763407,0.4622,-0.7366,-0.49375,0.63
20,605921.767531,0.46072,-0.73643,-0.49539,1.16
21,605921.775404,0.46279,-0.73623,-0.49376,0.49
22,605921.779551,0.46386,-0.73619,-0.4928,0.45
23,605921.782943,0.46428,-0.7366,-0.4918,0.83
24,605921.787398,0.46277,-0.73555,-0.49479,1.28
25,605921.791442,0.46386,-0.73739,-0.49101,0.57
26,605921.799966,0.46332,-0.73834,-0.4901,0.62
27,605921.804245,0.46258,-0.73781,-0.49159,0.67
28,605921.807075,0.46401,-0.73755,-0.49064,0.63
29,605921.811746,0.4612,-0.73872,-0.49152,0.68
30,605921.8158,0.4629,-0.73744,-0.49184,0.55
31,605921.819851,0.46265,-0.73883,-0.48998,0.83
32,605921.828124,0.46305,-0.73789,-0.49102,0.57
33,605921.839867,0.46254,-0.73589,-0.49449,0.58
34,605921.84356,0.46717,-0.7357,-0.49041,1.09
35,605921.8519,0.46304,-0.73568,-0.49434,0.71
36,605921.855921,0.46406,-0.7362,-0.4926,0.66
37,605921.859695,0.46558,-0.73469,-0.49342,0.6
38,605921.864193,0.46473,-0.73685,-0.49101,0.9
39,605921.868159,0.46321,-0.73687,-0.4924,0.71
40,605921.876067,0.46333,-0.73709,-0.49196,0.73
41,605921.880251,0.4646,-0.73715,-0.49067,0.66
42,605921.88393,0.46462,-0.73754,-0.49005,0.78
43,605921.88704,0.46454,-0.73677,-0.4913,0.7
44,605921.891772,0.46385,-0.73729,-0.49117,0.83
45,605921.895643,0.46339,-0.73649,-0.4928,0.73
46,605921.903531,0.4649,-0.73638,-0.49153,0.69
47,605921.907775,0.46343,-0.73639,-0.49292,0.79
48,605921.911097,0.46299,-0.73406,-0.49679,1.5
49,605921.928163,0.46543,-0.73552,-0.49232,0.78
50,605921.931533,0.46493,-0.73523,-0.49324,0.57
51,605921.934832,0.46297,-0.73718,-0.49216,0.81
52,605921.940274,0.46307,-0.73643,-0.49319,0.5
53,605921.943146,0.46251,-0.73849,-0.49062,0.92
54,605921.95131,0.46239,-0.73797,-0.49153,0.87
55,605921.956215,0.46218,-0.73808,-0.49156,0.79
56,605921.959445,0.46171,-0.73761,-0.4927,0.81
57,605921.962837,0.46327,-0.73704,-0.49209,0.69
58,605921.968194,0.4638,-0.7374,-0.49105,0.85
59,605921.971403,0.46246,-0.73721,-0.49259,0.77
60,605921.979741,0.46454,-0.73485,-0.49416,1.08
61,605921.984355,0.4664,-0.73392,-0.4938,0.77
62,605921.987158,0.46347,-0.7344,-0.49583,1.35
63,605921.992481,0.46639,-0.7359,-0.49084,0.88
64,605921.995162,0.46715,-0.73459,-0.49209,0.86
65,605922.004043,0.46218,-0.73417,-0.49737,1.31
66,605922.015877,0.46557,-0.7351,-0.49283,0.95
67,605922.019505,0.4613,-0.73708,-0.49387,1.3
68,605922.028608,0.46258,-0.73705,-0.49273,0.65
69,605922.031696,0.46153,-0.73703,-0.49374,0.94
70,605922.035844,0.46595,-0.73575,-0.49148,0.93
71,605922.039289,0.46488,-0.73718,-0.49035,0.72
72,605922.044607,0.46597,-0.7361,-0.49095,0.82
73,605922.047192,0.46696,-0.73589,-0.49031,0.83
74,605922.055339,0.46886,-0.73367,-0.49183,0.85
75,605922.059239,0.46757,-0.73596,-0.48963,0.93
76,605922.063243,0.465,-0.73621,-0.4917,0.92
77,605922.068359,0.46535,-0.73642,-0.49105,0.86
78,605922.071224,0.4653,-0.73601,-0.49172,0.79
79,605922.079347,0.46304,-0.73653,-0.49306,1.22
80,605922.083329,0.46522,-0.73738,-0.48973,0.93
81,605922.087845,0.46393,-0.73665,-0.49205,0.99
82,605922.10141,0.46338,-0.7372,-0.49175,1.1
83,605922.107401,0.46335,-0.73635,-0.49305,1.12
84,605922.112293,0.46616,-0.73597,-0.49097,0.98
85,605922.115293,0.46346,-0.73606,-0.49337,1.25
86,605922.120387,0.467,-0.73539,-0.49104,0.82
87,605922.123378,0.46688,-0.73503,-0.49169,0.92
88,605922.131826,0.46533,-0.73548,-0.49249,0.75
89,605922.135426,0.46546,-0.73504,-0.49301,0.85
90,605922.139693,0.46365,-0.7371,-0.49163,0.85
91,605922.144621,0.46383,-0.73632,-0.49264,0.96
92,605922.147304,0.46418,-0.73527,-0.49388,1.12
93,605922.15682,0.46432,-0.73837,-0.4891,0.9
94,605922.160877,0.46064,-0.73723,-0.49427,1.34
95,605922.163093,0.46491,-0.73753,-0.48979,0.99
96,605922.167704,0.46729,-0.73718,-0.48806,1.02
97,605922.171794,0.46355,-0.73688,-0.49206,0.91
98,605922.175831,0.46642,-0.73562,-0.49124,0.66
99,605922.188745,0.46529,-0.73598,-0.49178,0.74
100,605922.192312,0.46695,-0.73475,-0.49203,1.31
101,605922.195475,0.4666,-0.73532,-0.49151,0.94
102,605922.200606,0.46607,-0.73501,-0.49249,0.51
103,605922.208663,0.46546,-0.73627,-0.49117,0.69
104,605922.21126,0.46299,-0.73663,-0.49297,1.35
105,605922.215361,0.4663,-0.73683,-0.48953,0.96
106,605922.219864,0.46392,-0.73583,-0.49329,0.48
107,605922.223524,0.45954,-0.73676,-0.49599,1.08
108,605922.232468,0.4613,-0.73636,-0.49496,1.39
109,605922.235211,0.46463,-0.73698,-0.49089,0.97
110,605922.239082,0.46174,-0.73694,-0.49367,0.94
111,605922.244957,0.46414,-0.73643,-0.49219,0.87
112,605922.247705,0.46603,-0.73438,-0.49346,0.86
113,605922.255628,0.46241,-0.73534,-0.49542,0.98
114,605922.260505,0.46472,-0.73631,-0.49182,0.99
115,605922.263233,0.46449,-0.73452,-0.4947,1.19
116,605922.273287,0.46637,-0.73592,-0.49084,1.01
117,605922.276665,0.46288,-0.73584,-0.49425,0.82
118,605922.284387,0.46594,-0.73466,-0.49312,0.92
119,605922.287424,0.46678,-0.73451,-0.49256,0.8
120,605922.29122,0.46469,-0.7359,-0.49246,0.95
121,605922.295957,0.46472,-0.73564,-0.49283,1.0
122,605922.299923,0.4634,-0.73733,-0.49154,0.78
123,605922.307711,0.46091,-0.738,-0.49287,1.27
124,605922.311858,0.46243,-0.73815,-0.49121,0.59
125,605922.314726,0.46714,-0.73502,-0.49146,0.84
126,605922.320098,0.4662,-0.73597,-0.49093,0.76
127,605922.323649,0.46584,-0.73559,-0.49183,1.06
128,605922.327398,0.46003,-0.73642,-0.49604,0.54
129,605922.335426,0.46147,-0.73646,-0.49464,0.33
130,605922.339206,0.46359,-0.73571,-0.49378,1.2
131,605922.34279,0.46483,-0.73491,-0.4938,0.8
132,605922.351268,0.46442,-0.73663,-0.49162,1.01
133,605922.360437,0.46366,-0.73782,-0.49055,0.98
134,605922.364391,0.46584,-0.73642,-0.49059,0.89
135,605922.366856,0.46377,-0.73704,-0.49162,1.04
136,605922.371776,0.46197,-0.73827,-0.49148,1.18
137,605922.376249,0.46229,-0.73753,-0.49229,1.33
138,605922.383473,0.46576,-0.73661,-0.49038,0.94
139,605922.387475,0.46429,-0.73617,-0.49244,0.8
140,605922.391375,0.46452,-0.73696,-0.49103,0.83
141,605922.394875,0.46724,-0.73565,-0.49042,0.84
142,605922.400479,0.46763,-0.73516,-0.49078,0.92
