frame,t,nx,ny,nz,agree_deg
0,578021.023934,0.27459,-0.86947,-0.41064,0.96
1,578021.027737,0.28083,-0.86794,-0.40965,1.23
2,578021.032221,0.28428,-0.8676,-0.40798,1.3
3,578021.035957,0.28887,-0.86795,-0.404,1.48
4,578021.04442,0.27909,-0.86884,-0.40894,0.15
5,578021.048214,0.28848,-0.86615,-0.40813,1.29
6,578021.052011,0.2845,-0.86993,-0.40285,1.15
7,578021.056371,0.27836,-0.86616,-0.41508,0.63
8,578021.059629,0.2836,-0.87039,-0.40248,1.62
9,578021.063525,0.27434,-0.86877,-0.41229,0.57
10,578021.07258,0.27109,-0.87021,-0.41138,0.35
11,578021.075478,0.27441,-0.87227,-0.40478,1.22
12,578021.081026,0.2758,-0.87219,-0.404,1.38
13,578021.084172,0.27801,-0.86715,-0.41324,0.89
14,578021.088085,0.28694,-0.86464,-0.41239,0.7
15,578021.09629,0.29376,-0.87151,-0.39266,1.46
16,578021.099809,0.2917,-0.86901,-0.39966,0.28
17,578021.113441,0.27269,-0.87585,-0.39816,0.28
18,578021.12043,0.25895,-0.87939,-0.39953,0.23
19,578021.124818,0.25878,-0.87669,-0.40553,0.94
20,578021.12802,0.24239,-0.88051,-0.40736,0.41
21,578021.133069,0.24373,-0.87682,-0.41446,1.01
22,578021.136541,0.24068,-0.87856,-0.41257,0.42
23,578021.14006,0.24406,-0.87417,-0.41984,0.79
24,578021.148438,0.24595,-0.87368,-0.41975,0.4
25,578021.151872,0.24928,-0.87128,-0.42277,0.45
26,578021.156452,0.25247,-0.87099,-0.42147,0.6
27,578021.159877,0.25859,-0.86873,-0.42243,0.1
28,578021.164047,0.25901,-0.86951,-0.42055,0.39
29,578021.17242,0.26214,-0.86911,-0.41944,0.27
30,578021.175059,0.257,-0.87039,-0.41996,0.5
31,578021.179973,0.25262,-0.87176,-0.41978,0.99
32,578021.183882,0.25462,-0.86465,-0.43308,1.51
33,578021.199297,0.25167,-0.86483,-0.43443,0.6
34,578021.203384,0.25877,-0.86304,-0.43382,0.51
35,578021.207688,0.26117,-0.86137,-0.4357,0.78
36,578021.212669,0.26326,-0.85614,-0.44465,0.34
37,578021.215213,0.27048,-0.85576,-0.44103,0.82
38,578021.224947,0.27766,-0.85214,-0.44358,0.7
39,578021.228177,0.28288,-0.85105,-0.44238,0.7
40,578021.23278,0.28006,-0.85257,-0.44123,0.88
41,578021.236455,0.28341,-0.85139,-0.44137,1.0
42,578021.240238,0.28798,-0.85022,-0.44067,1.27
43,578021.248461,0.28504,-0.85227,-0.43863,1.15
44,578021.251352,0.28266,-0.85267,-0.43939,0.59
45,578021.256125,0.28331,-0.8536,-0.43714,1.45
46,578021.260234,0.28411,-0.85386,-0.43612,1.09
47,578021.264382,0.2873,-0.85529,-0.43119,1.44
48,578021.26811,0.28654,-0.85671,-0.42888,1.19
49,578021.276548,0.28358,-0.85915,-0.42596,0.96
50,578021.28901,0.2893,-0.85691,-0.42662,0.93
51,578021.291403,0.2773,-0.85596,-0.43639,0.8
52,578021.301006,0.2718,-0.85684,-0.43812,1.41
53,578021.303047,0.27683,-0.86168,-0.42529,0.77
54,578021.308831,0.27765,-0.86131,-0.4255,0.75
55,578021.31187,0.27659,-0.86304,-0.42268,0.96
56,578021.315679,0.27151,-0.85855,-0.43494,1.26
57,578021.32467,0.27386,-0.8615,-0.42757,0.85
58,578021.327597,0.27519,-0.86227,-0.42517,1.28
59,578021.332836,0.28473,-0.84434,-0.45389,2.11
60,578021.336613,0.29592,-0.83188,-0.46948,1.9
61,578021.340512,0.31036,-0.82759,-0.46772,1.33
62,578021.343127,0.31457,-0.82311,-0.4728,0.96
63,578021.352208,0.31215,-0.82221,-0.47596,0.99
64,578021.355045,0.30736,-0.82288,-0.47791,1.31
65,578021.369438,0.28604,-0.83655,-0.46731,2.39
66,578021.375599,0.2899,-0.84496,-0.44944,1.56
67,578021.379362,0.28522,-0.85386,-0.43541,1.75
68,578021.384804,0.2822,-0.8495,-0.44577,1.16
69,578021.388142,0.29982,-0.85251,-0.42818,1.79
70,578021.39149,0.28806,-0.86533,-0.41014,0.96
71,578021.399689,0.3038,-0.85051,-0.42935,0.38
72,578021.403247,0.30676,-0.85956,-0.40872,1.1
73,578021.407877,0.30303,-0.85576,-0.41934,1.46
74,578021.411787,0.29742,-0.85311,-0.42866,2.21
75,578021.415534,0.28827,-0.85754,-0.42606,0.85
76,578021.419218,0.28678,-0.8534,-0.43528,0.71
77,578021.4278,0.28541,-0.85231,-0.4383,0.97
78,578021.431522,0.28093,-0.85116,-0.44341,0.35
79,578021.437173,0.27917,-0.85177,-0.44335,0.98
80,578021.439907,0.27838,-0.85259,-0.44227,0.58
81,578021.456177,0.26877,-0.85211,-0.44907,1.61
82,578021.460174,0.27133,-0.85912,-0.43392,0.63
83,578021.46367,0.26879,-0.8624,-0.42897,0.69
84,578021.468273,0.25545,-0.86769,-0.42644,1.16
85,578021.476162,0.24715,-0.87252,-0.42145,1.07
86,578021.47958,0.24283,-0.88091,-0.40625,1.45
87,578021.483766,0.22975,-0.89104,-0.39149,2.54
88,578021.489355,0.22541,-0.8887,-0.39926,0.6
89,578021.492522,0.22597,-0.89237,-0.39066,0.33
90,578021.495171,0.22119,-0.89456,-0.38838,0.56
91,578021.504311,0.2209,-0.89631,-0.38449,0.58
92,578021.507362,0.22483,-0.89702,-0.38054,0.55
93,578021.511731,0.23108,-0.89549,-0.38038,0.22
94,578021.515687,0.24242,-0.89166,-0.38233,0.77
95,578021.519321,0.24755,-0.88958,-0.38388,1.0
96,578021.528301,0.24809,-0.88996,-0.38265,0.46
97,578021.539945,0.26193,-0.88288,-0.38977,0.43
98,578021.54378,0.25415,-0.88561,-0.38872,0.27
99,578021.551632,0.25091,-0.88546,-0.39115,0.75
100,578021.556643,0.28045,-0.87395,-0.39694,2.31
101,578021.559047,0.29219,-0.86979,-0.3976,1.42
102,578021.564847,0.3105,-0.8599,-0.40516,1.97
103,578021.568459,0.32079,-0.85695,-0.4034,1.45
104,578021.572483,0.32983,-0.85517,-0.39986,1.46
105,578021.580498,0.33874,-0.84897,-0.40559,1.58
106,578021.58353,0.34279,-0.84726,-0.40576,1.79
107,578021.589508,0.34698,-0.84993,-0.3965,1.63
108,578021.591757,0.34954,-0.84615,-0.4023,1.39
109,578021.595923,0.35371,-0.84813,-0.39442,1.45
110,578021.603691,0.35822,-0.84833,-0.3899,1.28
111,578021.607196,0.36018,-0.8467,-0.39162,1.18
112,578021.620871,0.35984,-0.8419,-0.40214,0.81
113,578021.62759,0.35667,-0.8415,-0.4058,0.71
114,578021.632335,0.35119,-0.84327,-0.4069,0.94
115,578021.63545,0.33886,-0.84084,-0.42208,0.74
116,578021.640516,0.32733,-0.84734,-0.41816,0.33
117,578021.643316,0.32557,-0.84741,-0.4194,0.22
118,578021.648333,0.31619,-0.8474,-0.42654,0.38
119,578021.655616,0.31621,-0.84978,-0.42178,0.25
120,578021.659266,0.30943,-0.84819,-0.42991,0.43
121,578021.664538,0.30531,-0.85255,-0.42419,0.13
122,578021.667757,0.29968,-0.85589,-0.42149,0.54
123,578021.671406,0.29872,-0.85639,-0.42114,0.23
124,578021.67969,0.2904,-0.85944,-0.42075,0.43
125,578021.683261,0.28861,-0.86194,-0.41685,0.13
126,578021.688132,0.27908,-0.86639,-0.41411,0.64
