frame,t,nx,ny,nz,agree_deg
0,607956.500162,0.46119,-0.74935,-0.47516,0.63
1,607956.503563,0.46406,-0.74863,-0.4735,0.58
2,607956.507769,0.45673,-0.75484,-0.47076,0.64
3,607956.516074,0.45915,-0.75069,-0.47503,0.96
4,607956.520145,0.45577,-0.75199,-0.47623,0.41
5,607956.523808,0.45743,-0.75384,-0.47168,0.66
6,607956.527504,0.45294,-0.75328,-0.47688,0.8
7,607956.535233,0.45638,-0.7509,-0.47736,0.85
8,607956.539772,0.45275,-0.75405,-0.47584,0.78
9,607956.54369,0.45532,-0.75163,-0.47721,0.65
10,607956.547305,0.45766,-0.7554,-0.46895,0.65
11,607956.55634,0.4559,-0.75534,-0.47076,0.63
12,607956.557163,0.45544,-0.75516,-0.47149,0.58
13,607956.559294,0.45795,-0.75259,-0.47317,0.76
14,607956.568067,0.45664,-0.75087,-0.47715,1.15
15,607956.576289,0.45753,-0.75265,-0.47348,0.43
16,607956.577077,0.45824,-0.75397,-0.47069,0.81
17,607956.579228,0.45999,-0.74982,-0.47558,0.57
18,607956.596734,0.459,-0.7513,-0.4742,0.85
19,607956.600099,0.45895,-0.75243,-0.47246,0.76
20,607956.603005,0.463,-0.74627,-0.47824,0.52
21,607956.608348,0.4595,-0.75294,-0.47112,0.96
22,607956.615288,0.45815,-0.75245,-0.4732,0.98
23,607956.619563,0.45691,-0.74998,-0.47829,0.91
24,607956.622904,0.45802,-0.7506,-0.47626,0.28
25,607956.62808,0.45909,-0.74987,-0.47638,0.39
26,607956.636848,0.45685,-0.75299,-0.47359,0.93
27,607956.637336,0.45651,-0.74995,-0.47872,1.01
28,607956.644239,0.4593,-0.75019,-0.47566,0.39
29,607956.647816,0.46056,-0.74777,-0.47826,0.6
30,607956.656095,0.45778,-0.75168,-0.47478,0.14
31,607956.656821,0.45782,-0.75325,-0.47225,0.61
32,607956.659238,0.456,-0.75422,-0.47245,0.41
33,607956.67985,0.45644,-0.75273,-0.4744,0.8
34,607956.68407,0.45982,-0.74772,-0.47904,0.44
35,607956.69619,0.45606,-0.75519,-0.47085,0.52
36,607956.696991,0.45792,-0.75232,-0.47364,0.24
37,607956.699683,0.45925,-0.75303,-0.4712,1.15
38,607956.703798,0.45733,-0.75227,-0.47428,0.22
39,607956.707701,0.45774,-0.75539,-0.46889,0.69
40,607956.715177,0.45742,-0.75399,-0.47144,0.73
41,607956.720057,0.45566,-0.75343,-0.47404,0.63
42,607956.724028,0.45838,-0.7517,-0.47417,0.55
43,607956.72753,0.45558,-0.75707,-0.46829,0.34
44,607956.735868,0.45339,-0.75672,-0.47097,0.5
45,607956.736487,0.457,-0.7523,-0.47455,0.86
46,607956.744037,0.45696,-0.75436,-0.47131,0.74
47,607956.748027,0.45071,-0.75567,-0.47522,0.46
48,607956.762566,0.45614,-0.7548,-0.4714,0.77
49,607956.776338,0.45977,-0.74914,-0.47686,0.68
50,607956.776975,0.45945,-0.75347,-0.4703,0.88
51,607956.779379,0.46482,-0.74619,-0.4766,0.31
52,607956.782907,0.45746,-0.75358,-0.47206,0.1
53,607956.787712,0.46172,-0.75169,-0.47093,1.1
54,607956.795578,0.45903,-0.75025,-0.47582,0.34
