index,t_capture,skew_s,t_a,t_b
42,582440.103585,0.000486,582440.103341,582440.103828
43,582440.114373,0.011591,582440.108578,582440.120168
44,582440.121611,0.002417,582440.120403,582440.122820
45,582440.122514,0.002576,582440.121226,582440.123802
46,582440.123980,0.001849,582440.123055,582440.124904
47,582440.129549,0.000242,582440.129428,582440.129670
48,582440.133061,0.000855,582440.132633,582440.133489
49,582440.143637,0.000652,582440.143963,582440.143311
50,582440.147942,0.002916,582440.146484,582440.149400
51,582440.148834,0.003337,582440.147165,582440.150502
52,582440.151283,0.000896,582440.150834,582440.151731
53,582440.157761,0.000255,582440.157634,582440.157889
54,582440.162539,0.003877,582440.160600,582440.164477
55,582440.166306,0.001807,582440.165402,582440.167210
56,582440.169510,0.002635,582440.168193,582440.170828
57,582440.176931,0.000921,582440.177392,582440.176470
58,582440.182585,0.003864,582440.180653,582440.184516
59,582440.184714,0.002331,582440.183549,582440.185880
60,582440.194065,0.009919,582440.189106,582440.199024
61,582440.199347,0.000188,582440.199253,582440.199441
62,582440.206177,0.000166,582440.206260,582440.206094
63,582440.206625,0.000204,582440.206727,582440.206523
64,582440.207423,0.000666,582440.207756,582440.207090
65,582440.215694,0.000178,582440.215783,582440.215605
66,582440.219366,0.000533,582440.219100,582440.219633
67,582440.223555,0.006105,582440.226607,582440.220502
68,582440.229461,0.004203,582440.231563,582440.227360
69,582440.234400,0.000110,582440.234455,582440.234345
70,582440.236963,0.003426,582440.238676,582440.235250
71,582440.241206,0.003139,582440.242775,582440.239637
72,582440.245205,0.002809,582440.246609,582440.243800
73,582440.251184,0.007770,582440.255069,582440.247299
74,582440.261497,0.011663,582440.267329,582440.255666
75,582440.268101,0.000753,582440.268478,582440.267725
76,582440.269659,0.001218,582440.270268,582440.269050
77,582440.274493,0.000761,582440.274112,582440.274873
78,582440.277861,0.004491,582440.280107,582440.275616
79,582440.284114,0.000702,582440.284465,582440.283763
80,582440.290662,0.003381,582440.288971,582440.292353
81,582440.292929,0.002529,582440.291665,582440.294194
82,582440.299718,0.003559,582440.297939,582440.301497
83,582440.303521,0.002792,582440.304918,582440.302125
84,582440.307420,0.000945,582440.307893,582440.306948
85,582440.312099,0.000168,582440.312015,582440.312184
86,582440.316350,0.000863,582440.315918,582440.316782
87,582440.319737,0.000741,582440.319366,582440.320107
88,582440.326251,0.003359,582440.324571,582440.327930
89,582440.333469,0.002933,582440.332002,582440.334936
90,582440.335528,0.000617,582440.335220,582440.335837
91,582440.342229,0.003327,582440.340566,582440.343892
92,582440.343958,0.002278,582440.342819,582440.345097
93,582440.347752,0.000911,582440.347297,582440.348208
94,582440.358999,0.001422,582440.359710,582440.358287
95,582440.364055,0.003000,582440.362555,582440.365555
96,582440.366322,0.001851,582440.365397,582440.367247
97,582440.372952,0.009596,582440.368154,582440.377750
98,582440.378394,0.000847,582440.377971,582440.378818
99,582440.380991,0.000598,582440.381290,582440.380693
100,582440.384806,0.000435,582440.385024,582440.384588
101,582440.388765,0.000241,582440.388645,582440.388886
102,582440.391801,0.000866,582440.391368,582440.392234
103,582440.399980,0.002338,582440.398810,582440.401149
104,582440.403194,0.000933,582440.403660,582440.402727
105,582440.407302,0.000857,582440.407731,582440.406874
106,582440.414214,0.004656,582440.411885,582440.416542
107,582440.415967,0.002925,582440.414504,582440.417429
108,582440.420103,0.001834,582440.419186,582440.421020
109,582440.423817,0.000695,582440.423469,582440.424165
110,582440.433928,0.002172,582440.432842,582440.435014
111,582440.435227,0.002267,582440.434094,582440.436361
112,582440.442282,0.003721,582440.440421,582440.444142
113,582440.443878,0.002836,582440.442460,582440.445296
114,582440.452929,0.007624,582440.449116,582440.456741
115,582440.465870,0.000230,582440.465985,582440.465756
116,582440.472584,0.011392,582440.466888,582440.478280
117,582440.475897,0.014452,582440.468671,582440.483123
118,582440.483746,0.001826,582440.482833,582440.484660
119,582440.495832,0.007139,582440.492263,582440.499402
120,582440.499705,0.001254,582440.499078,582440.500332
121,582440.500733,0.001508,582440.499979,582440.501487
122,582440.501465,0.001876,582440.500527,582440.502404
123,582440.509451,0.000175,582440.509539,582440.509363
124,582440.513390,0.003318,582440.511732,582440.515049
125,582440.514958,0.001694,582440.514111,582440.515805
126,582440.521849,0.003983,582440.519857,582440.523841
127,582440.523803,0.001890,582440.522858,582440.524749
128,582440.529925,0.003323,582440.531586,582440.528263
129,582440.535544,0.001112,582440.534988,582440.536100
130,582440.541842,0.003431,582440.540127,582440.543557
131,582440.543674,0.001648,582440.542850,582440.544498
132,582440.553338,0.002715,582440.551980,582440.554695
133,582440.554701,0.001846,582440.553779,582440.555624
134,582440.560520,0.000726,582440.560883,582440.560157
135,582440.567533,0.000250,582440.567658,582440.567408
136,582440.568732,0.001186,582440.569325,582440.568139
137,582440.572387,0.000583,582440.572679,582440.572096
138,582440.579360,0.004882,582440.576918,582440.581801
139,582440.583784,0.001620,582440.584594,582440.582974
140,582440.588998,0.000587,582440.588705,582440.589292
141,582440.594504,0.002865,582440.593072,582440.595937
142,582440.595909,0.001976,582440.594921,582440.596897
143,582440.600592,0.000537,582440.600861,582440.600324
144,582440.606018,0.002717,582440.607376,582440.604660
145,582440.613491,0.003531,582440.611725,582440.615257
146,582440.615344,0.002090,582440.614299,582440.616389
147,582440.621865,0.003164,582440.620283,582440.623447
148,582440.623680,0.002421,582440.622469,582440.624890
149,582440.629928,0.003558,582440.628149,582440.631707
150,582440.635271,0.000891,582440.634825,582440.635717
151,582440.639402,0.000810,582440.638997,582440.639807
152,582440.643487,0.000858,582440.643058,582440.643916
153,582440.655308,0.004964,582440.652826,582440.657790
154,582440.658035,0.002280,582440.656895,582440.659175
155,582440.661132,0.000360,582440.661312,582440.660952
156,582440.671023,0.008178,582440.666934,582440.675111
157,582440.677004,0.003162,582440.675423,582440.678585
158,582440.679066,0.001206,582440.678463,582440.679669
159,582440.679961,0.001569,582440.679176,582440.680745
160,582440.681804,0.001469,582440.681070,582440.682539
161,582440.690445,0.000717,582440.690803,582440.690086
162,582440.693939,0.003876,582440.692001,582440.695876
163,582440.696121,0.001991,582440.695125,582440.697117
164,582440.702577,0.003647,582440.700753,582440.704401
165,582440.704071,0.002188,582440.702977,582440.705165
166,582440.711309,0.000890,582440.710864,582440.711754
167,582440.715392,0.000664,582440.715060,582440.715724
168,582440.721526,0.003670,582440.719691,582440.723361
169,582440.723455,0.002060,582440.722426,582440.724485
170,582440.730460,0.004483,582440.728219,582440.732702
171,582440.742434,0.013211,582440.735829,582440.749040
172,582440.747190,0.005639,582440.744371,582440.750010
173,582440.750716,0.000267,582440.750582,582440.750849
174,582440.752351,0.001356,582440.753029,582440.751673
175,582440.757649,0.004262,582440.759779,582440.755518
176,582440.762369,0.004057,582440.760340,582440.764397
177,582440.769206,0.002925,582440.767744,582440.770669
178,582440.770121,0.002920,582440.768661,582440.771581
179,582440.775521,0.005291,582440.772876,582440.778167
180,582440.780377,0.006087,582440.777333,582440.783420
181,582440.783519,0.001614,582440.782712,582440.784326
182,582440.789822,0.000848,582440.790246,582440.789398
183,582440.797131,0.009911,582440.792176,582440.802087
184,582440.804940,0.005189,582440.802346,582440.807535
185,582440.807243,0.002450,582440.806018,582440.808468
186,582440.812015,0.005251,582440.814640,582440.809389
187,582440.818791,0.001598,582440.819590,582440.817992
188,582440.822240,0.000175,582440.822328,582440.822153
189,582440.825262,0.000106,582440.825208,582440.825315
190,582440.834601,0.002523,582440.833340,582440.835863
191,582440.836890,0.001108,582440.836337,582440.837444
192,582440.839895,0.001270,582440.839260,582440.840530
193,582440.846416,0.002979,582440.844927,582440.847905
194,582440.848081,0.002098,582440.847032,582440.849130
195,582440.852492,0.001187,582440.851899,582440.853086
196,582440.855466,0.000640,582440.855146,582440.855786
197,582440.865619,0.003565,582440.863836,582440.867401
198,582440.867800,0.002284,582440.866658,582440.868942
199,582440.874283,0.004101,582440.872232,582440.876333
200,582440.875798,0.002077,582440.874760,582440.876837
201,582440.881773,0.004110,582440.879718,582440.883828
202,582440.891196,0.013038,582440.897715,582440.884677
203,582440.900249,0.000843,582440.900670,582440.899827
204,582440.905030,0.006564,582440.901748,582440.908312
205,582440.908991,0.005095,582440.906444,582440.911539
206,582440.912084,0.004396,582440.909886,582440.914282
207,582440.923019,0.006988,582440.919525,582440.926513
208,582440.926703,0.001664,582440.925870,582440.927535
209,582440.928973,0.000990,582440.929468,582440.928478
210,582440.929830,0.000215,582440.929937,582440.929722
211,582440.933601,0.000135,582440.933668,582440.933533
212,582440.939510,0.000866,582440.939077,582440.939943
213,582440.945653,0.003636,582440.943835,582440.947471
214,582440.947485,0.001912,582440.946529,582440.948441
215,582440.953555,0.003396,582440.951857,582440.955253
216,582440.955346,0.002105,582440.954293,582440.956398
217,582440.961646,0.004464,582440.963878,582440.959414
218,582440.967306,0.000829,582440.966891,582440.967721
219,582440.973667,0.003608,582440.971863,582440.975471
220,582440.975742,0.002284,582440.974600,582440.976885
221,582440.983249,0.003062,582440.981718,582440.984780
222,582440.987538,0.004169,582440.985454,582440.989623
223,582440.993228,0.000809,582440.992824,582440.993633
224,582441.001818,0.000232,582441.001702,582441.001934
225,582441.005521,0.000403,582441.005320,582441.005723
226,582441.006387,0.000474,582441.006150,582441.006624
227,582441.013513,0.009278,582441.008874,582441.018151
228,582441.022655,0.000234,582441.022772,582441.022538
229,582441.025992,0.003158,582441.024413,582441.027571
230,582441.028596,0.002874,582441.027159,582441.030034
231,582441.029911,0.003281,582441.028271,582441.031552
232,582441.032996,0.005287,582441.030352,582441.035640
233,582441.043574,0.008548,582441.039299,582441.047848
234,582441.047601,0.002312,582441.046445,582441.048757
235,582441.054368,0.005065,582441.051836,582441.056901
236,582441.057513,0.001032,582441.056997,582441.058030
237,582441.061285,0.005515,582441.058528,582441.064043
238,582441.067773,0.001171,582441.067188,582441.068358
239,582441.071954,0.000768,582441.071570,582441.072338
240,582441.075161,0.000952,582441.074685,582441.075637
241,582441.085167,0.004033,582441.083150,582441.087183
242,582441.088155,0.003733,582441.086288,582441.090021
243,582441.092801,0.000248,582441.092677,582441.092925
244,582441.099744,0.003576,582441.097956,582441.101532
245,582441.104054,0.007673,582441.100218,582441.107890
246,582441.108961,0.003383,582441.107269,582441.110652
247,582441.111757,0.001500,582441.111008,582441.112507
248,582441.115605,0.003400,582441.117305,582441.113905
249,582441.120500,0.000822,582441.120089,582441.120911
250,582441.128080,0.006130,582441.125015,582441.131145
251,582441.131507,0.001077,582441.130969,582441.132046
252,582441.136924,0.002027,582441.135911,582441.137937
253,582441.138538,0.000662,582441.138207,582441.138869
254,582441.144810,0.000850,582441.144385,582441.145235
255,582441.150818,0.000184,582441.150726,582441.150911
256,582441.158227,0.001318,582441.157568,582441.158886
257,582441.158900,0.001118,582441.158341,582441.159459
258,582441.163052,0.005646,582441.160229,582441.165875
259,582441.168008,0.000912,582441.168463,582441.167552
260,582441.172311,0.001218,582441.171702,582441.172921
261,582441.175526,0.000898,582441.175976,582441.175077
262,582441.179615,0.000895,582441.179168,582441.180063
263,582441.183490,0.000958,582441.183011,582441.183969
264,582441.189663,0.003692,582441.187817,582441.191509
265,582441.197454,0.003300,582441.195804,582441.199103
266,582441.199729,0.000622,582441.199418,582441.200040
267,582441.206485,0.002236,582441.205367,582441.207603
268,582441.207664,0.002002,582441.206663,582441.208664
269,582441.212672,0.001078,582441.212132,582441.213211
270,582441.219218,0.000920,582441.218758,582441.219677
271,582441.227144,0.006267,582441.224011,582441.230277
272,582441.231020,0.000897,582441.230571,582441.231469
273,582441.237705,0.003352,582441.236029,582441.239381
274,582441.239987,0.000754,582441.239610,582441.240364
275,582441.244510,0.000744,582441.244137,582441.244882
276,582441.249464,0.000826,582441.249051,582441.249877
277,582441.253333,0.000833,582441.253749,582441.252916
278,582441.258087,0.000941,582441.257616,582441.258557
279,582441.264054,0.007245,582441.260431,582441.267676
280,582441.267742,0.001640,582441.266922,582441.268563
281,582441.272213,0.000965,582441.272695,582441.271730
282,582441.277155,0.003296,582441.275507,582441.278803
283,582441.280296,0.000878,582441.279857,582441.280735
284,582441.283531,0.000856,582441.283103,582441.283959
285,582441.288471,0.000740,582441.288841,582441.288101
286,582441.297385,0.004312,582441.295229,582441.299541
287,582441.299649,0.002181,582441.298558,582441.300739
288,582441.305730,0.003654,582441.303903,582441.307557
289,582441.307593,0.001672,582441.306757,582441.308429
290,582441.313665,0.004076,582441.311627,582441.315703
291,582441.318759,0.004322,582441.320920,582441.316598
292,582441.326513,0.001137,582441.325944,582441.327081
293,582441.329657,0.000613,582441.329964,582441.329351
294,582441.336226,0.005581,582441.333436,582441.339017
295,582441.338305,0.002953,582441.336828,582441.339781
296,582441.343574,0.003113,582441.342017,582441.345130
297,582441.352694,0.008395,582441.348497,582441.356892
298,582441.358888,0.000394,582441.358691,582441.359086
299,582441.362974,0.000302,582441.363125,582441.362823
300,582441.364508,0.000258,582441.364637,582441.364379
301,582441.365113,0.000456,582441.365342,582441.364885
302,582441.371226,0.000962,582441.370745,582441.371707
303,582441.377249,0.003484,582441.375507,582441.378992
304,582441.379052,0.001677,582441.378213,582441.379890
305,582441.385794,0.004018,582441.383785,582441.387803
306,582441.387428,0.002515,582441.386170,582441.388685
307,582441.393646,0.003899,582441.395595,582441.391697
308,582441.399171,0.000850,582441.398746,582441.399596
309,582441.405220,0.003399,582441.403521,582441.406920
310,582441.407000,0.001646,582441.406178,582441.407823
311,582441.413498,0.003677,582441.411660,582441.415337
312,582441.416126,0.003066,582441.414593,582441.417659
313,582441.425160,0.000834,582441.425577,582441.424743
314,582441.428497,0.000982,582441.428006,582441.428987
315,582441.432017,0.000751,582441.431641,582441.432392
316,582441.436374,0.000225,582441.436261,582441.436486
317,582441.442332,0.005644,582441.439510,582441.445154
318,582441.450936,0.005196,582441.448338,582441.453534
319,582441.454347,0.002130,582441.453282,582441.455412
320,582441.459277,0.005694,582441.456430,582441.462123
321,582441.462489,0.001907,582441.461536,582441.463442
322,582441.464979,0.001617,582441.464171,582441.465788
323,582441.470832,0.002559,582441.472112,582441.469553
324,582441.477532,0.003561,582441.475752,582441.479313
325,582441.479366,0.002125,582441.478303,582441.480428
326,582441.485697,0.003532,582441.483931,582441.487463
327,582441.487634,0.001938,582441.486665,582441.488603
328,582441.494226,0.004313,582441.492069,582441.496383
329,582441.499845,0.000817,582441.499437,582441.500254
330,582441.503759,0.001106,582441.503206,582441.504312
331,582441.507480,0.000874,582441.507043,582441.507917
332,582441.515598,0.006528,582441.512334,582441.518862
333,582441.518947,0.001733,582441.518081,582441.519813
334,582441.524990,0.000968,582441.525475,582441.524506
335,582441.531417,0.004509,582441.529162,582441.533672
336,582441.534495,0.003854,582441.532568,582441.536422
337,582441.538575,0.001647,582441.537751,582441.539398
338,582441.540113,0.000745,582441.539740,582441.540485
339,582441.546670,0.003069,582441.548205,582441.545136
340,582441.552632,0.000238,582441.552513,582441.552751
341,582441.557802,0.004562,582441.555521,582441.560083
342,582441.560081,0.001892,582441.559135,582441.561028
343,582441.565583,0.003010,582441.564078,582441.567088
344,582441.567260,0.001711,582441.566404,582441.568115
345,582441.575309,0.000864,582441.574877,582441.575741
346,582441.579049,0.000637,582441.579367,582441.578730
347,582441.585134,0.003041,582441.583613,582441.586655
348,582441.587286,0.000764,582441.586904,582441.587669
349,582441.593309,0.004163,582441.591228,582441.595391
350,582441.598227,0.002951,582441.599703,582441.596752
351,582441.603327,0.000913,582441.602870,582441.603783
352,582441.607196,0.000848,582441.607621,582441.606772
353,582441.614345,0.000191,582441.614440,582441.614249
354,582441.617452,0.000760,582441.617073,582441.617832
355,582441.625098,0.000957,582441.625576,582441.624620
356,582441.632399,0.003690,582441.630554,582441.634244
357,582441.634424,0.001854,582441.633498,582441.635351
358,582441.638865,0.002991,582441.637370,582441.640361
359,582441.641674,0.004002,582441.639673,582441.643675
360,582441.644361,0.000782,582441.643970,582441.644752
361,582441.652339,0.000697,582441.651991,582441.652688
362,582441.659164,0.005167,582441.656581,582441.661748
363,582441.661967,0.001019,582441.661457,582441.662477
364,582441.667108,0.005286,582441.664465,582441.669750
365,582441.669844,0.001658,582441.669015,582441.670673
366,582441.677018,0.000852,582441.677444,582441.676592
367,582441.680315,0.000735,582441.679948,582441.680682
368,582441.685021,0.000764,582441.684639,582441.685403
369,582441.688524,0.000666,582441.688191,582441.688857
370,582441.696183,0.003456,582441.694455,582441.697911
371,582441.698502,0.000686,582441.698159,582441.698845
372,582441.704477,0.001123,582441.703915,582441.705039
373,582441.709161,0.002636,582441.707843,582441.710479
374,582441.711634,0.000994,582441.711137,582441.712131
375,582441.715568,0.000958,582441.715089,582441.716047
376,582441.719595,0.000848,582441.719171,582441.720019
377,582441.729739,0.003869,582441.727804,582441.731673
378,582441.731695,0.001959,582441.730715,582441.732674
379,582441.737956,0.003529,582441.736192,582441.739721
380,582441.739990,0.002541,582441.738720,582441.741261
381,582441.746249,0.004071,582441.744213,582441.748284
382,582441.750889,0.003416,582441.752597,582441.749181
383,582441.758952,0.001773,582441.758066,582441.759838
384,582441.762063,0.001221,582441.761453,582441.762674
385,582441.768032,0.001300,582441.767382,582441.768681
386,582441.769637,0.000439,582441.769418,582441.769857
387,582441.774851,0.003252,582441.773225,582441.776477
388,582441.783685,0.004704,582441.781333,582441.786037
389,582441.786887,0.000503,582441.786635,582441.787138
390,582441.789221,0.000896,582441.788773,582441.789669
391,582441.792568,0.000576,582441.792280,582441.792856
392,582441.796025,0.000524,582441.795764,582441.796287
393,582441.805029,0.000636,582441.804711,582441.805347
394,582441.811361,0.005604,582441.808559,582441.814163
395,582441.814873,0.000556,582441.814595,582441.815151
396,582441.818964,0.004154,582441.816887,582441.821041
397,582441.822939,0.001810,582441.822034,582441.823844
398,582441.832657,0.003063,582441.834188,582441.831126
399,582441.834815,0.000792,582441.835211,582441.834419
400,582441.839579,0.003873,582441.837642,582441.841515
401,582441.841777,0.001902,582441.840826,582441.842729
402,582441.847703,0.005517,582441.844945,582441.850462
403,582441.850490,0.001804,582441.849588,582441.851393
404,582441.855398,0.000948,582441.854924,582441.855872
405,582441.859723,0.000635,582441.859405,582441.860040
406,582441.864026,0.000649,582441.863701,582441.864350
407,582441.867741,0.000963,582441.867260,582441.868223
408,582441.873670,0.004132,582441.871604,582441.875736
409,582441.881360,0.003606,582441.879557,582441.883162
410,582441.883329,0.001979,582441.882340,582441.884319
411,582441.889131,0.002678,582441.887792,582441.890470
412,582441.891160,0.000890,582441.890716,582441.891605
413,582441.897845,0.000162,582441.897926,582441.897764
414,582441.903334,0.003405,582441.905037,582441.901632
415,582441.911351,0.005794,582441.908454,582441.914248
416,582441.914909,0.000763,582441.914528,582441.915291
417,582441.920203,0.003787,582441.918309,582441.922096
418,582441.922228,0.002027,582441.921214,582441.923241
419,582441.928024,0.004537,582441.925755,582441.930292
420,582441.937825,0.003180,582441.936235,582441.939415
421,582441.943906,0.000574,582441.943619,582441.944193
422,582441.945062,0.000512,582441.944806,582441.945319
423,582441.946073,0.000894,582441.945626,582441.946520
424,582441.947313,0.000890,582441.946868,582441.947759
425,582441.955440,0.000822,582441.955030,582441.955851
426,582441.961429,0.003837,582441.959511,582441.963347
427,582441.963464,0.002116,582441.962406,582441.964522
428,582441.968362,0.000983,582441.967870,582441.968854
429,582441.971324,0.000844,582441.970902,582441.971746
430,582441.978821,0.005390,582441.981516,582441.976126
431,582441.984307,0.000800,582441.983907,582441.984706
432,582441.991661,0.004669,582441.989327,582441.993996
433,582441.994130,0.002026,582441.993117,582441.995144
434,582441.999711,0.004063,582441.997679,582442.001742
435,582442.001771,0.001829,582442.000856,582442.002685
436,582442.008567,0.000897,582442.009016,582442.008119
437,582442.012109,0.000806,582442.011706,582442.012512
438,582442.019558,0.003523,582442.017797,582442.021320
439,582442.021942,0.002915,582442.020485,582442.023400
440,582442.026953,0.005472,582442.024217,582442.029689
441,582442.031804,0.000915,582442.032262,582442.031347
442,582442.036651,0.000810,582442.036246,582442.037056
443,582442.040521,0.000667,582442.040855,582442.040188
444,582442.045534,0.000247,582442.045411,582442.045658
445,582442.048286,0.000768,582442.047902,582442.048670
446,582442.056805,0.000904,582442.057257,582442.056354
447,582442.062980,0.004934,582442.060513,582442.065447
448,582442.065360,0.001474,582442.064623,582442.066097
449,582442.071355,0.003656,582442.069527,582442.073184
450,582442.073864,0.003219,582442.072254,582442.075474
451,582442.077614,0.000725,582442.077252,582442.077976
452,582442.084467,0.000643,582442.084146,582442.084789
453,582442.092168,0.003770,582442.090283,582442.094053
454,582442.095058,0.001341,582442.094388,582442.095729
455,582442.100493,0.002325,582442.099331,582442.101656
456,582442.102323,0.000555,582442.102045,582442.102600
457,582442.109578,0.000703,582442.109930,582442.109226
458,582442.113393,0.001026,582442.113906,582442.112880
459,582442.117268,0.000620,582442.116958,582442.117578
460,582442.121872,0.000235,582442.121990,582442.121754
461,582442.128360,0.004936,582442.125892,582442.130828
462,582442.132411,0.000815,582442.132818,582442.132004
463,582442.138161,0.000973,582442.137674,582442.138647
464,582442.154562,0.000167,582442.154478,582442.154646
465,582442.156073,0.001431,582442.155357,582442.156788
466,582442.157137,0.001781,582442.156247,582442.158027
467,582442.158542,0.002933,582442.157076,582442.160009
468,582442.163624,0.004324,582442.161462,582442.165786
469,582442.166017,0.002788,582442.164623,582442.167410
470,582442.171025,0.005089,582442.168480,582442.173569
471,582442.174221,0.000857,582442.173793,582442.174650
472,582442.180318,0.005653,582442.177491,582442.183145
473,582442.185943,0.003444,582442.187665,582442.184220
474,582442.189914,0.000371,582442.189729,582442.190100
475,582442.193018,0.000149,582442.193092,582442.192943
476,582442.198587,0.004521,582442.196326,582442.200847
477,582442.201291,0.002806,582442.199888,582442.202694
478,582442.211853,0.014896,582442.204405,582442.219300
479,582442.227485,0.009986,582442.222492,582442.232478
480,582442.231138,0.003737,582442.229269,582442.233007
481,582442.235143,0.000877,582442.234704,582442.235581
482,582442.236022,0.000308,582442.235867,582442.236176
483,582442.238707,0.003500,582442.236958,582442.240457
484,582442.242557,0.002791,582442.241161,582442.243952
485,582442.244661,0.001107,582442.244108,582442.245214
486,582442.252173,0.003390,582442.250478,582442.253868
487,582442.254319,0.001107,582442.253766,582442.254873
488,582442.260390,0.003271,582442.262026,582442.258755
489,582442.262796,0.000866,582442.262363,582442.263229
490,582442.269058,0.003788,582442.267164,582442.270952
491,582442.270986,0.001832,582442.270069,582442.271902
492,582442.279033,0.005213,582442.276427,582442.281640
493,582442.282194,0.002556,582442.280916,582442.283473
494,582442.288779,0.000744,582442.288407,582442.289151
495,582442.292520,0.000946,582442.292993,582442.292047
496,582442.295874,0.000647,582442.295551,582442.296198
497,582442.301291,0.000208,582442.301395,582442.301188
498,582442.306896,0.004507,582442.304643,582442.309149
499,582442.315008,0.005191,582442.312413,582442.317604
500,582442.317927,0.000135,582442.317860,582442.317995
501,582442.323482,0.003514,582442.321725,582442.325238
502,582442.326467,0.001861,582442.325536,582442.327398
503,582442.328042,0.000799,582442.327642,582442.328441
504,582442.334929,0.003604,582442.336731,582442.333127
505,582442.343575,0.004906,582442.341122,582442.346029
506,582442.346612,0.001790,582442.345717,582442.347507
507,582442.351775,0.004405,582442.349572,582442.353977
508,582442.354823,0.002973,582442.353337,582442.356310
509,582442.360920,0.000717,582442.361279,582442.360562
510,582442.364595,0.000643,582442.364916,582442.364273
511,582442.367928,0.000732,582442.367562,582442.368294
512,582442.373026,0.000679,582442.372687,582442.373366
513,582442.379283,0.004953,582442.376806,582442.381759
514,582442.381898,0.001640,582442.381078,582442.382718
515,582442.389287,0.000621,582442.388977,582442.389598
516,582442.396248,0.006607,582442.392944,582442.399551
517,582442.399238,0.002781,582442.397848,582442.400629
518,582442.400774,0.001735,582442.399906,582442.401641
519,582442.405923,0.000554,582442.405646,582442.406200
520,582442.411138,0.003233,582442.412754,582442.409521
521,582442.416675,0.000694,582442.416328,582442.417022
522,582442.423071,0.005167,582442.420487,582442.425655
523,582442.426262,0.002551,582442.424986,582442.427537
524,582442.432383,0.003887,582442.430439,582442.434326
525,582442.434412,0.001613,582442.433606,582442.435218
526,582442.440698,0.000871,582442.441134,582442.440263
527,582442.444677,0.000642,582442.444998,582442.444356
528,582442.451174,0.005438,582442.448455,582442.453893
529,582442.454240,0.001172,582442.453653,582442.454826
530,582442.458864,0.004605,582442.456562,582442.461167
531,582442.467363,0.004901,582442.464913,582442.469814
532,582442.473781,0.009340,582442.469111,582442.478451
533,582442.478884,0.001388,582442.478190,582442.479578
534,582442.480341,0.001085,582442.479798,582442.480883
535,582442.482426,0.001534,582442.481659,582442.483193
536,582442.488577,0.000717,582442.488936,582442.488219
537,582442.494611,0.005012,582442.492106,582442.497117
538,582442.497167,0.001148,582442.496593,582442.497741
539,582442.503399,0.005142,582442.500828,582442.505970
540,582442.506418,0.002345,582442.505246,582442.507591
541,582442.508844,0.000784,582442.508452,582442.509237
542,582442.518694,0.001469,582442.519428,582442.517959
543,582442.522704,0.002369,582442.521519,582442.523888
544,582442.523867,0.001538,582442.523098,582442.524636
545,582442.530812,0.005401,582442.528112,582442.533512
546,582442.534223,0.002734,582442.532856,582442.535590
547,582442.540725,0.000657,582442.540396,582442.541053
548,582442.544372,0.000650,582442.544047,582442.544697
549,582442.550394,0.000836,582442.550811,582442.549976
550,582442.552325,0.000682,582442.551984,582442.552666
551,582442.559642,0.005672,582442.556806,582442.562478
552,582442.563829,0.000851,582442.564255,582442.563403
553,582442.569046,0.000863,582442.569477,582442.568614
554,582442.575457,0.004433,582442.573240,582442.577674
555,582442.579322,0.006942,582442.575852,582442.582793
556,582442.584769,0.000408,582442.584565,582442.584973
557,582442.585564,0.000784,582442.585172,582442.585956
