frame,t,nx,ny,nz,agree_deg
0,606348.480357,0.46426,-0.76859,-0.44015,1.04
1,606348.484103,0.46788,-0.76609,-0.44067,0.5
2,606348.486828,0.46181,-0.76524,-0.44849,1.25
3,606348.492004,0.4649,-0.76556,-0.44473,0.73
4,606348.494001,0.4614,-0.76771,-0.44466,0.85
5,606348.497532,0.46501,-0.76456,-0.44633,0.53
6,606348.507193,0.4624,-0.76141,-0.45435,1.22
7,606348.510674,0.46519,-0.76347,-0.448,0.57
8,606348.51411,0.45995,-0.76766,-0.44626,0.54
9,606348.518354,0.46418,-0.76558,-0.44545,0.91
10,606348.522472,0.46211,-0.76309,-0.45182,1.29
11,606348.53193,0.46452,-0.76706,-0.44253,0.66
12,606348.533866,0.46437,-0.76857,-0.44007,1.1
13,606348.537707,0.46402,-0.76923,-0.43929,0.87
14,606348.541802,0.47078,-0.76771,-0.43472,0.63
15,606348.546353,0.46514,-0.77037,-0.4361,0.85
16,606348.550445,0.4675,-0.76959,-0.43494,0.47
17,606348.558163,0.46779,-0.77004,-0.43383,0.58
18,606348.56186,0.46565,-0.77036,-0.43557,0.85
19,606348.573526,0.46447,-0.77003,-0.4374,0.98
20,606348.581976,0.46141,-0.77155,-0.43797,1.14
21,606348.586028,0.46201,-0.76974,-0.4405,1.14
22,606348.589511,0.46453,-0.76779,-0.44126,0.5
23,606348.59397,0.46024,-0.76903,-0.44359,0.93
24,606348.598349,0.46031,-0.7636,-0.4528,1.28
25,606348.60626,0.45892,-0.76831,-0.4462,0.97
26,606348.609639,0.46024,-0.76773,-0.44583,0.86
27,606348.613833,0.46379,-0.76176,-0.45236,1.57
28,606348.619127,0.46918,-0.76285,-0.44488,0.76
29,606348.621927,0.46351,-0.76162,-0.45287,1.32
30,606348.626894,0.46166,-0.76309,-0.45229,1.23
31,606348.633975,0.4663,-0.76641,-0.44179,1.52
32,606348.6381,0.46323,-0.76907,-0.4404,0.59
33,606348.642246,0.4684,-0.76681,-0.43886,1.05
34,606348.646378,0.46687,-0.76787,-0.43866,1.27
35,606348.662672,0.47198,-0.76693,-0.43479,0.87
36,606348.66584,0.46423,-0.77007,-0.4376,0.36
37,606348.670576,0.46626,-0.76924,-0.43689,1.44
38,606348.674863,0.46305,-0.77058,-0.43794,0.98
39,606348.682041,0.46171,-0.77054,-0.43941,0.35
40,606348.685969,0.46401,-0.76983,-0.43825,1.19
41,606348.691337,0.46553,-0.76784,-0.44012,0.77
42,606348.694783,0.46659,-0.76625,-0.44176,0.72
43,606348.698473,0.46456,-0.76655,-0.44338,1.32
44,606348.706071,0.46291,-0.76778,-0.44298,1.15
45,606348.710369,0.46286,-0.76588,-0.4463,0.86
46,606348.714722,0.46545,-0.76383,-0.44713,1.41
47,606348.71726,0.46387,-0.76441,-0.44777,0.76
48,606348.723537,0.46658,-0.76463,-0.44457,0.89
49,606348.726233,0.47035,-0.76181,-0.44544,1.16
50,606348.735615,0.46697,-0.76611,-0.44161,0.97
51,606348.747731,0.4637,-0.76959,-0.43899,1.06
52,606348.749858,0.46366,-0.76934,-0.43948,1.28
53,606348.758933,0.46891,-0.76819,-0.43589,0.77
54,606348.762761,0.46812,-0.76816,-0.4368,0.68
55,606348.765805,0.46234,-0.76984,-0.43999,1.01
56,606348.770625,0.46835,-0.76688,-0.4388,0.95
57,606348.774083,0.4655,-0.76721,-0.44126,1.17
58,606348.778353,0.46701,-0.76649,-0.4409,1.05
59,606348.786819,0.46303,-0.76703,-0.44415,1.26
60,606348.789845,0.46754,-0.76517,-0.44262,1.2
61,606348.794251,0.46474,-0.76596,-0.44421,1.3
62,606348.799271,0.46581,-0.76521,-0.44438,1.32
63,606348.802813,0.4654,-0.76282,-0.44889,1.17
64,606348.810586,0.4656,-0.767,-0.4415,1.1
65,606348.813778,0.46661,-0.76687,-0.44067,1.1
66,606348.817954,0.46519,-0.76842,-0.43946,1.27
67,606348.834935,0.46535,-0.76869,-0.43882,0.52
68,606348.837816,0.46361,-0.76964,-0.439,1.08
69,606348.842396,0.46813,-0.76768,-0.43762,0.82
70,606348.847137,0.46418,-0.76788,-0.44148,0.98
71,606348.849833,0.46251,-0.76738,-0.44409,1.0
72,606348.854765,0.4634,-0.7684,-0.4414,0.84
73,606348.862283,0.46274,-0.76911,-0.44084,0.96
74,606348.865731,0.4648,-0.76799,-0.44063,1.2
75,606348.869457,0.47004,-0.76293,-0.44385,0.53
76,606348.874468,0.46497,-0.76382,-0.44765,0.99
77,606348.877501,0.46568,-0.76723,-0.44103,0.79
78,606348.88745,0.45928,-0.76766,-0.44694,0.94
79,606348.890122,0.46557,-0.76893,-0.43817,0.24
80,606348.894456,0.46074,-0.76684,-0.44684,1.52
81,606348.89835,0.46136,-0.77078,-0.43936,0.56
82,606348.902456,0.46297,-0.76908,-0.44064,1.25
83,606348.910143,0.46407,-0.76859,-0.44035,0.53
84,606348.922571,0.46477,-0.76733,-0.44181,0.78
85,606348.925982,0.46403,-0.76704,-0.44309,1.43
86,606348.931403,0.46694,-0.76674,-0.44054,1.14
87,606348.938661,0.46524,-0.7676,-0.44085,1.07
88,606348.941795,0.46123,-0.76535,-0.4489,0.96
89,606348.946127,0.46453,-0.76873,-0.43963,1.31
90,606348.950449,0.46679,-0.76676,-0.44067,1.3
91,606348.954193,0.4622,-0.76946,-0.44079,0.78
92,606348.961603,0.46,-0.76994,-0.44226,0.77
93,606348.966489,0.46401,-0.76969,-0.43848,0.93
94,606348.969612,0.4687,-0.76707,-0.43809,0.83
95,606348.973859,0.46655,-0.76731,-0.43996,0.73
96,606348.977664,0.46197,-0.76426,-0.44999,1.43
97,606348.986982,0.468,-0.76564,-0.44133,0.6
98,606348.989932,0.46326,-0.76742,-0.44324,0.96
99,606348.993508,0.46517,-0.76576,-0.44411,1.08
100,606349.006762,0.47027,-0.76426,-0.44131,0.88
101,606349.014289,0.46698,-0.76588,-0.442,1.45
102,606349.018711,0.46842,-0.76613,-0.44003,1.37
103,606349.021346,0.46887,-0.76782,-0.43659,1.23
104,606349.026881,0.46621,-0.76927,-0.4369,1.12
105,606349.029395,0.46337,-0.77134,-0.43626,1.31
106,606349.03802,0.4653,-0.77092,-0.43495,0.94
107,606349.041986,0.46315,-0.77236,-0.43469,1.1
108,606349.045426,0.46683,-0.77025,-0.43449,0.29
109,606349.050711,0.4621,-0.7711,-0.43803,1.38
110,606349.053472,0.46683,-0.76907,-0.43658,0.56
111,606349.058529,0.46113,-0.77119,-0.43888,0.83
112,606349.065847,0.46337,-0.76748,-0.44302,0.78
113,606349.069534,0.46016,-0.76919,-0.44339,0.7
114,606349.074483,0.4629,-0.76798,-0.44264,1.34
115,606349.078017,0.46383,-0.76779,-0.442,1.15
116,606349.081959,0.46108,-0.76298,-0.45306,1.63
117,606349.094932,0.46708,-0.76635,-0.44108,0.44
118,606349.099036,0.46192,-0.7686,-0.44259,1.22
119,606349.102587,0.46545,-0.76891,-0.43833,0.77
120,606349.105318,0.45924,-0.77084,-0.44149,0.2
121,606349.114042,0.46258,-0.76645,-0.44561,1.37
122,606349.117917,0.46276,-0.77103,-0.43746,1.46
123,606349.121296,0.46307,-0.7709,-0.43736,1.31
124,606349.126247,0.46433,-0.77053,-0.43668,1.32
125,606349.129851,0.46438,-0.77065,-0.4364,1.31
126,606349.134374,0.46357,-0.77015,-0.43814,1.32
127,606349.14268,0.46112,-0.7685,-0.44359,1.16
128,606349.145461,0.46514,-0.76861,-0.43919,0.98
129,606349.15007,0.46501,-0.76915,-0.43837,1.2
130,606349.154007,0.46353,-0.76935,-0.4396,1.18
131,606349.158169,0.46372,-0.76411,-0.44844,1.53
132,606349.16613,0.46396,-0.76872,-0.44023,1.72
133,606349.170003,0.46484,-0.76518,-0.44544,1.63
134,606349.178666,0.46761,-0.76708,-0.43924,0.54
135,606349.183282,0.46216,-0.76876,-0.44206,1.03
136,606349.190443,0.46645,-0.76716,-0.44033,0.58
137,606349.193685,0.46242,-0.76941,-0.44065,1.1
138,606349.198301,0.46697,-0.76704,-0.43998,1.09
139,606349.202346,0.46523,-0.76843,-0.43941,1.27
140,606349.206014,0.46464,-0.76861,-0.43971,1.28
141,606349.214979,0.46571,-0.76846,-0.43883,1.34
142,606349.217831,0.4659,-0.7673,-0.44066,1.48
143,606349.221805,0.46487,-0.76504,-0.44566,1.29
144,606349.225556,0.46833,-0.76614,-0.4401,0.99
145,606349.2304,0.46771,-0.76452,-0.44357,1.56
146,606349.233373,0.46634,-0.76374,-0.44635,1.54
147,606349.242437,0.46661,-0.76486,-0.44415,1.46
148,606349.245764,0.46581,-0.769,-0.43778,1.21
149,606349.249298,0.46534,-0.7694,-0.43759,1.19
150,606349.266338,0.46433,-0.77045,-0.43681,1.33
151,606349.269834,0.46376,-0.76947,-0.43914,0.69
152,606349.273697,0.46183,-0.77006,-0.44014,0.98
153,606349.278561,0.46229,-0.76703,-0.44492,1.55
154,606349.281423,0.46684,-0.76751,-0.4393,0.81
155,606349.287129,0.46246,-0.76869,-0.44187,1.34
156,606349.293818,0.46297,-0.76859,-0.4415,0.55
157,606349.298537,0.46879,-0.76484,-0.44188,0.89
158,606349.302186,0.46485,-0.76657,-0.44303,1.33
159,606349.306391,0.46501,-0.76673,-0.44259,1.1
160,606349.309934,0.46687,-0.76677,-0.44056,1.16
161,606349.317538,0.46733,-0.76681,-0.44,0.99
162,606349.321956,0.46597,-0.76741,-0.4404,0.65
163,606349.325475,0.46682,-0.76825,-0.43803,0.83
164,606349.329614,0.46481,-0.76574,-0.44452,1.49
165,606349.333661,0.46738,-0.76866,-0.43671,0.62
166,606349.342437,0.46553,-0.7714,-0.43385,1.09
167,606349.353997,0.46276,-0.77192,-0.43588,1.08
168,606349.358431,0.46388,-0.76782,-0.44189,1.36
169,606349.36213,0.46644,-0.76921,-0.43675,0.8
170,606349.370287,0.46597,-0.7688,-0.43798,0.82
171,606349.374031,0.46277,-0.76892,-0.44114,1.03
172,606349.377228,0.46416,-0.76738,-0.44237,0.42
173,606349.382348,0.46275,-0.7658,-0.44655,1.29
