frame,t,theta_deg,area_px,cx,cy,d1,d2,ang_deg,rcx,rcy,rd1,rd2,rang
0,604393.548873,54.984,61,-123.419,31.756,75.207,131.068,114.654,154.78,216.61,102.11,177.6,115.2
1,604393.553446,53.889,59,-123.089,31.595,75.706,128.457,115.165,155.13,216.29,102.88,173.88,115.67
2,604393.557062,55.023,64,-123.319,31.736,75.137,131.074,114.596,154.81,216.52,102.04,177.26,115.12
3,604393.560615,54.56,65,-123.515,31.533,75.474,130.162,114.745,154.63,216.35,102.74,175.93,115.29
4,604393.563938,54.507,58,-123.586,31.424,75.292,129.678,114.291,154.57,216.16,102.23,175.74,114.85
5,604393.568543,55.016,61,-123.374,31.654,75.16,131.092,114.632,154.84,216.47,102.05,177.63,115.18
6,604393.57718,54.967,61,-123.419,31.68,75.155,130.922,114.636,154.76,216.49,102.11,177.03,115.22
7,604393.580008,54.888,65,-123.301,31.7,75.231,130.797,114.578,155.02,216.56,102.19,176.93,115.14
8,604393.58478,55.082,60,-123.275,31.693,75.116,131.229,114.54,154.94,216.54,101.9,177.88,115.11
9,604393.588316,54.541,62,-123.471,31.533,75.474,130.102,114.566,154.73,216.3,102.51,176.08,115.08
10,604393.592268,54.493,60,-123.679,31.4,75.204,129.483,114.1,154.46,216.16,102.09,175.43,114.62
11,604393.600362,54.327,58,-123.838,31.261,75.328,129.174,114.12,154.27,215.96,102.32,174.94,114.71
12,604393.604147,54.656,59,-123.671,31.436,75.159,129.924,114.142,154.45,216.14,102.16,176.01,114.74
13,604393.608796,55.131,60,-123.324,31.709,75.001,131.19,114.427,154.75,216.44,101.92,177.17,114.92
14,604393.612876,54.351,60,-123.734,31.282,75.393,129.36,114.093,154.31,215.95,102.36,175.18,114.66
15,604393.615987,54.415,57,-123.761,31.308,75.331,129.454,114.084,154.29,215.98,102.31,175.29,114.63
16,604393.624756,55.181,59,-123.264,31.829,75.056,131.449,114.408,154.99,216.64,102.11,177.62,114.96
17,604393.62883,54.335,61,-123.333,31.607,75.574,129.621,114.726,154.89,216.37,102.69,175.63,115.32
18,604393.640699,55.099,59,-123.156,31.752,75.145,131.337,114.27,155.0,216.53,102.08,177.68,114.87
19,604393.643819,54.173,59,-123.907,31.08,75.482,128.954,113.81,154.14,215.7,102.51,174.76,114.39
20,604393.652383,54.432,58,-123.805,31.285,75.311,129.473,114.033,154.21,215.91,102.31,175.19,114.55
21,604393.656329,55.047,60,-123.377,31.647,75.159,131.19,114.465,154.8,216.42,102.14,177.3,115.03
22,604393.660219,54.855,62,-123.408,31.572,75.346,130.888,114.534,154.75,216.34,102.38,176.91,115.14
23,604393.664429,54.892,62,-123.387,31.604,75.348,131.015,114.589,154.82,216.36,102.4,177.44,115.16
24,604393.66764,54.52,67,-123.427,31.591,75.54,130.149,114.689,154.85,216.46,102.72,175.76,115.26
25,604393.676257,54.163,55,-123.81,31.168,75.59,129.106,114.163,154.19,215.76,102.81,174.85,114.88
26,604393.680052,54.309,61,-123.73,31.283,75.491,129.395,114.227,154.27,215.92,102.52,175.05,114.8
27,604393.684164,55.09,62,-123.316,31.643,75.129,131.278,114.527,154.9,216.44,102.01,177.8,115.04
28,604393.688172,54.777,62,-123.421,31.544,75.296,130.547,114.6,154.68,216.25,102.3,176.49,115.12
29,604393.691917,54.448,58,-123.463,31.386,75.643,130.097,114.835,154.69,215.97,102.84,176.17,115.6
30,604393.701327,54.406,58,-123.53,31.381,75.471,129.667,114.153,154.61,216.11,102.46,175.68,114.75
31,604393.704656,55.148,60,-123.232,31.756,75.067,131.36,114.448,155.05,216.62,101.96,177.62,114.95
32,604393.708339,54.787,61,-123.23,31.629,75.413,130.785,114.427,154.99,216.42,102.43,177.04,115.0
33,604393.71244,54.818,62,-123.265,31.607,75.349,130.772,114.402,154.95,216.39,102.33,177.07,114.97
34,604393.71641,54.473,60,-123.562,31.378,75.404,129.765,114.136,154.6,216.1,102.39,175.85,114.7
35,604393.728844,54.35,58,-123.819,31.286,75.282,129.165,114.032,154.22,215.95,102.24,174.93,114.59
36,604393.73276,55.165,60,-123.306,31.775,74.95,131.211,114.417,154.96,216.59,101.93,177.52,115.01
37,604393.736592,54.458,59,-123.71,31.33,75.264,129.477,114.152,154.4,216.04,102.2,175.47,114.72
38,604393.741049,55.24,60,-123.374,31.68,74.806,131.205,114.528,154.76,216.4,101.75,177.16,115.09
39,604393.743699,55.262,60,-123.274,31.698,74.887,131.423,114.485,154.99,216.57,101.59,178.16,115.0
40,604393.753092,54.938,62,-123.49,31.641,75.03,130.607,114.657,154.6,216.41,101.94,176.63,115.23
41,604393.756392,55.138,63,-123.459,31.687,74.974,131.163,114.55,154.8,216.55,101.8,177.71,115.13
42,604393.76087,54.473,62,-123.542,31.524,75.381,129.724,114.684,154.56,216.28,102.32,175.51,115.3
43,604393.7644,54.237,57,-124.026,31.164,75.292,128.829,113.987,153.95,215.77,102.17,174.57,114.5
44,604393.767672,55.082,62,-123.547,31.7,74.964,130.964,114.636,154.53,216.44,101.94,177.05,115.2
45,604393.775965,54.746,62,-123.529,31.653,75.407,130.642,114.715,154.62,216.44,102.52,176.38,115.26
46,604393.780439,54.639,58,-123.275,31.749,75.451,130.374,114.849,155.01,216.6,102.46,176.55,115.43
47,604393.78437,54.199,56,-123.901,31.262,75.439,128.962,113.854,154.19,215.96,102.48,174.64,114.45
48,604393.787727,55.132,59,-123.522,31.743,75.064,131.302,114.628,154.64,216.59,101.92,177.9,115.17
49,604393.791818,54.453,60,-123.729,31.435,75.448,129.776,114.387,154.31,216.17,102.36,175.71,114.9
50,604393.796537,55.262,60,-123.462,31.755,74.873,131.398,114.552,154.79,216.65,101.66,177.84,115.07
51,604393.804806,54.564,60,-123.762,31.407,75.199,129.7,114.198,154.33,216.14,102.11,175.77,114.76
52,604393.817156,55.316,60,-123.427,31.769,74.753,131.365,114.474,154.77,216.59,101.59,177.9,115.03
