t_s,phase,A,B,C,D,dutyA,dutyB,dutyC,dutyD
33.840,1,3.11,2.93,0.00,3.19,100.0,96.2,0.0,54.1
34.346,1,2.95,2.90,0.00,2.88,99.1,100.0,0.0,52.8
34.843,1,2.87,2.89,0.00,3.21,100.0,95.7,0.0,59.1
35.341,1,2.85,2.90,0.00,2.99,100.0,95.2,0.0,54.9
35.840,1,2.91,2.88,0.00,2.97,100.0,95.1,0.0,54.4
36.344,1,2.91,2.84,0.00,3.01,100.0,95.3,0.0,54.0
36.850,1,2.83,2.99,0.00,2.83,100.0,94.4,0.0,54.5
37.348,1,2.69,2.87,0.00,3.04,90.0,96.5,0.0,52.8
37.847,1,2.43,2.91,0.00,2.55,90.0,94.7,0.0,49.5
38.352,1,2.57,3.00,0.00,2.42,90.0,92.4,0.0,49.5
38.847,1,2.52,2.74,0.00,2.65,90.0,92.7,0.0,48.9
39.355,1,2.50,2.89,0.00,2.36,90.0,92.5,0.0,49.5
39.849,1,2.25,2.73,0.00,2.47,80.0,93.8,0.0,48.2
40.352,1,2.08,2.77,0.00,2.03,80.0,89.3,0.0,44.3
40.847,1,2.09,2.64,0.00,2.12,80.0,87.9,0.0,43.6
41.355,1,2.07,2.63,0.00,2.08,80.0,87.1,0.0,43.6
41.852,1,2.09,2.58,0.00,2.10,80.0,87.5,0.0,43.3
42.346,1,1.86,2.66,0.00,1.89,70.0,88.5,0.0,43.4
42.852,1,1.61,2.36,0.00,1.72,70.0,83.4,0.0,37.5
43.349,1,1.61,2.35,0.00,1.64,70.0,81.7,0.0,37.8
43.855,1,1.66,2.33,0.00,1.68,70.0,81.3,0.0,37.3
44.350,1,1.63,2.37,0.00,1.73,70.0,81.2,0.0,37.2
44.847,1,1.40,2.30,0.00,1.66,60.0,82.5,0.0,36.0
45.348,1,1.17,2.23,0.00,1.24,60.0,76.7,0.0,32.1
45.849,1,1.17,1.91,0.00,1.26,60.0,74.3,0.0,31.2
46.351,1,1.23,2.05,0.00,1.18,60.0,74.2,0.0,31.6
46.856,1,1.18,1.95,0.00,1.16,60.0,73.7,0.0,31.0
47.356,1,1.01,1.97,0.00,1.25,50.0,74.9,0.0,33.4
47.855,1,0.74,1.59,0.00,0.86,50.0,67.0,0.0,27.5
48.351,1,0.74,1.59,0.00,0.78,50.0,64.8,0.0,26.5
48.859,1,0.71,1.47,0.00,0.74,50.0,63.4,0.0,26.2
49.356,1,0.77,1.44,0.00,0.72,50.0,63.8,0.0,26.7
49.850,1,0.54,1.52,0.00,0.61,40.0,65.5,0.0,25.8
50.360,1,0.32,1.00,0.00,0.36,40.0,53.8,0.0,21.9
50.860,1,0.33,0.81,0.00,0.31,40.0,50.2,0.0,21.3
51.358,1,0.36,0.76,0.00,0.29,40.0,49.8,0.0,21.9
51.859,1,0.29,0.80,0.00,0.29,40.0,48.6,0.0,21.5
52.357,1,0.17,0.81,0.00,0.27,30.0,48.3,0.0,21.5
52.855,1,0.01,0.30,0.00,0.08,30.0,37.6,0.0,19.0
53.354,1,0.01,0.15,0.00,0.01,30.0,33.7,0.0,18.2
53.852,1,0.00,0.07,0.00,0.01,0.0,32.0,0.0,18.2
54.360,1,0.00,0.53,0.00,0.22,0.0,47.7,0.0,26.8
54.856,1,0.00,1.58,0.00,0.30,0.0,67.5,0.0,20.0
55.355,1,0.00,0.71,0.00,0.02,0.0,45.4,0.0,20.0
55.863,1,0.00,0.21,0.00,0.00,0.0,36.2,0.0,20.0
56.361,1,0.00,0.09,0.00,0.00,0.0,33.3,0.0,20.0
56.859,1,0.00,1.28,0.00,0.00,0.0,56.6,0.0,0.0
57.366,1,0.00,2.64,0.00,0.00,0.0,81.6,0.0,0.0
57.864,1,0.00,3.73,0.00,0.00,0.0,100.0,0.0,0.0
58.362,1,0.00,3.68,0.00,0.00,0.0,100.0,0.0,0.0
58.860,1,0.00,3.65,0.00,0.01,0.0,100.0,0.0,0.0
59.359,1,0.00,3.77,0.00,0.00,0.0,100.0,0.0,0.0
59.867,1,0.00,1.71,0.00,0.00,0.0,0.0,0.0,0.0
60.364,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
60.862,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
61.370,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
61.867,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
62.364,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
62.869,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
63.366,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
63.863,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
64.369,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
64.866,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
65.363,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
65.869,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
66.364,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
66.863,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
67.369,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
67.868,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
68.365,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
68.871,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
69.368,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
69.865,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
70.362,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
70.868,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
71.365,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
71.872,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
72.370,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
72.869,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
73.368,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
73.867,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
74.364,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
74.872,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
75.374,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
75.872,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
76.369,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
76.866,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
77.375,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
77.873,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
78.370,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
78.867,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
79.366,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
79.874,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
80.374,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
80.871,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
81.370,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
81.870,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
82.376,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
82.873,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
83.372,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
83.870,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
84.371,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
84.870,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
85.379,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
85.875,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
86.374,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
86.870,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
87.377,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
87.878,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
88.374,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
88.870,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
89.379,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
89.875,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
90.372,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
90.877,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
91.373,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
91.875,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
92.373,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
92.879,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
93.378,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
93.877,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
94.374,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
94.870,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
95.374,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
95.878,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
96.374,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
96.873,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
97.380,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
97.878,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
98.376,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
98.873,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
99.378,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
99.873,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
100.380,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
100.877,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
101.374,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
101.872,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
102.380,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
102.878,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
103.376,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
103.875,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
104.374,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
104.871,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
105.380,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
105.877,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
106.374,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
106.871,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
107.379,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
107.876,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
108.375,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
108.873,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
109.374,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
109.873,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
110.374,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
110.873,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
111.373,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
111.881,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
112.380,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
112.876,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
113.378,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
113.878,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
114.377,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
114.874,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
115.376,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
115.878,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
116.373,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
116.877,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
117.377,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
117.876,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
118.374,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
118.881,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
119.379,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
