t_s,phase,A,B,C,D,dutyA,dutyB,dutyC,dutyD
48.845,1,1.09,2.26,2.28,1.14,50.0,69.3,100.0,33.3
49.343,1,1.15,2.25,2.28,1.11,50.0,69.2,100.0,33.8
49.850,1,0.98,2.29,2.27,1.07,40.0,68.9,100.0,32.9
50.347,1,0.74,2.39,2.38,1.03,40.0,69.6,100.0,31.5
50.843,1,0.73,2.33,2.34,0.98,40.0,69.9,100.0,30.8
51.350,1,0.71,2.40,2.38,0.94,40.0,69.6,100.0,30.9
51.846,1,0.72,2.35,2.36,0.97,40.0,69.4,100.0,30.8
52.353,1,0.54,2.37,2.51,0.89,30.0,70.1,100.0,30.0
52.849,1,0.31,2.55,2.45,0.80,30.0,73.4,100.0,27.8
53.346,1,0.30,2.54,2.47,0.76,30.0,71.0,100.0,27.5
53.853,1,0.28,2.46,2.49,0.70,30.0,71.1,100.0,28.0
54.351,1,0.30,2.42,2.44,0.71,30.0,70.3,100.0,28.0
54.847,1,0.17,2.52,2.44,0.55,20.0,70.2,100.0,20.0
55.355,1,0.04,2.54,2.55,0.32,20.0,70.5,100.0,20.0
55.852,1,0.03,2.56,2.58,0.34,20.0,71.0,100.0,20.0
56.348,1,0.02,2.47,2.53,0.31,20.0,70.8,100.0,20.0
56.852,1,0.03,2.56,2.52,0.31,20.0,70.5,100.0,20.0
57.349,1,0.01,2.64,2.51,0.20,10.0,70.0,100.0,10.0
57.855,1,0.00,2.57,2.68,0.00,10.0,70.0,100.0,10.0
58.352,1,0.00,2.61,2.63,0.00,10.0,70.2,100.0,10.0
58.856,1,0.00,2.71,2.63,0.01,10.0,70.1,100.0,10.0
59.352,1,0.00,2.62,2.69,0.00,10.0,70.8,100.0,10.0
59.857,1,0.00,1.32,1.27,0.01,0.0,0.0,0.0,0.0
60.360,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
60.854,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
61.359,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
61.856,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
62.361,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
62.859,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
63.357,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
63.865,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
64.361,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
64.857,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
65.363,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
65.857,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
66.362,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
66.856,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
67.363,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
67.860,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
68.364,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
68.860,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
69.366,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
69.861,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
70.369,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
70.864,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
71.369,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
71.864,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
72.370,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
72.866,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
73.372,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
73.869,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
74.366,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
74.872,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
75.367,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
75.873,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
76.371,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
76.868,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
77.376,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
77.872,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
78.369,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
78.874,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
79.370,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
79.877,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
80.373,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
80.877,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
81.375,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
81.872,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
82.371,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
82.878,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
83.379,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
83.875,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
84.382,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
84.878,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
85.383,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
85.878,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
86.383,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
86.879,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
87.374,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
87.880,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
88.384,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
88.880,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
89.385,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
89.882,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
90.387,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
90.883,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
91.387,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
91.883,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
92.388,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
92.883,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
93.388,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
93.885,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
94.383,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
94.891,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
95.388,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
95.886,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
96.392,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
96.888,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
97.392,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
97.887,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
98.392,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
98.886,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
99.390,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
99.885,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
100.391,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
100.887,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
101.392,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
101.891,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
102.389,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
102.888,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
103.394,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
103.887,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
104.392,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
104.895,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
105.389,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
105.893,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
106.397,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
106.891,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
107.395,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
107.900,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
108.394,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
108.898,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
109.393,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
109.898,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
110.394,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
110.903,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
111.400,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
111.894,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
112.400,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
112.904,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
113.399,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
113.897,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
114.402,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
114.907,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
115.404,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
115.902,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
116.400,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
116.905,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
117.401,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
117.908,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
118.402,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
118.908,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
119.403,2,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0
