frame,t,nx,ny,nz,agree_deg
0,607992.79743,0.47176,-0.74562,-0.47064,0.74
1,607992.799878,0.47287,-0.74575,-0.46931,0.84
2,607992.803441,0.47021,-0.74634,-0.47104,1.41
3,607992.807879,0.47429,-0.74587,-0.46769,0.51
4,607992.815999,0.47697,-0.7451,-0.46618,0.61
5,607992.819405,0.47691,-0.74526,-0.46599,0.51
6,607992.823412,0.47661,-0.74493,-0.46682,0.49
7,607992.827324,0.4755,-0.74535,-0.46729,0.36
8,607992.835013,0.47056,-0.74519,-0.4725,0.81
9,607992.840054,0.47699,-0.7437,-0.4684,0.74
10,607992.843548,0.4766,-0.74444,-0.46761,0.92
11,607992.847111,0.47383,-0.74463,-0.47013,0.76
12,607992.855968,0.46956,-0.74777,-0.46942,0.27
13,607992.856789,0.46885,-0.74756,-0.47046,0.4
14,607992.863116,0.47045,-0.74818,-0.46788,0.69
15,607992.867956,0.46798,-0.74915,-0.4688,0.37
16,607992.876201,0.46753,-0.74982,-0.46817,0.39
17,607992.88365,0.47051,-0.74806,-0.468,0.53
18,607992.896076,0.47095,-0.74685,-0.4695,0.3
19,607992.896599,0.47224,-0.74592,-0.46967,0.26
20,607992.899176,0.47194,-0.74592,-0.46997,0.26
21,607992.903248,0.47174,-0.74578,-0.4704,0.29
22,607992.907227,0.47114,-0.74564,-0.47122,0.33
23,607992.915368,0.47082,-0.74556,-0.47167,0.42
24,607992.919121,0.47129,-0.74527,-0.47165,0.5
25,607992.923494,0.47005,-0.74527,-0.4729,0.57
26,607992.927078,0.46835,-0.74516,-0.47475,0.64
27,607992.935062,0.46549,-0.74686,-0.47488,0.42
28,607992.935851,0.46564,-0.7472,-0.47421,0.37
29,607992.943449,0.46746,-0.74561,-0.47491,0.53
30,607992.947821,0.4645,-0.74527,-0.47835,1.18
31,607992.956143,0.46885,-0.74552,-0.4737,0.57
32,607992.956785,0.46883,-0.74569,-0.47344,0.35
33,607992.958845,0.47189,-0.74446,-0.47232,0.69
34,607992.979152,0.47287,-0.74336,-0.47308,0.74
35,607992.983757,0.46805,-0.74329,-0.47796,1.16
36,607992.996077,0.47102,-0.74367,-0.47444,0.67
37,607992.997255,0.47,-0.74366,-0.47546,0.66
38,607992.999157,0.46972,-0.74395,-0.47529,0.67
39,607993.003107,0.46966,-0.74454,-0.47443,0.63
40,607993.006879,0.46945,-0.74435,-0.47493,0.7
41,607993.015182,0.47078,-0.74445,-0.47346,0.73
42,607993.019541,0.47153,-0.7441,-0.47326,0.7
43,607993.023189,0.47254,-0.74401,-0.4724,0.7
44,607993.027484,0.47352,-0.74506,-0.46976,0.66
45,607993.035263,0.47303,-0.74453,-0.47107,0.61
46,607993.035905,0.47325,-0.74464,-0.47069,0.53
47,607993.043708,0.47101,-0.74513,-0.47216,0.41
48,607993.047164,0.46812,-0.74388,-0.47697,1.21
49,607993.056354,0.47143,-0.74443,-0.47284,0.58
50,607993.067788,0.47016,-0.74488,-0.47339,0.65
51,607993.07612,0.47002,-0.74546,-0.47263,0.62
52,607993.076739,0.47035,-0.74602,-0.47141,0.69
53,607993.078566,0.47036,-0.7467,-0.47032,0.68
54,607993.082937,0.47132,-0.74684,-0.46914,0.7
55,607993.087169,0.47166,-0.74729,-0.46807,0.62
56,607993.095054,0.46894,-0.74661,-0.47187,1.0
57,607993.099445,0.47144,-0.74674,-0.46917,0.55
58,607993.103547,0.47283,-0.74632,-0.46845,0.6
59,607993.10774,0.47234,-0.74677,-0.46822,0.54
60,607993.115224,0.47288,-0.74647,-0.46817,0.53
61,607993.119591,0.47327,-0.74488,-0.47029,0.7
62,607993.12353,0.47347,-0.74482,-0.47018,0.74
63,607993.127899,0.4728,-0.74466,-0.47111,0.73
64,607993.1354,0.4727,-0.74591,-0.46923,0.67
65,607993.136433,0.46738,-0.74441,-0.47687,1.61
66,607993.156118,0.47352,-0.74577,-0.46861,0.72
67,607993.156758,0.47351,-0.74626,-0.46785,0.82
68,607993.159181,0.47016,-0.74666,-0.47057,1.36
69,607993.1631,0.47424,-0.74555,-0.46824,0.75
70,607993.175508,0.47365,-0.7456,-0.46876,0.86
71,607993.176113,0.47416,-0.74542,-0.46853,0.81
72,607993.179017,0.47352,-0.74583,-0.46852,0.74
73,607993.182735,0.47325,-0.74479,-0.47044,0.69
74,607993.187047,0.47257,-0.74433,-0.47186,0.65
75,607993.195262,0.47288,-0.744,-0.47207,0.68
76,607993.200217,0.46968,-0.74389,-0.47542,0.41
77,607993.203094,0.46996,-0.74426,-0.47457,0.48
78,607993.206837,0.46913,-0.74363,-0.47637,0.56
79,607993.214941,0.46471,-0.74407,-0.48001,1.29
80,607993.215385,0.46379,-0.74409,-0.48087,1.1
81,607993.223438,0.47015,-0.74326,-0.47594,0.77
82,607993.236393,0.47006,-0.74451,-0.47408,0.7
83,607993.240097,0.46971,-0.7446,-0.47429,0.56
84,607993.247461,0.46573,-0.74435,-0.47859,1.19
85,607993.255575,0.46923,-0.74536,-0.47357,0.35
86,607993.256414,0.46768,-0.74343,-0.47811,0.92
87,607993.258776,0.4706,-0.74285,-0.47614,0.7
88,607993.263594,0.47066,-0.74194,-0.4775,0.74
89,607993.27544,0.47025,-0.74231,-0.47733,0.63
90,607993.276168,0.46956,-0.74244,-0.47781,0.74
91,607993.279042,0.46935,-0.74286,-0.47736,0.81
92,607993.283122,0.46712,-0.74493,-0.47632,0.56
93,607993.286974,0.46911,-0.74474,-0.47465,0.76
94,607993.294684,0.4695,-0.74556,-0.47297,0.63
95,607993.299131,0.46928,-0.74722,-0.47057,0.68
96,607993.302977,0.46785,-0.74762,-0.47137,0.8
97,607993.306891,0.46624,-0.74781,-0.47264,1.02
98,607993.323085,0.47234,-0.74726,-0.46744,0.48
99,607993.327291,0.47308,-0.74612,-0.46851,0.53
100,607993.335877,0.47301,-0.7464,-0.46813,0.41
101,607993.3369,0.47304,-0.7449,-0.4705,0.61
102,607993.338469,0.47365,-0.74606,-0.46804,0.57
103,607993.347481,0.47393,-0.74455,-0.47015,0.61
104,607993.355803,0.47478,-0.74477,-0.46894,0.61
105,607993.356409,0.47528,-0.74495,-0.46814,0.59
106,607993.358753,0.4736,-0.74588,-0.46836,0.38
107,607993.362996,0.47461,-0.74437,-0.46975,0.65
108,607993.375686,0.47201,-0.74683,-0.46846,0.2
109,607993.376483,0.47362,-0.74641,-0.4675,0.35
110,607993.379102,0.47504,-0.74514,-0.46807,0.77
111,607993.38321,0.47433,-0.744,-0.47061,0.7
112,607993.386932,0.47427,-0.74401,-0.47066,0.71
113,607993.394578,0.4748,-0.7437,-0.47062,0.63
114,607993.407555,0.47329,-0.74295,-0.47332,0.74
115,607993.414887,0.47337,-0.74448,-0.47083,0.67
116,607993.415497,0.47212,-0.74511,-0.47108,0.68
117,607993.422873,0.47185,-0.74582,-0.47023,0.65
118,607993.427347,0.47061,-0.74612,-0.47099,0.77
119,607993.434762,0.46691,-0.74744,-0.47257,0.27
120,607993.435548,0.46709,-0.74803,-0.47146,0.5
121,607993.4389,0.46671,-0.74715,-0.47324,0.44
122,607993.443058,0.46673,-0.74679,-0.47378,0.35
123,607993.455784,0.46362,-0.74547,-0.47888,1.2
124,607993.456421,0.46657,-0.74598,-0.47521,0.47
125,607993.458661,0.46843,-0.74555,-0.47405,0.63
126,607993.463697,0.4675,-0.74533,-0.47532,0.63
127,607993.466881,0.46896,-0.74315,-0.47728,0.79
128,607993.475395,0.46874,-0.74276,-0.47811,0.62
129,607993.478788,0.46565,-0.74148,-0.4831,1.09
130,607993.494986,0.47097,-0.74194,-0.4772,0.58
131,607993.498755,0.47093,-0.74285,-0.47582,0.35
132,607993.502858,0.47071,-0.74258,-0.47645,0.37
133,607993.506776,0.47136,-0.74289,-0.47533,0.36
134,607993.515841,0.47121,-0.74357,-0.47441,0.35
135,607993.517005,0.46642,-0.74398,-0.47848,1.02
136,607993.518785,0.47057,-0.74544,-0.4721,0.37
137,607993.527926,0.47036,-0.74541,-0.47236,0.26
138,607993.535457,0.47073,-0.74562,-0.47165,0.28
139,607993.536495,0.47111,-0.74571,-0.47115,0.35
140,607993.539077,0.46594,-0.74565,-0.47635,0.87
141,607993.542914,0.46753,-0.7452,-0.4755,0.7
142,607993.55609,0.46961,-0.74544,-0.47306,0.41
143,607993.556761,0.46974,-0.74507,-0.47352,0.55
144,607993.558686,0.4682,-0.74553,-0.47432,0.41
145,607993.563727,0.47009,-0.74558,-0.47236,0.57
146,607993.56659,0.46818,-0.74457,-0.47584,1.46
147,607993.587591,0.46859,-0.74615,-0.47295,0.41
148,607993.595233,0.46644,-0.74648,-0.47455,1.42
149,607993.595912,0.46898,-0.74733,-0.4707,0.46
150,607993.603226,0.47009,-0.74669,-0.4706,0.44
151,607993.607314,0.47267,-0.74563,-0.4697,0.72
152,607993.615897,0.47049,-0.74736,-0.46915,0.35
153,607993.616533,0.47129,-0.74619,-0.4702,0.44
154,607993.619006,0.4721,-0.74583,-0.46996,0.57
155,607993.62743,0.47289,-0.74525,-0.47009,0.62
156,607993.635258,0.47354,-0.7448,-0.47014,0.54
157,607993.636001,0.47329,-0.74538,-0.46946,0.6
158,607993.639029,0.47449,-0.74532,-0.46835,0.8
159,607993.643137,0.47017,-0.74474,-0.4736,0.45
160,607993.646556,0.47126,-0.7456,-0.47116,0.52
161,607993.65505,0.47105,-0.74623,-0.47038,0.5
162,607993.658869,0.47223,-0.74651,-0.46875,0.62
163,607993.674527,0.47268,-0.7477,-0.4664,0.7
164,607993.678632,0.47263,-0.74664,-0.46813,0.61
165,607993.682965,0.47215,-0.74681,-0.46835,0.48
166,607993.68685,0.47166,-0.74561,-0.47075,0.46
167,607993.695698,0.47265,-0.74407,-0.4722,0.48
168,607993.696346,0.47237,-0.74269,-0.47464,0.47
169,607993.703039,0.47173,-0.74243,-0.47568,0.51
170,607993.706833,0.47156,-0.7425,-0.47573,0.47
171,607993.714954,0.47241,-0.7419,-0.47583,0.61
172,607993.71555,0.47212,-0.74266,-0.47494,0.58
173,607993.718861,0.4713,-0.74298,-0.47524,0.59
174,607993.722886,0.46894,-0.74369,-0.47647,0.51
175,607993.735697,0.46848,-0.74463,-0.47545,0.46
176,607993.736331,0.46624,-0.74381,-0.47892,1.2
177,607993.738999,0.47033,-0.7442,-0.4743,0.65
178,607993.74292,0.47043,-0.7448,-0.47325,0.7
179,607993.75918,0.46976,-0.74455,-0.47431,0.58
180,607993.762869,0.46966,-0.74568,-0.47264,0.55
181,607993.767409,0.469,-0.74477,-0.47472,0.51
182,607993.774721,0.46932,-0.74481,-0.47434,0.49
183,607993.778758,0.46907,-0.74324,-0.47705,0.56
184,607993.783655,0.4659,-0.74328,-0.48006,1.02
185,607993.786913,0.46967,-0.74356,-0.47595,0.53
186,607993.795762,0.47055,-0.74385,-0.47464,0.52
187,607993.796402,0.46955,-0.74405,-0.4753,0.32
188,607993.799328,0.46696,-0.74344,-0.4788,1.27
189,607993.808469,0.46845,-0.74461,-0.4755,1.04
190,607993.81546,0.47161,-0.7457,-0.47065,0.54
191,607993.816112,0.47149,-0.74613,-0.47009,0.68
192,607993.818973,0.47125,-0.74695,-0.46903,0.65
193,607993.822996,0.47157,-0.74736,-0.46806,0.63
194,607993.839258,0.46989,-0.74611,-0.47171,1.08
195,607993.843252,0.4688,-0.74584,-0.47323,1.13
196,607993.846542,0.47293,-0.74516,-0.47019,0.56
197,607993.855362,0.46881,-0.74461,-0.47516,1.27
198,607993.859536,0.47089,-0.74498,-0.47252,1.1
199,607993.863157,0.46927,-0.74485,-0.47432,1.24
200,607993.867245,0.47501,-0.74582,-0.46703,0.61
201,607993.875085,0.47424,-0.74566,-0.46806,0.67
202,607993.878896,0.47353,-0.74577,-0.4686,0.64
203,607993.88296,0.47181,-0.74655,-0.46911,0.55
204,607993.887397,0.47184,-0.74707,-0.46823,0.47
205,607993.895353,0.47175,-0.74658,-0.46911,0.53
206,607993.896011,0.47139,-0.74667,-0.46934,0.55
207,607993.898623,0.4709,-0.74707,-0.46919,0.4
208,607993.9071,0.47029,-0.74696,-0.46998,0.36
209,607993.915836,0.47086,-0.74572,-0.47137,0.48
210,607993.923003,0.47205,-0.74432,-0.4724,0.64
