index,t_capture,skew_s,t_a,t_b
153,584582.041633,0.002348,584582.040459,584582.042808
154,584582.048564,0.001938,584582.047594,584582.049533
155,584582.050894,0.004093,584582.048848,584582.052941
156,584582.056648,0.009093,584582.052102,584582.061195
157,584582.065013,0.005886,584582.062070,584582.067957
158,584582.069089,0.001315,584582.068431,584582.069746
159,584582.071613,0.000682,584582.071272,584582.071954
160,584582.074740,0.004802,584582.072339,584582.077141
161,584582.086526,0.004276,584582.084388,584582.088664
162,584582.088840,0.002479,584582.087601,584582.090080
163,584582.090464,0.002926,584582.089001,584582.091927
164,584582.093639,0.006275,584582.090502,584582.096777
165,584582.102132,0.000801,584582.102533,584582.101732
166,584582.104041,0.000744,584582.104413,584582.103669
167,584582.114544,0.000866,584582.114977,584582.114111
168,584582.124611,0.000527,584582.124875,584582.124348
169,584582.125553,0.000193,584582.125650,584582.125457
170,584582.126255,0.000690,584582.126600,584582.125911
171,584582.132266,0.007244,584582.128644,584582.135887
172,584582.139129,0.001214,584582.139736,584582.138522
173,584582.142448,0.003659,584582.140619,584582.144277
174,584582.148914,0.008004,584582.144912,584582.152915
175,584582.153608,0.003104,584582.152056,584582.155161
176,584582.154495,0.002240,584582.153375,584582.155615
177,584582.164068,0.003680,584582.162227,584582.165908
178,584582.167035,0.002659,584582.165706,584582.168365
179,584582.171848,0.002587,584582.170555,584582.173142
180,584582.182669,0.000873,584582.183105,584582.182232
181,584582.194537,0.000343,584582.194366,584582.194709
182,584582.195424,0.000967,584582.194941,584582.195908
183,584582.201949,0.000342,584582.202120,584582.201779
184,584582.206024,0.000209,584582.205919,584582.206128
185,584582.208898,0.003361,584582.207218,584582.210579
186,584582.213751,0.005298,584582.211102,584582.216400
187,584582.220827,0.003158,584582.222406,584582.219248
188,584582.223198,0.000781,584582.223588,584582.222808
189,584582.227744,0.005958,584582.224765,584582.230724
190,584582.232451,0.003867,584582.230517,584582.234385
191,584582.239181,0.007167,584582.235598,584582.242765
192,584582.244813,0.004600,584582.242513,584582.247114
193,584582.247319,0.002132,584582.246253,584582.248385
194,584582.249548,0.003958,584582.247569,584582.251527
195,584582.254297,0.003087,584582.252753,584582.255841
196,584582.261278,0.003056,584582.259750,584582.262806
197,584582.265340,0.003070,584582.263805,584582.266874
198,584582.269397,0.003179,584582.267808,584582.270987
199,584582.274556,0.005272,584582.271920,584582.277192
200,584582.279924,0.000750,584582.280299,584582.279549
201,584582.284045,0.005726,584582.281182,584582.286908
202,584582.289966,0.003879,584582.288026,584582.291905
203,584582.293982,0.005984,584582.290990,584582.296974
204,584582.309372,0.000147,584582.309298,584582.309445
205,584582.309928,0.000167,584582.309844,584582.310012
206,584582.310788,0.000425,584582.310575,584582.311001
207,584582.315642,0.002136,584582.314574,584582.316710
208,584582.319583,0.001576,584582.320371,584582.318794
209,584582.321918,0.001835,584582.321000,584582.322836
210,584582.325458,0.003023,584582.323946,584582.326970
211,584582.334886,0.013880,584582.327946,584582.341826
212,584582.343075,0.002122,584582.342014,584582.344136
213,584582.345035,0.002879,584582.343596,584582.346474
214,584582.346101,0.002029,584582.345087,584582.347115
215,584582.350231,0.002895,584582.348784,584582.351678
216,584582.354537,0.003625,584582.352725,584582.356350
217,584582.361586,0.003106,584582.360033,584582.363138
218,584582.365451,0.003208,584582.363847,584582.367055
219,584582.369480,0.002970,584582.367996,584582.370965
220,584582.373864,0.004165,584582.371782,584582.375947
221,584582.379431,0.001719,584582.380291,584582.378572
222,584582.382284,0.002254,584582.381157,584582.383411
223,584582.393365,0.017908,584582.384411,584582.402319
224,584582.402650,0.001091,584582.402104,584582.403195
225,584582.404517,0.001190,584582.405112,584582.403922
226,584582.405692,0.000516,584582.405950,584582.405433
227,584582.407051,0.000569,584582.406767,584582.407336
228,584582.412093,0.008154,584582.408017,584582.416170
229,584582.419653,0.000975,584582.420141,584582.419166
230,584582.422301,0.001769,584582.421416,584582.423186
231,584582.425650,0.003063,584582.424119,584582.427182
232,584582.429646,0.003102,584582.428095,584582.431198
233,584582.438597,0.012956,584582.432119,584582.445075
234,584582.445562,0.001416,584582.444854,584582.446270
235,584582.446607,0.002238,584582.445488,584582.447726
236,584582.449568,0.005809,584582.446664,584582.452473
237,584582.454901,0.002939,584582.453432,584582.456371
238,584582.463199,0.001929,584582.464164,584582.462235
239,584582.466240,0.002243,584582.465119,584582.467362
240,584582.469765,0.002047,584582.468742,584582.470789
241,584582.477643,0.011983,584582.471652,584582.483634
242,584582.484328,0.000255,584582.484455,584582.484200
243,584582.485368,0.000993,584582.485865,584582.484872
244,584582.489062,0.003631,584582.487246,584582.490878
245,584582.493741,0.003754,584582.491864,584582.495619
246,584582.498985,0.000890,584582.499430,584582.498540
247,584582.501761,0.002417,584582.500553,584582.502970
248,584582.505343,0.002761,584582.503962,584582.506724
249,584582.511748,0.008245,584582.507625,584582.515870
250,584582.519289,0.001279,584582.519928,584582.518649
251,584582.522249,0.002019,584582.521240,584582.523258
252,584582.526412,0.004357,584582.524233,584582.528590
253,584582.530730,0.005278,584582.528091,584582.533368
254,584582.534592,0.003877,584582.532653,584582.536530
255,584582.544336,0.000936,584582.543868,584582.544805
256,584582.547386,0.002943,584582.545914,584582.548857
257,584582.551123,0.003198,584582.549524,584582.552722
258,584582.555366,0.003824,584582.553454,584582.557278
259,584582.563606,0.000177,584582.563518,584582.563694
260,584582.566655,0.004661,584582.564324,584582.568985
261,584582.569761,0.003519,584582.568002,584582.571521
262,584582.574019,0.003884,584582.572077,584582.575961
263,584582.589099,0.001240,584582.588479,584582.589719
264,584582.590353,0.000688,584582.590009,584582.590697
265,584582.591591,0.000915,584582.591134,584582.592049
266,584582.596953,0.001105,584582.596400,584582.597505
267,584582.605223,0.000343,584582.605051,584582.605394
268,584582.616930,0.000828,584582.616516,584582.617344
269,584582.618136,0.001508,584582.617382,584582.618890
270,584582.621120,0.004718,584582.618761,584582.623479
271,584582.623927,0.001217,584582.623318,584582.624535
272,584582.627092,0.006746,584582.623719,584582.630465
273,584582.632159,0.002257,584582.631030,584582.633288
274,584582.634763,0.003372,584582.633078,584582.636449
275,584582.643126,0.002889,584582.641682,584582.644570
276,584582.646303,0.004922,584582.643842,584582.648764
277,584582.651074,0.002907,584582.649620,584582.652527
278,584582.655789,0.007630,584582.651973,584582.659604
279,584582.661410,0.000687,584582.661753,584582.661067
280,584582.663808,0.001332,584582.663142,584582.664474
281,584582.671380,0.003817,584582.669471,584582.673288
282,584582.674532,0.003918,584582.672573,584582.676491
283,584582.682630,0.000387,584582.682436,584582.682823
284,584582.684132,0.001187,584582.683539,584582.684726
285,584582.688296,0.005451,584582.685571,584582.691022
286,584582.696978,0.013251,584582.690352,584582.703603
287,584582.704178,0.000657,584582.703850,584582.704507
288,584582.707483,0.000464,584582.707250,584582.707715
289,584582.710750,0.001464,584582.710018,584582.711482
290,584582.712182,0.001819,584582.711272,584582.713091
291,584582.716538,0.008596,584582.712239,584582.720836
292,584582.721852,0.002510,584582.720597,584582.723107
293,584582.726162,0.004295,584582.724014,584582.728309
294,584582.730551,0.003083,584582.729010,584582.732092
295,584582.734793,0.004111,584582.732737,584582.736848
296,584582.741564,0.000886,584582.742008,584582.741121
297,584582.746305,0.006415,584582.743097,584582.749512
298,584582.750350,0.003029,584582.748835,584582.751864
299,584582.755115,0.005191,584582.752520,584582.757711
300,584582.761796,0.000138,584582.761727,584582.761865
301,584582.764865,0.000208,584582.764761,584582.764969
302,584582.769176,0.006688,584582.765832,584582.772520
303,584582.775030,0.003222,584582.773419,584582.776641
304,584582.782238,0.000248,584582.782363,584582.782114
305,584582.784169,0.001862,584582.783238,584582.785100
306,584582.787499,0.003605,584582.785696,584582.789301
307,584582.796105,0.012463,584582.789874,584582.802336
308,584582.803988,0.000208,584582.803884,584582.804092
309,584582.805232,0.000387,584582.805038,584582.805426
310,584582.807655,0.002633,584582.806338,584582.808972
311,584582.810838,0.002945,584582.809365,584582.812311
312,584582.816259,0.009438,584582.811540,584582.820977
313,584582.823532,0.003097,584582.821983,584582.825080
314,584582.825995,0.003401,584582.824294,584582.827695
315,584582.830527,0.004543,584582.828256,584582.832799
316,584582.834794,0.005216,584582.832185,584582.837402
317,584582.841568,0.000672,584582.841232,584582.841904
318,584582.845446,0.005278,584582.842808,584582.848085
319,584582.850666,0.003377,584582.848978,584582.852355
320,584582.854876,0.003219,584582.853266,584582.856485
321,584582.861704,0.000879,584582.862144,584582.861265
322,584582.864080,0.000745,584582.863708,584582.864453
323,584582.868795,0.006878,584582.865356,584582.872234
324,584582.875692,0.005268,584582.873058,584582.878326
325,584582.881635,0.000641,584582.881955,584582.881314
326,584582.883857,0.000701,584582.883507,584582.884208
327,584582.887278,0.002906,584582.885825,584582.888731
328,584582.890762,0.003307,584582.889109,584582.892416
329,584582.896413,0.009733,584582.891547,584582.901279
330,584582.903490,0.005682,584582.900649,584582.906331
331,584582.908153,0.003003,584582.906652,584582.909654
332,584582.911159,0.003444,584582.909437,584582.912881
333,584582.914594,0.004826,584582.912181,584582.917007
334,584582.922452,0.002619,584582.921143,584582.923761
335,584582.926326,0.003572,584582.924540,584582.928112
336,584582.930617,0.003560,584582.928837,584582.932397
337,584582.934443,0.002965,584582.932960,584582.935926
338,584582.940796,0.000809,584582.941200,584582.940391
339,584582.945235,0.006332,584582.942069,584582.948401
340,584582.950402,0.002416,584582.949194,584582.951610
341,584582.954796,0.004714,584582.952439,584582.957153
342,584582.964859,0.000955,584582.965336,584582.964381
343,584582.966047,0.000175,584582.965959,584582.966134
344,584582.973124,0.011971,584582.967139,584582.979110
345,584582.981225,0.002915,584582.979767,584582.982682
346,584582.983904,0.001884,584582.982962,584582.984846
347,584582.985954,0.000306,584582.985801,584582.986108
348,584582.990152,0.007566,584582.986369,584582.993935
349,584582.992770,0.003193,584582.991174,584582.994366
350,584582.996604,0.004811,584582.994198,584582.999010
351,584583.002585,0.004094,584583.000538,584583.004632
352,584583.007019,0.003476,584583.005281,584583.008757
353,584583.010955,0.005954,584583.007978,584583.013932
354,584583.016025,0.003616,584583.014217,584583.017833
355,584583.022450,0.001572,584583.023236,584583.021664
356,584583.027480,0.004732,584583.025114,584583.029846
357,584583.031127,0.004378,584583.028937,584583.033316
358,584583.035494,0.006092,584583.032448,584583.038540
359,584583.041482,0.000852,584583.041057,584583.041908
360,584583.044010,0.000258,584583.043881,584583.044139
361,584583.049319,0.009320,584583.044659,584583.053979
362,584583.055145,0.004150,584583.053070,584583.057220
363,584583.062023,0.000205,584583.061921,584583.062126
364,584583.064695,0.001815,584583.063788,584583.065603
365,584583.067297,0.005161,584583.064717,584583.069877
366,584583.071178,0.003899,584583.069228,584583.073127
367,584583.082277,0.000202,584583.082176,584583.082378
368,584583.084208,0.000357,584583.084029,584583.084386
369,584583.087247,0.003998,584583.085248,584583.089246
370,584583.090376,0.003469,584583.088641,584583.092110
371,584583.095667,0.005457,584583.092939,584583.098396
372,584583.103287,0.002921,584583.101827,584583.104748
373,584583.106680,0.005250,584583.104055,584583.109305
374,584583.110669,0.004114,584583.108612,584583.112726
375,584583.115276,0.006277,584583.112137,584583.118414
376,584583.121263,0.000625,584583.121576,584583.120951
377,584583.125077,0.003048,584583.123553,584583.126600
378,584583.132594,0.000649,584583.132269,584583.132918
379,584583.137161,0.006110,584583.134106,584583.140216
380,584583.145712,0.000166,584583.145796,584583.145629
381,584583.149233,0.002508,584583.147979,584583.150486
382,584583.149780,0.003199,584583.148181,584583.151380
383,584583.155184,0.003491,584583.153439,584583.156929
384,584583.162247,0.000250,584583.162122,584583.162372
385,584583.164381,0.000324,584583.164219,584583.164543
386,584583.166915,0.003073,584583.165379,584583.168452
387,584583.170431,0.005225,584583.167819,584583.173044
388,584583.182472,0.000178,584583.182561,584583.182383
389,584583.185027,0.001580,584583.184237,584583.185817
390,584583.187364,0.003607,584583.185560,584583.189167
391,584583.191438,0.006157,584583.188360,584583.194516
392,584583.196054,0.003506,584583.194301,584583.197807
393,584583.200911,0.000625,584583.200599,584583.201224
394,584583.207387,0.003595,584583.205590,584583.209185
395,584583.211068,0.005797,584583.208169,584583.213966
396,584583.215112,0.004241,584583.212991,584583.217232
397,584583.222267,0.000198,584583.222168,584583.222366
398,584583.224126,0.002080,584583.223086,584583.225166
399,584583.231096,0.002468,584583.229862,584583.232330
400,584583.235794,0.005362,584583.233113,584583.238475
401,584583.242499,0.000183,584583.242590,584583.242408
402,584583.244881,0.000164,584583.244799,584583.244963
403,584583.247233,0.002719,584583.245873,584583.248592
404,584583.254934,0.011362,584583.249253,584583.260615
405,584583.267258,0.004550,584583.269534,584583.264983
406,584583.269977,0.000405,584583.270180,584583.269774
407,584583.271576,0.000952,584583.272052,584583.271100
408,584583.273242,0.001897,584583.274190,584583.272294
409,584583.277829,0.001094,584583.277283,584583.278376
410,584583.284547,0.004068,584583.282513,584583.286582
411,584583.289426,0.007478,584583.285688,584583.293165
412,584583.293361,0.002218,584583.292252,584583.294470
413,584583.296447,0.005353,584583.293770,584583.299124
414,584583.301005,0.000695,584583.300657,584583.301352
415,584583.307409,0.003806,584583.305506,584583.309312
416,584583.311010,0.005337,584583.308342,584583.313678
417,584583.314990,0.004195,584583.312893,584583.317087
418,584583.322887,0.001087,584583.322344,584583.323431
419,584583.323968,0.000254,584583.323841,584583.324095
420,584583.328894,0.008090,584583.324849,584583.332939
421,584583.335488,0.003247,584583.333864,584583.337111
422,584583.343198,0.000382,584583.343007,584583.343389
423,584583.345198,0.002187,584583.344105,584583.346292
424,584583.348904,0.002194,584583.347807,584583.350001
425,584583.351354,0.004023,584583.349342,584583.353365
426,584583.366105,0.000185,584583.366197,584583.366012
427,584583.367488,0.000784,584583.367096,584583.367880
428,584583.368161,0.001079,584583.367622,584583.368700
429,584583.370680,0.005123,584583.368118,584583.373241
430,584583.375247,0.004709,584583.372893,584583.377602
431,584583.383091,0.002413,584583.381885,584583.384298
432,584583.386705,0.003215,584583.385098,584583.388313
433,584583.390881,0.003421,584583.389171,584583.392592
434,584583.395345,0.004143,584583.393274,584583.397416
435,584583.401721,0.000908,584583.402175,584583.401267
436,584583.405594,0.005096,584583.403046,584583.408143
437,584583.411009,0.004526,584583.408746,584583.413272
438,584583.414972,0.004916,584583.412514,584583.417430
439,584583.421748,0.000873,584583.421311,584583.422184
440,584583.425814,0.001802,584583.424913,584583.426715
441,584583.427918,0.004252,584583.425792,584583.430044
442,584583.435450,0.004584,584583.433158,584583.437742
443,584583.451584,0.001198,584583.452183,584583.450985
444,584583.452791,0.000756,584583.453169,584583.452413
445,584583.453969,0.000863,584583.454400,584583.453538
446,584583.461049,0.008311,584583.456893,584583.465204
447,584583.466439,0.003853,584583.464512,584583.468365
448,584583.468108,0.002878,584583.466669,584583.469547
449,584583.472929,0.004469,584583.470695,584583.475164
450,584583.475572,0.002514,584583.474315,584583.476829
451,584583.482756,0.002659,584583.481426,584583.484085
452,584583.485597,0.004916,584583.483139,584583.488055
453,584583.489721,0.004838,584583.487302,584583.492140
454,584583.493827,0.005222,584583.491216,584583.496439
455,584583.499674,0.000719,584583.499315,584583.500034
456,584583.502637,0.003460,584583.500907,584583.504367
457,584583.510131,0.003928,584583.508167,584583.512095
458,584583.513812,0.005188,584583.511219,584583.516406
459,584583.522577,0.000281,584583.522436,584583.522717
460,584583.524720,0.000494,584583.524473,584583.524967
461,584583.527468,0.003097,584583.525919,584583.529016
462,584583.534835,0.005432,584583.532119,584583.537551
463,584583.541863,0.000860,584583.542293,584583.541433
464,584583.545399,0.001991,584583.544404,584583.546395
465,584583.547799,0.004563,584583.545517,584583.550081
466,584583.550792,0.003008,584583.549288,584583.552295
467,584583.557098,0.008158,584583.553019,584583.561177
468,584583.562294,0.003659,584583.560464,584583.564124
469,584583.566582,0.005861,584583.563652,584583.569513
470,584583.570641,0.003795,584583.568743,584583.572538
471,584583.576262,0.006006,584583.573259,584583.579265
472,584583.582592,0.001441,584583.583313,584583.581871
473,584583.587399,0.004986,584583.584906,584583.589892
474,584583.591620,0.004795,584583.589223,584583.594018
475,584583.596663,0.004567,584583.594380,584583.598947
476,584583.601201,0.000190,584583.601106,584583.601296
477,584583.604617,0.002034,584583.603601,584583.605634
478,584583.613657,0.001195,584583.613059,584583.614254
479,584583.615806,0.003493,584583.614059,584583.617552
480,584583.622781,0.000503,584583.622529,584583.623033
481,584583.624787,0.002302,584583.623636,584583.625938
482,584583.627449,0.004443,584583.625228,584583.629671
483,584583.631212,0.004399,584583.629013,584583.633412
484,584583.643021,0.000443,584583.642800,584583.643243
485,584583.645084,0.002063,584583.644052,584583.646115
486,584583.647948,0.003093,584583.646402,584583.649495
487,584583.651496,0.005660,584583.648666,584583.654326
488,584583.655928,0.003586,584583.654134,584583.657721
489,584583.663761,0.002928,584583.662297,584583.665225
490,584583.666903,0.005252,584583.664277,584583.669529
491,584583.670687,0.003671,584583.668852,584583.672522
492,584583.675996,0.004835,584583.673579,584583.678414
493,584583.681726,0.000631,584583.682041,584583.681410
494,584583.686041,0.004717,584583.683683,584583.688400
495,584583.692239,0.006031,584583.689224,584583.695254
496,584583.699505,0.008831,584583.695090,584583.703920
497,584583.704301,0.000372,584583.704116,584583.704487
498,584583.709615,0.003497,584583.707867,584583.711363
499,584583.710531,0.003646,584583.708708,584583.712355
500,584583.716987,0.003449,584583.715262,584583.718711
501,584583.725241,0.001475,584583.724503,584583.725978
502,584583.726491,0.000503,584583.726239,584583.726742
503,584583.728524,0.001998,584583.727525,584583.729522
504,584583.731846,0.005314,584583.729189,584583.734502
505,584583.739993,0.001572,584583.740779,584583.739207
506,584583.743299,0.000314,584583.743142,584583.743456
507,584583.746249,0.003735,584583.744381,584583.748117
508,584583.749663,0.005113,584583.747107,584583.752220
509,584583.753995,0.005501,584583.751245,584583.756746
510,584583.762306,0.003770,584583.760420,584583.764191
511,584583.765813,0.005043,584583.763292,584583.768334
512,584583.769863,0.004819,584583.767453,584583.772273
513,584583.773709,0.004889,584583.771264,584583.776153
514,584583.779066,0.000178,584583.778977,584583.779155
515,584583.783822,0.007628,584583.780008,584583.787636
516,584583.789011,0.004189,584583.786917,584583.791105
517,584583.794264,0.003682,584583.792423,584583.796105
518,584583.799536,0.000694,584583.799189,584583.799882
519,584583.803286,0.005177,584583.800697,584583.805874
520,584583.807444,0.004625,584583.805132,584583.809757
521,584583.815380,0.003235,584583.813763,584583.816998
522,584583.823473,0.000704,584583.823121,584583.823825
523,584583.825628,0.001881,584583.824687,584583.826569
524,584583.829838,0.005236,584583.827220,584583.832456
525,584583.832579,0.001554,584583.831802,584583.833356
526,584583.838063,0.007077,584583.834524,584583.841602
527,584583.844979,0.004515,584583.842722,584583.847237
528,584583.848733,0.005217,584583.846125,584583.851342
529,584583.852373,0.006087,584583.849329,584583.855416
530,584583.855941,0.002727,584583.854578,584583.857304
531,584583.862405,0.000193,584583.862501,584583.862309
532,584583.868542,0.004749,584583.866168,584583.870916
533,584583.871587,0.001875,584583.870649,584583.872524
534,584583.874584,0.005970,584583.871599,584583.877569
535,584583.879684,0.001608,584583.878880,584583.880488
536,584583.883178,0.002923,584583.881717,584583.884640
537,584583.889986,0.004254,584583.887859,584583.892113
538,584583.893724,0.004943,584583.891253,584583.896196
539,584583.899685,0.000977,584583.899196,584583.900174
540,584583.903734,0.005694,584583.900888,584583.906581
541,584583.909046,0.003100,584583.907496,584583.910596
542,584583.918182,0.006660,584583.914852,584583.921512
543,584583.923593,0.003011,584583.925098,584583.922088
544,584583.927033,0.000162,584583.926952,584583.927114
545,584583.932673,0.002834,584583.931256,584583.934090
546,584583.933616,0.002946,584583.932143,584583.935089
547,584583.936934,0.005160,584583.934354,584583.939514
548,584583.943772,0.004572,584583.941486,584583.946058
549,584583.947824,0.002804,584583.946422,584583.949226
550,584583.951357,0.006085,584583.948315,584583.954400
551,584583.955884,0.003481,584583.954144,584583.957625
552,584583.962977,0.000603,584583.962676,584583.963279
553,584583.967883,0.000317,584583.967724,584583.968041
554,584583.970434,0.003087,584583.968891,584583.971977
555,584583.973562,0.005029,584583.971047,584583.976077
556,584583.979272,0.000966,584583.978789,584583.979755
557,584583.982566,0.003783,584583.980675,584583.984458
