frame,t,theta_deg,area_px,cx,cy,d1,d2,ang_deg,rcx,rcy,rd1,rd2,rang
0,607362.246561,49.987,71,119.28,20.952,73.779,114.749,67.863,425.88,217.89,96.94,150.09,67.22
1,607362.250647,49.632,73,119.29,20.758,74.165,114.507,67.907,425.85,217.67,97.41,149.77,67.38
2,607362.254547,49.96,72,119.335,20.838,73.928,114.915,67.821,425.9,217.74,97.1,150.22,67.11
3,607362.25726,49.834,69,119.333,20.881,73.934,114.625,68.039,425.94,217.85,97.03,149.94,67.48
4,607362.265297,49.774,73,119.162,20.962,73.977,114.55,67.757,425.7,217.91,97.17,149.71,67.15
5,607362.270351,49.534,72,119.168,20.88,74.201,114.333,68.066,425.7,217.85,97.4,149.48,67.46
6,607362.273904,49.851,72,119.188,20.899,74.032,114.817,68.003,425.7,217.89,97.16,150.07,67.42
7,607362.278222,50.526,65,119.722,20.571,73.918,116.272,67.735,426.45,217.44,97.0,152.1,67.19
8,607362.2811,50.47,68,119.641,20.595,73.928,116.15,67.536,426.34,217.48,97.02,151.94,66.99
9,607362.289509,50.083,71,119.381,20.683,74.081,115.448,67.5,425.97,217.61,97.24,150.92,66.96
10,607362.294138,50.212,68,119.44,20.642,74.048,115.708,67.435,426.08,217.54,97.17,151.38,66.88
11,607362.297473,50.178,69,119.394,20.612,74.057,115.641,67.311,426.02,217.5,97.18,151.29,66.76
12,607362.301991,50.206,69,119.356,20.647,73.982,115.592,67.338,425.97,217.55,97.08,151.22,66.79
13,607362.305164,50.031,69,119.292,20.689,74.156,115.441,67.361,425.89,217.6,97.31,151.03,66.8
14,607362.310648,49.714,69,119.09,20.913,74.158,114.688,67.763,425.56,217.92,97.35,149.71,67.26
15,607362.317781,49.927,69,119.233,20.806,74.167,115.209,67.465,425.66,217.74,97.44,150.41,66.84
16,607362.321561,50.396,67,119.617,20.67,74.075,116.2,67.723,426.35,217.54,97.2,152.13,67.12
17,607362.325843,50.264,69,119.484,20.687,74.035,115.815,67.708,426.04,217.64,97.19,151.22,67.19
18,607362.340919,50.336,70,119.484,20.734,73.89,115.762,67.693,426.14,217.62,97.05,151.42,67.09
19,607362.345081,50.483,68,119.55,20.691,73.775,115.942,67.72,426.23,217.6,96.81,151.68,67.18
20,607362.349015,50.603,69,119.599,20.687,73.643,116.032,67.826,426.29,217.6,96.65,151.78,67.28
21,607362.353108,50.339,70,119.512,20.621,73.873,115.743,67.562,426.18,217.51,96.94,151.42,67.01
22,607362.357119,50.399,68,119.447,20.752,73.665,115.564,67.588,426.02,217.73,96.67,150.97,67.09
23,607362.36517,50.164,71,119.342,20.726,73.834,115.258,67.524,425.96,217.65,96.89,150.78,66.97
24,607362.368875,49.999,72,119.23,20.796,73.856,114.897,67.644,425.81,217.74,96.92,150.31,67.08
25,607362.373193,50.112,73,119.284,20.943,73.782,115.053,67.737,425.88,217.93,96.83,150.51,67.18
26,607362.377189,50.016,72,119.339,20.89,74.073,115.275,67.551,425.95,217.86,97.2,150.81,66.99
27,607362.381174,50.619,66,119.784,20.733,73.879,116.442,67.334,426.46,217.67,96.97,152.16,66.75
28,607362.38989,50.025,73,119.366,20.928,74.023,115.218,67.615,425.98,217.91,97.14,150.71,67.06
29,607362.393139,50.005,73,119.248,20.965,73.903,114.983,67.81,425.81,217.99,96.96,150.36,67.31
30,607362.39744,49.844,72,119.136,20.954,73.947,114.668,67.95,425.63,217.95,97.06,149.87,67.33
31,607362.402089,50.055,69,119.218,20.968,73.763,114.885,68.206,425.81,217.95,96.82,150.21,67.68
32,607362.405585,50.25,69,119.426,20.8,73.814,115.435,67.773,426.06,217.74,96.87,151.01,67.22
33,607362.409835,49.842,72,119.073,20.974,73.906,114.602,68.152,425.62,217.93,97.08,149.92,67.51
34,607362.422466,49.917,71,119.16,20.918,73.922,114.804,68.136,425.64,217.88,97.16,149.94,67.53
35,607362.426129,49.964,71,119.313,20.887,74.074,115.153,67.868,425.91,217.86,97.21,150.64,67.31
36,607362.429074,49.527,79,119.137,20.91,74.42,114.654,67.598,425.63,217.87,97.72,149.84,66.91
