frame,t,nx,ny,nz,agree_deg
0,573631.868525,0.20967,-0.90787,-0.36305,1.5
1,573631.873029,0.22049,-0.9074,-0.35779,0.79
2,573631.876676,0.21968,-0.90801,-0.35674,0.46
3,573631.885302,0.21754,-0.90918,-0.35505,0.22
4,573631.888543,0.21879,-0.90913,-0.35442,0.29
5,573631.892334,0.21796,-0.90932,-0.35444,0.17
6,573631.897399,0.21811,-0.9095,-0.35389,0.22
7,573631.90141,0.21896,-0.90823,-0.35661,0.37
8,573631.90886,0.22144,-0.90553,-0.36192,0.82
9,573631.913328,0.21883,-0.90774,-0.35793,0.22
10,573631.917132,0.21746,-0.90858,-0.35664,0.16
11,573631.920902,0.22066,-0.90422,-0.36565,0.26
12,573631.925114,0.21925,-0.90762,-0.35799,0.51
13,573631.929051,0.20978,-0.90679,-0.36568,1.49
14,573631.936666,0.21986,-0.9073,-0.35842,0.47
15,573631.941093,0.22327,-0.90423,-0.36403,0.54
16,573631.945034,0.21994,-0.90762,-0.35757,0.37
17,573631.960392,0.22188,-0.90648,-0.35926,0.01
18,573631.964483,0.21774,-0.90765,-0.35884,0.43
19,573631.968167,0.22138,-0.9073,-0.35749,0.87
20,573631.972749,0.22031,-0.90757,-0.35746,0.39
21,573631.976879,0.22093,-0.90715,-0.35816,0.63
22,573631.98464,0.22022,-0.90831,-0.35564,0.5
23,573631.988245,0.21956,-0.90473,-0.36503,0.59
24,573631.992485,0.21531,-0.9107,-0.35253,0.27
25,573631.997024,0.2218,-0.90698,-0.35804,0.97
26,573632.001224,0.22059,-0.90803,-0.35612,0.81
27,573632.005933,0.21963,-0.90934,-0.35337,0.17
28,573632.01265,0.22143,-0.90763,-0.35662,0.56
29,573632.016677,0.2196,-0.91001,-0.35164,0.31
30,573632.020351,0.22232,-0.90717,-0.35724,0.68
31,573632.025431,0.22102,-0.90806,-0.35577,0.4
32,573632.029014,0.22137,-0.90643,-0.3597,0.82
33,573632.03732,0.21885,-0.90917,-0.35428,0.11
34,573632.048959,0.22038,-0.90729,-0.35813,0.46
35,573632.052898,0.21067,-0.9078,-0.36265,1.75
36,573632.061758,0.22646,-0.90195,-0.36769,0.28
37,573632.064789,0.21986,-0.9079,-0.3569,0.25
38,573632.068545,0.22163,-0.90793,-0.35573,0.6
39,573632.072777,0.22047,-0.90785,-0.35665,0.18
40,573632.077296,0.22208,-0.90735,-0.35692,0.53
41,573632.081313,0.2206,-0.90824,-0.35559,0.05
42,573632.088302,0.22028,-0.90896,-0.35392,0.28
43,573632.092871,0.22399,-0.90591,-0.35939,0.73
44,573632.09615,0.22027,-0.90805,-0.35627,0.48
45,573632.100831,0.22051,-0.90779,-0.35678,0.41
46,573632.10496,0.22064,-0.90923,-0.35302,0.19
47,573632.114058,0.2207,-0.90796,-0.35623,0.49
48,573632.116966,0.21853,-0.90866,-0.35578,0.33
49,573632.120298,0.22027,-0.90728,-0.35823,0.14
50,573632.137677,0.21893,-0.90809,-0.35699,0.49
51,573632.140235,0.21754,-0.90889,-0.35581,0.17
52,573632.144271,0.2223,-0.9043,-0.36446,0.49
53,573632.148038,0.21782,-0.90771,-0.35863,0.31
54,573632.153898,0.21997,-0.90647,-0.36045,0.19
55,573632.156271,0.21654,-0.9096,-0.3546,0.08
56,573632.165398,0.21837,-0.9095,-0.35374,0.32
57,573632.168061,0.22133,-0.90779,-0.35628,0.57
58,573632.172394,0.21905,-0.90819,-0.35667,0.41
59,573632.177493,0.21806,-0.90978,-0.3532,0.21
60,573632.180864,0.21891,-0.90928,-0.35396,0.34
61,573632.189922,0.21629,-0.91019,-0.35324,0.06
62,573632.192239,0.21719,-0.90966,-0.35403,0.5
63,573632.196728,0.21691,-0.91066,-0.35164,0.14
64,573632.2011,0.22016,-0.90961,-0.35234,0.41
65,573632.204787,0.21849,-0.90865,-0.35584,0.48
66,573632.214015,0.21779,-0.90844,-0.35679,0.18
67,573632.224614,0.2199,-0.9067,-0.35991,0.66
68,573632.229073,0.22067,-0.90731,-0.35791,0.19
69,573632.232316,0.22297,-0.90746,-0.3561,0.69
70,573632.241337,0.22212,-0.90825,-0.3546,0.22
71,573632.244818,0.22293,-0.90781,-0.35522,0.18
72,573632.247811,0.22441,-0.90657,-0.35745,0.52
73,573632.253438,0.22483,-0.90671,-0.35683,0.52
74,573632.256508,0.22121,-0.9081,-0.35557,0.31
75,573632.264648,0.22273,-0.90763,-0.3558,0.58
76,573632.269088,0.22344,-0.90798,-0.35446,0.56
77,573632.271744,0.22288,-0.90686,-0.35767,0.68
78,573632.276989,0.22014,-0.90729,-0.35827,0.5
79,573632.280282,0.22042,-0.90846,-0.35513,0.61
80,573632.285019,0.21887,-0.90775,-0.35789,0.59
81,573632.293488,0.22302,-0.90514,-0.36191,0.33
82,573632.296305,0.22372,-0.90745,-0.35564,0.71
83,573632.299887,0.22178,-0.90761,-0.35645,0.59
84,573632.317969,0.21922,-0.90911,-0.3542,0.3
85,573632.320284,0.22058,-0.9087,-0.35442,0.37
86,573632.324252,0.2211,-0.90714,-0.35805,0.53
87,573632.329367,0.22199,-0.90655,-0.35902,0.82
88,573632.332084,0.22195,-0.90689,-0.35818,0.67
89,573632.340664,0.22083,-0.90729,-0.35785,0.47
90,573632.344339,0.22036,-0.90737,-0.35793,0.45
91,573632.348164,0.22141,-0.90696,-0.35833,0.63
92,573632.353253,0.22136,-0.90632,-0.35998,0.05
93,573632.357234,0.21915,-0.90911,-0.35425,0.18
94,573632.361177,0.22236,-0.90721,-0.35711,0.5
95,573632.368518,0.22054,-0.90887,-0.35399,0.24
96,573632.372751,0.21975,-0.90862,-0.35514,0.25
97,573632.376155,0.22168,-0.9081,-0.35525,0.39
98,573632.380768,0.21875,-0.90892,-0.35499,0.12
99,573632.385025,0.21924,-0.90857,-0.35558,0.31
100,573632.393194,0.21933,-0.90774,-0.35762,0.38
101,573632.405647,0.21723,-0.909,-0.3557,0.2
102,573632.408522,0.21997,-0.90773,-0.35726,0.37
103,573632.417685,0.21879,-0.90861,-0.35575,0.12
104,573632.420364,0.22282,-0.90722,-0.3568,0.52
105,573632.424409,0.22186,-0.90685,-0.35832,0.73
106,573632.428017,0.22005,-0.90858,-0.35505,0.21
107,573632.432549,0.22157,-0.90644,-0.35954,0.17
108,573632.436351,0.2194,-0.90741,-0.35841,0.47
109,573632.444723,0.22125,-0.90698,-0.35839,0.64
