frame,t,theta_deg,area_px,cx,cy,d1,d2,ang_deg,rcx,rcy,rd1,rd2,rang
0,608098.027175,53.152,65,-126.25,26.751,77.585,129.376,116.504,150.84,209.75,105.38,174.87,117.13
1,608098.034681,52.539,65,-125.799,26.839,77.839,127.98,116.745,151.54,209.91,105.67,173.39,117.33
2,608098.038484,52.578,70,-126.167,26.671,77.851,128.112,116.434,151.01,209.64,105.7,173.38,116.99
3,608098.043313,52.581,66,-125.97,26.746,77.838,128.1,116.549,151.19,209.66,105.82,173.39,116.97
4,608098.047208,52.651,62,-125.689,26.821,77.814,128.266,116.881,151.57,209.87,105.6,174.1,117.35
5,608098.05092,52.417,69,-126.154,26.735,78.124,128.09,116.409,150.98,209.83,106.42,173.21,116.93
6,608098.055206,52.765,67,-125.938,26.835,77.918,128.772,116.652,151.32,209.88,105.8,174.29,117.23
7,608098.062674,52.615,67,-126.218,26.634,78.052,128.55,116.561,150.87,209.58,105.95,173.83,117.18
8,608098.066209,52.169,70,-125.857,26.725,78.281,127.633,116.938,151.3,209.73,106.45,172.71,117.39
9,608098.07064,52.451,65,-125.852,26.749,78.188,128.294,116.92,151.4,209.76,106.18,173.75,117.45
10,608098.07456,52.258,64,-125.728,26.745,78.216,127.782,117.179,151.59,209.72,106.26,173.08,117.76
11,608098.078428,52.292,65,-125.799,26.833,78.22,127.886,116.959,151.51,209.89,106.2,173.16,117.57
12,608098.086646,52.564,65,-125.926,26.891,78.093,128.468,116.846,151.34,209.95,106.03,173.91,117.42
13,608098.090484,53.05,63,-126.218,26.818,77.838,129.489,116.763,150.95,209.85,105.75,174.93,117.27
14,608098.095964,52.536,66,-125.97,26.872,78.021,128.269,116.662,151.21,209.91,105.94,173.64,117.23
15,608098.099155,52.507,68,-125.992,26.871,78.0,128.149,116.706,151.28,209.95,105.91,173.43,117.27
16,608098.102556,52.317,64,-126.115,26.782,78.011,127.616,116.46,151.06,209.8,105.94,172.68,117.05
17,608098.106735,52.69,65,-125.958,26.908,77.873,128.477,116.646,151.26,209.97,105.72,174.02,117.18
18,608098.114532,52.446,64,-125.741,26.9,78.021,128.005,116.678,151.55,209.95,105.97,173.17,117.26
