frame,t,theta_deg,area_px,cx,cy,d1,d2,ang_deg,rcx,rcy,rd1,rd2,rang
0,608098.030324,51.72,63,124.378,19.893,72.27,116.657,64.305,432.56,216.53,94.81,152.3,63.72
1,608098.034292,51.112,71,124.135,20.044,72.441,115.388,64.477,432.16,216.77,95.03,150.49,64.04
2,608098.042658,51.703,67,124.34,20.001,72.192,116.487,64.37,432.52,216.71,94.66,151.99,63.77
3,608098.046362,51.537,66,124.264,20.025,72.335,116.293,64.447,432.36,216.76,94.85,151.83,63.9
4,608098.050309,52.077,59,124.375,20.061,72.083,117.284,64.431,432.44,216.81,94.51,153.27,63.81
5,608098.054377,50.662,64,123.811,20.193,72.521,114.407,63.718,431.75,216.97,95.09,149.49,63.12
6,608098.058714,51.637,62,124.412,20.054,72.37,116.607,64.235,432.57,216.73,94.92,152.62,63.65
7,608098.062527,51.111,67,124.435,19.996,72.538,115.54,64.507,432.62,216.67,95.11,151.0,63.95
8,608098.070267,51.448,65,124.349,20.149,72.354,116.097,64.378,432.51,216.88,94.89,151.68,63.78
9,608098.074183,50.772,69,123.977,20.152,72.65,114.878,63.932,432.02,216.89,95.29,149.98,63.33
10,608098.078851,51.842,64,124.439,19.961,72.403,117.19,64.093,432.57,216.67,94.94,153.1,63.55
11,608098.082488,51.137,68,124.252,20.075,72.568,115.654,64.191,432.3,216.83,95.2,150.9,63.58
12,608098.086989,51.705,67,124.441,19.937,72.43,116.877,64.171,432.65,216.59,95.01,152.58,63.59
13,608098.09428,51.577,68,124.355,20.033,72.313,116.359,64.364,432.56,216.71,94.86,151.87,63.74
14,608098.098874,51.84,63,124.306,20.037,72.248,116.932,64.459,432.39,216.77,94.74,152.75,63.92
15,608098.102738,50.733,67,123.71,20.174,72.404,114.394,63.829,431.62,216.93,94.92,149.52,63.17
16,608098.106148,50.989,67,123.841,20.165,72.37,114.969,63.983,431.85,216.9,94.95,150.07,63.42
17,608098.109939,51.413,68,124.194,19.988,72.324,115.959,64.254,432.22,216.71,94.89,151.24,63.68
18,608098.118283,50.492,64,123.804,19.993,72.607,114.129,64.479,431.78,216.69,95.2,149.23,63.87
19,608098.130534,50.582,66,123.755,20.087,72.62,114.369,63.807,431.72,216.81,95.21,149.55,63.21
20,608098.138107,50.893,67,124.127,20.007,72.652,115.18,63.905,432.14,216.78,95.23,150.3,63.44
21,608098.146082,50.787,64,124.263,19.934,72.68,114.964,64.456,432.38,216.61,95.29,150.32,63.85
22,608098.149991,51.465,71,124.533,19.889,72.409,116.227,63.968,432.75,216.55,94.93,151.9,63.36
23,608098.155367,50.637,67,123.876,20.105,72.562,114.411,63.689,431.99,216.83,95.21,149.66,63.26
24,608098.157994,50.355,66,123.985,20.029,72.745,114.016,64.493,432.01,216.74,95.38,149.08,63.88
25,608098.162448,50.562,68,123.825,20.15,72.634,114.34,64.099,431.71,216.9,95.31,149.36,63.55
26,608098.170882,50.937,65,124.132,20.042,72.574,115.163,64.291,432.21,216.75,95.15,150.59,63.7
27,608098.174545,51.135,68,124.223,20.057,72.452,115.463,64.4,432.32,216.77,95.0,150.96,63.81
28,608098.179131,51.33,69,124.295,20.047,72.364,115.812,64.553,432.37,216.75,94.91,151.18,63.88
29,608098.182555,50.77,66,123.757,20.067,72.434,114.532,63.745,431.68,216.8,94.98,149.65,63.13
