frame,t,nx,ny,nz,agree_deg
0,577189.860009,0.31806,-0.84024,-0.43914,4.34
1,577189.863199,0.31442,-0.83369,-0.45398,5.46
2,577189.86695,0.313,-0.83586,-0.45097,5.16
3,577189.870795,0.31445,-0.84336,-0.43573,4.04
4,577189.874924,0.30855,-0.83605,-0.45368,5.59
5,577189.883202,0.31112,-0.83636,-0.45134,5.14
6,577189.886521,0.31473,-0.83912,-0.44365,4.32
7,577189.890863,0.30906,-0.83583,-0.45372,5.4
8,577189.894473,0.31419,-0.84019,-0.442,4.34
9,577189.899058,0.32138,-0.83969,-0.43775,3.35
10,577189.902372,0.31994,-0.84148,-0.43537,3.39
11,577189.910621,0.30361,-0.83914,-0.4513,5.94
12,577189.915141,0.31877,-0.84246,-0.43434,3.16
13,577189.918436,0.30907,-0.84038,-0.44523,5.11
14,577189.922485,0.31348,-0.84271,-0.43769,4.28
15,577189.927311,0.30653,-0.84165,-0.4446,5.31
16,577189.935707,0.31122,-0.83973,-0.44497,5.32
17,577189.946679,0.30917,-0.84306,-0.44006,5.2
18,577189.950844,0.30648,-0.84388,-0.44038,5.49
19,577189.959708,0.30502,-0.84518,-0.4389,5.38
20,577189.962266,0.30568,-0.84571,-0.43743,5.25
21,577189.966464,0.3178,-0.84817,-0.4238,3.33
22,577189.970101,0.31693,-0.8464,-0.42796,3.51
23,577189.974346,0.3082,-0.85155,-0.42411,4.16
24,577189.978365,0.30423,-0.84556,-0.43871,5.54
25,577189.987576,0.30866,-0.84521,-0.43628,5.1
26,577189.990246,0.31719,-0.84827,-0.42406,3.37
27,577189.994479,0.31835,-0.84825,-0.42323,3.3
28,577189.998823,0.32143,-0.84676,-0.42389,3.49
29,577190.002663,0.31896,-0.84811,-0.42305,3.21
30,577190.011187,0.31127,-0.85217,-0.42061,3.77
31,577190.015789,0.31586,-0.84903,-0.42353,3.86
32,577190.018937,0.30931,-0.84419,-0.43779,5.07
33,577190.022211,0.30556,-0.84468,-0.43949,5.53
34,577190.035134,0.30814,-0.84984,-0.42757,5.19
35,577190.038918,0.30876,-0.84121,-0.44388,5.73
36,577190.043438,0.31398,-0.84636,-0.43021,4.23
37,577190.046534,0.3251,-0.84084,-0.43277,3.34
38,577190.050398,0.31426,-0.84782,-0.42714,3.85
39,577190.054413,0.32334,-0.84103,-0.43372,3.53
40,577190.063431,0.31894,-0.84306,-0.43304,3.34
41,577190.066842,0.31763,-0.84326,-0.43363,3.22
42,577190.070577,0.31429,-0.8459,-0.4309,3.47
43,577190.074581,0.30571,-0.83859,-0.45089,5.42
44,577190.078418,0.31536,-0.84273,-0.4363,3.87
45,577190.086478,0.31395,-0.84101,-0.4406,4.11
46,577190.090643,0.31341,-0.84416,-0.43493,3.62
47,577190.094384,0.32016,-0.84092,-0.4363,3.01
48,577190.098178,0.32533,-0.83735,-0.43932,3.65
49,577190.102655,0.31458,-0.8444,-0.43362,3.66
50,577190.111757,0.31516,-0.83987,-0.44192,4.08
51,577190.123329,0.32078,-0.83992,-0.43775,3.33
52,577190.126682,0.31489,-0.83884,-0.44406,4.03
53,577190.131794,0.31291,-0.84228,-0.43892,3.96
54,577190.138946,0.31172,-0.83664,-0.45039,5.35
55,577190.142056,0.32235,-0.8403,-0.43587,3.43
56,577190.146655,0.30885,-0.83884,-0.44829,5.15
57,577190.150758,0.31192,-0.84427,-0.43579,3.9
58,577190.154172,0.30839,-0.83968,-0.44703,4.92
59,577190.1641,0.31911,-0.84143,-0.43608,3.2
60,577190.166604,0.31681,-0.84357,-0.4336,3.36
61,577190.170699,0.3177,-0.84375,-0.43261,3.37
62,577190.174594,0.3064,-0.84103,-0.44585,5.36
63,577190.178275,0.31142,-0.84556,-0.43365,4.17
64,577190.186879,0.3084,-0.84171,-0.44318,5.29
65,577190.190192,0.30872,-0.84163,-0.44311,5.63
66,577190.19437,0.30868,-0.84336,-0.43985,5.09
67,577190.198411,0.3166,-0.84802,-0.42501,3.72
68,577190.207593,0.31332,-0.839,-0.44487,5.32
69,577190.214947,0.31201,-0.84943,-0.42558,4.24
70,577190.219576,0.32391,-0.84611,-0.4233,2.68
71,577190.222391,0.31954,-0.84634,-0.42615,3.36
72,577190.226521,0.32046,-0.84626,-0.42562,3.52
73,577190.230536,0.31968,-0.8469,-0.42494,3.49
74,577190.239004,0.30626,-0.8449,-0.43858,5.38
75,577190.242453,0.30103,-0.84683,-0.43847,5.87
76,577190.246918,0.32022,-0.83945,-0.43907,4.37
77,577190.250182,0.30499,-0.84586,-0.43761,5.4
78,577190.254361,0.30605,-0.84452,-0.43945,5.52
79,577190.26313,0.31547,-0.84185,-0.43791,4.51
