frame,t,nx,ny,nz,agree_deg
0,605750.749155,0.4626,-0.75869,-0.45868,0.77
1,605750.759121,0.46152,-0.75923,-0.45887,0.51
2,605750.761232,0.46217,-0.75864,-0.45919,0.6
3,605750.763564,0.46201,-0.75884,-0.45904,0.59
4,605750.768827,0.463,-0.75775,-0.45984,0.79
5,605750.77293,0.46216,-0.75856,-0.45933,0.55
6,605750.780962,0.463,-0.75845,-0.45868,0.6
7,605750.784227,0.46232,-0.75926,-0.45802,0.51
8,605750.78882,0.46163,-0.75987,-0.45772,0.45
9,605750.791955,0.46235,-0.75921,-0.45807,0.56
10,605750.796295,0.46361,-0.75925,-0.45673,0.74
11,605750.804447,0.46366,-0.75954,-0.45621,0.63
12,605750.808326,0.46268,-0.76037,-0.45581,0.54
13,605750.812416,0.46358,-0.75955,-0.45626,0.6
14,605750.815985,0.46371,-0.75922,-0.45668,0.69
15,605750.820488,0.4644,-0.75767,-0.45855,0.77
16,605750.824818,0.46315,-0.75842,-0.45857,0.5
17,605750.833478,0.46237,-0.75662,-0.46233,0.83
18,605750.844435,0.46151,-0.75658,-0.46324,0.86
19,605750.848807,0.46414,-0.7564,-0.4609,0.44
20,605750.857116,0.46695,-0.75471,-0.46084,0.83
21,605750.860644,0.4636,-0.75641,-0.46144,0.46
22,605750.864754,0.46617,-0.75548,-0.46036,0.85
23,605750.868308,0.46489,-0.75593,-0.46092,0.49
24,605750.872491,0.46639,-0.7559,-0.45945,0.84
25,605750.880643,0.46391,-0.7567,-0.46064,0.42
26,605750.884973,0.46548,-0.75619,-0.4599,0.71
27,605750.889094,0.46476,-0.75647,-0.46016,0.73
28,605750.89185,0.46402,-0.75695,-0.46012,0.65
29,605750.896475,0.46527,-0.75633,-0.45989,0.6
30,605750.903829,0.46539,-0.75595,-0.46038,0.63
31,605750.908455,0.46481,-0.75614,-0.46066,0.56
32,605750.912466,0.46729,-0.75594,-0.45847,0.7
33,605750.915959,0.4658,-0.75624,-0.45949,0.74
34,605750.933276,0.46736,-0.75683,-0.45693,0.69
35,605750.936601,0.46607,-0.75681,-0.45828,0.75
36,605750.940605,0.4652,-0.75815,-0.45694,0.43
37,605750.944802,0.46375,-0.75805,-0.45857,0.49
38,605750.948956,0.46228,-0.75817,-0.45986,0.46
39,605750.956409,0.46386,-0.75824,-0.45816,0.77
40,605750.962348,0.46157,-0.75835,-0.46027,0.58
41,605750.965076,0.46352,-0.75847,-0.45811,0.82
42,605750.967941,0.46443,-0.75733,-0.45909,0.98
43,605750.972875,0.46135,-0.75846,-0.46032,0.55
44,605750.976414,0.46367,-0.75784,-0.45901,0.67
45,605750.984607,0.46384,-0.75807,-0.45846,0.73
46,605750.988091,0.46518,-0.75753,-0.45799,0.9
47,605750.991847,0.46612,-0.75686,-0.45815,0.88
48,605750.997171,0.46292,-0.7566,-0.4618,0.95
49,605751.000794,0.46697,-0.7572,-0.45671,0.79
50,605751.009434,0.46709,-0.7567,-0.45741,1.01
51,605751.020648,0.4655,-0.75916,-0.45496,0.83
52,605751.024619,0.46545,-0.75876,-0.45568,0.96
53,605751.032648,0.46559,-0.75864,-0.45574,0.93
54,605751.035718,0.46454,-0.75964,-0.45514,0.84
55,605751.039689,0.46229,-0.75972,-0.45729,0.62
56,605751.043278,0.46115,-0.75982,-0.45828,0.48
57,605751.049339,0.46141,-0.76003,-0.45767,0.55
58,605751.052405,0.46143,-0.75908,-0.45922,0.58
59,605751.060398,0.46015,-0.75916,-0.46036,0.69
60,605751.064569,0.46085,-0.75922,-0.45957,0.66
61,605751.067792,0.45874,-0.75891,-0.46218,0.55
62,605751.07254,0.46149,-0.75753,-0.4617,0.75
63,605751.075516,0.46245,-0.75786,-0.46021,0.7
64,605751.083762,0.46148,-0.75797,-0.46099,0.54
65,605751.087902,0.46211,-0.75703,-0.4619,0.68
66,605751.092282,0.46092,-0.75617,-0.4645,0.87
67,605751.095616,0.46614,-0.75592,-0.45967,0.77
68,605751.113343,0.46544,-0.75526,-0.46146,0.66
69,605751.116429,0.46576,-0.75536,-0.46097,0.61
70,605751.11987,0.46512,-0.75618,-0.46029,0.55
71,605751.125234,0.46543,-0.75716,-0.45834,1.11
72,605751.127924,0.46616,-0.75674,-0.4583,0.56
73,605751.136648,0.46608,-0.75816,-0.45603,0.75
74,605751.140382,0.46374,-0.75795,-0.45876,1.03
75,605751.143237,0.46475,-0.75882,-0.4563,0.75
76,605751.148719,0.46109,-0.7585,-0.46052,0.74
77,605751.152634,0.46053,-0.75845,-0.46116,0.63
78,605751.161335,0.46089,-0.75778,-0.4619,0.35
79,605751.164441,0.46054,-0.75809,-0.46175,0.49
80,605751.167757,0.46203,-0.75788,-0.46059,0.59
81,605751.171918,0.45853,-0.75765,-0.46446,0.57
82,605751.176814,0.46131,-0.75702,-0.46273,0.44
83,605751.180012,0.46259,-0.75715,-0.46124,0.5
84,605751.188622,0.46184,-0.75673,-0.46266,0.42
85,605751.201409,0.46165,-0.75744,-0.46169,0.34
86,605751.204401,0.46188,-0.75801,-0.46054,0.34
87,605751.211986,0.46343,-0.75763,-0.45959,0.49
88,605751.216484,0.46199,-0.75895,-0.45886,0.48
89,605751.220092,0.46243,-0.75858,-0.45904,0.66
90,605751.223969,0.46359,-0.75809,-0.45866,0.48
91,605751.228759,0.46284,-0.75875,-0.45834,0.53
92,605751.236874,0.46003,-0.75885,-0.461,0.79
93,605751.240147,0.46141,-0.75874,-0.45979,0.29
94,605751.244382,0.46236,-0.75799,-0.46008,0.5
95,605751.247376,0.46634,-0.75718,-0.45738,0.94
96,605751.25257,0.46508,-0.75812,-0.45711,0.79
97,605751.256438,0.46039,-0.75899,-0.46041,0.37
98,605751.264125,0.46028,-0.75843,-0.46144,0.88
99,605751.268414,0.46167,-0.75907,-0.45898,0.4
100,605751.271563,0.46277,-0.7586,-0.45866,0.54
101,605751.280127,0.46261,-0.7585,-0.45898,0.49
102,605751.289419,0.4629,-0.75722,-0.46081,0.74
103,605751.291958,0.46235,-0.75801,-0.46006,0.43
104,605751.297227,0.46178,-0.75709,-0.46214,0.65
105,605751.304431,0.46513,-0.75717,-0.45863,0.75
106,605751.311806,0.46344,-0.75735,-0.46005,0.52
107,605751.317103,0.46352,-0.75663,-0.46114,0.52
108,605751.319838,0.46326,-0.75719,-0.46049,0.42
109,605751.324058,0.4618,-0.75833,-0.46008,0.46
110,605751.329034,0.46316,-0.75745,-0.46017,0.43
111,605751.332722,0.46384,-0.7569,-0.46038,0.56
112,605751.340434,0.46277,-0.75827,-0.4592,0.63
113,605751.344467,0.4642,-0.75738,-0.45922,0.59
114,605751.34764,0.46143,-0.75787,-0.46121,0.49
115,605751.352681,0.46558,-0.75827,-0.45635,0.71
116,605751.355899,0.46265,-0.75845,-0.45903,0.41
117,605751.364278,0.46417,-0.75802,-0.4582,0.7
118,605751.375648,0.46029,-0.75884,-0.46075,0.58
119,605751.380334,0.46159,-0.75848,-0.46005,0.79
120,605751.389103,0.46109,-0.75927,-0.45925,0.6
121,605751.392622,0.46267,-0.75808,-0.45962,0.75
