frame,t,theta_deg,area_px,cx,cy,d1,d2,ang_deg,rcx,rcy,rd1,rd2,rang
0,605750.749957,51.045,72,119.161,21.675,72.446,115.23,66.822,425.77,218.85,95.09,150.9,66.19
1,605750.757215,51.214,76,119.274,21.755,72.24,115.324,66.699,425.84,219.02,94.8,150.8,66.15
2,605750.760481,51.129,77,119.276,21.723,72.353,115.291,66.71,425.87,218.97,94.93,150.84,66.17
3,605750.768097,51.134,76,119.297,21.719,72.345,115.291,66.669,425.86,218.95,94.96,150.86,66.19
4,605750.772496,50.967,74,119.191,21.717,72.464,115.066,66.671,425.79,218.92,95.12,150.71,66.2
5,605750.7756,51.144,71,119.28,21.78,72.248,115.161,66.674,425.84,218.98,94.95,150.71,66.17
6,605750.781399,51.087,72,119.235,21.813,72.279,115.068,66.777,425.82,219.09,94.83,150.55,66.24
7,605750.783553,51.201,72,119.305,21.787,72.231,115.275,66.847,425.91,219.05,94.77,150.82,66.31
8,605750.78918,51.255,72,119.356,21.737,72.235,115.418,66.782,425.91,219.0,94.81,150.83,66.21
9,605750.795901,51.162,71,119.236,21.792,72.217,115.155,66.816,425.78,219.08,94.77,150.55,66.29
10,605750.799893,51.046,75,119.135,21.836,72.279,114.965,67.023,425.66,219.14,94.82,150.35,66.54
11,605750.803803,51.073,74,119.107,21.835,72.219,114.939,66.979,425.65,219.12,94.76,150.37,66.44
12,605750.807925,51.213,71,119.15,21.786,72.167,115.204,67.038,425.68,219.03,94.77,150.7,66.55
13,605750.811963,51.1,73,119.058,21.78,72.238,115.036,66.98,425.59,219.04,94.78,150.51,66.45
14,605750.820645,51.045,75,119.039,21.717,72.342,115.064,66.964,425.58,218.92,94.96,150.58,66.36
15,605750.824445,50.925,76,119.009,21.668,72.489,114.999,66.798,425.52,218.89,95.11,150.46,66.25
16,605750.828411,51.125,74,119.074,21.726,72.292,115.183,66.742,425.55,218.99,94.88,150.54,66.19
17,605750.832551,51.01,74,119.012,21.723,72.356,114.999,66.622,425.53,218.97,94.93,150.47,66.08
18,605750.845457,51.071,72,119.08,21.698,72.367,115.168,66.619,425.61,218.94,94.95,150.68,66.08
19,605750.848326,51.067,72,119.113,21.675,72.403,115.216,66.585,425.66,218.9,94.99,150.75,66.05
20,605750.856745,50.683,73,118.931,21.673,72.596,114.575,66.618,425.42,218.9,95.25,149.92,66.07
21,605750.860007,51.08,71,119.232,21.591,72.422,115.28,66.549,425.84,218.76,95.06,150.88,65.94
22,605750.865131,50.751,72,118.982,21.76,72.45,114.511,66.735,425.49,219.02,95.05,149.83,66.19
23,605750.873153,50.962,73,119.26,21.558,72.519,115.139,66.446,425.88,218.72,95.16,150.71,65.85
24,605750.875269,50.785,73,119.122,21.66,72.53,114.72,66.862,425.64,218.89,95.18,150.02,66.29
