frame,t,theta_deg,area_px,cx,cy,d1,d2,ang_deg,rcx,rcy,rd1,rd2,rang
0,576722.674425,60.778,57,-39.005,13.391,71.352,146.152,108.032,269.57,191.63,97.74,200.23,108.03
1,576722.677996,60.667,61,-38.997,13.571,71.538,146.029,107.917,269.61,191.88,98.0,199.96,107.94
2,576722.684013,60.627,62,-39.128,13.594,71.819,146.422,108.005,269.52,191.88,98.47,200.86,107.96
3,576722.68956,60.386,62,-39.102,13.309,72.28,146.269,107.981,269.44,191.52,99.01,200.4,107.98
4,576722.692242,60.311,61,-39.404,12.79,72.623,146.625,108.244,269.03,190.81,99.48,200.89,108.24
5,576722.69592,60.229,61,-39.293,12.841,72.84,146.696,108.255,269.18,190.88,99.78,200.99,108.26
6,576722.699578,60.207,60,-39.13,13.272,72.64,146.195,108.15,269.46,191.49,99.51,200.19,108.11
7,576722.70409,60.382,60,-39.019,13.554,72.248,146.186,108.074,269.59,191.87,98.98,200.15,108.08
8,576722.713002,60.468,61,-39.126,13.469,72.089,146.25,108.259,269.4,191.74,98.75,200.37,108.26
9,576722.717803,60.51,62,-38.987,13.372,71.91,146.076,108.277,269.6,191.61,98.5,200.14,108.28
10,576722.719816,60.572,62,-39.0,13.269,71.836,146.207,108.469,269.58,191.47,98.4,200.31,108.47
11,576722.725509,60.729,60,-38.778,13.319,71.8,146.849,108.395,269.96,191.55,98.34,201.42,108.38
12,576722.727709,60.749,62,-38.942,13.235,71.557,146.441,108.405,269.75,191.43,98.01,200.86,108.36
13,576722.737433,60.869,62,-38.961,13.184,71.284,146.431,108.192,269.63,191.35,97.65,200.62,108.19
14,576722.74161,60.825,61,-38.858,13.278,71.227,146.111,108.073,269.77,191.48,97.57,200.18,108.08
15,576722.745275,60.843,62,-38.265,13.563,71.585,146.931,107.589,270.67,191.82,98.26,201.18,107.51
16,576722.749105,60.659,62,-38.735,13.767,71.594,146.108,107.955,270.02,192.16,98.07,200.35,107.92
17,576722.752498,60.669,61,-38.413,13.674,71.866,146.707,107.753,270.6,192.01,98.58,201.19,107.6
18,576722.772866,60.727,59,-38.97,13.766,71.691,146.617,108.225,269.62,192.15,98.2,200.87,108.23
19,576722.776679,60.631,63,-38.575,13.903,71.72,146.237,107.939,270.16,192.33,98.24,200.37,107.94
20,576722.779487,60.795,59,-37.864,13.742,71.975,147.511,107.395,271.13,192.11,98.6,202.08,107.4
21,576722.788079,60.627,64,-38.571,13.662,71.747,146.273,107.733,270.17,192.0,98.28,200.42,107.73
22,576722.792148,60.619,64,-38.549,13.744,71.793,146.332,107.819,270.2,192.12,98.34,200.5,107.82
23,576722.795792,60.619,64,-38.531,13.854,71.821,146.39,107.769,270.23,192.27,98.38,200.58,107.77
24,576722.800592,60.613,65,-38.532,13.774,71.807,146.335,107.733,270.22,192.16,98.36,200.5,107.73
25,576722.803544,60.632,63,-38.528,13.686,71.793,146.391,107.755,270.23,192.04,98.34,200.58,107.76
26,576722.812201,60.587,63,-38.486,13.721,71.853,146.309,107.805,270.29,192.08,98.42,200.47,107.81
27,576722.817228,60.649,64,-38.434,13.804,71.748,146.375,107.813,270.36,192.2,98.28,200.56,107.81
28,576722.820415,60.647,64,-38.422,13.816,71.709,146.289,107.821,270.37,192.22,98.23,200.44,107.82
29,576722.82447,60.659,64,-38.103,13.543,71.881,146.693,107.558,270.92,191.84,98.51,201.16,107.5
30,576722.828726,60.573,62,-38.619,13.297,71.748,146.031,107.97,270.12,191.49,98.27,200.33,107.96
31,576722.836757,60.686,63,-38.605,13.301,71.645,146.334,107.933,270.09,191.5,98.13,200.61,107.93
32,576722.839742,60.633,64,-38.087,13.651,71.973,146.763,107.591,270.81,191.96,98.67,200.91,107.58
33,576722.844733,60.653,62,-38.684,13.766,71.671,146.237,107.966,270.01,192.15,98.17,200.35,107.97
34,576722.84926,60.648,65,-38.528,13.621,71.681,146.238,107.872,270.23,191.95,98.19,200.37,107.87
35,576722.856909,60.634,64,-38.678,13.381,71.635,146.077,107.89,270.02,191.62,98.13,200.14,107.89
36,576722.864899,60.644,65,-38.661,13.566,71.693,146.243,107.978,270.04,191.87,98.2,200.37,107.98
37,576722.869145,60.658,65,-38.702,13.613,71.658,146.237,108.021,269.99,191.94,98.16,200.36,108.02
38,576722.872557,60.607,63,-38.842,13.487,71.694,146.079,108.038,269.79,191.76,98.21,200.14,108.04
39,576722.876697,60.623,61,-38.983,13.345,71.743,146.251,108.111,269.6,191.57,98.27,200.37,108.11
40,576722.87977,60.494,60,-38.807,13.535,71.833,145.85,108.192,269.84,191.83,98.4,199.83,108.19
41,576722.888085,60.573,64,-38.856,13.67,71.806,146.148,108.169,269.73,192.0,98.35,200.29,108.2
42,576722.892739,60.641,61,-38.963,13.661,71.737,146.319,108.239,269.76,192.03,98.28,200.53,108.17
43,576722.895961,60.623,63,-38.833,13.476,71.72,146.201,108.206,269.81,191.75,98.24,200.31,108.21
44,576722.899687,60.654,63,-38.857,13.282,71.647,146.194,108.164,269.77,191.49,98.14,200.3,108.17
45,576722.903663,60.689,62,-38.921,13.4,71.642,146.341,108.178,269.76,191.65,98.13,200.67,108.14
46,576722.912356,60.666,62,-38.85,13.655,71.627,146.209,108.186,269.8,192.0,98.12,200.22,108.21
47,576722.916104,60.788,62,-39.046,13.676,71.509,146.523,108.204,269.45,192.0,97.95,200.82,108.26
48,576722.919854,60.701,65,-38.894,13.652,71.548,146.206,108.067,269.85,192.02,98.02,200.39,108.0
49,576722.924044,60.783,64,-38.896,13.606,71.475,146.43,107.964,269.79,191.93,97.9,200.77,107.93
50,576722.927625,60.782,63,-38.751,13.73,71.524,146.527,107.844,270.0,192.11,97.96,200.98,107.82
51,576722.93172,60.82,62,-38.977,13.776,71.44,146.526,108.001,269.61,192.16,97.86,200.75,108.0
52,576722.940668,60.844,61,-38.685,13.781,71.45,146.659,107.791,270.09,192.18,97.86,201.16,107.77
53,576722.952681,60.745,64,-38.695,13.737,71.574,146.459,107.941,270.0,192.11,98.04,200.67,107.94
54,576722.955782,60.679,65,-38.669,13.811,71.696,146.406,107.975,270.04,192.21,98.21,200.6,107.98
55,576722.964735,60.678,61,-38.976,13.596,71.765,146.545,108.311,269.61,191.91,98.3,200.77,108.31
56,576722.967986,60.527,60,-38.772,13.444,71.83,145.991,108.207,269.89,191.71,98.39,200.03,108.21
57,576722.972429,60.659,63,-38.597,13.395,71.793,146.513,107.984,270.3,191.64,98.43,200.93,107.87
58,576722.976503,60.56,63,-38.716,13.51,71.8,146.078,108.074,269.96,191.8,98.35,200.14,108.08
59,576722.980057,60.614,64,-38.595,13.64,71.787,146.298,108.034,270.14,191.97,98.33,200.45,108.03
60,576722.988134,60.602,65,-38.571,13.626,71.803,146.276,107.987,270.17,191.96,98.35,200.42,107.99
61,576722.991315,60.59,64,-38.604,13.53,71.752,146.119,107.946,270.12,191.82,98.29,200.2,107.95
62,576722.996597,60.606,62,-38.693,13.488,71.707,146.1,108.011,270.0,191.77,98.22,200.16,108.01
63,576722.999896,60.675,66,-38.593,13.602,71.67,146.335,107.919,270.18,191.94,98.19,200.41,107.9
64,576723.004852,60.683,63,-38.674,13.657,71.623,146.278,107.975,270.02,192.0,98.11,200.41,107.98
65,576723.007878,60.685,65,-38.542,13.642,71.63,146.302,107.846,270.21,191.98,98.12,200.46,107.85
66,576723.015872,60.665,65,-38.531,13.579,71.669,146.288,107.779,270.22,191.89,98.17,200.44,107.78
67,576723.01924,60.635,63,-38.591,13.671,71.652,146.119,107.842,270.13,192.02,98.15,200.19,107.85
68,576723.023849,60.733,63,-38.401,13.827,71.602,146.461,107.737,270.44,192.24,98.07,200.77,107.73
69,576723.027681,60.693,64,-38.536,13.774,71.642,146.362,107.833,270.17,192.15,98.13,200.44,107.86
70,576723.040594,60.759,60,-39.016,13.224,71.705,146.792,108.234,269.62,191.45,98.18,201.07,108.18
71,576723.043686,60.616,63,-38.556,13.468,71.741,146.213,107.823,270.34,191.73,98.37,200.47,107.72
72,576723.047692,60.602,62,-38.734,13.557,71.754,146.178,108.107,269.94,191.86,98.29,200.27,108.11
73,576723.052503,60.637,62,-38.73,13.617,71.799,146.426,108.08,269.89,191.94,98.35,200.48,108.11
74,576723.055334,60.586,63,-38.69,13.58,71.834,146.265,108.074,270.0,191.89,98.4,200.4,108.08
75,576723.059555,60.545,63,-38.666,13.558,71.832,146.076,107.998,270.1,191.87,98.4,200.28,107.96
76,576723.067994,60.573,64,-38.613,13.55,71.825,146.19,107.957,270.11,191.85,98.39,200.3,107.96
77,576723.072076,60.633,63,-38.7,13.563,71.763,146.333,108.058,269.99,191.87,98.3,200.49,108.06
78,576723.075555,60.644,65,-38.619,13.595,71.74,146.338,107.977,270.07,191.9,98.26,200.61,107.97
79,576723.0798,60.589,62,-38.688,13.595,71.723,146.053,108.01,270.0,191.91,98.25,200.1,108.01
80,576723.084261,60.71,63,-38.821,13.552,71.634,146.42,108.101,269.79,191.82,98.1,200.94,108.12
81,576723.092485,60.663,64,-38.632,13.699,71.681,146.303,107.962,270.09,192.05,98.19,200.46,107.96
82,576723.095583,60.663,62,-38.682,13.792,71.602,146.143,107.973,270.01,192.18,98.08,200.23,107.98
83,576723.100493,60.688,63,-38.59,13.765,71.636,146.327,107.912,270.14,192.15,98.13,200.49,107.91
84,576723.103574,60.685,63,-38.604,13.623,71.618,146.277,107.932,270.13,191.95,98.1,200.42,107.93
85,576723.107899,60.76,62,-38.744,13.512,71.515,146.408,107.99,269.93,191.8,97.96,200.59,107.99
86,576723.115778,60.757,63,-38.697,13.54,71.586,146.536,108.009,270.06,191.86,98.07,200.66,107.97
87,576723.124675,60.754,64,-38.619,13.612,71.572,146.496,107.988,270.16,191.96,98.06,200.62,107.96
88,576723.129632,60.749,62,-38.753,13.571,71.543,146.413,108.045,269.92,191.88,98.0,200.6,108.05
89,576723.133124,60.72,64,-38.639,13.594,71.564,146.323,107.951,270.21,191.93,98.03,200.24,108.01
90,576723.136542,60.711,64,-38.732,13.581,71.572,146.301,108.004,269.95,191.89,98.04,200.45,108.01
91,576723.144502,60.684,61,-38.46,13.607,71.68,146.398,107.828,270.67,191.92,98.44,200.34,107.68
92,576723.148585,60.711,62,-38.836,13.583,71.54,146.233,108.01,269.77,191.89,97.98,200.45,108.01
93,576723.151994,60.742,60,-39.051,13.473,71.613,146.524,108.233,269.51,191.75,98.09,200.74,108.23
94,576723.156803,60.71,61,-39.033,13.509,71.648,146.452,108.182,269.53,191.8,98.14,200.64,108.19
95,576723.159208,60.745,60,-39.185,13.491,71.658,146.629,108.323,269.32,191.77,98.16,200.88,108.33
96,576723.168632,60.625,64,-38.903,13.633,71.772,146.32,108.07,269.71,191.96,98.31,200.47,108.07
97,576723.17138,60.66,64,-38.779,13.647,71.715,146.361,108.014,269.97,192.0,98.23,200.74,107.98
98,576723.176377,60.76,63,-38.296,13.623,71.856,147.104,107.667,270.54,191.92,98.52,201.38,107.64
