frame,t,nx,ny,nz,agree_deg
0,576722.674425,0.28705,-0.85915,-0.42364,0.97
1,576722.677996,0.28437,-0.85855,-0.42665,1.11
2,576722.684013,0.28546,-0.85738,-0.42827,1.2
3,576722.68956,0.28478,-0.85559,-0.43228,1.18
4,576722.692242,0.28862,-0.85377,-0.43334,1.16
5,576722.69592,0.28657,-0.85489,-0.43247,1.3
6,576722.699578,0.28687,-0.8554,-0.43126,1.05
7,576722.70409,0.28712,-0.85678,-0.42836,0.92
8,576722.713002,0.28856,-0.85684,-0.42726,1.1
9,576722.717803,0.29143,-0.85552,-0.42798,0.85
10,576722.719816,0.29279,-0.85536,-0.42737,1.04
11,576722.725509,0.2917,-0.85689,-0.42503,1.06
12,576722.727709,0.28962,-0.85811,-0.424,1.3
13,576722.737433,0.28789,-0.85932,-0.42272,1.17
14,576722.74161,0.28769,-0.85865,-0.42422,1.03
15,576722.745275,0.28204,-0.86062,-0.42402,0.85
16,576722.749105,0.28609,-0.85849,-0.42562,0.93
17,576722.752498,0.2833,-0.85942,-0.42561,0.89
18,576722.772866,0.28806,-0.85801,-0.42526,1.21
19,576722.776679,0.28557,-0.85853,-0.42588,0.94
20,576722.779487,0.2809,-0.86059,-0.42483,0.68
21,576722.788079,0.28085,-0.86025,-0.42556,1.1
22,576722.792148,0.28531,-0.85745,-0.42822,0.91
23,576722.795792,0.28284,-0.85908,-0.4266,0.98
24,576722.800592,0.28236,-0.859,-0.42708,0.98
25,576722.803544,0.28339,-0.85866,-0.42707,0.93
26,576722.812201,0.28195,-0.85975,-0.42583,1.08
27,576722.817228,0.28367,-0.85873,-0.42675,0.99
28,576722.820415,0.28356,-0.85928,-0.42572,0.96
29,576722.82447,0.28049,-0.86054,-0.4252,0.82
30,576722.828726,0.28651,-0.85725,-0.42782,0.91
31,576722.836757,0.28553,-0.85808,-0.42682,1.01
32,576722.839742,0.28277,-0.85899,-0.42683,0.71
33,576722.844733,0.28507,-0.85887,-0.42553,1.05
34,576722.84926,0.28412,-0.85926,-0.42537,0.97
35,576722.856909,0.28522,-0.85853,-0.42612,0.9
36,576722.864899,0.2844,-0.85934,-0.42503,1.12
37,576722.869145,0.28388,-0.8599,-0.42425,1.25
38,576722.872557,0.28596,-0.85834,-0.42601,1.05
39,576722.876697,0.28786,-0.85676,-0.42791,1.07
40,576722.87977,0.28859,-0.85628,-0.42837,1.01
41,576722.888085,0.28885,-0.8568,-0.42715,0.97
42,576722.892739,0.28857,-0.85761,-0.42572,1.12
43,576722.895961,0.28871,-0.85742,-0.426,1.04
44,576722.899687,0.28943,-0.85713,-0.42609,0.92
45,576722.903663,0.28959,-0.85726,-0.42572,0.94
46,576722.912356,0.28946,-0.8575,-0.42533,0.94
47,576722.916104,0.2885,-0.85812,-0.42474,1.17
48,576722.919854,0.28729,-0.85801,-0.42578,1.03
49,576722.924044,0.28838,-0.85877,-0.42351,0.73
50,576722.927625,0.28447,-0.85994,-0.42377,0.95
51,576722.93172,0.28611,-0.85914,-0.42428,1.1
52,576722.940668,0.28574,-0.8594,-0.424,0.83
53,576722.952681,0.28597,-0.85893,-0.4248,0.96
54,576722.955782,0.28678,-0.85822,-0.4257,0.91
55,576722.964735,0.28933,-0.85734,-0.42574,1.19
56,576722.967986,0.28871,-0.85664,-0.42757,1.02
57,576722.972429,0.28741,-0.85758,-0.42656,0.86
58,576722.976503,0.28586,-0.85819,-0.42637,1.1
59,576722.980057,0.28616,-0.85838,-0.42578,1.01
60,576722.988134,0.28564,-0.85856,-0.42577,0.98
61,576722.991315,0.28589,-0.85788,-0.42698,0.92
62,576722.996597,0.28561,-0.85841,-0.42609,1.04
63,576722.999896,0.28417,-0.85944,-0.42498,1.06
64,576723.004852,0.28442,-0.85958,-0.42453,1.12
65,576723.007878,0.28332,-0.85971,-0.425,1.03
66,576723.015872,0.28498,-0.85819,-0.42697,0.84
67,576723.01924,0.28493,-0.85828,-0.42681,0.9
68,576723.023849,0.2847,-0.85847,-0.42658,0.89
69,576723.027681,0.28589,-0.85812,-0.4265,0.85
70,576723.040594,0.28888,-0.85719,-0.42635,1.21
71,576723.043686,0.28601,-0.85745,-0.42777,0.8
72,576723.047692,0.28691,-0.85772,-0.4266,1.07
73,576723.052503,0.28632,-0.85807,-0.42631,1.11
