frame,t,nx,ny,nz,agree_deg
0,576722.674425,0.30869,-0.83876,-0.44854,3.13
1,576722.677996,0.30603,-0.83816,-0.45148,2.96
2,576722.684013,0.30709,-0.83693,-0.45303,2.86
3,576722.68956,0.30638,-0.83506,-0.45695,2.88
4,576722.692242,0.31014,-0.83313,-0.45794,2.91
5,576722.69592,0.30811,-0.83432,-0.45715,2.94
6,576722.699578,0.30843,-0.83484,-0.45598,3.19
7,576722.70409,0.3087,-0.83627,-0.45315,3.27
8,576722.713002,0.31011,-0.83635,-0.45206,3.13
9,576722.717803,0.31294,-0.83494,-0.45271,3.22
10,576722.719816,0.31426,-0.83478,-0.4521,3.06
11,576722.725509,0.31321,-0.83639,-0.44983,3.04
12,576722.727709,0.31116,-0.83768,-0.44886,2.93
13,576722.737433,0.30949,-0.83895,-0.44763,2.97
14,576722.74161,0.30931,-0.83824,-0.44908,3.03
15,576722.745275,0.30378,-0.84033,-0.44895,3.18
16,576722.749105,0.30772,-0.83808,-0.45047,3.15
17,576722.752498,0.30499,-0.83906,-0.4505,3.18
18,576722.772866,0.30964,-0.83758,-0.45009,2.9
19,576722.776679,0.3072,-0.83813,-0.45074,3.14
20,576722.779487,0.30268,-0.8403,-0.44976,3.36
21,576722.788079,0.30257,-0.83995,-0.45048,3.08
22,576722.792148,0.30696,-0.837,-0.453,3.12
23,576722.795792,0.30453,-0.83872,-0.45145,3.1
24,576722.800592,0.30406,-0.83864,-0.45193,3.08
25,576722.803544,0.30508,-0.83828,-0.45191,3.12
26,576722.812201,0.30365,-0.83942,-0.45074,3.11
27,576722.817228,0.30534,-0.83835,-0.45159,3.07
28,576722.820415,0.30524,-0.83892,-0.4506,3.13
29,576722.82447,0.30224,-0.84025,-0.45014,3.27
30,576722.828726,0.30812,-0.83678,-0.45261,3.15
31,576722.836757,0.30717,-0.83766,-0.45164,3.04
32,576722.839742,0.30449,-0.83861,-0.45169,3.32
33,576722.844733,0.30672,-0.83849,-0.4504,3.08
34,576722.84926,0.30579,-0.8389,-0.45026,3.15
35,576722.856909,0.30688,-0.83812,-0.45098,3.18
36,576722.864899,0.30605,-0.83899,-0.44993,3.09
37,576722.869145,0.30553,-0.83958,-0.44918,3.05
38,576722.872557,0.30758,-0.83793,-0.45086,3.1
39,576722.876697,0.30944,-0.83627,-0.45267,2.98
40,576722.87977,0.31014,-0.83576,-0.45312,3.09
41,576722.888085,0.31041,-0.8363,-0.45193,3.11
42,576722.892739,0.31013,-0.83716,-0.45054,3.02
43,576722.895961,0.31028,-0.83696,-0.45081,3.09
44,576722.899687,0.31099,-0.83665,-0.4509,3.16
45,576722.903663,0.31116,-0.83678,-0.45053,3.12
46,576722.912356,0.31103,-0.83703,-0.45015,3.15
47,576722.916104,0.31008,-0.8377,-0.44957,2.91
48,576722.919854,0.3089,-0.83758,-0.4506,3.03
49,576722.924044,0.31001,-0.83835,-0.44839,3.32
50,576722.927625,0.30615,-0.83961,-0.44868,3.13
51,576722.93172,0.30776,-0.83878,-0.44915,2.96
52,576722.940668,0.30743,-0.83904,-0.44889,3.2
53,576722.952681,0.30762,-0.83855,-0.44967,3.1
54,576722.955782,0.3084,-0.8378,-0.45054,3.15
55,576722.964735,0.31087,-0.83688,-0.45055,2.94
56,576722.967986,0.31026,-0.83614,-0.45234,3.11
57,576722.972429,0.30902,-0.83712,-0.45137,3.18
58,576722.976503,0.30747,-0.83778,-0.45122,3.1
59,576722.980057,0.30778,-0.83797,-0.45064,3.13
60,576722.988134,0.30727,-0.83816,-0.45063,3.17
61,576722.991315,0.30752,-0.83744,-0.4518,3.16
62,576722.996597,0.30724,-0.838,-0.45095,3.11
63,576722.999896,0.30583,-0.83909,-0.44988,3.09
64,576723.004852,0.30607,-0.83924,-0.44944,3.07
65,576723.007878,0.305,-0.83938,-0.4499,3.09
66,576723.015872,0.30665,-0.83777,-0.45179,3.19
67,576723.01924,0.30659,-0.83787,-0.45164,3.15
68,576723.023849,0.30638,-0.83807,-0.4514,3.15
69,576723.027681,0.30755,-0.83769,-0.45132,3.18
70,576723.040594,0.31045,-0.83672,-0.45113,2.85
71,576723.043686,0.30766,-0.83698,-0.45256,3.23
72,576723.047692,0.3085,-0.83728,-0.45142,3.05
73,576723.052503,0.30793,-0.83765,-0.45113,3.0
74,576723.055334,0.30718,-0.83739,-0.45212,2.95
75,576723.059555,0.30851,-0.83642,-0.45301,3.13
76,576723.067994,0.30693,-0.83774,-0.45165,3.13
77,576723.072076,0.30841,-0.83709,-0.45185,3.02
78,576723.075555,0.30751,-0.838,-0.45077,3.12
79,576723.0798,0.30627,-0.8384,-0.45087,3.06
80,576723.084261,0.30794,-0.83813,-0.45024,2.95
81,576723.092485,0.30735,-0.83816,-0.45057,3.11
82,576723.095583,0.30706,-0.83831,-0.4505,3.07
83,576723.100493,0.30626,-0.83892,-0.4499,3.1
84,576723.103574,0.30694,-0.83848,-0.45026,3.11
85,576723.107899,0.30752,-0.83865,-0.44956,3.04
86,576723.115778,0.30754,-0.83872,-0.4494,3.04
87,576723.124675,0.30732,-0.83893,-0.44917,3.07
88,576723.129632,0.30987,-0.83731,-0.45044,3.1
89,576723.133124,0.30835,-0.83758,-0.45097,3.1
90,576723.136542,0.3087,-0.83764,-0.45062,3.09
91,576723.144502,0.30707,-0.83804,-0.451,3.2
92,576723.148585,0.31011,-0.83709,-0.45068,3.19
93,576723.151994,0.30968,-0.83772,-0.4498,2.91
94,576723.156803,0.31022,-0.83666,-0.4514,2.92
95,576723.159208,0.31139,-0.83648,-0.45092,2.83
96,576723.168632,0.30828,-0.8378,-0.45061,3.09
97,576723.17138,0.30895,-0.83711,-0.45144,3.1
98,576723.176377,0.30818,-0.8376,-0.45105,3.43
99,576723.180532,0.31029,-0.8374,-0.44999,2.96
100,576723.184501,0.31036,-0.83644,-0.45172,3.17
101,576723.192488,0.30954,-0.83725,-0.45078,3.09
102,576723.196556,0.3096,-0.83682,-0.45153,3.11
103,576723.212052,0.30781,-0.83812,-0.45034,3.0
104,576723.220005,0.30647,-0.8392,-0.44924,2.97
105,576723.223823,0.30743,-0.83958,-0.44787,2.75
106,576723.228381,0.30473,-0.84032,-0.44832,3.04
107,576723.231932,0.30705,-0.83815,-0.4508,2.95
108,576723.236215,0.30702,-0.83815,-0.45082,2.99
109,576723.245,0.30854,-0.83761,-0.45079,2.87
110,576723.247905,0.30904,-0.83717,-0.45126,2.97
111,576723.252759,0.30899,-0.83631,-0.45289,3.1
112,576723.255907,0.30872,-0.83635,-0.45301,3.07
113,576723.259997,0.30683,-0.83776,-0.45168,3.05
114,576723.268653,0.30633,-0.83792,-0.45171,3.03
115,576723.27192,0.30753,-0.83722,-0.4522,3.03
116,576723.275968,0.30742,-0.83767,-0.45144,3.06
117,576723.279708,0.30618,-0.8385,-0.45075,3.09
118,576723.283377,0.30721,-0.8381,-0.4508,2.98
119,576723.2961,0.30596,-0.8392,-0.44959,3.0
120,576723.30013,0.30116,-0.84134,-0.44883,3.24
121,576723.304349,0.30366,-0.8402,-0.44929,3.08
122,576723.308053,0.30501,-0.83928,-0.45009,3.05
123,576723.311441,0.30387,-0.84011,-0.44931,3.04
124,576723.320429,0.3063,-0.83844,-0.45077,3.06
125,576723.324457,0.30732,-0.83834,-0.45027,3.08
126,576723.328077,0.30672,-0.83834,-0.45067,3.05
127,576723.331378,0.30706,-0.83814,-0.45081,3.09
128,576723.336194,0.30893,-0.83718,-0.45132,3.17
129,576723.344592,0.30917,-0.8373,-0.45093,3.2
130,576723.347567,0.3089,-0.8375,-0.45075,3.18
131,576723.352155,0.30866,-0.83751,-0.45089,3.13
132,576723.355986,0.31256,-0.83639,-0.4503,2.82
133,576723.359578,0.30777,-0.838,-0.45059,3.13
134,576723.363742,0.31066,-0.83765,-0.44926,2.76
135,576723.373166,0.30701,-0.83912,-0.44901,2.91
136,576723.386319,0.30773,-0.83832,-0.45002,3.04
137,576723.388085,0.3077,-0.83843,-0.44983,3.09
138,576723.396816,0.30729,-0.83854,-0.44992,3.07
139,576723.399687,0.30601,-0.83927,-0.44942,3.03
140,576723.403637,0.30546,-0.83995,-0.44854,3.02
141,576723.408843,0.30798,-0.84116,-0.44452,2.94
142,576723.411294,0.32377,-0.84458,-0.42644,3.04
143,576723.420302,0.32694,-0.84884,-0.41543,3.2
144,576723.424424,0.33294,-0.85178,-0.40451,3.12
145,576723.428097,0.33289,-0.85531,-0.39702,2.92
146,576723.43201,0.33406,-0.85578,-0.39503,2.68
147,576723.435976,0.32908,-0.85616,-0.39837,2.98
148,576723.439823,0.32631,-0.85535,-0.40237,2.98
149,576723.448663,0.32476,-0.85235,-0.40992,3.23
150,576723.451888,0.32342,-0.84885,-0.41816,3.09
151,576723.456251,0.32391,-0.84627,-0.42299,3.05
152,576723.460301,0.32701,-0.84143,-0.4302,3.14
153,576723.47288,0.32768,-0.8381,-0.43613,3.27
154,576723.476334,0.33152,-0.83579,-0.43767,3.1
155,576723.480038,0.33213,-0.83416,-0.4403,3.05
156,576723.48472,0.33183,-0.83408,-0.44067,3.22
157,576723.488479,0.33426,-0.83157,-0.44357,3.22
158,576723.49177,0.33627,-0.82883,-0.44716,3.14
159,576723.500133,0.33684,-0.82837,-0.4476,3.13
160,576723.503804,0.33649,-0.82734,-0.44975,3.11
161,576723.508547,0.33462,-0.82742,-0.451,3.21
162,576723.511812,0.33372,-0.82842,-0.44983,3.32
163,576723.515511,0.332,-0.82862,-0.45074,3.34
164,576723.524559,0.33203,-0.8291,-0.44983,3.13
165,576723.527672,0.32467,-0.83149,-0.45078,3.72
166,576723.532021,0.32798,-0.83095,-0.44939,3.17
167,576723.535825,0.3212,-0.83254,-0.45134,3.63
168,576723.540327,0.3193,-0.83453,-0.449,3.32
169,576723.549254,0.3153,-0.83298,-0.45468,3.34
170,576723.560516,0.30063,-0.83662,-0.45792,3.26
171,576723.563764,0.2904,-0.83896,-0.46024,3.95
172,576723.567972,0.28674,-0.84096,-0.45888,3.43
173,576723.576586,0.27854,-0.84351,-0.45924,3.56
174,576723.58005,0.27319,-0.84469,-0.46028,3.47
175,576723.58437,0.26628,-0.84712,-0.45988,3.46
176,576723.588837,0.25891,-0.84778,-0.46286,3.4
177,576723.59188,0.25483,-0.8482,-0.46436,3.21
178,576723.601987,0.25152,-0.84848,-0.46564,3.47
179,576723.603916,0.25188,-0.84848,-0.46544,3.51
180,576723.608615,0.25104,-0.84902,-0.46492,3.34
181,576723.612277,0.25763,-0.84608,-0.46665,3.6
182,576723.61512,0.2608,-0.84475,-0.46731,3.54
183,576723.625455,0.26203,-0.84485,-0.46644,3.38
184,576723.628303,0.26756,-0.84158,-0.4692,3.29
185,576723.632442,0.27179,-0.84104,-0.46774,3.49
186,576723.635683,0.27482,-0.84165,-0.46487,3.68
187,576723.644203,0.28199,-0.83997,-0.46361,3.48
188,576723.652308,0.28972,-0.83805,-0.46231,3.41
189,576723.655812,0.29413,-0.83731,-0.46087,3.49
190,576723.660045,0.28007,-0.83055,-0.4814,3.74
191,576723.664416,0.2617,-0.82265,-0.50474,3.54
192,576723.667844,0.25159,-0.81885,-0.51594,4.15
193,576723.677535,0.24612,-0.8127,-0.52815,3.62
194,576723.680266,0.2505,-0.80635,-0.53576,3.49
195,576723.683671,0.25544,-0.80459,-0.53609,3.53
196,576723.688312,0.26776,-0.80608,-0.52776,3.62
197,576723.691793,0.27856,-0.80782,-0.51945,3.13
198,576723.701329,0.28697,-0.81394,-0.50513,3.58
199,576723.703859,0.29472,-0.82108,-0.48885,3.4
200,576723.707769,0.30511,-0.82472,-0.47618,3.39
201,576723.711831,0.30923,-0.8294,-0.46526,3.25
