frame,t,nx,ny,nz,agree_deg
0,605974.291745,0.47519,-0.73559,-0.4828,4.59
1,605974.300045,0.47527,-0.73399,-0.48515,4.47
2,605974.307826,0.47957,-0.73674,-0.47668,5.16
3,605974.31202,0.47693,-0.73364,-0.48406,4.88
4,605974.315312,0.47803,-0.73787,-0.47649,5.23
5,605974.320606,0.47635,-0.73859,-0.47705,5.29
6,605974.324146,0.4814,-0.73666,-0.47496,4.82
7,605974.332071,0.47464,-0.73295,-0.48735,5.17
8,605974.335828,0.47976,-0.73637,-0.47706,5.52
9,605974.339527,0.47461,-0.73849,-0.47893,4.79
10,605974.344353,0.47666,-0.73671,-0.47964,4.75
11,605974.347633,0.47807,-0.73444,-0.48171,4.53
12,605974.352661,0.47614,-0.73537,-0.4822,4.75
13,605974.360071,0.48097,-0.73212,-0.48236,5.12
14,605974.3635,0.48046,-0.73387,-0.4802,5.0
15,605974.367671,0.47975,-0.73341,-0.48161,5.12
16,605974.383611,0.48106,-0.73221,-0.48214,5.29
17,605974.387342,0.48021,-0.73398,-0.48029,4.98
18,605974.390857,0.4838,-0.73482,-0.47536,4.65
19,605974.395538,0.47717,-0.73647,-0.4795,5.16
20,605974.399525,0.47901,-0.73533,-0.47941,5.44
21,605974.407325,0.47621,-0.73763,-0.47866,5.19
22,605974.41133,0.47641,-0.73788,-0.4781,5.26
23,605974.415453,0.47778,-0.73948,-0.47424,4.66
24,605974.41963,0.48098,-0.73797,-0.47335,4.49
25,605974.423128,0.47603,-0.73263,-0.48646,5.02
26,605974.427466,0.47666,-0.73692,-0.47932,4.89
27,605974.435819,0.47724,-0.73717,-0.47835,5.42
28,605974.439434,0.47786,-0.73775,-0.47684,4.82
29,605974.443438,0.4812,-0.7327,-0.48124,4.91
30,605974.448205,0.47992,-0.7365,-0.47671,4.49
31,605974.452067,0.47494,-0.73828,-0.47893,4.26
32,605974.460452,0.47904,-0.73695,-0.47689,5.17
33,605974.472511,0.47862,-0.73621,-0.47846,5.39
34,605974.475739,0.47718,-0.73611,-0.48004,5.02
35,605974.484138,0.47767,-0.73789,-0.47681,5.17
36,605974.488398,0.47291,-0.73774,-0.48177,4.58
37,605974.491194,0.47666,-0.73663,-0.47976,5.03
38,605974.496031,0.47931,-0.73739,-0.47593,5.27
39,605974.499857,0.47807,-0.73714,-0.47757,5.38
40,605974.504048,0.47836,-0.73807,-0.47583,5.05
41,605974.512251,0.47776,-0.73308,-0.4841,5.41
42,605974.515634,0.47792,-0.73561,-0.48008,4.74
43,605974.518587,0.48227,-0.73436,-0.47764,4.06
44,605974.5236,0.47532,-0.73628,-0.48162,4.91
45,605974.527885,0.47685,-0.73338,-0.48453,5.13
46,605974.535423,0.47426,-0.73762,-0.48061,5.18
47,605974.539259,0.47461,-0.73683,-0.48148,4.91
