frame,t,nx,ny,nz,agree_deg
0,606613.029797,0.45717,-0.75469,-0.47057,1.07
1,606613.033376,0.45857,-0.75449,-0.46954,1.16
2,606613.038159,0.45469,-0.75739,-0.46863,0.66
3,606613.041011,0.45975,-0.75258,-0.47145,1.45
4,606613.044937,0.45699,-0.75134,-0.47608,1.29
5,606613.052958,0.45646,-0.7528,-0.47428,0.79
6,606613.05778,0.45467,-0.75682,-0.46958,1.07
7,606613.06157,0.45379,-0.75751,-0.46931,0.96
8,606613.064467,0.45772,-0.75396,-0.47122,1.67
9,606613.068863,0.45241,-0.75361,-0.47687,0.63
10,606613.072594,0.44886,-0.75995,-0.47011,0.37
11,606613.081147,0.44909,-0.75702,-0.47459,1.32
12,606613.084678,0.45207,-0.75593,-0.4735,0.61
13,606613.089512,0.45414,-0.75593,-0.47152,1.26
14,606613.09365,0.4573,-0.75162,-0.47533,1.0
15,606613.096913,0.4473,-0.75741,-0.47566,1.21
16,606613.105293,0.45756,-0.75105,-0.47599,0.53
17,606613.109041,0.46018,-0.74916,-0.47644,0.78
18,606613.12132,0.45636,-0.74929,-0.47991,0.79
19,606613.128794,0.45866,-0.75006,-0.47648,1.39
20,606613.132672,0.45505,-0.75106,-0.47836,0.72
21,606613.137405,0.4579,-0.75111,-0.47557,0.68
22,606613.141289,0.45284,-0.75756,-0.47014,0.39
23,606613.144564,0.45435,-0.75357,-0.47507,0.16
24,606613.148755,0.45599,-0.7548,-0.47154,1.09
25,606613.157123,0.45602,-0.75112,-0.47736,0.68
26,606613.160518,0.45487,-0.75375,-0.47428,1.12
27,606613.164595,0.45628,-0.75136,-0.47673,0.44
28,606613.169334,0.4533,-0.75446,-0.47467,0.95
29,606613.173108,0.45404,-0.75275,-0.47667,0.69
30,606613.181144,0.44972,-0.75353,-0.47953,1.47
31,606613.184721,0.45285,-0.75683,-0.47131,0.95
32,606613.189136,0.45665,-0.74908,-0.47996,0.63
33,606613.193363,0.45674,-0.74962,-0.47902,0.73
34,606613.197345,0.45467,-0.75287,-0.47588,1.14
35,606613.213254,0.46097,-0.74722,-0.47871,0.62
36,606613.216729,0.46069,-0.75175,-0.47185,1.19
37,606613.221025,0.46147,-0.74988,-0.47404,1.19
38,606613.225188,0.45613,-0.75217,-0.47559,0.81
39,606613.233455,0.45597,-0.75055,-0.47831,1.59
40,606613.236505,0.45329,-0.75447,-0.47466,0.48
41,606613.241991,0.45856,-0.75071,-0.47556,1.09
42,606613.245556,0.45837,-0.75338,-0.4715,1.32
43,606613.248565,0.46015,-0.75387,-0.46898,1.43
44,606613.25741,0.45882,-0.74843,-0.4789,0.98
