# skew_n, 1082
# skew_median_ms, 0.9929580264724791
# skew_p95_ms, 8.38784164225217
# skew_max_ms, 115.99279200891033
# skew_dropped, 0
index,t_capture,skew_s,t_a,t_b
40,306553.287726,0.000971,306553.288212,306553.287240
41,306553.303841,0.000930,306553.303377,306553.304306
42,306553.324375,0.002935,306553.325843,306553.322907
43,306553.343542,0.000968,306553.343058,306553.344026
44,306553.368130,0.000926,306553.368593,306553.367667
45,306553.385604,0.000987,306553.386098,306553.385110
46,306553.406963,0.000910,306553.407418,306553.406508
47,306553.429689,0.000960,306553.429209,306553.430169
48,306553.449149,0.000893,306553.449596,306553.448703
49,306553.471109,0.000910,306553.470654,306553.471564
50,306553.489648,0.006982,306553.486157,306553.493139
51,306553.509637,0.000969,306553.509152,306553.510122
52,306553.535263,0.000967,306553.535746,306553.534779
53,306553.549643,0.000946,306553.550116,306553.549170
54,306553.573499,0.000952,306553.573023,306553.573975
55,306553.597642,0.000902,306553.597191,306553.598093
56,306553.614723,0.000969,306553.615207,306553.614238
57,306553.637499,0.000967,306553.637016,306553.637983
58,306553.655018,0.000994,306553.655515,306553.654521
59,306553.678669,0.000890,306553.679114,306553.678224
60,306553.702280,0.000972,306553.701794,306553.702766
61,306553.721823,0.007030,306553.725339,306553.718308
62,306553.741661,0.000918,306553.741203,306553.742120
63,306553.766421,0.001130,306553.766986,306553.765856
64,306553.777779,0.008974,306553.782266,306553.773292
65,306553.806757,0.001058,306553.807286,306553.806229
66,306553.824420,0.001066,306553.824953,306553.823887
67,306553.846828,0.000843,306553.847249,306553.846407
68,306553.862986,0.001161,306553.863566,306553.862405
69,306553.887310,0.000988,306553.887804,306553.886817
70,306553.903485,0.000984,306553.902993,306553.903977
71,306553.927821,0.000969,306553.927337,306553.928306
72,306553.943375,0.001023,306553.942863,306553.943886
73,306553.966808,0.000974,306553.966321,306553.967295
74,306553.990184,0.000874,306553.989747,306553.990621
75,306554.008437,0.000876,306554.007999,306554.008876
76,306554.030581,0.000928,306554.031045,306554.030116
77,306554.046604,0.000993,306554.046108,306554.047101
78,306554.071016,0.000424,306554.070804,306554.071227
79,306554.091589,0.002312,306554.092745,306554.090433
80,306554.110777,0.001075,306554.110239,306554.111314
81,306554.127671,0.001008,306554.127166,306554.128175
82,306554.152036,0.001065,306554.151504,306554.152569
83,306554.166821,0.000927,306554.166357,306554.167284
84,306554.191334,0.000931,306554.190868,306554.191800
85,306554.213599,0.001065,306554.213067,306554.214132
86,306554.230702,0.000949,306554.231177,306554.230228
87,306554.243606,0.009388,306554.248300,306554.238912
88,306554.270812,0.000998,306554.270313,306554.271311
89,306554.291790,0.004250,306554.289666,306554.293915
90,306554.308629,0.005685,306554.305787,306554.311472
91,306554.327909,0.000895,306554.328357,306554.327461
92,306554.353371,0.001060,306554.353902,306554.352841
93,306554.374736,0.000918,306554.374277,306554.375195
94,306554.392478,0.000973,306554.391991,306554.392964
95,306554.411618,0.007136,306554.415186,306554.408050
96,306554.430965,0.000891,306554.430520,306554.431411
97,306554.450460,0.007803,306554.454361,306554.446558
98,306554.467885,0.009632,306554.472701,306554.463069
99,306554.491282,0.007153,306554.494858,306554.487705
100,306554.512244,0.000898,306554.511795,306554.512693
101,306554.527459,0.000931,306554.527924,306554.526993
102,306554.553800,0.001007,306554.554303,306554.553296
103,306554.571247,0.007344,306554.567575,306554.574919
104,306554.591159,0.000956,306554.590682,306554.591637
105,306554.614835,0.000961,306554.615316,306554.614354
106,306554.630978,0.000968,306554.631462,306554.630493
107,306554.648731,0.000939,306554.648261,306554.649201
108,306554.671750,0.000944,306554.671278,306554.672222
109,306554.690581,0.008154,306554.686504,306554.694659
110,306554.712926,0.000969,306554.712441,306554.713410
111,306554.728478,0.001859,306554.727549,306554.729408
112,306554.752473,0.000941,306554.752002,306554.752943
113,306554.771024,0.007475,306554.767286,306554.774762
114,306554.791157,0.000937,306554.790689,306554.791626
115,306554.808800,0.000865,306554.808367,306554.809232
116,306554.831116,0.000851,306554.830691,306554.831541
117,306554.855340,0.000981,306554.854850,306554.855831
118,306554.870841,0.000993,306554.870345,306554.871337
119,306554.894057,0.000941,306554.893586,306554.894527
120,306554.910871,0.000945,306554.911344,306554.910398
121,306554.928063,0.014687,306554.935407,306554.920720
122,306554.952490,0.000964,306554.952972,306554.952008
123,306554.975300,0.000966,306554.975783,306554.974818
124,306554.987177,0.008791,306554.982782,306554.991573
125,306555.015090,0.000951,306555.014614,306555.015565
126,306555.031269,0.000831,306555.030854,306555.031685
127,306555.055116,0.000965,306555.054634,306555.055599
128,306555.076049,0.002762,306555.077430,306555.074668
129,306555.093613,0.000939,306555.093143,306555.094083
130,306555.110869,0.001021,306555.111380,306555.110359
131,306555.135907,0.000980,306555.135417,306555.136397
132,306555.152312,0.001008,306555.152816,306555.151808
133,306555.175288,0.000952,306555.175764,306555.174812
134,306555.190828,0.000809,306555.190423,306555.191233
135,306555.215111,0.000899,306555.214662,306555.215561
136,306555.238803,0.000809,306555.239208,306555.238399
137,306555.261358,0.000775,306555.261746,306555.260971
138,306555.278150,0.000983,306555.277658,306555.278642
139,306555.295745,0.000993,306555.296241,306555.295248
140,306555.319347,0.000954,306555.318870,306555.319824
141,306555.335968,0.000919,306555.335509,306555.336428
142,306555.358501,0.000830,306555.358916,306555.358086
143,306555.375208,0.000924,306555.375670,306555.374746
144,306555.399455,0.000914,306555.398998,306555.399912
145,306555.418365,0.007957,306555.422343,306555.414386
146,306555.441992,0.000951,306555.441517,306555.442468
147,306555.459411,0.006940,306555.462881,306555.455941
148,306555.479325,0.000946,306555.478852,306555.479798
149,306555.495476,0.001048,306555.494952,306555.496000
150,306555.520769,0.000968,306555.520285,306555.521253
151,306555.535796,0.001057,306555.535267,306555.536324
152,306555.558725,0.000949,306555.558250,306555.559199
153,306555.574907,0.001032,306555.574391,306555.575422
154,306555.599695,0.000904,306555.600147,306555.599243
155,306555.611984,0.007120,306555.615544,306555.608423
156,306555.639536,0.000835,306555.639954,306555.639118
157,306555.655678,0.000889,306555.655233,306555.656123
158,306555.674801,0.009245,306555.670178,306555.679423
159,306555.695772,0.000927,306555.696235,306555.695308
160,306555.719458,0.001049,306555.718934,306555.719982
161,306555.736219,0.000952,306555.735743,306555.736694
162,306555.759426,0.000915,306555.758968,306555.759883
163,306555.774702,0.000961,306555.774221,306555.775183
164,306555.799718,0.000907,306555.799264,306555.800171
165,306555.814728,0.000968,306555.814243,306555.815212
166,306555.839318,0.000834,306555.838902,306555.839735
167,306555.859124,0.005762,306555.856243,306555.862005
168,306555.879390,0.001022,306555.878879,306555.879901
169,306555.899243,0.008416,306555.895035,306555.903451
170,306555.919412,0.000946,306555.919885,306555.918939
171,306555.939312,0.007070,306555.942848,306555.935777
172,306555.961273,0.000892,306555.960827,306555.961719
173,306555.977725,0.007258,306555.981354,306555.974096
174,306555.999452,0.000959,306555.999931,306555.998972
175,306556.015273,0.000918,306556.015732,306556.014815
176,306556.038937,0.000822,306556.038526,306556.039348
177,306556.058737,0.006961,306556.055256,306556.062217
178,306556.077647,0.010888,306556.072203,306556.083091
179,306556.103064,0.000703,306556.102712,306556.103416
180,306556.118983,0.000937,306556.118515,306556.119451
181,306556.136157,0.014279,306556.129017,306556.143296
182,306556.160854,0.000929,306556.161319,306556.160389
183,306556.179379,0.007825,306556.183291,306556.175466
184,306556.200875,0.000892,306556.200429,306556.201321
185,306556.219050,0.007695,306556.215202,306556.222897
186,306556.238917,0.000854,306556.239344,306556.238489
187,306556.259153,0.006268,306556.262287,306556.256019
188,306556.278974,0.000923,306556.279435,306556.278513
189,306556.294665,0.001069,306556.294130,306556.295199
190,306556.319452,0.000949,306556.319926,306556.318978
191,306556.336286,0.001049,306556.336810,306556.335761
192,306556.355641,0.008288,306556.351497,306556.359785
193,306556.374706,0.001023,306556.374194,306556.375217
194,306556.399312,0.000944,306556.399784,306556.398840
195,306556.415265,0.000899,306556.415714,306556.414815
196,306556.440017,0.000953,306556.439541,306556.440494
197,306556.455370,0.001255,306556.455998,306556.454742
198,306556.479011,0.000916,306556.479469,306556.478552
199,306556.494898,0.000998,306556.494399,306556.495397
200,306556.516828,0.007416,306556.520536,306556.513120
201,306556.535450,0.000936,306556.534982,306556.535918
202,306556.559336,0.000961,306556.559816,306556.558856
203,306556.574742,0.000949,306556.574267,306556.575216
204,306556.599544,0.000943,306556.600016,306556.599072
205,306556.615273,0.000910,306556.614818,306556.615729
206,306556.639407,0.000891,306556.639853,306556.638962
207,306556.655439,0.000755,306556.655062,306556.655817
208,306556.679229,0.000962,306556.679710,306556.678748
209,306556.694694,0.000966,306556.695177,306556.694210
210,306556.719537,0.000965,306556.720019,306556.719054
211,306556.735839,0.001164,306556.736421,306556.735257
212,306556.759970,0.001031,306556.759454,306556.760485
213,306556.774735,0.001072,306556.774199,306556.775271
214,306556.799336,0.000917,306556.798878,306556.799795
215,306556.815778,0.000974,306556.815291,306556.816265
216,306556.835756,0.008998,306556.831257,306556.840255
217,306556.855582,0.000821,306556.855172,306556.855992
218,306556.879253,0.000931,306556.878787,306556.879719
219,306556.895211,0.000944,306556.895682,306556.894739
220,306556.918803,0.000950,306556.919278,306556.918329
221,306556.935648,0.001112,306556.936204,306556.935092
222,306556.951766,0.001028,306556.952280,306556.951253
223,306556.974272,0.000999,306556.973772,306556.974771
224,306556.997956,0.001121,306556.997396,306556.998517
225,306557.014214,0.000839,306557.013795,306557.014634
226,306557.039246,0.000885,306557.038803,306557.039688
227,306557.052238,0.007764,306557.048356,306557.056120
228,306557.078821,0.001049,306557.078297,306557.079346
229,306557.094729,0.001015,306557.095237,306557.094221
230,306557.119291,0.000914,306557.119748,306557.118834
231,306557.135894,0.001004,306557.136396,306557.135392
232,306557.156373,0.006674,306557.159710,306557.153036
233,306557.175306,0.000873,306557.174870,306557.175743
234,306557.195300,0.007257,306557.191671,306557.198928
235,306557.211680,0.007993,306557.215676,306557.207683
236,306557.238781,0.000957,306557.239259,306557.238302
237,306557.254732,0.001011,306557.254227,306557.255237
238,306557.270885,0.000942,306557.270414,306557.271356
239,306557.294784,0.000980,306557.294294,306557.295274
240,306557.310642,0.001014,306557.310135,306557.311149
241,306557.335921,0.000975,306557.335434,306557.336408
242,306557.350714,0.000981,306557.351204,306557.350223
243,306557.376482,0.000767,306557.376098,306557.376865
244,306557.390804,0.000997,306557.391303,306557.390305
245,306557.410638,0.008810,306557.415043,306557.406233
246,306557.430821,0.000874,306557.431259,306557.430384
247,306557.448074,0.013286,306557.454717,306557.441431
248,306557.470915,0.001071,306557.471451,306557.470380
249,306557.491354,0.006704,306557.488002,306557.494706
250,306557.507548,0.010188,306557.502454,306557.512642
251,306557.530627,0.007399,306557.534327,306557.526927
252,306557.551657,0.000993,306557.552153,306557.551160
253,306557.566882,0.001042,306557.567403,306557.566361
254,306557.591455,0.000956,306557.590977,306557.591933
255,306557.608111,0.000969,306557.607627,306557.608596
256,306557.631497,0.000998,306557.630998,306557.631996
257,306557.647636,0.000984,306557.647144,306557.648128
258,306557.667609,0.007680,306557.671449,306557.663769
259,306557.687326,0.000993,306557.687823,306557.686830
260,306557.710694,0.000991,306557.710198,306557.711189
261,306557.729226,0.000949,306557.728752,306557.729701
262,306557.750996,0.000891,306557.750551,306557.751442
263,306557.769022,0.000865,306557.768589,306557.769455
264,306557.786029,0.009579,306557.790818,306557.781239
265,306557.808541,0.001044,306557.809063,306557.808018
266,306557.826656,0.008039,306557.830675,306557.822637
267,306557.847103,0.000944,306557.846631,306557.847575
268,306557.868339,0.004924,306557.865877,306557.870800
269,306557.886670,0.000937,306557.886201,306557.887138
270,306557.900139,0.008651,306557.904464,306557.895813
271,306557.927576,0.000938,306557.928046,306557.927107
272,306557.943695,0.002095,306557.944743,306557.942647
273,306557.966991,0.001042,306557.967512,306557.966470
274,306557.983851,0.000982,306557.983360,306557.984342
275,306558.007661,0.001007,306558.007157,306558.008164
276,306558.022940,0.000946,306558.022467,306558.023413
277,306558.047303,0.000812,306558.046897,306558.047709
278,306558.063645,0.000990,306558.064140,306558.063150
279,306558.087376,0.000857,306558.086948,306558.087805
280,306558.102772,0.000920,306558.102312,306558.103232
281,306558.124126,0.007968,306558.128110,306558.120142
282,306558.143563,0.000864,306558.143131,306558.143995
283,306558.167168,0.000921,306558.166708,306558.167629
284,306558.183777,0.000986,306558.183284,306558.184270
285,306558.202593,0.008626,306558.206906,306558.198281
286,306558.222481,0.000903,306558.222933,306558.222030
287,306558.246806,0.001000,306558.246306,306558.247306
288,306558.262722,0.001050,306558.263247,306558.262197
289,306558.286821,0.001013,306558.286315,306558.287328
290,306558.304033,0.000990,306558.304528,306558.303538
291,306558.319326,0.001049,306558.318801,306558.319851
292,306558.342852,0.001042,306558.343373,306558.342331
293,306558.356125,0.008107,306558.360179,306558.352072
294,306558.383161,0.000883,306558.382720,306558.383603
295,306558.398589,0.000980,306558.398099,306558.399079
296,306558.420630,0.008214,306558.416523,306558.424737
297,306558.441588,0.007206,306558.445191,306558.437985
298,306558.462571,0.001014,306558.462064,306558.463078
299,306558.478732,0.001061,306558.479263,306558.478202
300,306558.503026,0.001024,306558.503538,306558.502514
301,306558.518281,0.012648,306558.511957,306558.524605
302,306558.541717,0.000983,306558.541225,306558.542208
303,306558.558340,0.000956,306558.558819,306558.557862
304,306558.584067,0.000950,306558.584542,306558.583592
305,306558.598744,0.000930,306558.599209,306558.598279
306,306558.622762,0.000932,306558.622296,306558.623228
307,306558.639318,0.001031,306558.638803,306558.639834
308,306558.662139,0.004618,306558.664448,306558.659830
309,306558.680089,0.000035,306558.680106,306558.680071
310,306558.704248,0.000966,306558.703765,306558.704731
311,306558.718837,0.001127,306558.719401,306558.718274
312,306558.744069,0.000996,306558.744567,306558.743571
313,306558.759086,0.001138,306558.759655,306558.758517
314,306558.782700,0.000975,306558.783187,306558.782212
315,306558.798633,0.000988,306558.798139,306558.799128
316,306558.822558,0.000961,306558.823038,306558.822078
317,306558.839216,0.000943,306558.839687,306558.838744
318,306558.862651,0.001029,306558.863166,306558.862137
319,306558.874961,0.008700,306558.870610,306558.879311
320,306558.902395,0.001003,306558.902897,306558.901894
321,306558.918847,0.000994,306558.918350,306558.919345
322,306558.935838,0.000980,306558.935348,306558.936328
323,306558.957575,0.000861,306558.957145,306558.958006
324,306558.981833,0.000935,306558.981365,306558.982300
325,306558.999615,0.000910,306558.999160,306559.000071
326,306559.022802,0.000887,306559.022359,306559.023245
327,306559.039411,0.000909,306559.038956,306559.039865
328,306559.062574,0.001089,306559.062030,306559.063119
329,306559.078821,0.001001,306559.078320,306559.079321
330,306559.098162,0.007915,306559.094205,306559.102120
331,306559.118815,0.001010,306559.118310,306559.119320
332,306559.138997,0.007150,306559.142572,306559.135423
333,306559.158664,0.000938,306559.158195,306559.159133
334,306559.178868,0.007682,306559.175027,306559.182709
335,306559.199351,0.000920,306559.198891,306559.199812
336,306559.218370,0.008603,306559.214069,306559.222672
337,306559.238981,0.000954,306559.239459,306559.238504
338,306559.258068,0.008174,306559.262155,306559.253980
339,306559.280177,0.000955,306559.279700,306559.280655
340,306559.294511,0.000937,306559.294043,306559.294980
341,306559.319783,0.000915,306559.319325,306559.320240
342,306559.331314,0.008051,306559.327288,306559.335339
343,306559.358842,0.001092,306559.359388,306559.358296
344,306559.374623,0.000940,306559.374153,306559.375093
345,306559.399427,0.000974,306559.398940,306559.399914
346,306559.414809,0.001045,306559.414286,306559.415331
347,306559.440798,0.000959,306559.441277,306559.440318
348,306559.454891,0.001076,306559.455428,306559.454353
349,306559.478614,0.001084,306559.478072,306559.479156
350,306559.494514,0.001017,306559.495023,306559.494006
351,306559.518880,0.000960,306559.518400,306559.519360
352,306559.534810,0.000985,306559.535302,306559.534317
353,306559.555764,0.009175,306559.551176,306559.560351
354,306559.575008,0.001111,306559.575564,306559.574452
355,306559.599156,0.000917,306559.598698,306559.599614
356,306559.614424,0.000973,306559.613938,306559.614911
357,306559.638780,0.001023,306559.639291,306559.638269
358,306559.658144,0.007554,306559.661921,306559.654367
359,306559.678626,0.001034,306559.679143,306559.678109
360,306559.694740,0.001086,306559.695283,306559.694197
361,306559.718437,0.000984,306559.718929,306559.717944
362,306559.735038,0.001153,306559.734462,306559.735614
363,306559.758681,0.001024,306559.759193,306559.758170
364,306559.774616,0.001078,306559.775155,306559.774077
365,306559.795655,0.008189,306559.791560,306559.799749
366,306559.818112,0.007910,306559.814157,306559.822067
367,306559.838604,0.001052,306559.839130,306559.838078
368,306559.854937,0.001183,306559.854345,306559.855528
369,306559.878896,0.000937,306559.878427,306559.879364
370,306559.895210,0.001107,306559.894657,306559.895764
371,306559.920283,0.000904,306559.919831,306559.920735
372,306559.936209,0.000977,306559.935720,306559.936698
373,306559.954804,0.008941,306559.959275,306559.950334
374,306559.974677,0.001038,306559.974158,306559.975197
375,306559.999451,0.000941,306559.999922,306559.998980
376,306560.014855,0.001059,306560.015384,306560.014325
377,306560.039317,0.000836,306560.039736,306560.038899
378,306560.054780,0.001010,306560.054275,306560.055284
379,306560.078889,0.001111,306560.078334,306560.079445
380,306560.094871,0.000939,306560.095340,306560.094402
381,306560.118726,0.000883,306560.118285,306560.119168
382,306560.135125,0.000910,306560.135580,306560.134670
383,306560.159601,0.001015,306560.160109,306560.159094
384,306560.174464,0.000980,306560.173974,306560.174954
385,306560.199929,0.000975,306560.199442,306560.200416
386,306560.214516,0.000939,306560.214047,306560.214986
387,306560.238608,0.000974,306560.239095,306560.238120
388,306560.251328,0.008535,306560.247061,306560.255596
389,306560.278671,0.001082,306560.278130,306560.279212
390,306560.294668,0.000994,306560.294171,306560.295165
391,306560.318978,0.000873,306560.319414,306560.318541
392,306560.334856,0.001072,306560.335392,306560.334320
393,306560.359148,0.001084,306560.359690,306560.358606
394,306560.374938,0.000936,306560.374470,306560.375406
395,306560.400199,0.000905,306560.400651,306560.399747
396,306560.414900,0.014914,306560.422357,306560.407443
397,306560.440685,0.000906,306560.440233,306560.441138
398,306560.458680,0.006622,306560.455368,306560.461991
399,306560.474895,0.008808,306560.470491,306560.479299
400,306560.498099,0.008420,306560.502309,306560.493889
401,306560.518738,0.000970,306560.518254,306560.519223
402,306560.538325,0.008005,306560.542327,306560.534323
403,306560.558794,0.000939,306560.558324,306560.559264
404,306560.574462,0.000989,306560.574956,306560.573968
405,306560.600440,0.000928,306560.600904,306560.599976
406,306560.614634,0.001002,306560.615135,306560.614133
407,306560.638770,0.000778,306560.638381,306560.639159
408,306560.654645,0.001108,306560.655199,306560.654091
409,306560.678747,0.001025,306560.679259,306560.678234
410,306560.694703,0.001099,306560.695252,306560.694153
411,306560.719175,0.001014,306560.719682,306560.718668
412,306560.734863,0.001087,306560.734319,306560.735406
413,306560.758872,0.001002,306560.758370,306560.759373
414,306560.774717,0.001064,306560.774185,306560.775249
415,306560.799548,0.000946,306560.800021,306560.799076
416,306560.814966,0.001037,306560.815485,306560.814448
417,306560.838679,0.001036,306560.838161,306560.839197
418,306560.854646,0.001068,306560.854112,306560.855180
419,306560.878958,0.001127,306560.879522,306560.878395
420,306560.894725,0.001033,306560.895241,306560.894208
421,306560.919246,0.000885,306560.919688,306560.918803
422,306560.932035,0.007397,306560.928337,306560.935734
423,306560.959257,0.001049,306560.959782,306560.958733
424,306560.974753,0.000996,306560.975251,306560.974255
425,306560.999784,0.000979,306561.000274,306560.999295
426,306561.016191,0.000960,306561.015711,306561.016671
427,306561.039022,0.000794,306561.039419,306561.038625
428,306561.057612,0.007254,306561.061239,306561.053985
429,306561.077654,0.000893,306561.077208,306561.078101
430,306561.094712,0.001014,306561.094205,306561.095219
431,306561.119485,0.001045,306561.120007,306561.118962
432,306561.139348,0.004484,306561.137106,306561.141589
433,306561.158594,0.000966,306561.158111,306561.159077
434,306561.174591,0.001003,306561.175092,306561.174090
435,306561.200481,0.001037,306561.200999,306561.199962
436,306561.214777,0.001060,306561.215307,306561.214247
437,306561.239174,0.000950,306561.238699,306561.239648
438,306561.254708,0.001101,306561.255259,306561.254158
439,306561.278787,0.001052,306561.279313,306561.278261
440,306561.294502,0.000928,306561.294038,306561.294967
441,306561.318630,0.000913,306561.319087,306561.318173
442,306561.334343,0.001012,306561.334849,306561.333838
443,306561.359092,0.001062,306561.359623,306561.358560
444,306561.374361,0.001022,306561.374872,306561.373850
445,306561.395731,0.008461,306561.391500,306561.399961
446,306561.414618,0.000967,306561.414134,306561.415101
447,306561.441053,0.000848,306561.440629,306561.441477
448,306561.454736,0.001067,306561.455270,306561.454203
449,306561.477659,0.000990,306561.477164,306561.478154
450,306561.494265,0.001187,306561.493672,306561.494859
451,306561.519132,0.000902,306561.519583,306561.518681
452,306561.534744,0.001144,306561.534173,306561.535316
453,306561.555192,0.008987,306561.559685,306561.550698
454,306561.574347,0.000903,306561.573896,306561.574798
455,306561.599211,0.000889,306561.598766,306561.599655
456,306561.614503,0.000733,306561.614869,306561.614136
457,306561.638544,0.000930,306561.639009,306561.638078
458,306561.654522,0.000909,306561.654067,306561.654976
459,306561.678608,0.000999,306561.679108,306561.678109
460,306561.694544,0.001017,306561.694036,306561.695053
461,306561.719342,0.000854,306561.718915,306561.719769
462,306561.735218,0.001074,306561.735754,306561.734681
463,306561.757145,0.003538,306561.755376,306561.758914
464,306561.775324,0.000983,306561.775816,306561.774833
465,306561.794978,0.007317,306561.791319,306561.798637
466,306561.815146,0.000872,306561.815582,306561.814710
467,306561.834340,0.007912,306561.830384,306561.838296
468,306561.851400,0.008184,306561.847308,306561.855493
469,306561.870590,0.000799,306561.870990,306561.870191
470,306561.894523,0.000990,306561.895018,306561.894028
471,306561.910777,0.001089,306561.910232,306561.911322
472,306561.935956,0.000945,306561.936428,306561.935483
473,306561.950928,0.001062,306561.950397,306561.951459
474,306561.975010,0.001080,306561.975550,306561.974470
475,306561.990836,0.001032,306561.991352,306561.990320
476,306562.011597,0.007764,306562.015479,306562.007715
477,306562.031794,0.000873,306562.032230,306562.031357
478,306562.053378,0.001074,306562.053915,306562.052841
479,306562.069585,0.000985,306562.070078,306562.069093
480,306562.094247,0.001110,306562.093692,306562.094802
481,306562.110739,0.000926,306562.110276,306562.111202
482,306562.134780,0.001126,306562.134216,306562.135343
483,306562.150932,0.001086,306562.150390,306562.151475
484,306562.174622,0.001002,306562.174121,306562.175123
485,306562.190839,0.000953,306562.190362,306562.191315
486,306562.214754,0.000904,306562.215206,306562.214302
487,306562.230729,0.000890,306562.230284,306562.231174
488,306562.247470,0.013099,306562.254019,306562.240920
489,306562.270741,0.000981,306562.271231,306562.270250
490,306562.290416,0.007651,306562.294241,306562.286590
491,306562.310760,0.000930,306562.311225,306562.310295
492,306562.327131,0.000926,306562.327594,306562.326668
493,306562.350794,0.000949,306562.350320,306562.351269
494,306562.366501,0.000964,306562.366983,306562.366019
495,306562.391081,0.000899,306562.391531,306562.390632
496,306562.407262,0.000893,306562.406815,306562.407708
497,306562.431813,0.000877,306562.431374,306562.432252
498,306562.447062,0.001032,306562.446546,306562.447578
499,306562.467708,0.007581,306562.471498,306562.463917
500,306562.486623,0.000992,306562.487119,306562.486127
501,306562.510780,0.000923,306562.510318,306562.511241
502,306562.527666,0.000980,306562.528156,306562.527175
503,306562.550862,0.000994,306562.550365,306562.551359
504,306562.567007,0.000980,306562.566517,306562.567497
505,306562.591323,0.001025,306562.591836,306562.590811
506,306562.608362,0.001031,306562.607846,306562.608877
507,306562.631078,0.001034,306562.631595,306562.630561
508,306562.646903,0.001155,306562.646325,306562.647480
509,306562.670928,0.001106,306562.671480,306562.670375
510,306562.686409,0.001026,306562.686922,306562.685896
511,306562.710751,0.000973,306562.710264,306562.711238
512,306562.727868,0.001007,306562.727364,306562.728371
513,306562.750422,0.001042,306562.750943,306562.749901
514,306562.763316,0.007991,306562.759320,306562.767311
515,306562.791325,0.000973,306562.791811,306562.790839
516,306562.807357,0.000856,306562.807785,306562.806929
517,306562.831024,0.000904,306562.830572,306562.831476
518,306562.846915,0.001036,306562.847433,306562.846397
519,306562.870549,0.001026,306562.870036,306562.871062
520,306562.888405,0.000722,306562.888766,306562.888044
521,306562.910846,0.001012,306562.911352,306562.910340
522,306562.923965,0.007563,306562.927747,306562.920184
523,306562.951068,0.000993,306562.950571,306562.951564
524,306562.966773,0.000993,306562.967269,306562.966276
525,306562.991367,0.000885,306562.990925,306562.991810
526,306563.007732,0.001070,306563.007197,306563.008267
527,306563.030776,0.000898,306563.030328,306563.031225
528,306563.047526,0.000798,306563.047127,306563.047925
529,306563.067125,0.007010,306563.063620,306563.070630
530,306563.086941,0.001120,306563.087501,306563.086381
531,306563.104075,0.000944,306563.103603,306563.104548
532,306563.126529,0.000912,306563.126985,306563.126073
533,306563.147361,0.005608,306563.150165,306563.144557
534,306563.167256,0.001060,306563.167786,306563.166726
535,306563.186006,0.001197,306563.185407,306563.186604
536,306563.207302,0.000929,306563.206837,306563.207766
537,306563.226583,0.006543,306563.229855,306563.223311
538,306563.246918,0.001010,306563.247423,306563.246413
539,306563.266755,0.006586,306563.270048,306563.263462
540,306563.286531,0.000991,306563.287026,306563.286035
541,306563.304376,0.000959,306563.303896,306563.304855
542,306563.327790,0.001106,306563.327237,306563.328343
543,306563.346910,0.006866,306563.343477,306563.350343
544,306563.367028,0.000999,306563.367528,306563.366528
545,306563.382322,0.000901,306563.382772,306563.381871
546,306563.406447,0.000946,306563.405974,306563.406920
547,306563.426029,0.007784,306563.422137,306563.429921
548,306563.447004,0.001106,306563.447557,306563.446451
549,306563.463077,0.001142,306563.463648,306563.462506
550,306563.486771,0.001048,306563.486247,306563.487295
551,306563.506278,0.008152,306563.502202,306563.510354
