t,state,f_hz,x_mm,y_mm,z_mm,mag,az,armed,spin,lost,i_a,i_b,i_c,i_d
8.2205,,11.6,0.358,-0.025,-0.014,,,0,turning,0,0.23,0.27,0.35,0.41
8.2590,,11.6,0.136,0.003,0.015,,,0,turning,0,0.23,0.27,0.35,0.41
8.2992,,11.6,0.136,-0.009,0.050,,,0,turning,0,0.23,0.27,0.35,0.41
8.3417,,13.8,0.080,0.062,-0.098,,,0,turning,0,0.38,0.45,0.53,0.62
8.3760,,13.8,-0.086,-0.080,0.248,,,0,turning,0,0.38,0.45,0.53,0.62
8.4176,,13.8,0.113,-0.005,-0.097,,,0,turning,0,0.38,0.45,0.53,0.62
8.4643,,13.8,0.149,0.014,0.095,,,0,turning,0,0.38,0.45,0.53,0.62
8.5063,,13.8,0.206,-0.013,-0.003,,,0,turning,0,0.38,0.45,0.53,0.62
8.5430,,13.8,0.072,0.015,-0.073,,,0,turning,0,0.38,0.45,0.53,0.62
8.5915,,13.8,0.081,-0.089,0.036,,,0,turning,0,0.38,0.45,0.53,0.62
8.6332,,13.8,0.146,-0.023,0.162,,,0,turning,0,0.38,0.45,0.53,0.62
8.6682,,13.8,0.115,0.033,-0.069,,,0,turning,0,0.38,0.45,0.53,0.62
8.7052,,13.8,0.103,-0.058,0.041,,,0,turning,0,0.38,0.45,0.53,0.62
8.7436,,13.8,0.055,0.001,0.033,,,0,turning,0,0.38,0.45,0.53,0.62
8.7859,,13.8,0.139,-0.010,0.017,,,0,turning,0,0.38,0.45,0.53,0.62
8.8268,,13.8,0.280,-0.059,-0.110,,,0,turning,0,0.38,0.45,0.53,0.62
8.8668,,16.2,0.106,0.028,-0.064,,,0,turning,0,0.42,0.54,0.59,0.72
8.9105,,16.2,0.066,-0.077,0.145,,,0,turning,0,0.42,0.54,0.59,0.72
8.9488,,16.2,0.048,-0.048,0.071,,,0,turning,0,0.42,0.54,0.59,0.72
8.9935,,16.2,0.099,-0.013,0.098,,,0,turning,0,0.42,0.54,0.59,0.72
9.0573,,16.2,0.130,0.036,0.005,,,0,turning,0,0.42,0.54,0.59,0.72
9.0941,,16.2,0.016,0.090,0.065,,,0,turning,0,0.42,0.54,0.59,0.72
9.1377,,16.2,0.172,-0.079,-0.072,,,0,turning,0,0.42,0.54,0.59,0.72
9.1774,,16.2,0.159,-0.013,-0.077,,,0,turning,0,0.42,0.54,0.59,0.72
9.2193,,16.2,0.051,0.030,0.007,,,0,turning,0,0.42,0.54,0.59,0.72
9.2648,,16.2,0.135,-0.019,0.034,,,0,turning,0,0.42,0.54,0.59,0.72
9.3030,,16.2,0.206,0.027,-0.019,,,0,turning,0,0.42,0.54,0.59,0.72
9.3441,,19.0,0.143,0.018,-0.038,,,0,turning,0,0.64,0.8,0.48,0.57
9.3772,,19.0,0.026,-0.006,0.047,,,0,turning,0,0.64,0.8,0.48,0.57
9.4169,,19.0,0.191,0.071,-0.097,,,0,turning,0,0.64,0.8,0.48,0.57
9.4501,,19.0,0.164,-0.020,-0.012,,,0,turning,0,0.64,0.8,0.48,0.57
9.4930,,19.0,0.042,-0.005,0.076,,,0,turning,0,0.64,0.8,0.48,0.57
9.5327,,19.0,0.140,0.031,-0.027,,,0,turning,0,0.64,0.8,0.48,0.57
9.5781,,19.0,0.081,0.260,0.011,,,0,turning,0,0.64,0.8,0.48,0.57
9.6178,,19.0,0.205,0.052,-0.092,,,0,turning,0,0.64,0.8,0.48,0.57
9.6580,,19.0,0.371,0.004,0.093,,,0,turning,0,0.64,0.8,0.48,0.57
9.7048,,19.0,0.193,0.034,0.185,,,0,turning,0,0.64,0.8,0.48,0.57
9.7453,,19.0,0.201,0.062,-0.102,,,0,turning,0,0.64,0.8,0.48,0.57
9.7877,,19.0,0.058,-0.070,0.093,,,0,turning,0,0.64,0.8,0.48,0.57
9.8311,,19.0,0.299,0.042,0.007,,,0,turning,0,0.64,0.8,0.48,0.57
9.8799,,22.1,0.065,-0.027,0.082,,,0,turning,0,0.56,0.63,0.72,0.85
9.9253,,22.1,0.131,0.018,0.014,,,0,turning,0,0.56,0.63,0.72,0.85
9.9713,,22.1,0.012,-0.162,0.174,,,0,turning,0,0.56,0.63,0.72,0.85
10.0136,,22.1,0.205,0.182,-0.053,,,0,turning,0,0.56,0.63,0.72,0.85
10.0466,,22.1,-0.002,0.022,-0.065,,,0,turning,0,0.56,0.63,0.72,0.85
10.0885,,22.1,0.084,-0.032,0.053,,,0,turning,0,0.56,0.63,0.72,0.85
10.1261,,22.1,0.122,-0.016,0.074,,,0,turning,0,0.56,0.63,0.72,0.85
10.1669,,22.1,0.132,0.060,-0.037,,,0,turning,0,0.56,0.63,0.72,0.85
10.2140,,22.1,0.235,0.046,0.045,,,0,turning,0,0.56,0.63,0.72,0.85
10.2710,,22.1,0.108,0.118,0.127,,,0,turning,0,0.56,0.63,0.72,0.85
10.3171,,22.1,0.054,0.087,0.078,,,0,turning,0,0.56,0.63,0.72,0.85
10.3610,,25.6,0.127,0.117,0.108,,,0,turning,0,0.7,0.84,0.88,0.93
10.4083,,25.6,0.045,-0.038,0.105,,,0,turning,0,0.7,0.84,0.88,0.93
10.4492,,25.6,0.275,0.048,0.076,,,0,turning,0,0.7,0.84,0.88,0.93
10.4871,,25.6,0.018,-0.036,0.079,,,0,turning,0,0.7,0.84,0.88,0.93
10.5253,,25.6,0.028,-0.033,0.015,,,0,turning,0,0.7,0.84,0.88,0.93
10.5573,,25.6,0.107,0.027,-0.013,,,0,turning,0,0.7,0.84,0.88,0.93
10.5982,,25.6,0.252,-0.048,0.268,,,0,turning,0,0.7,0.84,0.88,0.93
10.6367,,25.6,0.092,-0.006,0.032,,,0,turning,0,0.7,0.84,0.88,0.93
10.6771,,25.6,0.045,-0.053,0.102,,,0,turning,0,0.7,0.84,0.88,0.93
10.7202,,25.6,0.291,0.018,0.117,,,0,turning,0,0.7,0.84,0.88,0.93
10.7676,,25.6,0.021,0.487,0.134,,,0,turning,0,0.7,0.84,0.88,0.93
10.8139,,25.6,0.116,0.036,0.182,,,0,turning,0,0.7,0.84,0.88,0.93
10.8564,,29.3,0.173,0.116,-0.062,,,0,turning,0,1.01,1.11,0.91,0.95
10.8972,,29.3,0.089,-0.025,0.033,,,0,turning,0,1.01,1.11,0.91,0.95
10.9616,,29.3,0.106,-0.045,-0.016,,,0,turning,0,1.01,1.11,0.91,0.95
11.0069,,29.3,0.175,0.003,0.079,,,0,turning,0,1.01,1.11,0.91,0.95
11.0549,,29.3,0.049,0.025,0.031,,,0,turning,0,1.01,1.11,0.91,0.95
11.0988,,29.3,0.026,0.079,0.028,,,0,turning,0,1.01,1.11,0.91,0.95
11.1376,,29.3,0.230,0.084,-0.084,,,0,turning,0,1.01,1.11,0.91,0.95
11.1757,,29.3,0.106,0.001,-0.057,,,0,turning,0,1.01,1.11,0.91,0.95
11.2178,,29.3,0.365,-0.001,0.153,,,0,turning,0,1.01,1.11,0.91,0.95
11.2622,,29.3,0.409,0.037,0.160,,,0,turning,0,1.01,1.11,0.91,0.95
11.3033,,29.3,0.089,0.057,-0.131,,,0,turning,0,1.01,1.11,0.91,0.95
11.3444,,33.4,0.269,-0.049,-0.014,,,0,turning,0,0.93,1.21,1.14,1.34
11.3837,,33.4,0.111,-0.022,0.100,,,0,turning,0,0.93,1.21,1.14,1.34
11.4257,,33.4,0.090,0.206,0.045,,,0,turning,0,0.93,1.21,1.14,1.34
11.4655,,33.4,0.098,-0.006,0.139,,,0,turning,0,0.93,1.21,1.14,1.34
11.5081,,33.4,0.224,-0.061,0.482,,,0,turning,0,0.93,1.21,1.14,1.34
11.5540,,33.4,0.081,-0.177,0.115,,,0,turning,0,0.93,1.21,1.14,1.34
11.6030,,33.4,0.137,-0.022,0.152,,,0,turning,0,0.93,1.21,1.14,1.34
11.6448,,33.4,0.322,0.048,0.006,,,0,turning,0,0.93,1.21,1.14,1.34
11.6880,,33.4,0.157,0.290,-0.082,,,0,turning,0,0.93,1.21,1.14,1.34
11.7254,,33.4,0.129,-0.086,0.472,,,0,turning,0,0.93,1.21,1.14,1.34
11.7631,,33.4,0.086,-0.035,0.055,,,0,turning,0,0.93,1.21,1.14,1.34
11.8010,,33.4,0.081,0.025,0.009,,,0,turning,0,0.93,1.21,1.14,1.34
11.8404,,37.8,0.168,0.002,-0.068,,,0,turning,0,1.2,1.52,1.04,1.27
11.8890,,37.8,0.057,-0.073,0.123,,,0,turning,0,1.2,1.52,1.04,1.27
11.9310,,37.8,0.089,-0.011,0.061,,,0,turning,0,1.2,1.52,1.04,1.27
11.9861,,37.8,0.209,0.160,-0.026,,,0,turning,0,1.2,1.52,1.04,1.27
12.0384,,37.8,0.154,-0.030,0.078,,,0,turning,0,1.2,1.52,1.04,1.27
12.0942,,37.8,0.026,-0.020,0.067,,,0,turning,0,1.2,1.52,1.04,1.27
12.1335,,37.8,0.140,0.016,0.050,,,0,turning,0,1.2,1.52,1.04,1.27
12.1825,,37.8,0.201,-0.064,0.300,,,0,turning,0,1.2,1.52,1.04,1.27
12.2500,,37.8,0.127,-0.036,0.155,,,0,turning,0,1.2,1.52,1.04,1.27
12.2958,,37.8,0.118,0.008,0.073,,,0,turning,0,1.2,1.52,1.04,1.27
12.3384,,42.6,0.234,0.005,0.001,,,0,turning,0,1.17,1.62,1.31,1.72
12.3768,,42.6,0.028,-0.061,0.133,,,0,turning,0,1.17,1.62,1.31,1.72
12.4179,,42.6,0.037,-0.208,0.177,,,0,turning,0,1.17,1.62,1.31,1.72
12.4641,,42.6,0.215,0.052,-0.079,,,0,turning,0,1.17,1.62,1.31,1.72
12.5122,,42.6,0.103,0.088,0.104,,,0,turning,0,1.17,1.62,1.31,1.72
12.5534,,42.6,0.154,-0.103,0.028,,,0,turning,0,1.17,1.62,1.31,1.72
12.5962,,42.6,0.042,-0.060,-0.003,,,0,turning,0,1.17,1.62,1.31,1.72
12.6375,,42.6,0.097,0.428,0.044,,,0,turning,0,1.17,1.62,1.31,1.72
12.6785,,42.6,0.348,0.044,0.101,,,0,turning,0,1.17,1.62,1.31,1.72
12.7288,,42.6,0.129,-0.028,0.152,,,0,turning,0,1.17,1.62,1.31,1.72
12.7741,,42.6,0.158,-0.055,0.164,,,0,turning,0,1.17,1.62,1.31,1.72
12.8138,,42.6,0.170,0.074,-0.090,,,0,turning,0,1.17,1.62,1.31,1.72
12.8519,,47.7,0.110,0.075,-0.023,,,0,turning,0,1.2,1.63,1.34,1.82
12.8988,,47.7,0.187,0.045,0.146,,,0,turning,0,1.2,1.63,1.34,1.82
12.9477,,47.7,0.152,0.045,0.052,,,0,turning,0,1.2,1.63,1.34,1.82
12.9894,,47.7,0.411,0.022,0.126,,,0,turning,0,1.2,1.63,1.34,1.82
13.0218,,47.7,0.238,0.036,-0.033,,,0,turning,0,1.2,1.63,1.34,1.82
13.0782,,47.7,0.137,0.025,0.129,,,0,turning,0,1.2,1.63,1.34,1.82
13.1116,,47.7,0.227,0.049,-0.032,,,0,turning,0,1.2,1.63,1.34,1.82
13.1594,,47.7,0.122,-0.029,0.141,,,0,turning,0,1.2,1.63,1.34,1.82
13.1956,,47.7,0.104,0.002,0.027,,,0,turning,0,1.2,1.63,1.34,1.82
13.2458,,47.7,0.199,-0.091,0.233,,,0,turning,0,1.2,1.63,1.34,1.82
13.3064,,47.7,0.105,0.014,0.098,,,0,turning,0,1.2,1.63,1.34,1.82
13.3436,,53.1,0.080,-0.034,0.099,,,0,turning,0,1.41,1.91,1.29,1.7
13.3911,,53.1,0.080,0.030,0.194,,,0,turning,0,1.41,1.91,1.29,1.7
13.4329,,53.1,0.254,-0.126,0.431,,,0,turning,0,1.41,1.91,1.29,1.7
13.4847,,53.1,0.275,0.028,0.192,,,0,turning,0,1.41,1.91,1.29,1.7
13.5245,,53.1,0.119,-0.039,-0.027,,,0,turning,0,1.41,1.91,1.29,1.7
13.5592,,53.1,0.032,0.015,0.122,,,0,turning,0,1.41,1.91,1.29,1.7
13.6040,,53.1,0.129,0.245,0.054,,,0,turning,0,1.41,1.91,1.29,1.7
13.6377,,53.1,0.135,0.029,-0.005,,,0,turning,0,1.41,1.91,1.29,1.7
13.6780,,53.1,0.048,0.283,0.055,,,0,turning,0,1.41,1.91,1.29,1.7
13.7190,,53.1,0.214,0.055,-0.027,,,0,turning,0,1.41,1.91,1.29,1.7
13.7690,,53.1,0.073,-0.059,0.064,,,0,turning,0,1.41,1.91,1.29,1.7
13.8172,,53.1,0.024,0.034,0.102,,,0,turning,0,1.41,1.91,1.29,1.7
13.8586,,58.8,0.126,0.350,-0.065,,,0,turning,0,1.59,2.04,1.41,1.82
13.9002,,58.8,0.151,0.015,-0.067,,,0,turning,0,1.59,2.04,1.41,1.82
13.9460,,58.8,0.309,-0.046,0.135,,,0,turning,0,1.59,2.04,1.41,1.82
13.9861,,58.8,0.103,-0.039,-0.000,,,0,turning,0,1.59,2.04,1.41,1.82
14.0419,,58.8,0.077,0.039,-0.011,,,0,turning,0,1.59,2.04,1.41,1.82
14.0804,,58.8,0.045,-0.064,-0.038,,,0,turning,0,1.59,2.04,1.41,1.82
14.1247,,58.8,0.096,0.041,0.044,,,0,turning,0,1.59,2.04,1.41,1.82
14.1701,,58.8,0.067,-0.064,-0.004,,,0,turning,0,1.59,2.04,1.41,1.82
14.2111,,58.8,0.135,0.022,-0.060,,,0,turning,0,1.59,2.04,1.41,1.82
14.2419,,58.8,0.105,0.037,-0.100,,,0,turning,0,1.59,2.04,1.41,1.82
14.2877,,58.8,0.114,-0.039,0.009,,,0,turning,0,1.59,2.04,1.41,1.82
14.3248,,58.8,0.089,0.006,-0.027,,,0,turning,0,1.59,2.04,1.41,1.82
14.3659,,64.8,0.040,0.101,0.026,,,0,turning,0,1.86,2.27,1.61,1.97
14.4328,,64.8,0.172,-0.005,-0.043,,,0,turning,0,1.86,2.27,1.61,1.97
14.4716,,64.8,0.099,-0.063,0.019,,,0,turning,0,1.86,2.27,1.61,1.97
14.5132,,64.8,0.092,0.145,-0.111,,,0,turning,0,1.86,2.27,1.61,1.97
14.5614,,64.8,0.139,0.064,0.038,,,0,turning,0,1.86,2.27,1.61,1.97
14.6062,,64.8,0.099,0.182,0.064,,,0,turning,0,1.86,2.27,1.61,1.97
14.6452,,64.8,0.092,-0.041,0.045,,,0,turning,0,1.86,2.27,1.61,1.97
14.7009,,64.8,0.044,-0.006,0.052,,,0,turning,0,1.86,2.27,1.61,1.97
14.7384,,64.8,0.079,0.057,0.010,,,0,turning,0,1.86,2.27,1.61,1.97
14.7788,,64.8,0.176,0.056,-0.098,,,0,turning,0,1.86,2.27,1.61,1.97
14.8205,,64.8,0.148,0.102,-0.037,,,0,turning,0,1.86,2.27,1.61,1.97
