t,state,f_hz,x_mm,y_mm,z_mm,mag,az,armed,spin,lost,i_a,i_b,i_c,i_d
2.3579,,0.0,-1.353,2.547,143.445,,,0,,0,0.0,0.0,0.0,0.0
2.3890,,0.0,-1.381,2.586,143.558,,,0,,0,0.0,0.0,0.0,0.0
2.3943,,0.0,-1.381,2.586,143.558,,,0,,0,0.0,0.0,0.0,0.0
2.3996,,0.0,-1.381,2.586,143.558,,,0,,0,0.0,0.0,0.0,0.0
2.4045,,0.0,-1.284,2.575,143.607,,,0,,0,0.0,0.0,0.0,0.0
2.4091,,0.0,-1.284,2.575,143.607,,,0,,0,0.0,0.0,0.0,0.0
2.4148,,0.0,-1.284,2.575,143.607,,,0,,0,0.0,0.0,0.0,0.0
2.4194,,0.0,-1.284,2.575,143.607,,,0,,0,0.0,0.0,0.0,0.0
2.4292,,0.0,-1.284,2.575,143.607,,,0,,0,0.0,0.0,0.0,0.0
2.4345,,0.0,-1.093,2.515,143.525,,,0,,0,0.0,0.0,0.0,0.0
2.4400,,0.0,-1.093,2.515,143.525,,,0,,0,0.0,0.0,0.0,0.0
2.4446,,0.0,-1.093,2.515,143.525,,,0,,0,0.0,0.0,0.0,0.0
2.4497,,0.0,-1.093,2.515,143.525,,,0,,0,0.0,0.0,0.0,0.0
2.4549,,0.0,-1.093,2.515,143.525,,,0,,0,0.0,0.0,0.0,0.0
2.4624,,0.0,-1.093,2.515,143.525,,,0,,0,0.0,0.0,0.0,0.0
2.4646,,0.0,-1.093,2.515,143.525,,,0,,0,0.0,0.0,0.0,0.0
2.4701,,0.0,-1.093,2.515,143.525,,,0,,0,0.0,0.0,0.0,0.0
2.4746,,0.0,-1.093,2.515,143.525,,,0,,0,0.0,0.0,0.0,0.0
2.4806,,0.0,-1.093,2.515,143.525,,,0,,0,0.0,0.0,0.0,0.0
2.4868,,0.0,-1.355,2.537,143.367,,,0,,0,0.0,0.0,0.0,0.0
2.4938,,0.0,-1.355,2.537,143.367,,,0,,0,0.0,0.0,0.0,0.0
2.4943,,0.0,-1.355,2.537,143.367,,,0,,0,0.0,0.0,0.0,0.0
2.5013,,0.0,-1.355,2.537,143.367,,,0,,0,0.0,0.0,0.0,0.0
2.5069,,0.0,-1.355,2.537,143.367,,,0,,0,0.0,0.0,0.0,0.0
2.5114,,0.0,-1.355,2.537,143.367,,,0,,0,0.0,0.0,0.0,0.0
2.5195,,0.0,-1.355,2.537,143.367,,,0,,0,0.0,0.0,0.0,0.0
2.5253,,0.0,-1.355,2.537,143.367,,,0,,0,0.0,0.0,0.0,0.0
2.5332,,0.0,-1.355,2.537,143.367,,,0,,0,0.0,0.0,0.0,0.0
2.5350,,0.0,-1.355,2.537,143.367,,,0,,0,0.0,0.0,0.0,0.0
2.5400,,0.0,-1.355,2.537,143.367,,,0,,0,0.0,0.0,0.0,0.0
2.5453,,0.0,-1.355,2.537,143.367,,,0,,0,0.0,0.0,0.0,0.0
2.5526,,0.0,-0.991,2.557,143.342,,,0,,0,0.0,0.0,0.0,0.0
2.5556,,0.0,-0.991,2.557,143.342,,,0,,0,0.0,0.0,0.0,0.0
2.5609,,0.0,-0.991,2.557,143.342,,,0,,0,0.0,0.0,0.0,0.0
2.5648,,0.0,-0.991,2.557,143.342,,,0,,0,0.0,0.0,0.0,0.0
2.5701,,0.0,-0.991,2.557,143.342,,,0,,0,0.0,0.0,0.0,0.0
2.5750,,0.0,-1.355,2.567,143.524,,,0,,0,0.0,0.0,0.0,0.0
2.5811,,0.0,-1.355,2.567,143.524,,,0,,0,0.0,0.0,0.0,0.0
2.5848,,0.0,-1.355,2.567,143.524,,,0,,0,0.0,0.0,0.0,0.0
2.5907,,0.0,-1.355,2.567,143.524,,,0,,0,0.0,0.0,0.0,0.0
2.5948,,0.0,-1.355,2.567,143.524,,,0,,0,0.0,0.0,0.0,0.0
2.6001,,0.0,-1.403,2.576,143.399,,,0,,0,0.0,0.0,0.0,0.0
2.6052,,0.0,-1.403,2.576,143.399,,,0,,0,0.0,0.0,0.0,0.0
2.6101,,0.0,-1.403,2.576,143.399,,,0,,0,0.0,0.0,0.0,0.0
2.6160,,0.0,-1.351,2.540,143.531,,,0,,0,0.0,0.0,0.0,0.0
2.6199,,0.0,-1.351,2.540,143.531,,,0,,0,0.0,0.0,0.0,0.0
2.6249,,0.0,-1.351,2.540,143.531,,,0,,0,0.0,0.0,0.0,0.0
2.6297,,0.0,-1.351,2.540,143.531,,,0,,0,0.0,0.0,0.0,0.0
2.6350,,0.0,-1.130,2.562,143.419,,,0,,0,0.0,0.0,0.0,0.0
2.6402,,0.0,-1.130,2.562,143.419,,,0,,0,0.0,0.0,0.0,0.0
2.6448,,0.0,-1.130,2.562,143.419,,,0,,0,0.0,0.0,0.0,0.0
2.6500,,0.0,-1.130,2.562,143.419,,,0,,0,0.0,0.0,0.0,0.0
2.6554,,0.0,-1.403,2.612,143.358,,,0,,0,0.0,0.0,0.0,0.0
2.6599,,0.0,-1.403,2.612,143.358,,,0,,0,0.0,0.0,0.0,0.0
2.6653,,0.0,-1.397,2.606,143.573,,,0,,0,0.0,0.0,0.0,0.0
2.6707,,0.0,-1.397,2.606,143.573,,,0,,0,0.0,0.0,0.0,0.0
2.6748,,0.0,-1.397,2.606,143.573,,,0,,0,0.0,0.0,0.0,0.0
2.6801,,0.0,-0.090,-0.041,-0.030,,,0,,0,0.0,0.0,0.0,0.0
