t,state,f_hz,x_mm,y_mm,z_mm,mag,az,armed,spin,lost,i_a,i_b,i_c,i_d
1.5735,,0.0,4.551,-2.211,137.030,,,0,,0,0.0,0.0,0.0,0.0
1.6289,,0.0,4.595,-2.073,136.985,,,0,,0,0.0,0.0,0.0,0.0
1.7184,,0.0,4.655,-2.139,137.076,,,0,,0,0.0,0.0,0.0,0.0
1.7824,,0.0,4.356,-2.232,137.080,,,0,,0,0.0,0.0,0.0,0.0
1.8433,,0.0,4.454,-2.167,137.049,,,0,,0,0.0,0.0,0.0,0.0
1.8915,,0.0,4.534,-2.193,137.086,,,0,,0,0.0,0.0,0.0,0.0
1.9533,,0.0,4.467,-2.193,137.085,,,0,,0,0.0,0.0,0.0,0.0
2.0048,,0.0,4.560,-2.162,137.090,,,0,,0,0.0,0.0,0.0,0.0
2.0544,,0.0,4.464,-2.333,137.063,,,0,,0,0.0,0.0,0.0,0.0
2.0981,,0.0,4.536,-2.060,137.040,,,0,,0,0.0,0.0,0.0,0.0
2.1533,,0.0,4.637,-2.163,137.081,,,0,,0,0.0,0.0,0.0,0.0
2.2019,,0.0,4.429,-2.140,137.023,,,0,,0,0.0,0.0,0.0,0.0
2.2552,,0.0,0.026,0.085,-0.017,,,0,,0,0.0,0.0,0.0,0.0
2.2995,,0.0,-0.044,-0.088,0.006,,,0,,0,0.0,0.0,0.0,0.0
2.3451,,0.0,-0.094,-0.017,-0.018,,,0,,0,0.0,0.0,0.0,0.0
2.4021,1,2.0,0.039,-0.004,0.032,,,0,,0,0.0,0.0,0.0,0.0
2.4511,1,2.0,0.088,-0.057,0.133,,,0,,0,0.0,0.0,0.0,0.0
2.4916,1,2.0,-0.005,0.028,-0.101,,,0,,0,0.0,0.0,0.0,0.0
2.5404,1,2.0,0.084,0.010,0.012,,,0,,0,0.0,0.0,0.0,0.0
2.5784,1,2.0,0.101,-0.024,-0.133,,,0,,0,0.0,0.0,0.0,0.0
2.6198,1,2.0,-0.009,-0.021,-0.022,,,0,stopped,0,0.0,0.0,0.0,0.0
2.6637,1,2.0,-0.083,0.170,0.091,,,0,stopped,0,0.0,0.0,0.0,0.0
2.7085,1,2.0,-0.005,0.173,0.051,,,0,stopped,0,0.0,0.0,0.0,0.0
2.7553,1,2.0,0.087,-0.008,0.083,,,0,turning,0,0.0,0.0,0.0,0.0
2.8049,1,2.0,-0.050,-0.029,0.010,,,0,turning,0,0.0,0.0,0.0,0.0
2.8733,1,2.1,0.034,0.107,0.026,,,0,turning,0,0.07,0.08,0.01,0.01
2.9272,1,2.1,0.149,-0.160,0.062,,,0,turning,0,0.07,0.08,0.01,0.01
2.9737,1,2.1,0.081,-0.027,0.069,,,0,turning,0,0.07,0.08,0.01,0.01
3.0198,1,2.1,0.035,0.006,-0.044,,,0,turning,0,0.07,0.08,0.01,0.01
3.0713,1,2.1,0.129,-0.112,0.169,,,0,turning,0,0.07,0.08,0.01,0.01
3.1193,1,2.1,-0.007,-0.158,0.101,,,0,turning,0,0.07,0.08,0.01,0.01
3.1760,1,2.1,0.072,-0.151,0.050,,,0,turning,0,0.07,0.08,0.01,0.01
3.2347,1,2.1,0.017,-0.117,0.107,,,0,turning,0,0.07,0.08,0.01,0.01
3.2852,1,2.1,-0.026,-0.165,0.034,,,0,turning,0,0.07,0.08,0.01,0.01
3.3392,1,2.5,0.081,-0.080,0.090,,,0,turning,0,0.03,0.04,0.24,0.24
3.3825,1,2.5,0.039,-0.101,0.065,,,0,turning,0,0.03,0.04,0.24,0.24
3.4374,1,2.5,0.098,-0.018,0.017,,,0,turning,0,0.03,0.04,0.24,0.24
3.4737,1,2.5,0.046,-0.035,-0.044,,,0,turning,0,0.03,0.04,0.24,0.24
3.5168,1,2.5,0.082,0.010,0.050,,,0,turning,0,0.03,0.04,0.24,0.24
3.5645,1,2.5,0.104,-0.112,0.117,,,0,turning,0,0.03,0.04,0.24,0.24
3.6005,1,2.5,0.159,-0.145,-0.176,,,0,turning,0,0.03,0.04,0.24,0.24
3.6548,1,2.5,0.102,-0.072,-0.060,,,0,turning,0,0.03,0.04,0.24,0.24
3.6972,1,2.5,0.093,-0.097,0.005,,,0,turning,0,0.03,0.04,0.24,0.24
3.7390,1,2.5,0.178,0.026,-0.167,,,0,turning,0,0.03,0.04,0.24,0.24
3.7979,1,2.5,0.079,0.010,0.050,,,0,turning,0,0.03,0.04,0.24,0.24
3.8373,1,3.4,0.123,0.040,-0.125,,,0,turning,0,0.08,0.08,0.02,0.02
3.8864,1,3.4,-0.005,-0.072,-0.030,,,0,turning,0,0.08,0.08,0.02,0.02
3.9478,1,3.4,-0.041,-0.103,0.046,,,0,turning,0,0.08,0.08,0.02,0.02
4.0037,1,3.4,0.151,-0.063,0.006,,,0,turning,0,0.08,0.08,0.02,0.02
4.0500,1,3.4,0.016,-0.028,0.004,,,0,turning,0,0.08,0.08,0.02,0.02
4.1016,1,3.4,-0.043,-0.042,0.029,,,0,turning,0,0.08,0.08,0.02,0.02
4.1711,1,3.4,0.102,-0.070,-0.008,,,0,turning,0,0.08,0.08,0.02,0.02
4.2152,1,3.4,0.031,-0.172,0.032,,,0,turning,0,0.08,0.08,0.02,0.02
4.2534,1,3.4,0.117,-0.148,-0.051,,,0,turning,0,0.08,0.08,0.02,0.02
4.3069,1,3.4,0.058,-0.040,-0.024,,,0,turning,0,0.08,0.08,0.02,0.02
4.3548,1,4.8,0.064,0.045,0.115,,,0,turning,0,0.1,0.1,0.29,0.33
4.4070,1,4.8,0.107,-0.168,0.082,,,0,turning,0,0.1,0.1,0.29,0.33
4.4437,1,4.8,0.187,0.016,-0.203,,,0,turning,0,0.1,0.1,0.29,0.33
4.5010,1,4.8,0.077,-0.069,0.058,,,0,turning,0,0.1,0.1,0.29,0.33
4.5477,1,4.8,0.095,-0.030,0.048,,,0,turning,0,0.1,0.1,0.29,0.33
4.6216,1,4.8,0.002,-0.132,0.041,,,0,turning,0,0.1,0.1,0.29,0.33
4.6593,1,4.8,0.146,-0.137,0.083,,,0,turning,0,0.1,0.1,0.29,0.33
4.7122,1,4.8,0.075,0.042,0.041,,,0,turning,0,0.1,0.1,0.29,0.33
4.7574,1,4.8,-0.020,-0.162,0.035,,,0,turning,0,0.1,0.1,0.29,0.33
4.8154,1,4.8,0.122,-0.100,0.026,,,0,turning,0,0.1,0.1,0.29,0.33
4.8616,1,6.2,0.012,-0.026,0.027,,,0,turning,0,0.35,0.33,0.15,0.16
4.9154,1,6.2,0.091,-0.079,0.007,,,0,turning,0,0.35,0.33,0.15,0.16
4.9729,1,6.2,0.011,-0.075,0.005,,,0,turning,0,0.35,0.33,0.15,0.16
5.0154,1,6.2,0.042,-0.050,0.017,,,0,turning,0,0.35,0.33,0.15,0.16
5.0602,1,6.2,-0.123,0.099,0.043,,,0,turning,0,0.35,0.33,0.15,0.16
5.1086,1,6.2,0.109,-0.136,0.009,,,0,turning,0,0.35,0.33,0.15,0.16
