t,state,f_hz,x_mm,y_mm,z_mm,mag,az,armed,spin,lost,i_a,i_b,i_c,i_d
1.4724,,0.0,,,,,,0,,1,0.0,0.0,0.0,0.0
1.4988,,0.0,,,,,,0,,2,0.0,0.0,0.0,0.0
1.5309,,0.0,,,,,,0,,3,0.0,0.0,0.0,0.0
1.5574,,0.0,,,,,,0,,4,0.0,0.0,0.0,0.0
1.5852,,0.0,,,,,,0,,5,0.0,0.0,0.0,0.0
1.6111,,0.0,,,,,,0,,6,0.0,0.0,0.0,0.0
1.6399,,0.0,,,,,,0,,7,0.0,0.0,0.0,0.0
1.6681,,0.0,,,,,,0,,8,0.0,0.0,0.0,0.0
1.7013,,0.0,,,,,,0,,9,0.0,0.0,0.0,0.0
1.7271,,0.0,,,,,,0,,10,0.0,0.0,0.0,0.0
1.7537,,0.0,,,,,,0,,11,0.0,0.0,0.0,0.0
1.7834,,0.0,,,,,,0,,12,0.0,0.0,0.0,0.0
1.8086,,0.0,,,,,,0,,13,0.0,0.0,0.0,0.0
1.8351,,0.0,,,,,,0,,14,0.0,0.0,0.0,0.0
1.8619,,0.0,,,,,,0,,15,0.0,0.0,0.0,0.0
1.8889,,0.0,,,,,,0,,16,0.0,0.0,0.0,0.0
1.9162,,0.0,,,,,,0,,17,0.0,0.0,0.0,0.0
1.9431,,0.0,,,,,,0,,18,0.0,0.0,0.0,0.0
1.9704,,0.0,,,,,,0,,19,0.0,0.0,0.0,0.0
2.0000,,0.0,,,,,,0,,20,0.0,0.0,0.0,0.0
2.0274,,0.0,,,,,,0,,21,0.0,0.0,0.0,0.0
2.0531,,0.0,,,,,,0,,22,0.0,0.0,0.0,0.0
2.0781,,0.0,,,,,,0,,23,0.0,0.0,0.0,0.0
2.1055,,0.0,,,,,,0,,24,0.0,0.0,0.0,0.0
2.1335,,0.0,,,,,,0,,25,0.0,0.0,0.0,0.0
2.1608,,0.0,,,,,,0,,26,0.0,0.0,0.0,0.0
2.1861,,0.0,,,,,,0,,27,0.0,0.0,0.0,0.0
2.2131,,0.0,,,,,,0,,28,0.0,0.0,0.0,0.0
2.2393,,0.0,,,,,,0,,29,0.0,0.0,0.0,0.0
2.2651,,0.0,,,,,,0,,30,0.0,0.0,0.0,0.0
2.2914,,0.0,,,,,,0,,31,0.0,0.0,0.0,0.0
2.3165,,0.0,,,,,,0,,32,0.0,0.0,0.0,0.0
2.3439,,0.0,,,,,,0,,33,0.0,0.0,0.0,0.0
2.3689,,0.0,,,,,,0,,34,0.0,0.0,0.0,0.0
2.3938,,0.0,,,,,,0,,35,0.0,0.0,0.0,0.0
2.4211,,0.0,,,,,,0,,36,0.0,0.0,0.0,0.0
2.4480,,0.0,,,,,,0,,37,0.0,0.0,0.0,0.0
2.4761,,0.0,,,,,,0,,38,0.0,0.0,0.0,0.0
2.5024,,0.0,,,,,,0,,39,0.0,0.0,0.0,0.0
2.5283,,0.0,,,,,,0,,40,0.0,0.0,0.0,0.0
2.5535,,0.0,,,,,,0,,41,0.0,0.0,0.0,0.0
2.5847,,0.0,,,,,,0,,42,0.0,0.0,0.0,0.0
2.6111,,0.0,,,,,,0,,43,0.0,0.0,0.0,0.0
2.6397,,0.0,,,,,,0,,44,0.0,0.0,0.0,0.0
2.6681,,0.0,,,,,,0,,45,0.0,0.0,0.0,0.0
2.6947,,0.0,,,,,,0,,46,0.0,0.0,0.0,0.0
2.7259,,0.0,,,,,,0,,47,0.0,0.0,0.0,0.0
2.7719,,0.0,,,,,,0,,48,0.0,0.0,0.0,0.0
2.8078,,0.0,,,,,,0,,49,0.0,0.0,0.0,0.0
2.8519,,0.0,,,,,,0,,50,0.0,0.0,0.0,0.0
2.8844,,0.0,,,,,,0,,51,0.0,0.0,0.0,0.0
2.9292,,0.0,,,,,,0,,52,0.0,0.0,0.0,0.0
2.9608,,0.0,,,,,,0,,53,0.0,0.0,0.0,0.0
2.9867,,0.0,,,,,,0,,54,0.0,0.0,0.0,0.0
3.0218,,0.0,,,,,,0,,55,0.0,0.0,0.0,0.0
3.0534,,0.0,,,,,,0,,56,0.0,0.0,0.0,0.0
3.0824,,0.0,,,,,,0,,57,0.0,0.0,0.0,0.0
3.1137,,0.0,,,,,,0,,58,0.0,0.0,0.0,0.0
3.1463,,0.0,,,,,,0,,59,0.0,0.0,0.0,0.0
3.1802,,0.0,,,,,,0,,60,0.0,0.0,0.0,0.0
3.2085,,0.0,,,,,,0,,61,0.0,0.0,0.0,0.0
3.2368,,0.0,,,,,,0,,62,0.0,0.0,0.0,0.0
3.2702,,0.0,,,,,,0,,63,0.0,0.0,0.0,0.0
3.2962,,0.0,,,,,,0,,64,0.0,0.0,0.0,0.0
3.3266,,0.0,,,,,,0,,65,0.0,0.0,0.0,0.0
3.3536,,0.0,,,,,,0,,66,0.0,0.0,0.0,0.0
3.3852,,0.0,,,,,,0,,67,0.0,0.0,0.0,0.0
3.4170,,0.0,,,,,,0,,68,0.0,0.0,0.0,0.0
3.4452,,0.0,,,,,,0,,69,0.0,0.0,0.0,0.0
3.4716,,0.0,,,,,,0,,70,0.0,0.0,0.0,0.0
3.4988,,0.0,,,,,,0,,71,0.0,0.0,0.0,0.0
3.5274,,0.0,,,,,,0,,72,0.0,0.0,0.0,0.0
3.5556,,0.0,,,,,,0,,73,0.0,0.0,0.0,0.0
3.5821,,0.0,,,,,,0,,74,0.0,0.0,0.0,0.0
3.6086,,0.0,,,,,,0,,75,0.0,0.0,0.0,0.0
3.6338,,0.0,,,,,,0,,76,0.0,0.0,0.0,0.0
3.6635,,0.0,,,,,,0,,77,0.0,0.0,0.0,0.0
3.6921,,0.0,,,,,,0,,78,0.0,0.0,0.0,0.0
3.7201,,0.0,,,,,,0,,79,0.0,0.0,0.0,0.0
3.7468,,0.0,,,,,,0,,80,0.0,0.0,0.0,0.0
3.7742,,0.0,,,,,,0,,81,0.0,0.0,0.0,0.0
3.7997,,0.0,,,,,,0,,82,0.0,0.0,0.0,0.0
3.8277,,0.0,,,,,,0,,83,0.0,0.0,0.0,0.0
3.8523,,0.0,,,,,,0,,84,0.0,0.0,0.0,0.0
3.8801,,0.0,,,,,,0,,85,0.0,0.0,0.0,0.0
3.9055,,0.0,,,,,,0,,86,0.0,0.0,0.0,0.0
3.9310,,0.0,,,,,,0,,87,0.0,0.0,0.0,0.0
3.9559,,0.0,,,,,,0,,88,0.0,0.0,0.0,0.0
3.9812,,0.0,,,,,,0,,89,0.0,0.0,0.0,0.0
4.0075,,0.0,,,,,,0,,90,0.0,0.0,0.0,0.0
4.0373,,0.0,,,,,,0,,91,0.0,0.0,0.0,0.0
4.0640,,0.0,,,,,,0,,92,0.0,0.0,0.0,0.0
4.0898,,0.0,,,,,,0,,93,0.0,0.0,0.0,0.0
4.1165,,0.0,,,,,,0,,94,0.0,0.0,0.0,0.0
4.1457,,0.0,,,,,,0,,95,0.0,0.0,0.0,0.0
4.1722,,0.0,,,,,,0,,96,0.0,0.0,0.0,0.0
4.1984,,0.0,,,,,,0,,97,0.0,0.0,0.0,0.0
4.2247,,0.0,,,,,,0,,98,0.0,0.0,0.0,0.0
4.2562,,0.0,,,,,,0,,99,0.0,0.0,0.0,0.0
4.2822,,0.0,,,,,,0,,100,0.0,0.0,0.0,0.0
4.3090,,0.0,,,,,,0,,101,0.0,0.0,0.0,0.0
4.3359,,0.0,,,,,,0,,102,0.0,0.0,0.0,0.0
4.3712,,0.0,,,,,,0,,103,0.0,0.0,0.0,0.0
4.4029,,0.0,,,,,,0,,104,0.0,0.0,0.0,0.0
4.4293,,0.0,,,,,,0,,105,0.0,0.0,0.0,0.0
4.4537,,0.0,,,,,,0,,106,0.0,0.0,0.0,0.0
4.4836,,0.0,,,,,,0,,107,0.0,0.0,0.0,0.0
4.5104,,0.0,,,,,,0,,108,0.0,0.0,0.0,0.0
4.5363,,0.0,,,,,,0,,109,0.0,0.0,0.0,0.0
4.5622,,0.0,,,,,,0,,110,0.0,0.0,0.0,0.0
4.5998,,0.0,,,,,,0,,111,0.0,0.0,0.0,0.0
4.6285,,0.0,,,,,,0,,112,0.0,0.0,0.0,0.0
4.6527,,0.0,,,,,,0,,113,0.0,0.0,0.0,0.0
4.6783,,0.0,,,,,,0,,114,0.0,0.0,0.0,0.0
4.7085,,0.0,,,,,,0,,115,0.0,0.0,0.0,0.0
4.7370,,0.0,,,,,,0,,116,0.0,0.0,0.0,0.0
4.7653,,0.0,,,,,,0,,117,0.0,0.0,0.0,0.0
4.7917,,0.0,,,,,,0,,118,0.0,0.0,0.0,0.0
4.8195,,0.0,,,,,,0,,119,0.0,0.0,0.0,0.0
4.8484,,0.0,,,,,,0,,120,0.0,0.0,0.0,0.0
4.8739,,0.0,,,,,,0,,121,0.0,0.0,0.0,0.0
4.8995,,0.0,,,,,,0,,122,0.0,0.0,0.0,0.0
4.9273,,0.0,,,,,,0,,123,0.0,0.0,0.0,0.0
4.9542,,0.0,,,,,,0,,124,0.0,0.0,0.0,0.0
4.9941,,0.0,,,,,,0,,125,0.0,0.0,0.0,0.0
5.0207,,0.0,,,,,,0,,126,0.0,0.0,0.0,0.0
5.0739,,0.0,,,,,,0,,127,0.0,0.0,0.0,0.0
5.1055,,0.0,,,,,,0,,128,0.0,0.0,0.0,0.0
5.1344,,0.0,,,,,,0,,129,0.0,0.0,0.0,0.0
5.1616,,0.0,,,,,,0,,130,0.0,0.0,0.0,0.0
5.1906,,0.0,,,,,,0,,131,0.0,0.0,0.0,0.0
