t,state,f_hz,x_mm,y_mm,z_mm,mag,az,armed,spin,lost,i_a,i_b,i_c,i_d
2.2137,,0.0,-0.874,1.851,146.574,,,0,,0,0.0,0.0,0.0,0.0
2.2406,,0.0,-0.974,1.885,146.795,,,0,,0,0.0,0.0,0.0,0.0
2.2460,,0.0,-0.974,1.885,146.795,,,0,,0,0.0,0.0,0.0,0.0
2.2509,,0.0,-0.974,1.885,146.795,,,0,,0,0.0,0.0,0.0,0.0
2.2564,,0.0,-0.974,1.885,146.795,,,0,,0,0.0,0.0,0.0,0.0
2.2611,,0.0,-0.816,1.851,146.893,,,0,,0,0.0,0.0,0.0,0.0
2.2679,,0.0,-0.816,1.851,146.893,,,0,,0,0.0,0.0,0.0,0.0
2.2714,,0.0,-0.816,1.851,146.893,,,0,,0,0.0,0.0,0.0,0.0
2.2760,,0.0,-0.816,1.851,146.893,,,0,,0,0.0,0.0,0.0,0.0
2.2852,,0.0,-0.816,1.851,146.893,,,0,,0,0.0,0.0,0.0,0.0
2.2858,,0.0,-0.816,1.851,146.893,,,0,,0,0.0,0.0,0.0,0.0
2.2911,,0.0,-0.816,1.851,146.893,,,0,,0,0.0,0.0,0.0,0.0
2.2961,,0.0,-0.816,1.851,146.893,,,0,,0,0.0,0.0,0.0,0.0
2.3015,,0.0,-0.862,1.831,146.523,,,0,,0,0.0,0.0,0.0,0.0
2.3068,,0.0,-0.862,1.831,146.523,,,0,,0,0.0,0.0,0.0,0.0
2.3171,,0.0,-0.862,1.831,146.523,,,0,,0,0.0,0.0,0.0,0.0
2.3225,,0.0,-0.862,1.831,146.523,,,0,,0,0.0,0.0,0.0,0.0
2.3362,,0.0,-0.862,1.831,146.523,,,0,,0,0.0,0.0,0.0,0.0
2.3429,,0.0,-0.862,1.831,146.523,,,0,,0,0.0,0.0,0.0,0.0
2.3489,,0.0,-0.862,1.831,146.523,,,0,,0,0.0,0.0,0.0,0.0
2.3519,,0.0,-0.862,1.831,146.523,,,0,,0,0.0,0.0,0.0,0.0
2.3570,,0.0,-0.862,1.831,146.523,,,0,,0,0.0,0.0,0.0,0.0
2.3624,,0.0,-0.871,1.864,146.863,,,0,,0,0.0,0.0,0.0,0.0
2.3714,,0.0,-0.871,1.864,146.863,,,0,,0,0.0,0.0,0.0,0.0
2.3768,,0.0,-0.871,1.864,146.863,,,0,,0,0.0,0.0,0.0,0.0
2.3848,,0.0,-0.871,1.864,146.863,,,0,,0,0.0,0.0,0.0,0.0
2.3869,,0.0,-0.871,1.864,146.863,,,0,,0,0.0,0.0,0.0,0.0
2.3922,,0.0,-0.871,1.864,146.863,,,0,,0,0.0,0.0,0.0,0.0
2.3972,,0.0,-0.871,1.864,146.863,,,0,,0,0.0,0.0,0.0,0.0
2.4044,,0.0,-0.871,1.864,146.863,,,0,,0,0.0,0.0,0.0,0.0
2.4065,,0.0,-0.871,1.864,146.863,,,0,,0,0.0,0.0,0.0,0.0
2.4118,,0.0,-0.859,1.917,146.800,,,0,,0,0.0,0.0,0.0,0.0
2.4179,,0.0,-0.859,1.917,146.800,,,0,,0,0.0,0.0,0.0,0.0
2.4219,,0.0,-0.859,1.917,146.800,,,0,,0,0.0,0.0,0.0,0.0
2.4269,,0.0,-0.859,1.917,146.800,,,0,,0,0.0,0.0,0.0,0.0
2.4318,,0.0,-1.017,2.015,146.755,,,0,,0,0.0,0.0,0.0,0.0
2.4374,,0.0,-1.017,2.015,146.755,,,0,,0,0.0,0.0,0.0,0.0
2.4418,,0.0,-1.017,2.015,146.755,,,0,,0,0.0,0.0,0.0,0.0
2.4467,,0.0,-1.017,2.015,146.755,,,0,,0,0.0,0.0,0.0,0.0
2.4519,,0.0,-0.886,1.907,146.679,,,0,,0,0.0,0.0,0.0,0.0
2.4575,,0.0,-0.886,1.907,146.679,,,0,,0,0.0,0.0,0.0,0.0
2.4615,,0.0,-0.886,1.907,146.679,,,0,,0,0.0,0.0,0.0,0.0
2.4670,,0.0,-0.886,1.907,146.679,,,0,,0,0.0,0.0,0.0,0.0
2.4722,,0.0,-0.813,1.941,146.615,,,0,,0,0.0,0.0,0.0,0.0
2.4769,,0.0,-0.813,1.941,146.615,,,0,,0,0.0,0.0,0.0,0.0
2.4818,,0.0,-0.813,1.941,146.615,,,0,,0,0.0,0.0,0.0,0.0
2.4869,,0.0,-0.853,1.862,146.782,,,0,,0,0.0,0.0,0.0,0.0
2.4918,,0.0,-0.853,1.862,146.782,,,0,,0,0.0,0.0,0.0,0.0
2.4969,,0.0,-0.853,1.862,146.782,,,0,,0,0.0,0.0,0.0,0.0
2.5018,,0.0,-0.853,1.862,146.782,,,0,,0,0.0,0.0,0.0,0.0
2.5066,,0.0,-0.965,1.849,146.860,,,0,,0,0.0,0.0,0.0,0.0
2.5125,,0.0,-0.965,1.849,146.860,,,0,,0,0.0,0.0,0.0,0.0
2.5168,,0.0,-0.965,1.849,146.860,,,0,,0,0.0,0.0,0.0,0.0
2.5217,,0.0,-0.965,1.849,146.860,,,0,,0,0.0,0.0,0.0,0.0
2.5269,,0.0,-0.901,1.830,146.830,,,0,,0,0.0,0.0,0.0,0.0
2.5330,,0.0,-0.901,1.830,146.830,,,0,,0,0.0,0.0,0.0,0.0
2.5370,,0.0,-0.901,1.830,146.830,,,0,,0,0.0,0.0,0.0,0.0
