t,state,f_hz,x_mm,y_mm,z_mm,mag,az,armed,spin,lost,i_a,i_b,i_c,i_d
3.8966,1,3.3,0.030,0.016,-0.059,,,0,turning,0,0.14,0.15,0.03,0.03
3.9578,1,3.3,0.024,-0.026,0.023,,,0,turning,0,0.14,0.15,0.03,0.03
4.0223,1,3.3,0.065,0.016,-0.042,,,0,turning,0,0.14,0.15,0.03,0.03
4.0679,1,3.3,0.006,0.031,-0.001,,,0,turning,0,0.14,0.15,0.03,0.03
4.1364,1,3.3,0.002,-0.013,0.001,,,0,turning,0,0.14,0.15,0.03,0.03
4.1851,1,3.3,0.094,-0.049,-0.228,,,0,turning,0,0.14,0.15,0.03,0.03
4.2335,1,3.3,0.275,-0.114,0.131,,,0,turning,0,0.14,0.15,0.03,0.03
4.2864,1,3.3,0.167,0.004,-0.164,,,0,turning,0,0.14,0.15,0.03,0.03
4.3436,1,4.7,0.136,0.015,-0.027,,,0,turning,0,0.21,0.21,0.07,0.06
4.3949,1,4.7,0.133,0.065,0.216,,,0,turning,0,0.21,0.21,0.07,0.06
4.4460,1,4.7,0.012,-0.099,0.001,,,0,turning,0,0.21,0.21,0.07,0.06
4.4816,1,4.7,0.128,-0.016,-0.127,,,0,turning,0,0.21,0.21,0.07,0.06
4.5340,1,4.7,0.012,0.024,-0.034,,,0,turning,0,0.21,0.21,0.07,0.06
4.5987,1,4.7,-0.006,-0.018,0.084,,,0,turning,0,0.21,0.21,0.07,0.06
4.6448,1,4.7,0.157,-0.083,-0.061,,,0,turning,0,0.21,0.21,0.07,0.06
4.7006,1,4.7,0.179,0.204,0.033,,,0,turning,0,0.21,0.21,0.07,0.06
4.7501,1,4.7,0.242,0.096,0.012,,,0,turning,0,0.21,0.21,0.07,0.06
4.7948,1,4.7,0.070,-0.005,-0.084,,,0,turning,0,0.21,0.21,0.07,0.06
4.8429,1,6.2,0.122,-0.020,-0.118,,,0,turning,0,0.12,0.12,0.29,0.29
4.8825,1,6.2,0.096,0.058,-0.126,,,0,turning,0,0.12,0.12,0.29,0.29
4.9436,1,6.2,-0.020,0.012,-0.082,,,0,turning,0,0.12,0.12,0.29,0.29
4.9905,1,6.2,0.088,-0.027,-0.011,,,0,turning,0,0.12,0.12,0.29,0.29
5.0356,1,6.2,0.025,0.080,-0.009,,,0,turning,0,0.12,0.12,0.29,0.29
5.0940,1,6.2,0.067,0.174,0.012,,,0,turning,0,0.12,0.12,0.29,0.29
5.1426,1,6.2,0.403,-0.037,-0.009,,,0,turning,0,0.12,0.12,0.29,0.29
5.1856,1,6.2,0.045,0.052,0.023,,,0,turning,0,0.12,0.12,0.29,0.29
5.2436,1,6.2,0.062,0.277,0.070,,,0,turning,0,0.12,0.12,0.29,0.29
5.2859,1,6.2,0.142,-0.053,-0.159,,,0,turning,0,0.12,0.12,0.29,0.29
5.3345,1,7.2,0.388,0.153,-0.029,,,0,turning,0,0.22,0.24,0.11,0.12
5.3691,1,7.2,0.144,-0.038,-0.196,,,0,turning,0,0.22,0.24,0.11,0.12
5.4322,1,7.2,0.282,-0.048,-0.097,,,0,turning,0,0.22,0.24,0.11,0.12
5.4673,1,7.2,0.061,0.051,-0.147,,,0,turning,0,0.22,0.24,0.11,0.12
5.5180,1,7.2,0.141,-0.037,0.163,,,0,turning,0,0.22,0.24,0.11,0.12
5.5631,1,7.2,0.301,-0.078,0.010,,,0,turning,0,0.22,0.24,0.11,0.12
5.6180,1,7.2,0.070,-0.016,-0.024,,,0,turning,0,0.22,0.24,0.11,0.12
5.6784,1,7.2,0.052,-0.089,0.032,,,0,turning,0,0.22,0.24,0.11,0.12
5.7821,1,7.2,0.119,-0.007,0.096,,,0,turning,0,0.22,0.24,0.11,0.12
5.8269,1,7.2,0.144,0.043,-0.121,,,0,turning,0,0.22,0.24,0.11,0.12
5.8742,1,7.8,0.068,0.278,-0.119,,,0,turning,0,0.35,0.44,0.21,0.24
5.9481,1,7.8,0.046,-0.172,0.055,,,0,turning,0,0.35,0.44,0.21,0.24
5.9945,1,7.8,0.108,0.315,-0.172,,,0,turning,0,0.35,0.44,0.21,0.24
6.0415,1,7.8,0.064,-0.047,0.052,,,0,turning,0,0.35,0.44,0.21,0.24
6.0839,1,7.8,0.192,0.027,0.041,,,0,turning,0,0.35,0.44,0.21,0.24
6.1239,1,7.8,0.000,0.197,0.053,,,0,turning,0,0.35,0.44,0.21,0.24
6.1675,1,7.8,0.223,-0.055,-0.093,,,0,turning,0,0.35,0.44,0.21,0.24
6.2172,1,7.8,0.105,0.012,-0.030,,,0,turning,0,0.35,0.44,0.21,0.24
6.2666,1,7.8,0.058,0.080,-0.086,,,0,turning,0,0.35,0.44,0.21,0.24
6.3126,1,7.8,0.041,-0.179,-0.050,,,0,turning,0,0.35,0.44,0.21,0.24
6.3625,1,8.0,0.151,0.084,-0.244,,,0,turning,0,0.13,0.15,0.25,0.24
6.4049,1,8.0,0.094,-0.043,0.059,,,0,turning,0,0.13,0.15,0.25,0.24
6.4637,1,8.0,0.257,-0.154,0.044,,,0,turning,0,0.13,0.15,0.25,0.24
6.5162,1,8.0,0.100,-0.127,0.008,,,0,turning,0,0.13,0.15,0.25,0.24
6.5696,1,8.0,0.179,-0.022,0.114,,,0,turning,0,0.13,0.15,0.25,0.24
6.6069,1,8.0,0.155,0.133,-0.232,,,0,turning,0,0.13,0.15,0.25,0.24
6.6539,1,8.0,0.120,0.093,0.060,,,0,turning,0,0.13,0.15,0.25,0.24
6.7087,1,8.0,0.128,-0.050,-0.100,,,0,turning,0,0.13,0.15,0.25,0.24
6.7703,1,8.0,0.084,0.067,-0.002,,,0,turning,0,0.13,0.15,0.25,0.24
6.8384,1,8.5,0.115,-0.059,-0.067,,,0,turning,0,0.39,0.41,0.23,0.22
6.8916,1,8.5,-0.009,0.083,-0.032,,,0,turning,0,0.39,0.41,0.23,0.22
6.9732,1,8.5,-0.010,0.336,0.077,,,0,turning,0,0.39,0.41,0.23,0.22
7.0378,1,8.5,-0.005,-0.086,0.028,,,0,turning,0,0.39,0.41,0.23,0.22
7.1145,1,8.5,0.102,-0.018,0.046,,,0,turning,0,0.39,0.41,0.23,0.22
7.1590,1,8.5,0.121,-0.010,-0.101,,,0,turning,0,0.39,0.41,0.23,0.22
7.2035,1,8.5,0.070,0.051,-0.089,,,0,turning,0,0.39,0.41,0.23,0.22
7.2540,1,8.5,0.141,0.213,-0.119,,,0,turning,0,0.39,0.41,0.23,0.22
7.2929,1,8.5,0.047,0.071,0.037,,,0,turning,0,0.39,0.41,0.23,0.22
7.3314,1,11.0,0.110,-0.022,-0.142,,,0,turning,0,0.28,0.3,0.46,0.45
7.3747,1,11.0,0.202,-0.045,0.020,,,0,turning,0,0.28,0.3,0.46,0.45
7.4311,1,11.0,0.051,0.057,-0.076,,,0,turning,0,0.28,0.3,0.46,0.45
7.4794,1,11.0,0.020,0.109,-0.023,,,0,turning,0,0.28,0.3,0.46,0.45
7.5300,1,11.0,0.115,-0.017,-0.058,,,0,turning,0,0.28,0.3,0.46,0.45
7.5731,1,11.0,0.142,0.014,0.032,,,0,turning,0,0.28,0.3,0.46,0.45
7.6308,1,11.0,0.173,-0.068,0.115,,,0,turning,0,0.28,0.3,0.46,0.45
7.6772,1,11.0,0.031,-0.054,0.081,,,0,turning,0,0.28,0.3,0.46,0.45
7.7145,1,11.0,0.064,0.076,-0.133,,,0,turning,0,0.28,0.3,0.46,0.45
7.7667,1,11.0,0.190,0.398,0.162,,,0,turning,0,0.28,0.3,0.46,0.45
7.8041,1,11.0,0.169,-0.014,-0.223,,,0,turning,0,0.28,0.3,0.46,0.45
7.8641,1,16.4,-0.009,0.040,0.011,,,0,turning,0,0.6,0.65,0.48,0.46
7.9061,1,16.4,-0.005,0.018,-0.012,,,0,turning,0,0.6,0.65,0.48,0.46
7.9462,1,16.4,0.162,0.038,-0.161,,,0,turning,0,0.6,0.65,0.48,0.46
8.0007,1,16.4,0.121,0.089,-0.084,,,0,turning,0,0.6,0.65,0.48,0.46
8.0501,1,16.4,0.001,-0.063,-0.017,,,0,turning,0,0.6,0.65,0.48,0.46
8.1050,1,16.4,0.089,-0.014,0.086,,,0,turning,0,0.6,0.65,0.48,0.46
8.1627,1,16.4,0.003,0.212,0.003,,,0,turning,0,0.6,0.65,0.48,0.46
8.2112,1,16.4,0.141,0.147,-0.147,,,0,turning,0,0.6,0.65,0.48,0.46
8.2786,1,16.4,0.009,0.250,0.079,,,0,turning,0,0.6,0.65,0.48,0.46
8.3233,1,16.4,-0.008,0.181,-0.020,,,0,turning,0,0.6,0.65,0.48,0.46
8.3603,1,25.3,0.192,-0.095,-0.198,,,0,turning,0,0.68,0.74,0.93,0.89
8.4027,1,25.3,0.235,-0.011,-0.052,,,0,turning,0,0.68,0.74,0.93,0.89
8.4545,1,25.3,0.290,-0.023,0.203,,,0,turning,0,0.68,0.74,0.93,0.89
8.4965,1,25.3,0.090,0.067,-0.100,,,0,turning,0,0.68,0.74,0.93,0.89
8.5428,1,25.3,0.064,0.332,-0.137,,,0,turning,0,0.68,0.74,0.93,0.89
8.5857,1,25.3,0.062,0.013,-0.008,,,0,turning,0,0.68,0.74,0.93,0.89
8.6349,1,25.3,0.210,-0.276,0.250,,,0,turning,0,0.68,0.74,0.93,0.89
8.6851,1,25.3,0.034,-0.033,-0.021,,,0,turning,0,0.68,0.74,0.93,0.89
8.7249,1,25.3,0.179,-0.019,0.080,,,0,turning,0,0.68,0.74,0.93,0.89
8.7700,1,25.3,0.041,0.411,-0.078,,,0,turning,0,0.68,0.74,0.93,0.89
8.8134,1,25.3,0.005,0.042,-0.026,,,0,turning,0,0.68,0.74,0.93,0.89
8.8657,1,38.4,0.066,-0.057,0.023,,,0,turning,0,1.25,1.31,1.09,1.11
8.9188,1,38.4,0.121,0.151,0.108,,,0,turning,0,1.25,1.31,1.09,1.11
8.9549,1,38.4,0.143,-0.032,-0.179,,,0,turning,0,1.25,1.31,1.09,1.11
8.9981,1,38.4,0.089,0.093,-0.078,,,0,turning,0,1.25,1.31,1.09,1.11
9.0584,1,38.4,0.018,0.156,0.014,,,0,turning,0,1.25,1.31,1.09,1.11
9.1029,1,38.4,0.064,0.056,0.036,,,0,turning,0,1.25,1.31,1.09,1.11
9.1516,1,38.4,0.042,0.010,0.113,,,0,turning,0,1.25,1.31,1.09,1.11
9.2000,1,38.4,0.043,0.042,0.024,,,0,turning,0,1.25,1.31,1.09,1.11
9.2417,1,38.4,0.020,0.101,0.020,,,0,turning,0,1.25,1.31,1.09,1.11
9.2840,1,38.4,0.115,0.008,0.013,,,0,turning,0,1.25,1.31,1.09,1.11
9.3498,1,55.4,0.113,-0.051,0.132,,,0,turning,0,1.4,1.69,1.46,1.56
9.3879,1,55.4,0.017,0.028,0.043,,,0,turning,0,1.4,1.69,1.46,1.56
9.4411,1,55.4,-0.067,-0.015,0.098,,,0,turning,0,1.4,1.69,1.46,1.56
9.4834,1,55.4,0.014,0.020,0.065,,,0,turning,0,1.4,1.69,1.46,1.56
9.5375,1,55.4,0.069,0.083,0.052,,,0,turning,0,1.4,1.69,1.46,1.56
9.5743,1,55.4,0.011,0.031,0.006,,,0,turning,0,1.4,1.69,1.46,1.56
9.6171,1,55.4,0.027,0.035,0.067,,,0,turning,0,1.4,1.69,1.46,1.56
9.6526,1,55.4,0.136,-0.004,-0.149,,,0,turning,0,1.4,1.69,1.46,1.56
9.6896,1,55.4,0.003,0.016,0.025,,,0,turning,0,1.4,1.69,1.46,1.56
9.7381,1,55.4,0.038,0.080,0.029,,,0,turning,0,1.4,1.69,1.46,1.56
9.7881,1,55.4,0.110,0.015,0.021,,,0,turning,0,1.4,1.69,1.46,1.56
9.8433,1,75.0,0.133,-0.033,0.121,,,0,turning,0,2.37,2.29,2.03,2.04
9.8896,1,75.0,-0.009,0.036,0.044,,,0,turning,0,2.37,2.29,2.03,2.04
9.9323,1,75.0,0.063,0.094,0.057,,,0,turning,0,2.37,2.29,2.03,2.04
9.9935,1,75.0,0.052,0.263,0.046,,,0,turning,0,2.37,2.29,2.03,2.04
10.0431,1,75.0,0.106,0.046,0.111,,,0,turning,0,2.37,2.29,2.03,2.04
10.0897,1,75.0,0.037,-0.041,0.060,,,0,turning,0,2.37,2.29,2.03,2.04
10.1338,1,75.0,0.126,0.097,0.130,,,0,turning,0,2.37,2.29,2.03,2.04
10.1698,1,75.0,0.086,0.061,-0.066,,,0,turning,0,2.37,2.29,2.03,2.04
10.2140,1,75.0,0.037,0.310,0.102,,,0,turning,0,2.37,2.29,2.03,2.04
10.2498,1,75.0,0.114,0.076,0.014,,,0,turning,0,2.37,2.29,2.03,2.04
10.2945,1,75.0,0.127,0.154,0.024,,,0,turning,0,2.37,2.29,2.03,2.04
10.3377,1,95.0,0.058,0.021,0.128,,,0,turning,0,3.95,3.43,3.61,3.48
10.3817,1,95.0,0.088,0.201,0.038,,,0,turning,0,3.95,3.43,3.61,3.48
10.4393,1,95.0,0.102,0.243,0.153,,,0,turning,0,3.95,3.43,3.61,3.48
10.4807,1,95.0,0.403,0.068,0.581,,,0,turning,0,3.95,3.43,3.61,3.48
10.5432,1,95.0,0.181,0.308,0.278,,,0,turning,0,3.95,3.43,3.61,3.48
10.5965,1,95.0,0.117,-0.010,0.177,,,0,turning,0,3.95,3.43,3.61,3.48
10.6478,1,95.0,0.144,0.059,0.235,,,0,turning,0,3.95,3.43,3.61,3.48
10.7032,1,95.0,0.064,0.105,0.187,,,0,turning,0,3.95,3.43,3.61,3.48
10.7649,1,95.0,0.035,0.079,0.237,,,0,turning,0,3.95,3.43,3.61,3.48
10.7993,1,95.0,0.151,0.041,0.019,,,0,turning,0,3.95,3.43,3.61,3.48
10.8441,1,113.3,0.035,0.031,0.178,,,0,turning,0,3.48,4.18,3.5,4.19
10.8836,1,113.3,0.115,0.208,0.262,,,0,turning,0,3.48,4.18,3.5,4.19
10.9471,1,113.3,0.052,0.209,0.210,,,0,turning,0,3.48,4.18,3.5,4.19
10.9820,1,113.3,0.029,0.020,0.192,,,0,turning,0,3.48,4.18,3.5,4.19
11.0268,1,113.3,-0.010,0.034,0.283,,,0,turning,0,3.48,4.18,3.5,4.19
11.0679,1,113.3,0.081,0.080,0.130,,,0,turning,0,3.48,4.18,3.5,4.19
11.1163,1,113.3,0.051,0.081,0.203,,,0,turning,0,3.48,4.18,3.5,4.19
11.1705,1,113.3,0.027,0.050,0.376,,,0,turning,0,3.48,4.18,3.5,4.19
11.2200,1,113.3,-0.043,-0.055,0.347,,,0,turning,0,3.48,4.18,3.5,4.19
11.2599,1,113.3,0.065,-0.017,0.217,,,0,turning,0,3.48,4.18,3.5,4.19
11.3062,1,113.3,0.244,-0.027,0.281,,,0,turning,0,3.48,4.18,3.5,4.19
11.3505,1,128.0,0.182,0.098,0.330,,,0,turning,0,3.21,4.11,3.47,3.81
11.3837,1,128.0,0.119,0.101,0.277,,,0,turning,0,3.21,4.11,3.47,3.81
11.4262,1,128.0,0.035,0.052,0.419,,,0,turning,0,3.21,4.11,3.47,3.81
11.4680,1,128.0,0.202,-0.020,0.480,,,0,turning,0,3.21,4.11,3.47,3.81
11.5102,1,128.0,0.435,-0.085,0.474,,,0,turning,0,3.21,4.11,3.47,3.81
11.5579,1,128.0,0.205,-0.162,0.509,,,0,turning,0,3.21,4.11,3.47,3.81
11.5978,1,128.0,0.028,0.515,0.390,,,0,turning,0,3.21,4.11,3.47,3.81
11.6382,1,128.0,0.105,0.079,0.517,,,0,turning,0,3.21,4.11,3.47,3.81
11.6774,1,128.0,0.154,0.058,0.659,,,0,turning,0,3.21,4.11,3.47,3.81
11.7283,1,128.0,0.167,0.005,0.588,,,0,turning,0,3.21,4.11,3.47,3.81
11.7733,1,128.0,0.144,-0.000,0.437,,,0,turning,0,3.21,4.11,3.47,3.81
11.8091,1,128.0,0.063,0.034,0.561,,,0,turning,0,3.21,4.11,3.47,3.81
11.8440,1,138.5,0.131,0.133,0.487,,,0,turning,0,3.22,4.08,3.86,3.87
11.8876,1,138.5,0.374,-0.043,0.726,,,0,turning,0,3.22,4.08,3.86,3.87
11.9232,1,138.5,0.054,0.037,0.552,,,0,turning,0,3.22,4.08,3.86,3.87
11.9725,1,138.5,0.085,0.012,0.733,,,0,turning,0,3.22,4.08,3.86,3.87
12.0172,1,138.5,0.165,0.072,0.548,,,0,turning,0,3.22,4.08,3.86,3.87
12.0697,1,138.5,0.177,0.039,0.694,,,0,turning,0,3.22,4.08,3.86,3.87
12.1122,1,138.5,0.138,0.111,0.485,,,0,turning,0,3.22,4.08,3.86,3.87
12.1691,1,138.5,0.154,-0.112,0.723,,,0,turning,0,3.22,4.08,3.86,3.87
12.2128,1,138.5,-0.014,0.458,0.609,,,0,turning,0,3.22,4.08,3.86,3.87
12.2618,1,138.5,0.003,0.011,0.709,,,0,turning,0,3.22,4.08,3.86,3.87
12.2999,1,138.5,0.029,-0.038,0.698,,,0,turning,0,3.22,4.08,3.86,3.87
12.3434,1,145.2,0.142,-0.163,0.886,,,0,turning,0,3.17,4.23,4.08,3.85
12.3846,1,145.2,0.411,0.051,0.720,,,0,turning,0,3.17,4.23,4.08,3.85
12.4513,1,145.2,0.007,-0.110,0.653,,,0,turning,0,3.17,4.23,4.08,3.85
12.4941,1,145.2,0.058,0.042,0.572,,,0,turning,0,3.17,4.23,4.08,3.85
12.5322,1,145.2,0.037,-0.014,0.710,,,0,turning,0,3.17,4.23,4.08,3.85
12.5615,1,145.2,-0.438,-0.828,1.223,,,0,turning,1,3.17,4.23,4.08,3.85
12.5889,1,145.2,-0.828,-1.495,1.643,,,0,turning,2,3.17,4.23,4.08,3.85
12.6167,1,145.2,-1.127,-2.007,1.965,,,0,turning,3,3.17,4.23,4.08,3.85
12.6450,1,145.2,-1.474,-2.600,2.338,,,0,turning,4,3.17,4.23,4.08,3.85
12.6757,1,145.2,,,,,,0,turning,5,3.17,4.23,4.08,3.85
12.7047,1,145.2,,,,,,0,turning,6,3.17,4.23,4.08,3.85
12.7502,1,145.2,-0.067,-0.102,0.790,,,0,turning,6,3.17,4.23,4.08,3.85
12.8117,1,145.2,0.086,-0.063,0.789,,,0,turning,6,3.17,4.23,4.08,3.85
12.8455,1,148.8,0.211,-0.031,0.788,,,0,turning,7,3.21,4.45,4.17,3.86
12.8761,1,148.8,0.273,-0.015,0.788,,,0,turning,8,3.21,4.45,4.17,3.86
12.9210,1,148.8,0.130,-0.067,0.527,,,0,turning,8,3.21,4.45,4.17,3.86
12.9525,1,148.8,0.180,-0.057,0.473,,,0,turning,9,3.21,4.45,4.17,3.86
13.0039,1,148.8,0.150,-0.282,0.794,,,0,turning,9,3.21,4.45,4.17,3.86
13.0351,1,148.8,0.156,-0.485,1.057,,,0,turning,10,3.21,4.45,4.17,3.86
13.0632,1,148.8,0.160,-0.603,1.210,,,0,turning,11,3.21,4.45,4.17,3.86
13.0944,1,148.8,0.163,-0.689,1.320,,,0,turning,12,3.21,4.45,4.17,3.86
13.1235,1,148.8,0.167,-0.809,1.475,,,0,turning,13,3.21,4.45,4.17,3.86
13.1525,1,148.8,,,,,,0,turning,14,3.21,4.45,4.17,3.86
13.1806,1,148.8,,,,,,0,turning,15,3.21,4.45,4.17,3.86
13.2091,1,148.8,,,,,,0,turning,16,3.21,4.45,4.17,3.86
13.2378,1,148.8,,,,,,0,turning,17,3.21,4.45,4.17,3.86
13.2666,1,148.8,,,,,,0,turning,18,3.21,4.45,4.17,3.86
13.2944,1,148.8,,,,,,0,turning,19,3.21,4.45,4.17,3.86
13.3263,1,148.8,,,,,,0,turning,20,3.21,4.45,4.17,3.86
13.3559,1,150.0,,,,,,0,turning,21,3.19,4.28,4.28,3.93
13.3830,1,150.0,,,,,,0,turning,22,3.19,4.28,4.28,3.93
13.4122,1,150.0,,,,,,0,turning,23,3.19,4.28,4.28,3.93
13.4424,1,150.0,,,,,,0,turning,24,3.19,4.28,4.28,3.93
13.4696,1,150.0,,,,,,0,turning,25,3.19,4.28,4.28,3.93
13.4982,1,150.0,,,,,,0,turning,26,3.19,4.28,4.28,3.93
13.5257,1,150.0,,,,,,0,turning,27,3.19,4.28,4.28,3.93
13.5568,1,150.0,,,,,,0,turning,28,3.19,4.28,4.28,3.93
13.5851,1,150.0,,,,,,0,turning,29,3.19,4.28,4.28,3.93
13.6125,1,150.0,,,,,,0,turning,30,3.19,4.28,4.28,3.93
13.6401,1,150.0,,,,,,0,turning,31,3.19,4.28,4.28,3.93
13.6752,1,150.0,,,,,,0,turning,32,3.19,4.28,4.28,3.93
13.7027,1,150.0,,,,,,0,turning,33,3.19,4.28,4.28,3.93
13.7318,1,150.0,,,,,,0,turning,34,3.19,4.28,4.28,3.93
13.7596,1,150.0,,,,,,0,turning,35,3.19,4.28,4.28,3.93
13.7930,1,150.0,,,,,,0,turning,36,3.19,4.28,4.28,3.93
13.8211,1,150.0,,,,,,0,turning,37,3.19,4.28,4.28,3.93
13.8599,1,150.3,0.111,0.078,0.555,,,0,turning,37,3.23,4.24,4.35,3.95
13.8991,1,150.3,0.080,0.012,0.585,,,0,turning,37,3.23,4.24,4.35,3.95
13.9509,1,150.3,0.149,-0.118,0.925,,,0,turning,37,3.23,4.24,4.35,3.95
13.9808,1,150.3,0.249,-0.306,1.412,,,0,turning,38,3.23,4.24,4.35,3.95
14.0268,1,150.3,0.228,0.020,0.596,,,0,turning,38,3.23,4.24,4.35,3.95
14.0799,1,150.3,0.108,-0.038,0.798,,,0,turning,38,3.23,4.24,4.35,3.95
14.1114,1,150.3,-0.096,-0.226,1.354,,,0,turning,39,3.23,4.24,4.35,3.95
14.1424,1,150.3,-0.211,-0.332,1.668,,,0,turning,40,3.23,4.24,4.35,3.95
14.1714,1,150.3,-0.341,-0.452,2.022,,,0,turning,41,3.23,4.24,4.35,3.95
14.2016,1,150.3,-0.463,-0.565,2.357,,,0,turning,42,3.23,4.24,4.35,3.95
14.2331,1,150.3,,,,,,0,turning,43,3.23,4.24,4.35,3.95
14.2616,1,150.3,,,,,,0,turning,44,3.23,4.24,4.35,3.95
14.2948,1,150.3,,,,,,0,turning,45,3.23,4.24,4.35,3.95
14.3234,1,150.3,,,,,,0,turning,46,3.23,4.24,4.35,3.95
14.3568,1,151.6,,,,,,0,turning,47,3.18,4.36,4.34,3.97
14.3848,1,151.6,,,,,,0,turning,48,3.18,4.36,4.34,3.97
14.4143,1,151.6,,,,,,0,turning,49,3.18,4.36,4.34,3.97
14.4424,1,151.6,,,,,,0,turning,50,3.18,4.36,4.34,3.97
14.4713,1,151.6,,,,,,0,turning,51,3.18,4.36,4.34,3.97
14.4998,1,151.6,,,,,,0,turning,52,3.18,4.36,4.34,3.97
14.5296,1,151.6,,,,,,0,turning,53,3.18,4.36,4.34,3.97
14.5596,1,151.6,,,,,,0,turning,54,3.18,4.36,4.34,3.97
14.5931,1,151.6,,,,,,0,turning,55,3.18,4.36,4.34,3.97
14.6216,1,151.6,,,,,,0,turning,56,3.18,4.36,4.34,3.97
14.6497,1,151.6,,,,,,0,turning,57,3.18,4.36,4.34,3.97
14.6790,1,151.6,,,,,,0,turning,58,3.18,4.36,4.34,3.97
14.7093,1,151.6,,,,,,0,turning,59,3.18,4.36,4.34,3.97
