t,state,f_hz,x_mm,y_mm,z_mm,mag,az,armed,spin,lost,i_a,i_b,i_c,i_d
7.0892,1,9.1,0.071,0.286,-0.106,,,0,turning,0,0.24,0.31,0.26,0.26
7.1392,1,9.1,-0.020,0.071,0.004,,,0,turning,0,0.24,0.31,0.26,0.26
7.2078,1,9.1,0.092,0.205,0.139,,,0,turning,0,0.24,0.31,0.26,0.26
7.2693,1,9.1,0.066,0.010,0.099,,,0,turning,0,0.24,0.31,0.26,0.26
7.3225,1,9.1,0.029,0.158,-0.041,,,0,turning,0,0.24,0.31,0.26,0.26
7.3678,1,12.5,0.141,0.049,-0.081,,,0,turning,0,0.32,0.36,0.52,0.55
7.4069,1,12.5,0.032,0.003,-0.062,,,0,turning,0,0.32,0.36,0.52,0.55
7.4523,1,12.5,0.094,0.027,-0.020,,,0,turning,0,0.32,0.36,0.52,0.55
7.5175,1,12.5,0.095,0.281,0.103,,,0,turning,0,0.32,0.36,0.52,0.55
7.5596,1,12.5,0.090,0.061,-0.015,,,0,turning,0,0.32,0.36,0.52,0.55
7.6024,1,12.5,0.114,0.024,0.075,,,0,turning,0,0.32,0.36,0.52,0.55
7.6410,1,12.5,0.140,-0.010,-0.142,,,0,turning,0,0.32,0.36,0.52,0.55
7.6891,1,12.5,0.020,0.072,-0.089,,,0,turning,0,0.32,0.36,0.52,0.55
7.7466,1,12.5,0.185,-0.021,0.031,,,0,turning,0,0.32,0.36,0.52,0.55
7.7849,1,12.5,0.112,0.040,-0.069,,,0,turning,0,0.32,0.36,0.52,0.55
7.8393,1,19.0,-0.040,0.354,0.104,,,0,turning,0,0.42,0.45,0.58,0.59
7.8804,1,19.0,-0.015,0.012,-0.048,,,0,turning,0,0.42,0.45,0.58,0.59
7.9309,1,19.0,-0.041,0.015,0.017,,,0,turning,0,0.42,0.45,0.58,0.59
7.9792,1,19.0,0.059,-0.125,0.161,,,0,turning,0,0.42,0.45,0.58,0.59
8.0234,1,19.0,-0.063,0.108,0.055,,,0,turning,0,0.42,0.45,0.58,0.59
8.0714,1,19.0,-0.005,0.016,-0.035,,,0,turning,0,0.42,0.45,0.58,0.59
8.1339,1,19.0,0.039,0.019,0.025,,,0,turning,0,0.42,0.45,0.58,0.59
8.1903,1,19.0,0.148,0.057,0.183,,,0,turning,0,0.42,0.45,0.58,0.59
8.2444,1,19.0,-0.014,-0.025,0.115,,,0,turning,0,0.42,0.45,0.58,0.59
8.2905,1,19.0,0.056,0.258,-0.124,,,0,turning,0,0.42,0.45,0.58,0.59
8.3609,1,29.4,0.016,0.285,0.065,,,0,turning,0,0.84,0.86,1.03,1.04
8.4265,1,29.4,0.103,0.230,0.076,,,0,turning,0,0.84,0.86,1.03,1.04
8.4693,1,29.4,0.076,0.177,-0.055,,,0,turning,0,0.84,0.86,1.03,1.04
8.5157,1,29.4,0.065,0.054,0.004,,,0,turning,0,0.84,0.86,1.03,1.04
8.5629,1,29.4,0.141,0.102,-0.116,,,0,turning,0,0.84,0.86,1.03,1.04
8.6114,1,29.4,-0.020,0.065,0.045,,,0,turning,0,0.84,0.86,1.03,1.04
