t,state,f_hz,x_mm,y_mm,z_mm,mag,az,armed,spin,lost,i_a,i_b,i_c,i_d
5.0576,1,5.7,-0.928,0.908,-3.637,,,0,turning,0,0.06,0.08,0.17,0.17
5.1193,1,5.7,-0.932,0.917,-3.693,,,0,turning,0,0.06,0.08,0.17,0.17
5.1902,1,5.7,-0.983,0.938,-3.815,,,0,turning,0,0.06,0.08,0.17,0.17
5.2506,1,5.7,-0.889,0.908,-3.612,,,0,turning,0,0.06,0.08,0.17,0.17
5.3028,1,5.7,-1.031,0.947,-3.776,,,0,turning,0,0.06,0.08,0.17,0.17
5.3539,1,7.0,-0.957,0.946,-3.757,,,0,turning,0,0.27,0.27,0.12,0.11
5.3960,1,7.0,-1.035,0.937,-3.839,,,0,turning,0,0.27,0.27,0.12,0.11
5.4517,1,7.0,-1.034,0.940,-3.734,,,0,turning,0,0.27,0.27,0.12,0.11
5.5004,1,7.0,-0.786,0.945,-3.686,,,0,turning,0,0.27,0.27,0.12,0.11
5.5748,1,7.0,-1.030,0.963,-3.780,,,0,turning,0,0.27,0.27,0.12,0.11
5.6629,1,7.0,-0.925,0.966,-3.768,,,0,turning,0,0.27,0.27,0.12,0.11
5.7120,1,7.0,-0.947,0.885,-3.849,,,0,turning,0,0.27,0.27,0.12,0.11
5.7631,1,7.0,-1.013,0.923,-3.829,,,0,turning,0,0.27,0.27,0.12,0.11
5.8194,1,7.0,-0.924,0.929,-3.695,,,0,turning,0,0.27,0.27,0.12,0.11
5.8951,1,7.7,-0.970,0.964,-3.768,,,0,turning,0,0.16,0.19,0.35,0.33
5.9529,1,7.7,-0.856,0.939,-3.694,,,0,turning,0,0.16,0.19,0.35,0.33
5.9993,1,7.7,-0.935,0.989,-3.817,,,0,turning,0,0.16,0.19,0.35,0.33
6.0398,1,7.7,-0.870,0.943,-3.646,,,0,turning,0,0.16,0.19,0.35,0.33
6.1037,1,7.7,-0.976,0.980,-3.927,,,0,turning,0,0.16,0.19,0.35,0.33
6.2813,1,7.7,-0.918,0.935,-3.709,,,0,turning,0,0.16,0.19,0.35,0.33
6.3331,1,7.7,-0.947,1.032,-3.701,,,0,turning,0,0.16,0.19,0.35,0.33
6.3779,1,8.0,-0.909,0.991,-3.911,,,0,turning,0,0.21,0.21,0.39,0.44
6.4226,1,8.0,-1.005,0.907,-3.813,,,0,turning,0,0.21,0.21,0.39,0.44
6.5008,1,8.0,-1.016,0.981,-3.792,,,0,turning,0,0.21,0.21,0.39,0.44
6.5587,1,8.0,-0.876,0.982,-3.761,,,0,turning,0,0.21,0.21,0.39,0.44
6.6575,1,8.0,-1.013,1.095,-3.724,,,0,turning,0,0.21,0.21,0.39,0.44
6.7085,1,8.0,-0.946,1.310,-3.832,,,0,turning,0,0.21,0.21,0.39,0.44
6.7667,1,8.0,-0.886,0.944,-3.744,,,0,turning,0,0.21,0.21,0.39,0.44
6.8275,1,8.0,-0.973,0.980,-3.797,,,0,turning,0,0.21,0.21,0.39,0.44
6.9002,1,8.2,-0.841,1.147,-3.671,,,0,turning,0,0.22,0.24,0.4,0.41
6.9734,1,8.2,-0.880,0.935,-3.695,,,0,turning,0,0.22,0.24,0.4,0.41
7.0356,1,8.2,-0.943,0.954,-3.866,,,0,turning,0,0.22,0.24,0.4,0.41
7.1053,1,8.2,-0.958,1.114,-3.870,,,0,turning,0,0.22,0.24,0.4,0.41
7.1737,1,8.2,-0.931,0.979,-3.736,,,0,turning,0,0.22,0.24,0.4,0.41
7.2182,1,8.2,-0.867,1.032,-3.835,,,0,turning,0,0.22,0.24,0.4,0.41
7.2984,1,8.2,-0.847,0.982,-3.705,,,0,turning,0,0.22,0.24,0.4,0.41
7.3407,1,10.0,-0.938,0.992,-3.881,,,0,turning,0,0.29,0.29,0.36,0.42
7.4033,1,10.0,-0.914,0.960,-3.814,,,0,turning,0,0.29,0.29,0.36,0.42
7.4543,1,10.0,-0.942,0.987,-3.820,,,0,turning,0,0.29,0.29,0.36,0.42
7.5079,1,10.0,-0.865,0.981,-3.693,,,0,turning,0,0.29,0.29,0.36,0.42
7.5581,1,10.0,-0.930,0.958,-3.761,,,0,turning,0,0.29,0.29,0.36,0.42
7.6091,1,10.0,-1.015,1.101,-3.768,,,0,turning,0,0.29,0.29,0.36,0.42
7.6888,1,10.0,-0.929,1.101,-3.754,,,0,turning,0,0.29,0.29,0.36,0.42
7.7481,1,10.0,-0.871,0.997,-3.873,,,0,turning,0,0.29,0.29,0.36,0.42
7.7865,1,10.0,-0.894,0.978,-3.888,,,0,turning,0,0.29,0.29,0.36,0.42
7.8358,1,14.4,-0.871,1.013,-3.721,,,0,turning,0,0.42,0.43,0.43,0.47
7.8879,1,14.4,-0.832,0.918,-3.656,,,0,turning,0,0.42,0.43,0.43,0.47
7.9274,1,14.4,-1.008,1.296,-3.791,,,0,turning,0,0.42,0.43,0.43,0.47
7.9715,1,14.4,-0.879,1.002,-3.804,,,0,turning,0,0.42,0.43,0.43,0.47
8.0154,1,14.4,-0.912,1.008,-3.881,,,0,turning,0,0.42,0.43,0.43,0.47
8.0580,1,14.4,-0.927,1.204,-3.855,,,0,turning,0,0.42,0.43,0.43,0.47
8.0996,1,14.4,-0.941,1.100,-3.890,,,0,turning,0,0.42,0.43,0.43,0.47
8.1448,1,14.4,-0.830,1.031,-3.731,,,0,turning,0,0.42,0.43,0.43,0.47
8.1891,1,14.4,-0.901,1.126,-3.856,,,0,turning,0,0.42,0.43,0.43,0.47
8.2268,1,14.4,-0.898,1.030,-3.826,,,0,turning,0,0.42,0.43,0.43,0.47
8.2681,1,14.4,-0.784,1.059,-3.808,,,0,,0,0.42,0.43,0.43,0.47
8.3128,1,14.4,-0.842,0.990,-3.676,,,0,,0,0.42,0.43,0.43,0.47
8.3618,1,22.2,-0.988,0.974,-3.808,,,0,,0,0.63,0.67,0.75,0.8
8.4063,1,22.2,-0.886,1.013,-3.820,,,0,,0,0.63,0.67,0.75,0.8
8.4637,1,22.2,-0.920,1.025,-3.771,,,0,turning,0,0.63,0.67,0.75,0.8
8.5097,1,22.2,-0.845,1.082,-3.917,,,0,turning,0,0.63,0.67,0.75,0.8
8.5624,1,22.2,-0.947,1.034,-3.888,,,0,turning,0,0.63,0.67,0.75,0.8
8.6411,1,22.2,-0.934,1.224,-3.856,,,0,turning,0,0.63,0.67,0.75,0.8
8.6865,1,22.2,-0.862,0.996,-3.715,,,0,turning,0,0.63,0.67,0.75,0.8
8.7409,1,22.2,-0.869,1.073,-3.653,,,0,turning,0,0.63,0.67,0.75,0.8
8.7901,1,22.2,-0.869,1.036,-3.917,,,0,turning,0,0.63,0.67,0.75,0.8
8.8293,1,22.2,-0.873,1.080,-3.904,,,0,turning,0,0.63,0.67,0.75,0.8
8.8655,1,34.0,-0.836,1.072,-3.972,,,0,turning,0,1.08,1.11,0.86,0.91
8.9016,1,34.0,-0.869,1.060,-3.889,,,0,turning,0,1.08,1.11,0.86,0.91
8.9380,1,34.0,-0.783,1.073,-3.882,,,0,turning,0,1.08,1.11,0.86,0.91
8.9813,1,34.0,-0.850,1.080,-3.661,,,0,turning,0,1.08,1.11,0.86,0.91
9.0197,1,34.0,-0.802,1.060,-3.865,,,0,turning,0,1.08,1.11,0.86,0.91
9.0541,1,34.0,-0.800,1.093,-3.999,,,0,,0,1.08,1.11,0.86,0.91
9.0942,1,34.0,-0.896,1.132,-3.842,,,0,,0,1.08,1.11,0.86,0.91
9.1396,1,34.0,-0.875,1.046,-3.775,,,0,,0,1.08,1.11,0.86,0.91
9.1765,1,34.0,-0.900,1.113,-3.826,,,0,,0,1.08,1.11,0.86,0.91
9.2203,1,34.0,-0.822,1.056,-3.777,,,0,,0,1.08,1.11,0.86,0.91
9.2561,1,34.0,-0.839,1.037,-3.730,,,0,,0,1.08,1.11,0.86,0.91
9.2993,1,34.0,-0.799,1.007,-3.792,,,0,,0,1.08,1.11,0.86,0.91
9.3457,1,49.9,-0.623,0.982,-3.692,,,0,,0,1.42,1.62,1.3,1.43
9.4015,1,49.9,-0.750,0.993,-3.813,,,0,,0,1.42,1.62,1.3,1.43
9.4418,1,49.9,-0.774,1.001,-3.842,,,0,,0,1.42,1.62,1.3,1.43
9.4820,1,49.9,-0.810,1.064,-3.810,,,0,,0,1.42,1.62,1.3,1.43
9.5333,1,49.9,-0.938,1.055,-3.740,,,0,,0,1.42,1.62,1.3,1.43
9.5775,1,49.9,-0.746,1.078,-3.792,,,0,,0,1.42,1.62,1.3,1.43
9.6242,1,49.9,-0.919,1.086,-3.742,,,0,,0,1.42,1.62,1.3,1.43
9.6629,1,49.9,-0.875,1.021,-3.776,,,0,,0,1.42,1.62,1.3,1.43
9.7057,1,49.9,-0.676,1.170,-3.703,,,0,,0,1.42,1.62,1.3,1.43
9.7668,1,49.9,-0.829,1.051,-3.824,,,0,,0,1.42,1.62,1.3,1.43
9.8066,1,49.9,-0.844,1.107,-3.838,,,0,,0,1.42,1.62,1.3,1.43
9.8494,1,68.9,-0.768,1.030,-3.881,,,0,,0,1.92,1.99,1.82,1.92
9.8890,1,68.9,-0.775,1.042,-3.781,,,0,,0,1.92,1.99,1.82,1.92
9.9437,1,68.9,-0.775,1.235,-3.582,,,0,,0,1.92,1.99,1.82,1.92
9.9922,1,68.9,-0.736,1.021,-3.655,,,0,,0,1.92,1.99,1.82,1.92
10.0402,1,68.9,-0.846,1.132,-3.786,,,0,,0,1.92,1.99,1.82,1.92
10.0855,1,68.9,-0.856,1.110,-3.795,,,0,,0,1.92,1.99,1.82,1.92
10.1305,1,68.9,-0.780,1.115,-3.753,,,0,,0,1.92,1.99,1.82,1.92
10.1663,1,68.9,-0.945,1.067,-3.842,,,0,turning,0,1.92,1.99,1.82,1.92
10.2046,1,68.9,-0.797,1.041,-3.795,,,0,turning,0,1.92,1.99,1.82,1.92
10.2462,1,68.9,-0.912,1.060,-3.843,,,0,turning,0,1.92,1.99,1.82,1.92
10.2916,1,68.9,-0.826,1.115,-3.829,,,0,turning,0,1.92,1.99,1.82,1.92
10.3434,1,89.1,-0.795,1.069,-3.623,,,0,turning,0,3.33,2.96,3.19,3.08
10.3970,1,89.1,-0.812,1.066,-3.732,,,0,turning,0,3.33,2.96,3.19,3.08
10.4313,1,89.1,-0.732,1.075,-3.860,,,0,turning,0,3.33,2.96,3.19,3.08
10.4736,1,89.1,-0.786,1.040,-3.852,,,0,turning,0,3.33,2.96,3.19,3.08
10.5160,1,89.1,-0.681,1.092,-3.923,,,0,turning,0,3.33,2.96,3.19,3.08
10.5728,1,89.1,-0.622,1.051,-3.691,,,0,turning,0,3.33,2.96,3.19,3.08
10.6203,1,89.1,-0.816,0.963,-3.712,,,0,turning,0,3.33,2.96,3.19,3.08
10.6660,1,89.1,-0.821,1.072,-3.801,,,0,turning,0,3.33,2.96,3.19,3.08
10.7066,1,89.1,-0.732,0.857,-3.744,,,0,turning,0,3.33,2.96,3.19,3.08
10.7500,1,89.1,-0.781,0.986,-3.810,,,0,turning,0,3.33,2.96,3.19,3.08
10.7914,1,89.1,-0.913,1.177,-3.757,,,0,turning,0,3.33,2.96,3.19,3.08
10.8354,1,89.1,-0.852,1.302,-3.882,,,0,turning,0,3.33,2.96,3.19,3.08
10.8825,1,108.1,-0.785,1.073,-3.705,,,0,turning,0,3.64,4.44,3.66,4.65
10.9276,1,108.1,-0.860,1.307,-3.918,,,0,turning,0,3.64,4.44,3.66,4.65
10.9689,1,108.1,-0.792,1.227,-3.826,,,0,turning,0,3.64,4.44,3.66,4.65
11.0054,1,108.1,-0.678,1.065,-3.801,,,0,turning,0,3.64,4.44,3.66,4.65
11.0473,1,108.1,-0.772,1.035,-3.904,,,0,turning,0,3.64,4.44,3.66,4.65
11.0969,1,108.1,-0.698,1.095,-3.827,,,0,turning,0,3.64,4.44,3.66,4.65
11.1424,1,108.1,-0.660,1.007,-3.695,,,0,turning,0,3.64,4.44,3.66,4.65
11.1867,1,108.1,-0.700,1.021,-3.834,,,0,turning,0,3.64,4.44,3.66,4.65
11.2239,1,108.1,-0.766,0.971,-3.969,,,0,turning,0,3.64,4.44,3.66,4.65
11.2762,1,108.1,-0.865,1.124,-3.900,,,0,turning,0,3.64,4.44,3.66,4.65
11.3249,1,108.1,-0.885,1.174,-3.827,,,0,turning,0,3.64,4.44,3.66,4.65
11.3770,1,108.1,-0.879,0.973,-3.811,,,0,turning,0,3.64,4.44,3.66,4.65
11.4193,1,108.1,-0.833,0.972,-3.974,,,0,turning,0,3.64,4.44,3.66,4.65
11.4666,1,108.1,-0.832,1.086,-3.954,,,0,turning,0,3.64,4.44,3.66,4.65
11.5034,1,108.1,-0.934,1.112,-3.946,,,0,turning,0,3.64,4.44,3.66,4.65
11.5506,1,108.1,-0.935,0.984,-3.799,,,0,turning,0,3.64,4.44,3.66,4.65
11.5899,1,108.1,-1.020,0.978,-3.864,,,0,turning,0,3.64,4.44,3.66,4.65
11.6323,1,108.1,-0.825,1.038,-3.871,,,0,turning,0,3.64,4.44,3.66,4.65
11.6868,1,108.1,-0.837,1.038,-3.645,,,0,turning,0,3.64,4.44,3.66,4.65
11.7292,1,108.1,-0.776,0.954,-3.654,,,0,turning,0,3.64,4.44,3.66,4.65
11.7745,1,108.1,-0.880,0.993,-3.722,,,0,turning,0,3.64,4.44,3.66,4.65
11.8197,1,108.1,-0.783,0.951,-3.640,,,0,turning,0,3.64,4.44,3.66,4.65
11.8583,1,108.1,-0.908,1.093,-3.918,,,0,turning,0,3.64,4.44,3.66,4.65
11.9170,1,108.1,-0.982,0.979,-3.844,,,0,,0,3.64,4.44,3.66,4.65
11.9564,1,108.1,-0.998,0.986,-3.899,,,0,,0,3.64,4.44,3.66,4.65
12.0004,1,108.1,-0.970,1.024,-3.884,,,0,,0,3.64,4.44,3.66,4.65
12.0527,1,108.1,-0.992,1.218,-3.821,,,0,,0,3.64,4.44,3.66,4.65
12.1113,1,108.1,-0.705,1.031,-3.847,,,0,,0,3.64,4.44,3.66,4.65
12.1563,1,108.1,-0.759,1.057,-3.878,,,0,,0,3.64,4.44,3.66,4.65
12.2024,1,108.1,-0.949,1.035,-3.819,,,0,,0,3.64,4.44,3.66,4.65
12.2500,1,108.1,-0.884,1.084,-3.721,,,0,,0,3.64,4.44,3.66,4.65
12.3043,1,108.1,-0.934,1.290,-3.751,,,0,,0,3.64,4.44,3.66,4.65
12.3479,1,108.1,-0.962,1.285,-3.894,,,0,,0,3.64,4.44,3.66,4.65
12.4035,1,108.1,-1.000,1.403,-3.771,,,0,,0,3.64,4.44,3.66,4.65
12.4311,1,108.1,-1.119,1.627,-3.402,,,0,,1,3.64,4.44,3.66,4.65
12.4622,1,108.1,-1.175,1.734,-3.226,,,0,,2,3.64,4.44,3.66,4.65
12.4932,1,108.1,-1.232,1.841,-3.050,,,0,,3,3.64,4.44,3.66,4.65
12.5300,1,108.1,-1.311,1.989,-2.806,,,0,,4,3.64,4.44,3.66,4.65
12.5585,1,108.1,,,,,,0,,5,3.64,4.44,3.66,4.65
12.5899,1,108.1,,,,,,0,,6,3.64,4.44,3.66,4.65
12.6191,1,108.1,,,,,,0,,7,3.64,4.44,3.66,4.65
12.6579,1,108.1,,,,,,0,,8,3.64,4.44,3.66,4.65
12.6874,1,108.1,,,,,,0,,9,3.64,4.44,3.66,4.65
12.7184,1,108.1,,,,,,0,,10,3.64,4.44,3.66,4.65
12.7452,1,108.1,,,,,,0,,11,3.64,4.44,3.66,4.65
12.7782,1,108.1,,,,,,0,,12,3.64,4.44,3.66,4.65
12.8095,1,108.1,,,,,,0,,13,3.64,4.44,3.66,4.65
12.8395,1,108.1,,,,,,0,,14,3.64,4.44,3.66,4.65
12.8655,1,108.1,,,,,,0,,15,3.64,4.44,3.66,4.65
12.8950,1,108.1,,,,,,0,,16,3.64,4.44,3.66,4.65
12.9281,1,108.1,,,,,,0,,17,3.64,4.44,3.66,4.65
12.9591,1,108.1,,,,,,0,,18,3.64,4.44,3.66,4.65
12.9872,1,108.1,,,,,,0,,19,3.64,4.44,3.66,4.65
13.0179,1,108.1,,,,,,0,,20,3.64,4.44,3.66,4.65
13.0452,1,108.1,,,,,,0,,21,3.64,4.44,3.66,4.65
13.0755,1,108.1,,,,,,0,,22,3.64,4.44,3.66,4.65
13.1046,1,108.1,,,,,,0,,23,3.64,4.44,3.66,4.65
13.1352,1,108.1,,,,,,0,,24,3.64,4.44,3.66,4.65
13.1649,1,108.1,,,,,,0,,25,3.64,4.44,3.66,4.65
13.1927,1,108.1,,,,,,0,,26,3.64,4.44,3.66,4.65
13.2207,1,108.1,,,,,,0,,27,3.64,4.44,3.66,4.65
13.2515,1,108.1,,,,,,0,,28,3.64,4.44,3.66,4.65
13.2805,1,108.1,,,,,,0,,29,3.64,4.44,3.66,4.65
13.3102,1,108.1,,,,,,0,,30,3.64,4.44,3.66,4.65
13.3389,1,108.1,,,,,,0,,31,3.64,4.44,3.66,4.65
13.3699,1,108.1,,,,,,0,,32,3.64,4.44,3.66,4.65
13.3967,1,108.1,,,,,,0,,33,3.64,4.44,3.66,4.65
13.4238,1,108.1,,,,,,0,,34,3.64,4.44,3.66,4.65
13.4520,1,108.1,,,,,,0,,35,3.64,4.44,3.66,4.65
13.4808,1,108.1,,,,,,0,,36,3.64,4.44,3.66,4.65
13.5070,1,108.1,,,,,,0,,37,3.64,4.44,3.66,4.65
13.5409,1,108.1,,,,,,0,,38,3.64,4.44,3.66,4.65
13.5700,1,108.1,,,,,,0,,39,3.64,4.44,3.66,4.65
13.5967,1,108.1,,,,,,0,,40,3.64,4.44,3.66,4.65
13.6245,1,108.1,,,,,,0,,41,3.64,4.44,3.66,4.65
13.6623,1,108.1,,,,,,0,,42,3.64,4.44,3.66,4.65
13.6894,1,108.1,,,,,,0,,43,3.64,4.44,3.66,4.65
13.7158,1,108.1,,,,,,0,,44,3.64,4.44,3.66,4.65
13.7435,1,108.1,,,,,,0,,45,3.64,4.44,3.66,4.65
13.7719,1,108.1,,,,,,0,,46,3.64,4.44,3.66,4.65
13.7990,1,108.1,,,,,,0,,47,3.64,4.44,3.66,4.65
13.8234,1,108.1,,,,,,0,,48,3.64,4.44,3.66,4.65
13.8500,1,108.1,,,,,,0,,49,3.64,4.44,3.66,4.65
13.8794,1,108.1,,,,,,0,,50,3.64,4.44,3.66,4.65
13.9077,1,108.1,,,,,,0,,51,3.64,4.44,3.66,4.65
13.9379,1,108.1,,,,,,0,,52,3.64,4.44,3.66,4.65
13.9649,1,108.1,,,,,,0,,53,3.64,4.44,3.66,4.65
13.9938,1,108.1,,,,,,0,,54,3.64,4.44,3.66,4.65
14.0219,1,108.1,,,,,,0,,55,3.64,4.44,3.66,4.65
14.0509,1,108.1,,,,,,0,,56,3.64,4.44,3.66,4.65
14.0800,1,108.1,,,,,,0,,57,3.64,4.44,3.66,4.65
14.1111,1,108.1,,,,,,0,,58,3.64,4.44,3.66,4.65
14.1384,1,108.1,,,,,,0,,59,3.64,4.44,3.66,4.65
14.1655,1,108.1,,,,,,0,,60,3.64,4.44,3.66,4.65
14.1919,1,108.1,,,,,,0,,61,3.64,4.44,3.66,4.65
14.2197,1,108.1,,,,,,0,,62,3.64,4.44,3.66,4.65
14.2463,1,108.1,,,,,,0,,63,3.64,4.44,3.66,4.65
14.2757,1,108.1,,,,,,0,,64,3.64,4.44,3.66,4.65
14.3018,1,108.1,,,,,,0,,65,3.64,4.44,3.66,4.65
14.3315,1,108.1,,,,,,0,,66,3.64,4.44,3.66,4.65
14.3607,1,108.1,,,,,,0,,67,3.64,4.44,3.66,4.65
14.3889,1,108.1,,,,,,0,,68,3.64,4.44,3.66,4.65
14.4174,1,108.1,,,,,,0,,69,3.64,4.44,3.66,4.65
14.4500,1,108.1,,,,,,0,,70,3.64,4.44,3.66,4.65
14.5231,1,108.1,,,,,,0,,71,3.64,4.44,3.66,4.65
14.5551,1,108.1,,,,,,0,,72,3.64,4.44,3.66,4.65
14.5839,1,108.1,,,,,,0,,73,3.64,4.44,3.66,4.65
14.6127,1,108.1,,,,,,0,,74,3.64,4.44,3.66,4.65
14.6402,1,108.1,,,,,,0,,75,3.64,4.44,3.66,4.65
14.6686,1,108.1,,,,,,0,,76,3.64,4.44,3.66,4.65
14.6973,1,108.1,,,,,,0,,77,3.64,4.44,3.66,4.65
14.7291,1,108.1,,,,,,0,,78,3.64,4.44,3.66,4.65
14.7558,1,108.1,,,,,,0,,79,3.64,4.44,3.66,4.65
14.7872,1,108.1,,,,,,0,,80,3.64,4.44,3.66,4.65
14.8151,1,108.1,,,,,,0,,81,3.64,4.44,3.66,4.65
14.8468,1,108.1,,,,,,0,,82,3.64,4.44,3.66,4.65
14.8736,1,108.1,,,,,,0,,83,3.64,4.44,3.66,4.65
14.9019,1,108.1,,,,,,0,,84,3.64,4.44,3.66,4.65
14.9273,1,108.1,,,,,,0,,85,3.64,4.44,3.66,4.65
14.9560,1,108.1,,,,,,0,,86,3.64,4.44,3.66,4.65
14.9853,1,108.1,,,,,,0,,87,3.64,4.44,3.66,4.65
15.0149,1,108.1,,,,,,0,,88,3.64,4.44,3.66,4.65
15.0480,1,108.1,,,,,,0,,89,3.64,4.44,3.66,4.65
15.0839,1,108.1,,,,,,0,,90,3.64,4.44,3.66,4.65
15.1188,1,108.1,,,,,,0,,91,3.64,4.44,3.66,4.65
15.1489,1,108.1,,,,,,0,,92,3.64,4.44,3.66,4.65
15.1782,1,108.1,,,,,,0,,93,3.64,4.44,3.66,4.65
15.2111,1,108.1,,,,,,0,,94,3.64,4.44,3.66,4.65
15.2412,1,108.1,,,,,,0,,95,3.64,4.44,3.66,4.65
15.2708,1,108.1,,,,,,0,,96,3.64,4.44,3.66,4.65
15.3009,1,108.1,,,,,,0,,97,3.64,4.44,3.66,4.65
