t,state,f_hz,x_mm,y_mm,z_mm,mag,az,armed,spin,lost,i_a,i_b,i_c,i_d
1.5349,,0.0,-4.892,0.511,147.083,,,0,,0,0.0,0.0,0.0,0.0
1.5744,,0.0,-4.818,0.571,147.039,,,0,,0,0.0,0.0,0.0,0.0
1.6172,,0.0,-4.905,0.501,147.165,,,0,,0,0.0,0.0,0.0,0.0
1.7375,,0.0,-4.620,0.752,146.963,,,0,,0,0.0,0.0,0.0,0.0
1.8217,,0.0,-4.652,0.222,147.074,,,0,,0,0.0,0.0,0.0,0.0
1.8700,,0.0,-4.965,0.257,147.116,,,0,,0,0.0,0.0,0.0,0.0
1.9146,,0.0,-4.678,0.498,147.026,,,0,,0,0.0,0.0,0.0,0.0
1.9707,,0.0,-4.716,0.233,147.081,,,0,,0,0.0,0.0,0.0,0.0
2.0248,,0.0,-4.837,0.488,147.069,,,0,,0,0.0,0.0,0.0,0.0
2.0837,,0.0,-4.684,0.469,147.049,,,0,,0,0.0,0.0,0.0,0.0
2.1205,,0.0,-4.910,0.501,147.140,,,0,,0,0.0,0.0,0.0,0.0
2.1672,,0.0,-4.801,0.500,147.071,,,0,,0,0.0,0.0,0.0,0.0
2.2284,,0.0,-0.048,0.099,-0.100,,,0,,0,0.0,0.0,0.0,0.0
2.2708,,0.0,0.091,-0.082,0.091,,,0,,0,0.0,0.0,0.0,0.0
2.3201,,0.0,0.034,-0.009,0.087,,,0,,0,0.0,0.0,0.0,0.0
2.3767,1,2.0,-0.053,-0.057,-0.013,,,0,stopped,0,0.0,0.0,0.0,0.0
2.4120,1,2.0,-0.031,-0.025,-0.148,,,0,stopped,0,0.0,0.0,0.0,0.0
2.4577,1,2.0,0.069,-0.041,0.059,,,0,stopped,0,0.0,0.0,0.0,0.0
2.4993,1,2.0,-0.052,-0.045,-0.044,,,0,stopped,0,0.0,0.0,0.0,0.0
2.5449,1,2.0,-0.028,-0.087,-0.048,,,0,stopped,0,0.0,0.0,0.0,0.0
2.5900,1,2.0,0.168,-0.096,0.153,,,0,stopped,0,0.0,0.0,0.0,0.0
2.6281,1,2.0,-0.059,0.004,-0.133,,,0,stopped,0,0.0,0.0,0.0,0.0
2.6666,1,2.0,-0.023,0.024,-0.119,,,0,stopped,0,0.0,0.0,0.0,0.0
2.7176,1,2.0,0.062,-0.145,0.116,,,0,stopped,0,0.0,0.0,0.0,0.0
2.7658,1,2.0,0.028,0.012,-0.028,,,0,stopped,0,0.0,0.0,0.0,0.0
2.8161,1,2.0,0.076,-0.067,0.062,,,0,turning,0,0.0,0.0,0.0,0.0
2.8532,1,2.1,0.079,0.066,-0.214,,,0,turning,0,0.05,0.05,0.0,0.0
2.8899,1,2.1,0.137,-0.086,-0.206,,,0,turning,0,0.05,0.05,0.0,0.0
2.9548,1,2.1,0.154,-0.021,-0.059,,,0,turning,0,0.05,0.05,0.0,0.0
2.9921,1,2.1,0.145,0.020,-0.161,,,0,turning,0,0.05,0.05,0.0,0.0
