frame,t,nx,ny,nz,agree_deg
0,606089.789214,0.45356,-0.73677,-0.50145,1.24
1,606089.793729,0.45035,-0.73737,-0.50346,1.4
2,606089.795391,0.45266,-0.7368,-0.50223,1.2
3,606089.798702,0.45047,-0.73758,-0.50304,1.13
4,606089.802581,0.4499,-0.74055,-0.49918,0.82
5,606089.811688,0.45116,-0.74029,-0.49842,0.94
6,606089.815137,0.45205,-0.73925,-0.49916,1.08
7,606089.818906,0.45291,-0.74062,-0.49635,1.03
8,606089.823377,0.45172,-0.74209,-0.49523,0.91
9,606089.828022,0.45235,-0.73955,-0.49844,0.94
10,606089.834808,0.45145,-0.74086,-0.4973,1.04
11,606089.839314,0.45197,-0.73873,-0.50001,0.92
12,606089.843129,0.45349,-0.74069,-0.4957,1.13
13,606089.847865,0.45127,-0.73786,-0.50191,0.79
14,606089.85115,0.45143,-0.73684,-0.50327,1.05
15,606089.855837,0.45135,-0.73698,-0.50313,0.91
16,606089.86382,0.4501,-0.7378,-0.50304,0.97
17,606089.867393,0.45178,-0.73589,-0.50435,1.36
18,606089.878551,0.45022,-0.73849,-0.50193,1.12
19,606089.88702,0.45103,-0.73916,-0.50021,1.0
20,606089.891565,0.45191,-0.73899,-0.49968,1.08
21,606089.89529,0.45225,-0.741,-0.49638,0.93
22,606089.898632,0.45281,-0.73766,-0.50082,1.24
23,606089.902543,0.45355,-0.73828,-0.49922,1.44
24,606089.91073,0.4506,-0.73949,-0.50012,1.15
25,606089.915238,0.4507,-0.73925,-0.50038,1.11
26,606089.92026,0.45195,-0.74056,-0.49731,0.95
27,606089.92313,0.45164,-0.73953,-0.49911,0.98
28,606089.927956,0.44886,-0.74069,-0.4999,0.96
29,606089.935839,0.44996,-0.73939,-0.50084,0.96
30,606089.939269,0.44899,-0.73979,-0.50112,1.04
31,606089.943174,0.45015,-0.73776,-0.50307,1.05
32,606089.948626,0.45006,-0.73915,-0.5011,1.04
33,606089.951123,0.45062,-0.7363,-0.50478,1.18
34,606089.963258,0.44905,-0.73648,-0.50592,1.37
35,606089.968192,0.4507,-0.73778,-0.50255,1.15
36,606089.971974,0.44832,-0.73868,-0.50336,0.97
37,606089.975981,0.45244,-0.7376,-0.50124,1.42
38,606089.979506,0.45119,-0.73851,-0.50103,1.06
39,606089.987284,0.45122,-0.73692,-0.50333,1.02
40,606089.991284,0.45017,-0.74018,-0.49948,0.91
41,606089.996053,0.44997,-0.74023,-0.49959,0.94
42,606089.999281,0.45124,-0.73534,-0.50562,1.19
43,606090.003591,0.45241,-0.73919,-0.49893,0.95
44,606090.00686,0.44991,-0.73999,-0.49999,1.02
45,606090.015588,0.44925,-0.73949,-0.50133,0.87
46,606090.019587,0.45306,-0.73728,-0.50115,1.07
47,606090.023223,0.45178,-0.73795,-0.50132,1.07
48,606090.027385,0.45161,-0.73873,-0.50032,1.34
49,606090.030282,0.45215,-0.73805,-0.50084,1.15
50,606090.040716,0.45265,-0.74121,-0.4957,1.61
51,606090.052018,0.45055,-0.7401,-0.49926,1.14
52,606090.055236,0.45021,-0.73875,-0.50155,1.08
53,606090.062896,0.45023,-0.73856,-0.50182,1.2
54,606090.067938,0.45031,-0.73723,-0.5037,1.18
55,606090.071314,0.44733,-0.73983,-0.50254,1.05
56,606090.074403,0.45051,-0.738,-0.50239,0.88
57,606090.079068,0.45057,-0.73641,-0.50466,1.37
58,606090.082423,0.45004,-0.73575,-0.5061,1.24
59,606090.091674,0.45262,-0.7339,-0.50649,1.2
60,606090.095761,0.45139,-0.73663,-0.50361,0.98
61,606090.098544,0.4503,-0.73785,-0.5028,1.03
62,606090.103795,0.45245,-0.73703,-0.50206,1.38
63,606090.106557,0.45061,-0.74013,-0.49915,1.02
64,606090.116107,0.45292,-0.738,-0.50022,1.15
65,606090.11911,0.45177,-0.73885,-0.50001,0.98
66,606090.123903,0.45185,-0.7384,-0.5006,1.32
67,606090.126621,0.4513,-0.74079,-0.49756,1.42
68,606090.139571,0.45043,-0.74081,-0.4983,1.39
69,606090.143307,0.45159,-0.73995,-0.49854,1.01
