frame,t,theta_deg,area_px,cx,cy,d1,d2,ang_deg,rcx,rcy,rd1,rd2,rang
0,606392.270392,53.283,63,118.843,24.467,68.974,115.369,67.476,425.29,222.59,90.53,150.78,66.95
1,606392.274944,53.901,68,118.355,24.972,68.475,116.22,67.593,424.74,223.17,90.0,151.71,67.06
2,606392.279223,53.242,67,118.815,24.549,68.777,114.928,67.963,425.24,222.73,90.28,150.42,67.36
3,606392.285792,53.884,67,118.495,24.799,68.578,116.349,67.29,424.85,223.02,89.97,152.23,66.8
4,606392.289915,53.972,67,118.399,24.893,68.436,116.352,67.5,424.72,223.14,89.8,152.21,67.0
5,606392.293266,53.344,71,118.906,24.602,68.802,115.246,67.639,425.34,222.78,90.38,150.9,66.93
6,606392.297742,53.426,69,118.983,24.619,68.638,115.192,67.889,425.48,222.78,90.06,150.71,67.37
7,606392.302048,53.3,68,118.85,24.711,68.616,114.815,67.9,425.28,222.94,90.06,150.28,67.31
8,606392.309527,53.435,64,118.985,24.631,68.695,115.312,67.434,425.43,222.83,90.15,150.85,66.82
9,606392.314078,53.759,65,118.585,25.016,68.43,115.751,67.427,424.91,223.3,89.81,151.08,66.83
10,606392.31749,53.592,73,118.874,24.876,68.629,115.628,67.475,425.31,223.15,90.07,151.1,66.97
11,606392.321514,53.436,67,119.034,24.835,68.519,115.018,67.766,425.49,223.1,89.91,150.48,67.21
12,606392.325581,53.521,70,119.017,24.882,68.459,115.149,67.919,425.47,223.17,89.86,150.62,67.33
13,606392.333918,53.938,69,118.798,25.037,68.35,116.112,67.515,425.24,223.33,89.67,151.9,67.02
14,606392.338252,53.519,69,119.118,24.831,68.458,115.143,67.726,425.61,223.12,89.85,150.76,67.09
15,606392.342013,53.438,66,119.093,24.828,68.414,114.846,68.033,425.62,223.06,89.76,150.26,67.52
16,606392.346151,53.473,71,119.097,24.807,68.521,115.123,67.828,425.63,223.03,89.9,150.62,67.32
17,606392.350228,53.48,70,119.137,24.763,68.453,115.028,67.96,425.68,222.97,89.81,150.5,67.45
18,606392.35431,53.53,70,119.133,24.75,68.494,115.232,67.744,425.68,222.95,89.86,150.77,67.23
19,606392.369334,53.355,66,119.201,24.622,68.563,114.874,67.858,425.74,222.77,90.01,150.27,67.38
20,606392.37318,53.379,69,119.141,24.586,68.657,115.097,67.719,425.68,222.75,90.13,150.69,67.07
21,606392.377331,53.478,70,119.149,24.63,68.611,115.287,67.609,425.64,222.83,90.02,150.87,67.03
22,606392.38576,53.838,72,118.934,24.794,68.587,116.235,67.108,425.39,223.02,90.0,151.97,66.6
23,606392.389433,53.509,68,119.2,24.653,68.631,115.405,67.265,425.72,222.87,90.04,151.13,66.66
24,606392.39346,53.93,68,118.966,24.796,68.5,116.346,67.113,425.49,223.0,89.89,152.1,66.6
25,606392.397142,53.544,64,119.232,24.628,68.508,115.294,67.736,425.72,222.86,89.92,150.89,67.09
26,606392.401424,53.946,69,118.864,24.805,68.491,116.375,67.153,425.33,223.02,89.86,152.26,66.65
27,606392.410771,53.505,61,119.233,24.591,68.436,115.066,68.007,425.75,222.72,89.94,150.35,67.47
28,606392.413784,53.296,68,118.997,24.688,68.64,114.843,67.857,425.5,222.87,90.06,150.26,67.34
29,606392.418627,53.805,70,118.801,24.829,68.567,116.11,67.327,425.25,223.05,89.96,151.91,66.83
30,606392.421261,53.26,71,118.685,24.738,68.719,114.881,67.056,425.01,222.92,90.12,150.07,66.45
31,606392.426041,53.235,65,118.928,24.651,68.607,114.627,68.11,425.35,222.85,90.04,149.81,67.59
32,606392.430162,53.974,68,118.568,24.914,68.538,116.531,67.682,424.86,223.19,90.0,152.1,67.18
33,606392.437415,53.748,70,118.662,24.863,68.656,116.102,67.544,425.02,223.04,90.29,151.43,66.92
34,606392.441463,53.705,69,118.545,24.875,68.68,116.024,67.676,424.89,223.12,90.13,151.72,67.16
35,606392.454291,53.161,70,118.689,24.661,69.029,115.132,67.821,425.04,222.86,90.6,150.45,67.3
36,606392.461719,53.524,70,118.293,24.844,68.989,116.048,67.63,424.59,223.07,90.52,151.83,67.13
37,606392.467031,53.477,74,118.319,24.821,68.97,115.889,67.466,424.62,223.04,90.49,151.63,66.96
38,606392.469446,53.618,69,118.419,24.748,68.944,116.229,67.426,424.75,222.95,90.45,152.08,66.93
39,606392.47389,53.607,72,118.386,24.772,68.944,116.2,67.463,424.65,223.0,90.5,151.83,66.95
40,606392.478025,53.07,69,118.525,24.598,69.105,115.013,67.639,424.8,222.78,90.71,150.26,67.11
41,606392.482269,53.384,67,118.616,24.573,69.058,115.781,67.622,424.95,222.77,90.62,151.46,67.11
42,606392.489701,53.19,68,118.636,24.539,68.913,115.017,68.201,424.99,222.71,90.42,150.36,67.76
43,606392.49434,53.784,69,118.242,24.854,68.75,116.362,67.647,424.52,223.09,90.21,152.24,67.15
44,606392.497609,53.579,74,118.314,24.874,68.838,115.943,67.611,424.59,223.11,90.33,151.63,67.08
45,606392.501135,53.18,70,118.584,24.689,68.95,115.051,67.954,424.91,222.93,90.48,150.69,67.32
46,606392.505305,53.603,70,118.255,24.87,68.9,116.116,67.679,424.43,223.15,90.42,151.76,67.22
47,606392.513587,53.471,67,118.618,24.733,68.78,115.551,68.012,425.0,222.93,90.25,151.19,67.51
48,606392.518315,53.02,70,118.443,24.664,69.119,114.903,67.927,424.79,222.85,90.7,150.22,67.42
49,606392.521268,53.243,68,117.981,24.875,68.899,115.134,67.273,424.21,223.08,90.49,150.51,66.78
50,606392.52555,53.648,69,118.351,24.909,68.783,116.042,67.655,424.75,223.11,90.31,151.51,67.18
51,606392.538789,53.172,70,118.554,24.756,68.95,115.029,67.823,424.81,223.02,90.52,150.31,67.24
52,606392.541788,53.593,71,118.421,24.823,68.846,115.997,67.444,424.76,223.03,90.33,151.62,66.88
53,606392.545982,53.864,68,118.492,24.896,68.615,116.355,67.5,424.87,223.13,90.05,152.11,67.02
54,606392.549219,53.238,65,118.867,24.551,68.771,114.906,68.008,425.28,222.65,90.37,150.25,67.43
55,606392.554754,53.781,68,118.503,24.83,68.653,116.188,67.365,424.9,223.04,90.1,151.88,66.85
56,606392.558389,53.227,65,118.889,24.519,68.771,114.876,67.82,425.36,222.65,90.23,150.31,67.3
57,606392.566355,53.808,67,118.517,24.795,68.558,116.104,67.22,424.84,223.02,89.94,152.02,66.75
58,606392.569536,53.279,68,118.95,24.582,68.66,114.83,67.876,425.44,222.73,90.09,150.24,67.36
59,606392.573222,53.576,71,118.606,24.797,68.703,115.709,67.118,425.06,222.99,90.17,151.18,66.58
60,606392.581152,53.858,67,118.749,24.839,68.517,116.173,67.328,425.28,223.03,89.92,151.84,66.8
61,606392.590601,53.304,67,119.084,24.619,68.731,115.019,67.481,425.56,222.82,90.17,150.5,66.95
62,606392.594574,53.398,66,119.16,24.589,68.664,115.159,67.569,425.66,222.77,90.1,150.51,67.09
63,606392.597283,53.861,69,118.978,24.754,68.635,116.379,67.119,425.39,223.0,90.08,151.96,66.67
64,606392.601791,53.571,65,119.016,24.78,68.656,115.616,67.297,425.5,223.03,90.05,151.04,66.82
65,606392.605149,53.886,68,118.903,24.888,68.463,116.159,67.308,425.38,223.13,89.82,151.97,66.81
66,606392.613672,53.502,71,119.131,24.666,68.719,115.535,67.027,425.65,222.82,90.26,151.17,66.46
67,606392.625637,53.592,63,119.227,24.632,68.374,115.198,67.774,425.8,222.8,89.71,150.72,67.26
68,606392.629128,53.61,70,118.957,24.721,68.473,115.416,67.44,425.46,222.94,89.87,150.97,66.83
69,606392.634457,53.718,66,118.639,24.855,68.363,115.525,66.934,425.04,223.09,89.69,151.17,66.44
70,606392.64189,53.552,66,119.154,24.581,68.387,115.113,67.845,425.69,222.65,89.83,150.46,67.49
71,606392.645833,54.001,69,118.719,24.838,68.397,116.366,67.317,425.18,223.06,89.74,152.16,66.78
72,606392.649208,53.712,72,119.05,24.694,68.467,115.685,67.553,425.57,222.91,89.83,151.38,66.95
73,606392.653324,54.075,70,118.734,24.874,68.33,116.458,67.385,425.17,223.11,89.68,152.17,66.94
74,606392.657368,53.461,67,119.061,24.633,68.534,115.112,68.07,425.58,222.8,89.93,150.6,67.55
75,606392.666251,53.753,70,118.667,24.858,68.662,116.127,67.509,425.11,223.05,90.13,151.51,66.88
76,606392.669403,53.404,71,118.785,24.798,68.76,115.336,67.483,425.21,223.02,90.18,150.79,66.83
77,606392.673729,53.655,69,118.592,24.888,68.724,115.963,67.364,424.82,223.15,90.19,151.32,66.73
78,606392.677573,53.266,67,118.984,24.631,68.88,115.165,67.889,425.48,222.8,90.37,150.68,67.37
79,606392.681872,53.211,66,118.451,24.92,68.867,114.996,67.282,424.78,223.16,90.41,150.1,66.76
80,606392.691325,53.696,69,118.669,24.825,68.831,116.255,67.286,425.14,223.02,90.35,151.84,66.78
81,606392.693659,53.001,73,118.756,24.711,68.977,114.619,67.866,425.19,222.9,90.5,149.97,67.34
82,606392.698573,53.183,69,118.701,24.757,68.876,114.934,67.848,425.05,223.03,90.42,150.32,67.14
83,606392.706283,53.252,65,118.86,24.633,68.696,114.819,68.163,425.29,222.74,90.3,150.12,67.7
84,606392.713323,53.675,68,118.332,24.931,68.635,115.865,67.527,424.64,223.19,90.05,151.59,67.03
85,606392.717306,53.83,69,118.363,24.968,68.587,116.213,67.66,424.65,223.23,89.98,151.99,67.12
86,606392.721638,53.217,68,118.707,24.71,68.716,114.758,68.233,425.1,222.94,90.2,150.19,67.64
87,606392.725532,53.703,71,118.228,24.969,68.701,116.055,67.752,424.4,223.19,90.31,151.83,67.32
88,606392.733355,53.565,72,118.281,24.935,68.75,115.759,67.565,424.53,223.19,90.22,151.35,67.01
89,606392.742551,53.174,67,118.716,24.589,68.898,114.947,68.104,425.13,222.73,90.4,150.4,67.65
90,606392.746229,53.574,69,118.215,24.887,68.858,115.964,67.667,424.48,223.13,90.35,151.72,67.16
91,606392.749383,53.604,69,118.35,24.839,68.821,115.986,67.508,424.66,223.07,90.3,151.76,67.01
92,606392.753639,53.385,70,118.344,24.771,68.992,115.674,67.473,424.77,222.93,90.57,151.13,67.05
93,606392.757532,53.048,72,118.663,24.611,69.09,114.93,67.819,425.01,222.8,90.63,150.56,67.28
94,606392.765985,53.128,68,118.73,24.538,69.052,115.079,67.868,425.13,222.71,90.63,150.63,67.28
95,606392.77005,53.052,69,118.743,24.508,69.035,114.849,68.03,425.15,222.62,90.64,150.25,67.56
96,606392.773857,53.269,68,118.781,24.543,68.911,115.226,67.791,425.17,222.65,90.53,150.76,67.32
97,606392.777502,53.215,66,118.788,24.55,68.796,114.889,68.118,425.22,222.69,90.27,150.32,67.6
98,606392.781967,53.226,68,118.715,24.592,68.789,114.904,68.169,425.08,222.8,90.31,150.31,67.61
99,606392.794423,53.196,72,118.698,24.646,68.806,114.852,67.909,425.11,222.84,90.3,150.39,67.3
100,606392.798275,53.308,71,118.877,24.566,68.721,115.012,68.179,425.34,222.71,90.17,150.48,67.66
101,606392.801009,53.248,68,118.831,24.642,68.752,114.902,68.001,425.23,222.85,90.21,150.36,67.46
102,606392.809807,53.28,70,118.868,24.65,68.689,114.881,68.162,425.35,222.8,90.14,150.22,67.69
103,606392.817692,53.708,71,118.62,24.872,68.669,116.015,67.603,425.1,223.08,90.12,151.52,67.09
104,606392.821309,53.221,67,119.01,24.557,68.784,114.882,67.991,425.55,222.71,90.16,150.26,67.52
105,606392.826289,53.821,67,118.755,24.79,68.657,116.306,67.451,425.19,223.0,90.13,151.89,66.95
106,606392.829534,53.196,65,119.057,24.543,68.791,114.827,67.922,425.57,222.68,90.26,150.24,67.4
107,606392.833311,53.377,65,119.083,24.549,68.761,115.264,67.656,425.61,222.69,90.21,150.81,67.14
108,606392.843072,54.282,64,119.086,24.601,68.521,117.37,66.946,425.62,222.76,89.89,153.56,66.46
109,606392.845459,54.443,57,119.196,24.54,68.485,117.771,66.895,425.79,222.66,89.87,153.89,66.43
110,606392.849266,54.417,59,119.146,24.56,68.452,117.638,66.918,425.77,222.64,89.85,153.85,66.38
111,606392.853405,53.352,62,119.019,24.638,68.494,114.75,68.075,425.47,222.88,89.9,150.31,67.41
112,606392.857566,53.879,68,118.638,24.895,68.454,116.124,67.466,425.0,223.1,89.91,151.79,67.04
113,606392.861577,53.35,68,118.97,24.626,68.748,115.169,67.421,425.44,222.77,90.25,150.75,66.68
114,606392.871075,53.73,64,118.866,24.817,68.475,115.746,67.659,425.26,223.07,89.89,151.01,67.18
115,606392.882934,53.358,65,118.969,24.664,68.561,114.879,68.091,425.46,222.84,89.96,150.3,67.58
116,606392.886337,53.815,68,118.582,24.916,68.557,116.122,67.618,424.94,223.18,89.97,151.82,67.12
117,606392.894717,53.214,65,118.982,24.595,68.761,114.826,68.048,425.48,222.75,90.22,150.23,67.53
118,606392.898147,54.137,61,118.931,24.651,68.639,117.162,67.061,425.43,222.82,90.15,152.8,66.61
119,606392.901407,53.244,64,119.019,24.574,68.695,114.796,68.176,425.52,222.72,90.14,150.19,67.65
120,606392.905485,54.033,65,118.636,24.928,68.427,116.508,67.446,425.02,223.08,90.02,152.11,66.87
121,606392.909589,53.164,60,118.723,24.762,68.668,114.538,67.802,425.05,223.06,90.18,149.63,67.35
122,606392.918443,53.661,66,118.647,24.842,68.566,115.71,67.264,425.16,223.0,90.04,151.09,66.75
123,606392.921182,53.257,62,118.692,24.764,68.634,114.731,67.555,425.04,222.99,90.19,150.13,66.9
124,606392.926022,54.309,63,118.725,24.88,68.258,116.999,67.53,425.11,223.14,89.59,152.9,67.04
125,606392.928899,53.744,66,118.401,25.019,68.388,115.638,67.627,424.69,223.38,89.63,151.26,67.24
126,606392.934247,53.213,61,118.612,24.797,68.522,114.424,67.955,424.94,223.06,89.95,149.66,67.37
127,606392.93728,53.278,61,118.618,24.784,68.515,114.587,68.024,424.98,223.05,89.95,149.9,67.53
128,606392.945824,53.78,70,118.418,24.926,68.473,115.882,67.551,424.81,223.14,89.91,151.58,67.09
129,606392.949563,53.248,66,118.803,24.685,68.716,114.841,68.047,425.21,222.87,90.3,150.24,67.46
130,606392.953605,54.083,62,118.634,24.805,68.55,116.858,67.551,425.03,223.02,89.94,152.89,67.06
131,606392.957195,53.496,65,118.402,24.83,68.792,115.638,67.396,424.84,223.03,90.31,151.12,66.92
132,606392.961426,53.018,65,118.654,24.632,68.999,114.698,67.589,424.97,222.86,90.57,150.1,66.9
133,606392.970646,53.421,69,118.377,24.817,68.906,115.629,67.42,424.67,223.06,90.41,151.21,66.95
134,606392.973355,53.577,68,118.462,24.852,68.799,115.874,67.533,424.8,223.09,90.26,151.35,67.16
135,606392.977323,52.869,64,118.63,24.676,68.971,114.257,68.287,424.99,222.87,90.52,149.39,67.78
136,606392.986304,53.204,65,118.076,24.9,68.951,115.115,67.496,424.27,223.14,90.44,150.59,66.93
137,606392.989581,53.124,69,118.468,24.711,68.929,114.866,67.474,424.79,222.92,90.43,150.39,66.92
138,606392.998589,53.612,69,118.411,24.803,68.747,115.882,67.449,424.71,223.04,90.2,151.54,66.99
139,606393.002059,52.935,68,118.552,24.626,68.951,114.4,67.981,424.88,222.87,90.42,149.71,67.48
140,606393.005883,54.167,63,118.494,24.751,68.53,117.059,67.692,424.78,223.0,89.89,153.0,67.24
141,606393.00943,53.43,66,118.856,24.503,68.897,115.637,67.564,425.28,222.66,90.38,151.21,67.11
142,606393.013368,53.231,66,118.48,24.673,68.942,115.173,67.296,424.85,222.84,90.47,150.62,66.8
143,606393.0227,53.266,66,118.648,24.711,68.746,114.942,67.963,425.05,222.9,90.2,150.4,67.45
144,606393.025707,53.625,65,118.302,24.874,68.759,115.936,67.504,424.52,223.19,90.17,151.5,67.09
145,606393.030323,53.293,64,118.746,24.675,68.784,115.077,67.972,425.17,222.85,90.25,150.58,67.46
146,606393.033337,53.065,62,118.633,24.662,68.921,114.694,68.091,425.02,222.84,90.44,150.07,67.58
147,606393.038227,54.064,64,118.495,24.83,68.623,116.929,67.579,424.85,223.06,90.04,152.98,67.09
148,606393.04684,53.649,66,118.438,24.88,68.691,115.89,67.402,424.78,223.12,90.12,151.64,66.9
149,606393.057678,53.919,65,118.551,24.829,68.54,116.381,67.336,424.82,223.09,89.96,151.94,66.84
150,606393.062794,53.925,66,118.618,24.814,68.494,116.319,67.317,424.97,223.05,89.89,152.04,66.82
151,606393.06544,53.447,66,118.249,25.002,68.57,115.134,67.475,424.5,223.31,89.98,150.69,67.07
152,606393.074437,53.764,62,118.463,24.837,68.466,115.827,67.251,424.86,223.07,89.84,151.64,66.82
153,606393.078267,54.003,64,118.69,24.79,68.386,116.352,67.37,425.15,222.94,89.8,152.29,66.79
154,606393.081531,53.654,67,118.489,24.91,68.519,115.615,67.534,424.73,223.25,89.89,150.93,67.13
155,606393.085387,53.236,67,118.805,24.722,68.683,114.756,67.693,425.23,222.94,90.1,150.24,67.14
156,606393.089666,53.979,65,118.66,24.877,68.456,116.404,67.516,424.94,223.19,89.82,152.1,67.12
157,606393.098262,53.378,64,119.088,24.574,68.707,115.178,67.795,425.57,222.78,90.16,150.85,67.16
158,606393.101842,52.99,69,118.836,24.614,68.944,114.534,67.616,425.21,222.8,90.47,149.65,67.05
159,606393.104943,53.782,64,118.775,24.765,68.649,116.185,67.226,425.0,223.07,90.09,151.54,66.74
160,606393.109319,53.319,67,119.136,24.507,68.854,115.263,67.442,425.61,222.62,90.48,150.55,66.88
161,606393.113617,53.931,67,118.977,24.639,68.662,116.623,67.002,425.45,222.83,90.06,152.52,66.55
162,606393.122567,53.292,64,119.09,24.573,68.688,114.915,67.677,425.59,222.74,90.13,150.26,67.2
163,606393.126538,53.849,66,118.908,24.665,68.672,116.41,67.053,425.37,222.87,90.04,152.3,66.6
164,606393.129628,53.087,62,118.459,24.855,68.662,114.322,66.964,424.84,223.13,90.07,149.61,66.61
165,606393.133385,53.817,63,118.488,25.0,68.374,115.818,67.502,424.83,223.32,89.7,151.25,67.04
166,606393.141351,53.223,65,119.006,24.552,68.665,114.69,67.753,425.5,222.66,90.2,149.99,67.24
167,606393.150472,53.879,65,118.742,24.727,68.545,116.278,67.28,425.13,222.94,89.96,151.96,66.79
168,606393.153348,53.234,65,118.904,24.607,68.748,114.857,67.75,425.33,222.82,90.21,150.43,67.12
169,606393.157806,53.575,68,118.489,24.827,68.67,115.652,67.355,424.88,223.04,90.16,150.95,66.83
170,606393.161632,53.495,68,118.457,24.873,68.611,115.332,67.4,424.81,223.12,90.08,150.47,66.95
171,606393.16545,53.118,68,118.846,24.541,68.821,114.67,68.008,425.3,222.68,90.3,150.04,67.49
172,606393.174169,53.291,69,118.751,24.567,68.896,115.26,67.56,425.16,222.78,90.45,150.84,66.84
173,606393.177851,53.905,66,118.612,24.752,68.654,116.535,67.387,425.0,222.97,90.11,152.21,66.88
174,606393.181324,53.158,65,118.776,24.583,68.88,114.875,67.764,425.12,222.83,90.35,150.21,67.24
175,606393.185725,53.19,66,118.776,24.531,68.938,115.056,67.787,425.18,222.68,90.45,150.34,67.22
176,606393.18932,53.028,67,118.362,24.701,69.011,114.746,67.039,424.71,222.88,90.56,150.07,66.53
177,606393.198345,53.642,68,118.418,24.83,68.726,115.928,67.414,424.72,223.07,90.18,151.58,66.94
178,606393.20117,53.919,64,118.633,24.73,68.686,116.628,67.304,425.03,222.92,90.12,152.6,66.81
179,606393.206278,53.233,64,118.762,24.549,68.945,115.185,67.585,425.09,222.75,90.47,150.58,67.08
180,606393.209498,53.926,64,118.72,24.695,68.697,116.665,67.536,425.25,222.82,90.23,152.13,67.08
181,606393.213599,53.283,61,118.844,24.485,68.843,115.149,67.914,425.33,222.6,90.33,150.72,67.45
182,606393.217648,53.728,66,118.464,24.746,68.78,116.258,67.514,424.8,222.98,90.27,151.59,67.07
183,606393.226038,53.476,67,118.712,24.644,68.838,115.664,67.644,425.13,222.81,90.32,151.34,67.14
184,606393.231347,53.56,69,118.501,24.675,68.905,116.005,67.318,424.97,222.81,90.48,151.38,66.79
185,606393.232903,53.356,66,118.905,24.503,68.91,115.457,67.891,425.38,222.63,90.41,151.07,67.38
186,606393.241671,54.103,64,118.649,24.692,68.74,117.238,67.46,425.05,222.88,90.19,153.38,66.97
187,606393.251079,53.477,64,118.809,24.572,68.991,115.922,67.587,425.25,222.72,90.51,151.68,67.08
188,606393.253616,53.717,66,118.636,24.657,69.002,116.603,67.256,425.01,222.86,90.5,152.52,66.81
189,606393.257016,53.783,68,118.67,24.662,68.924,116.654,67.213,424.98,222.89,90.41,152.39,66.75
190,606393.261709,53.536,66,118.57,24.672,68.963,116.037,67.188,425.01,222.85,90.5,151.46,66.72
191,606393.265466,53.896,65,118.694,24.676,68.76,116.69,67.283,425.08,222.88,90.25,152.2,66.87
192,606393.27418,53.302,63,118.866,24.544,68.72,114.994,68.124,425.32,222.69,90.17,150.45,67.61
193,606393.277214,54.12,61,118.696,24.659,68.665,117.157,67.297,425.14,222.81,90.12,153.1,66.83
194,606393.281698,54.071,61,118.669,24.719,68.614,116.933,67.394,424.97,222.96,90.1,152.57,66.94
195,606393.285009,54.134,61,118.791,24.652,68.593,117.074,67.319,425.16,222.89,90.01,152.73,66.95
196,606393.290478,53.707,64,118.538,24.759,68.682,116.034,67.401,424.83,223.02,90.1,151.62,66.97
