frame,t,theta_deg,area_px,cx,cy,d1,d2,ang_deg,rcx,rcy,rd1,rd2,rang
0,607276.26653,50.645,64,120.535,20.009,73.167,115.382,65.931,427.51,216.69,96.01,150.75,65.3
1,607276.274508,51.399,64,120.762,20.034,72.79,116.671,65.794,427.83,216.73,95.52,152.47,65.26
2,607276.278373,51.209,63,120.735,20.075,72.773,116.161,65.947,427.72,216.83,95.51,151.74,65.41
3,607276.281462,51.211,66,120.729,20.07,72.805,116.217,65.855,427.73,216.8,95.53,151.91,65.27
4,607276.290228,51.084,65,120.727,20.083,72.835,115.946,65.726,427.73,216.76,95.76,150.98,65.24
5,607276.293528,51.068,67,120.698,20.156,72.873,115.967,65.737,427.7,216.93,95.59,151.6,65.23
6,607276.297413,51.327,63,120.926,20.153,72.632,116.236,65.708,428.03,216.88,95.36,151.38,65.35
7,607276.301673,50.271,62,120.098,20.409,72.923,114.093,65.61,426.98,217.22,95.69,149.17,65.05
8,607276.30617,51.242,65,121.084,20.115,72.583,115.94,65.973,428.2,216.86,95.21,151.37,65.61
9,607276.309585,51.233,65,120.907,20.129,72.816,116.292,65.755,427.97,216.9,95.5,152.04,65.26
10,607276.317798,50.634,68,120.632,20.271,72.857,114.867,65.648,427.69,217.0,95.58,150.11,65.21
11,607276.321905,51.314,66,120.937,20.171,72.637,116.209,65.829,427.92,216.95,95.45,151.59,65.31
12,607276.325911,50.499,65,120.411,20.187,72.727,114.333,65.093,427.44,216.95,95.44,149.7,64.64
13,607276.329383,50.7,61,120.361,20.322,72.565,114.569,65.41,427.32,217.11,95.22,149.79,64.86
14,607276.333793,51.363,66,120.879,20.265,72.451,116.035,65.93,427.92,217.1,95.1,151.24,65.48
15,607276.34162,51.683,63,121.037,20.165,72.381,116.741,65.738,428.18,216.85,95.12,152.52,65.18
16,607276.345968,51.221,64,120.699,20.328,72.482,115.728,65.946,427.8,217.08,95.11,151.55,65.34
17,607276.357895,50.779,63,120.383,20.258,72.844,115.202,65.918,427.35,217.02,95.6,150.57,65.34
18,607276.361386,51.276,61,120.871,19.982,72.907,116.545,65.696,427.86,216.62,95.89,152.26,65.22
19,607276.369348,50.116,61,119.982,20.236,73.261,114.249,65.798,426.83,216.94,96.11,149.58,65.04
20,607276.373579,50.877,64,120.701,20.085,72.996,115.685,66.099,427.74,216.77,95.81,151.02,65.58
21,607276.378071,51.117,66,120.772,19.922,73.066,116.396,65.786,427.88,216.57,95.91,151.98,65.21
22,607276.381747,51.499,63,121.086,19.915,72.824,116.982,65.67,428.26,216.58,95.56,152.87,65.11
23,607276.385285,51.657,61,121.099,19.942,72.728,117.233,65.579,428.25,216.62,95.4,153.35,65.04
24,607276.39335,50.599,60,120.454,20.212,72.888,114.831,65.537,427.4,216.98,95.66,149.99,64.99
25,607276.39741,50.376,62,120.42,19.989,73.181,114.749,65.165,427.3,216.65,96.17,149.92,64.57
26,607276.401455,51.454,61,121.059,20.069,72.564,116.448,65.77,428.22,216.77,95.23,152.18,65.23
27,607276.406175,50.247,68,120.54,20.051,73.187,114.447,65.461,427.57,216.73,96.05,149.57,64.93
28,607276.409552,51.312,65,121.013,20.198,72.572,116.099,65.726,428.14,216.96,95.21,151.85,65.17
29,607276.417637,50.195,67,120.696,20.04,73.24,114.405,65.883,427.75,216.69,96.17,149.51,65.51
30,607276.421891,50.128,67,120.381,20.205,73.094,114.018,65.475,427.32,216.97,95.9,149.16,64.9
31,607276.426107,51.069,65,121.01,20.219,72.675,115.653,65.813,428.14,216.98,95.34,151.28,65.26
32,607276.429338,50.248,68,120.541,20.156,73.18,114.439,65.394,427.61,216.88,95.97,149.93,64.86
