frame,t,nx,ny,nz,agree_deg
0,607276.266954,0.48544,-0.72411,-0.48991,4.78
1,607276.274843,0.47962,-0.73032,-0.48641,3.86
2,607276.27852,0.4777,-0.72893,-0.49037,4.74
3,607276.282019,0.47725,-0.72749,-0.49295,4.86
4,607276.290597,0.47993,-0.72785,-0.4898,4.42
5,607276.293779,0.47726,-0.72726,-0.49327,4.93
6,607276.297721,0.47634,-0.72526,-0.4971,4.91
7,607276.302098,0.48228,-0.72289,-0.49481,5.61
8,607276.3066,0.48047,-0.73038,-0.48549,4.11
9,607276.314185,0.47365,-0.73029,-0.49227,4.98
10,607276.318107,0.48341,-0.72185,-0.49523,5.0
11,607276.322263,0.47775,-0.73132,-0.48675,4.2
12,607276.326224,0.48326,-0.72616,-0.48903,4.44
13,607276.32972,0.48359,-0.72206,-0.49475,4.61
14,607276.337784,0.47811,-0.73048,-0.48766,4.26
15,607276.341979,0.47131,-0.73049,-0.49421,4.68
16,607276.346446,0.4815,-0.72483,-0.49272,4.58
17,607276.358256,0.48535,-0.72315,-0.49141,4.69
18,607276.365485,0.48216,-0.72397,-0.49335,4.2
19,607276.369697,0.48338,-0.7237,-0.49255,5.82
20,607276.37386,0.48598,-0.7228,-0.4913,4.72
21,607276.378433,0.48265,-0.72388,-0.493,4.45
22,607276.382243,0.47932,-0.72569,-0.49359,4.13
23,607276.389406,0.47638,-0.73085,-0.48879,3.69
24,607276.393956,0.47961,-0.72456,-0.49496,5.3
25,607276.397824,0.4881,-0.71747,-0.49699,4.55
26,607276.402055,0.47693,-0.73023,-0.48919,4.16
27,607276.406463,0.48585,-0.72084,-0.4943,5.1
28,607276.413733,0.47701,-0.72884,-0.49118,4.43
29,607276.418237,0.48661,-0.72549,-0.4867,5.11
30,607276.422164,0.48797,-0.71731,-0.49734,5.26
31,607276.42673,0.47999,-0.72941,-0.48741,4.36
32,607276.429684,0.48669,-0.7246,-0.48793,4.66
33,607276.44159,0.48385,-0.72819,-0.48542,4.63
34,607276.445871,0.487,-0.72512,-0.48686,4.81
35,607276.45025,0.48403,-0.72649,-0.48778,4.55
