frame,t,theta_deg,area_px,cx,cy,d1,d2,ang_deg,rcx,rcy,rd1,rd2,rang
0,607276.266954,54.038,57,-128.968,26.989,75.628,128.785,117.741,147.21,210.12,102.64,174.44,118.26
1,607276.274843,54.642,61,-129.612,26.899,75.626,130.688,117.59,146.41,210.0,102.6,176.92,118.18
2,607276.27852,54.053,58,-129.912,26.64,75.754,129.046,117.114,146.02,209.65,102.78,174.72,117.73
3,607276.282019,53.79,61,-129.938,26.51,76.039,128.717,117.119,145.99,209.51,103.12,174.24,117.7
4,607276.290597,54.267,59,-129.552,26.907,75.805,129.801,117.363,146.46,209.95,102.94,175.15,117.9
5,607276.293779,53.849,60,-129.761,26.666,75.98,128.798,116.984,146.24,209.71,103.11,174.07,117.51
6,607276.297721,53.344,58,-129.353,26.815,76.207,127.647,117.285,146.77,209.81,103.55,172.84,117.93
7,607276.302098,53.709,63,-129.62,26.685,76.043,128.477,116.908,146.44,209.73,103.19,173.86,117.51
8,607276.3066,54.649,57,-129.388,26.858,75.728,130.885,117.517,146.71,209.94,102.75,177.17,118.11
9,607276.314185,54.047,57,-129.669,26.427,75.643,128.837,116.561,146.38,209.36,102.73,174.36,117.27
10,607276.318107,53.577,62,-128.824,26.971,75.973,127.957,117.598,147.34,209.96,103.32,173.06,118.15
11,607276.322263,54.631,60,-129.018,26.976,75.558,130.534,117.221,147.21,210.08,102.63,176.08,117.86
12,607276.326224,54.862,59,-129.132,26.856,75.46,131.11,117.269,147.06,209.94,102.39,177.49,117.85
13,607276.32972,53.809,60,-128.478,27.035,75.715,128.226,117.735,147.87,210.14,102.77,173.58,118.38
14,607276.337784,54.419,59,-128.803,26.944,75.604,129.936,117.367,147.57,210.09,102.62,175.63,117.96
15,607276.341979,53.785,61,-129.288,26.658,75.78,128.263,116.803,146.89,209.7,102.85,173.55,117.41
16,607276.346446,53.661,59,-128.55,27.049,75.803,127.924,117.913,147.77,210.19,102.83,173.4,118.45
17,607276.358256,53.828,60,-128.726,26.959,75.813,128.451,117.959,147.48,210.06,102.93,173.86,118.49
18,607276.365485,53.759,61,-128.78,27.003,75.845,128.292,118.109,147.51,210.14,102.89,173.75,118.7
19,607276.369697,53.877,60,-129.809,26.465,75.751,128.496,116.79,146.2,209.44,102.82,173.87,117.45
20,607276.37386,53.684,58,-128.842,27.074,75.896,128.15,118.156,147.37,210.24,103.01,173.59,118.66
21,607276.378433,53.739,63,-128.898,27.001,75.964,128.435,117.962,147.27,210.13,103.08,174.08,118.46
22,607276.382243,53.784,62,-128.918,26.944,75.947,128.543,117.912,147.23,210.03,103.1,173.99,118.42
23,607276.389406,54.542,62,-129.342,26.861,75.706,130.504,117.472,146.89,209.99,102.77,176.59,117.98
24,607276.393956,53.778,61,-129.668,26.588,75.887,128.425,116.87,146.42,209.62,102.99,173.66,117.49
25,607276.397824,53.642,56,-128.704,26.964,75.903,128.035,118.158,147.65,210.04,103.12,173.31,118.74
26,607276.402055,54.354,65,-129.258,26.819,75.868,130.184,117.315,146.82,209.86,102.98,175.98,117.94
27,607276.406463,53.844,58,-128.798,26.966,75.944,128.723,117.51,147.4,210.08,103.04,174.5,117.99
