frame,t,theta_deg,area_px,cx,cy,d1,d2,ang_deg,rcx,rcy,rd1,rd2,rang
0,573909.45987,70.671,54,141.833,2.641,47.358,143.079,71.269,455.07,193.93,62.2,185.7,70.95
1,573909.46404,70.267,59,142.334,2.328,47.722,141.344,71.171,455.9,193.47,62.63,182.88,70.86
2,573909.471835,70.461,59,142.034,2.468,47.564,142.217,71.223,455.23,193.75,62.43,184.54,70.94
3,573909.475995,70.267,58,142.19,2.325,47.768,141.48,71.177,455.53,193.53,62.71,183.28,70.89
4,573909.479816,70.331,60,142.173,2.322,47.639,141.533,71.16,455.52,193.52,62.53,183.56,70.87
5,573909.483687,70.345,60,142.133,2.269,47.665,141.71,71.202,455.52,193.43,62.56,183.65,70.92
6,573909.487493,70.421,62,142.084,2.259,47.602,142.05,71.219,455.3,193.48,62.48,184.34,70.93
7,573909.491717,70.357,60,142.077,2.292,47.583,141.55,71.261,455.6,193.41,62.58,182.82,70.89
8,573909.499875,70.498,61,141.877,2.411,47.446,142.124,71.267,455.1,193.66,62.27,184.45,70.96
9,573909.50309,70.432,59,142.084,2.33,47.408,141.551,71.235,455.47,193.53,62.23,183.44,70.91
10,573909.507267,70.523,58,141.995,2.33,47.259,141.734,71.296,455.3,193.54,62.04,183.77,70.99
11,573909.511538,70.227,56,141.988,2.161,47.461,140.294,71.031,455.19,193.35,62.28,182.16,70.75
12,573909.515334,70.306,61,141.934,2.128,47.55,141.102,71.154,455.19,193.27,62.43,182.64,70.83
13,573909.524428,70.408,61,141.937,2.215,47.467,141.554,71.18,455.18,193.4,62.31,183.49,70.88
14,573909.527523,70.332,58,141.928,2.314,47.462,141.02,71.145,455.16,193.52,62.29,183.23,70.83
15,573909.531953,70.548,54,142.197,2.177,47.372,142.254,71.025,455.51,193.35,62.14,185.0,70.74
16,573909.536235,70.583,52,141.877,2.264,47.281,142.221,71.095,455.01,193.5,62.03,184.91,70.79
17,573909.54095,70.317,56,141.66,2.274,47.487,140.986,71.107,454.71,193.51,62.35,182.77,70.82
18,573909.55126,70.403,55,141.679,2.2,47.474,141.544,71.012,454.93,193.35,62.31,183.47,70.71
19,573909.555383,70.682,56,141.594,2.222,47.268,142.882,71.014,454.7,193.42,62.02,185.61,70.72
20,573909.559312,70.53,57,141.416,2.348,47.275,141.837,71.089,454.43,193.59,62.05,184.16,70.79
