frame,t,theta_deg,area_px,cx,cy,d1,d2,ang_deg,rcx,rcy,rd1,rd2,rang
0,577548.252875,62.592,58,-36.95,10.983,67.828,147.348,107.899,272.28,188.29,93.01,201.41,107.86
1,577548.254667,62.538,60,-36.901,10.983,67.943,147.331,107.923,272.31,188.28,93.15,201.58,107.92
2,577548.257387,62.394,61,-36.942,10.956,68.06,146.874,107.872,272.29,188.23,93.27,200.87,107.77
3,577548.262422,62.665,58,-36.936,10.975,67.948,147.971,107.914,272.41,188.33,93.1,202.77,107.9
4,577548.26679,62.515,59,-36.7,11.092,68.02,147.383,107.785,272.75,188.46,93.32,201.68,107.73
5,577548.274169,62.734,59,-36.788,11.08,67.896,148.207,107.813,272.67,188.46,93.11,203.0,107.77
6,577548.277742,62.408,63,-36.681,11.113,68.123,147.081,107.692,272.81,188.53,93.38,200.74,107.74
7,577548.28233,62.689,61,-36.48,11.157,67.941,148.075,107.633,273.06,188.58,93.11,202.94,107.6
8,577548.286075,62.701,59,-36.705,11.108,67.891,148.029,107.77,272.75,188.52,93.0,203.01,107.76
9,577548.291253,62.722,58,-36.583,11.281,67.811,147.958,107.692,272.96,188.78,92.94,202.52,107.66
10,577548.298968,61.819,59,-35.502,11.543,67.94,143.86,108.304,274.42,189.06,93.12,197.04,108.31
11,577548.302449,62.669,63,-36.448,11.392,67.853,147.787,107.521,273.07,188.9,92.97,202.53,107.51
12,577548.305188,62.704,63,-36.562,11.4,67.632,147.479,107.443,272.87,188.92,92.76,201.33,107.44
13,577548.309481,62.884,61,-36.434,11.515,67.488,148.064,107.374,273.06,189.06,92.49,202.75,107.37
14,577548.314629,62.798,62,-36.282,11.678,67.439,147.53,107.271,273.18,189.26,92.44,201.74,107.3
15,577548.319016,62.068,57,-34.86,12.027,67.376,143.834,107.721,275.24,189.77,92.32,197.16,107.7
16,577548.326874,62.907,63,-36.407,11.854,67.117,147.37,107.28,273.12,189.52,92.01,201.19,107.26
17,577548.329164,62.779,60,-36.325,11.813,67.176,146.857,107.066,273.21,189.46,92.06,201.12,107.05
18,577548.333327,63.143,60,-36.247,11.93,66.897,148.078,107.223,273.47,189.65,91.8,202.37,107.16
19,577548.349637,62.247,59,-34.582,12.347,67.074,144.039,107.63,275.57,190.22,92.05,197.45,107.5
20,577548.353259,62.698,60,-35.556,12.127,67.139,146.372,107.408,274.42,189.93,92.01,200.28,107.41
