# skew_n, 24056
# skew_median_ms, 3.9222294872161
# skew_p95_ms, 6.316301747574471
# skew_max_ms, 188.9062499976717
# skew_dropped, 0
index,t_capture,skew_s,t_a,t_b
196,327218.860349,0.001919,327218.859389,327218.861308
197,327218.879846,0.003417,327218.881554,327218.878137
198,327218.899889,0.005221,327218.897279,327218.902500
199,327218.924464,0.004476,327218.922226,327218.926702
200,327218.952904,0.000564,327218.953186,327218.952622
201,327218.970546,0.002883,327218.969104,327218.971987
202,327218.994983,0.004037,327218.992964,327218.997001
203,327219.015808,0.004909,327219.018262,327219.013353
204,327219.036330,0.003954,327219.034353,327219.038307
205,327219.060202,0.002236,327219.059084,327219.061319
206,327219.079432,0.003919,327219.081392,327219.077473
207,327219.100869,0.004391,327219.098674,327219.103065
208,327219.123390,0.004332,327219.121224,327219.125555
209,327219.143917,0.003646,327219.145740,327219.142094
210,327219.163287,0.003664,327219.161455,327219.165118
211,327219.184641,0.005162,327219.187221,327219.182060
212,327219.207565,0.004278,327219.209704,327219.205426
213,327219.227555,0.004386,327219.225362,327219.229747
214,327219.246875,0.005424,327219.249587,327219.244163
215,327219.271851,0.003791,327219.273746,327219.269955
216,327219.292437,0.001887,327219.291494,327219.293381
217,327219.315635,0.004342,327219.313464,327219.317806
218,327219.328238,0.004180,327219.330328,327219.326148
219,327219.354849,0.003510,327219.353094,327219.356604
220,327219.378254,0.003386,327219.376561,327219.379947
221,327219.395853,0.004023,327219.393842,327219.397865
222,327219.415990,0.004795,327219.418388,327219.413593
223,327219.443463,0.001339,327219.442793,327219.444132
224,327219.463515,0.003763,327219.465396,327219.461633
225,327219.479550,0.003591,327219.481346,327219.477755
226,327219.499626,0.004572,327219.497340,327219.501911
227,327219.523465,0.004195,327219.521368,327219.525562
228,327219.544358,0.003822,327219.546270,327219.542447
229,327219.563375,0.004143,327219.561303,327219.565447
230,327219.587765,0.003741,327219.585895,327219.589635
231,327219.611718,0.001322,327219.611057,327219.612379
232,327219.627886,0.003759,327219.626006,327219.629766
233,327219.652387,0.006067,327219.649353,327219.655420
234,327219.671278,0.003932,327219.673244,327219.669312
235,327219.691680,0.001108,327219.691126,327219.692234
236,327219.716084,0.004449,327219.713859,327219.718308
237,327219.731396,0.003902,327219.729445,327219.733347
238,327219.755811,0.003993,327219.753814,327219.757808
239,327219.778800,0.004945,327219.776327,327219.781273
240,327219.799631,0.004814,327219.802038,327219.797223
241,327219.820962,0.005000,327219.818461,327219.823462
242,327219.839725,0.003968,327219.841708,327219.837741
243,327219.863823,0.003932,327219.865789,327219.861858
244,327219.884275,0.005252,327219.881649,327219.886901
245,327219.907608,0.003608,327219.905805,327219.909412
246,327219.927985,0.005117,327219.930544,327219.925427
247,327219.947589,0.001095,327219.947041,327219.948137
248,327219.969263,0.005557,327219.972041,327219.966484
249,327219.990254,0.004586,327219.992547,327219.987961
250,327220.011281,0.003914,327220.009324,327220.013239
251,327220.032109,0.003660,327220.033939,327220.030278
252,327220.055444,0.003634,327220.057261,327220.053627
253,327220.072822,0.003712,327220.074678,327220.070966
254,327220.095097,0.004445,327220.097320,327220.092875
255,327220.116361,0.004409,327220.114157,327220.118566
256,327220.139437,0.003892,327220.137491,327220.141383
257,327220.159697,0.001123,327220.160258,327220.159135
258,327220.179120,0.005439,327220.176401,327220.181840
259,327220.199629,0.004950,327220.202104,327220.197154
260,327220.223942,0.003574,327220.225729,327220.222155
261,327220.244829,0.001988,327220.243835,327220.245823
262,327220.264033,0.003203,327220.265635,327220.262432
263,327220.284558,0.005615,327220.281751,327220.287365
264,327220.307157,0.004236,327220.305039,327220.309275
265,327220.327640,0.004138,327220.329709,327220.325570
266,327220.347636,0.004223,327220.345525,327220.349748
267,327220.372288,0.003153,327220.370712,327220.373865
268,327220.391693,0.003774,327220.393580,327220.389806
269,327220.411383,0.003531,327220.409618,327220.413149
270,327220.431906,0.004032,327220.433923,327220.429890
271,327220.455524,0.003628,327220.457338,327220.453710
272,327220.476439,0.001977,327220.475451,327220.477428
273,327220.495430,0.004939,327220.497899,327220.492960
274,327220.516638,0.004476,327220.514400,327220.518875
275,327220.539854,0.003786,327220.537961,327220.541748
276,327220.559859,0.004087,327220.561903,327220.557816
277,327220.579224,0.004007,327220.577220,327220.581228
278,327220.600316,0.004543,327220.602587,327220.598044
279,327220.624098,0.003882,327220.626039,327220.622157
280,327220.644137,0.003834,327220.642220,327220.646054
281,327220.664115,0.003345,327220.665787,327220.662442
282,327220.688533,0.003217,327220.690141,327220.686924
283,327220.707772,0.003764,327220.705890,327220.709654
284,327220.727986,0.004467,327220.730219,327220.725752
285,327220.746771,0.005268,327220.744137,327220.749405
286,327220.771738,0.003823,327220.769827,327220.773650
287,327220.791998,0.003872,327220.793934,327220.790062
288,327220.811926,0.003953,327220.809950,327220.813903
289,327220.836273,0.004611,327220.833967,327220.838578
290,327220.855399,0.003989,327220.857394,327220.853404
291,327220.875771,0.003912,327220.873815,327220.877727
292,327220.899662,0.004760,327220.897282,327220.902042
293,327220.914971,0.005724,327220.912109,327220.917833
294,327220.939818,0.004031,327220.937802,327220.941833
295,327220.952273,0.004861,327220.954704,327220.949843
296,327220.982660,0.003596,327220.984458,327220.980862
297,327221.002679,0.003588,327221.000885,327221.004473
298,327221.023791,0.004150,327221.025866,327221.021716
299,327221.047850,0.003715,327221.049708,327221.045993
300,327221.068210,0.004760,327221.065830,327221.070590
301,327221.087295,0.004047,327221.089319,327221.085272
302,327221.103609,0.012520,327221.097349,327221.109869
303,327221.130590,0.003886,327221.128647,327221.132533
304,327221.152373,0.005141,327221.154944,327221.149802
305,327221.172949,0.006225,327221.169837,327221.176062
306,327221.193125,0.001204,327221.193727,327221.192523
307,327221.212015,0.003901,327221.210065,327221.213966
308,327221.235265,0.004298,327221.233116,327221.237414
309,327221.259521,0.003695,327221.257674,327221.261369
310,327221.278667,0.005389,327221.281362,327221.275973
311,327221.299767,0.004651,327221.297442,327221.302093
312,327221.319780,0.004019,327221.321790,327221.317771
313,327221.343752,0.001350,327221.344427,327221.343077
314,327221.362779,0.005200,327221.360179,327221.365379
315,327221.383876,0.005358,327221.386555,327221.381197
316,327221.408130,0.003502,327221.409882,327221.406379
317,327221.427767,0.002872,327221.426330,327221.429203
318,327221.442825,0.011445,327221.448548,327221.437103
319,327221.468251,0.005265,327221.465618,327221.470883
320,327221.491612,0.003491,327221.489866,327221.493357
321,327221.511375,0.003753,327221.513252,327221.509498
322,327221.532111,0.003783,327221.530219,327221.534002
323,327221.552484,0.004817,327221.554893,327221.550076
324,327221.575831,0.004012,327221.577837,327221.573825
325,327221.595862,0.004570,327221.593577,327221.598147
326,327221.618604,0.004246,327221.616481,327221.620727
327,327221.639797,0.003848,327221.641721,327221.637873
328,327221.659524,0.001120,327221.658965,327221.660084
329,327221.676498,0.011109,327221.682053,327221.670944
330,327221.700497,0.004785,327221.698104,327221.702889
331,327221.723858,0.003840,327221.721938,327221.725778
332,327221.743361,0.003825,327221.745274,327221.741448
333,327221.763654,0.004237,327221.761535,327221.765773
334,327221.784676,0.005121,327221.787236,327221.782116
335,327221.807860,0.003852,327221.809786,327221.805934
336,327221.827875,0.004180,327221.825786,327221.829965
337,327221.847680,0.004190,327221.849774,327221.845585
338,327221.868435,0.004638,327221.866116,327221.870755
339,327221.891351,0.003989,327221.889357,327221.893346
340,327221.912031,0.003563,327221.913813,327221.910249
341,327221.931886,0.004153,327221.929810,327221.933963
342,327221.952859,0.005206,327221.955462,327221.950255
343,327221.975364,0.003932,327221.977331,327221.973398
344,327221.995795,0.003823,327221.993883,327221.997706
345,327222.015921,0.004614,327222.018228,327222.013613
346,327222.040075,0.003602,327222.041877,327222.038274
347,327222.061060,0.001255,327222.060433,327222.061688
348,327222.079331,0.003976,327222.081319,327222.077344
349,327222.100460,0.004796,327222.098062,327222.102858
350,327222.120059,0.003960,327222.122039,327222.118079
351,327222.143590,0.003471,327222.145326,327222.141855
352,327222.163423,0.004436,327222.161205,327222.165641
353,327222.184671,0.004749,327222.187045,327222.182297
354,327222.207734,0.004137,327222.209803,327222.205666
355,327222.227685,0.004336,327222.225517,327222.229853
356,327222.243962,0.003739,327222.242093,327222.245832
357,327222.267888,0.005500,327222.265138,327222.270638
358,327222.291689,0.003623,327222.289878,327222.293501
359,327222.311126,0.003983,327222.313118,327222.309135
360,327222.331853,0.003766,327222.329970,327222.333736
361,327222.352248,0.004658,327222.354577,327222.349919
362,327222.375401,0.003925,327222.377364,327222.373439
363,327222.395609,0.003940,327222.393639,327222.397579
364,327222.416225,0.004629,327222.418539,327222.413910
365,327222.439680,0.003842,327222.441601,327222.437759
366,327222.461233,0.001186,327222.460640,327222.461826
367,327222.475536,0.001123,327222.474974,327222.476097
368,327222.500221,0.004474,327222.497985,327222.502458
369,327222.523755,0.004105,327222.521703,327222.525807
370,327222.543264,0.001313,327222.543920,327222.542607
371,327222.563408,0.003729,327222.561544,327222.565273
372,327222.584755,0.004874,327222.587192,327222.582318
373,327222.607671,0.004314,327222.609828,327222.605514
374,327222.627140,0.004109,327222.625086,327222.629195
375,327222.648075,0.003539,327222.649844,327222.646305
376,327222.671920,0.003149,327222.673495,327222.670345
377,327222.691378,0.003908,327222.689424,327222.693332
378,327222.711919,0.003788,327222.713813,327222.710025
379,327222.729006,0.004269,327222.731140,327222.726871
380,327222.755497,0.003959,327222.753518,327222.757477
381,327222.775618,0.001095,327222.776165,327222.775070
382,327222.795833,0.004949,327222.793358,327222.798307
383,327222.815943,0.004817,327222.818352,327222.813535
384,327222.839420,0.003555,327222.841197,327222.837642
385,327222.859437,0.001045,327222.858915,327222.859960
386,327222.879395,0.004655,327222.881723,327222.877068
387,327222.900063,0.004810,327222.897658,327222.902468
388,327222.923498,0.003946,327222.921524,327222.925471
389,327222.943952,0.003834,327222.945869,327222.942035
390,327222.966423,0.001546,327222.967196,327222.965650
391,327222.986851,0.003361,327222.985170,327222.988532
392,327223.007182,0.003936,327223.009149,327223.005214
393,327223.027527,0.004190,327223.025432,327223.029622
394,327223.044650,0.010029,327223.049665,327223.039636
395,327223.071865,0.003744,327223.073736,327223.069993
396,327223.092875,0.001959,327223.091896,327223.093855
397,327223.111738,0.003755,327223.113615,327223.109860
398,327223.136487,0.003764,327223.138369,327223.134605
399,327223.155460,0.004271,327223.153324,327223.157595
400,327223.175866,0.003347,327223.177539,327223.174192
401,327223.195999,0.003985,327223.194006,327223.197992
402,327223.220545,0.003252,327223.218919,327223.222171
403,327223.243018,0.003829,327223.241104,327223.244933
404,327223.259905,0.009862,327223.264836,327223.254974
405,327223.282334,0.003200,327223.280734,327223.283934
406,327223.304002,0.003728,327223.305866,327223.302138
407,327223.323888,0.004094,327223.321841,327223.325935
408,327223.347912,0.003444,327223.346191,327223.349634
409,327223.368233,0.005011,327223.370738,327223.365728
410,327223.387549,0.003963,327223.385567,327223.389531
411,327223.411644,0.004812,327223.409238,327223.414050
412,327223.430903,0.003269,327223.432538,327223.429269
413,327223.450760,0.003628,327223.448946,327223.452574
414,327223.475135,0.003908,327223.473181,327223.477089
415,327223.494993,0.005346,327223.497666,327223.492320
416,327223.515885,0.003884,327223.513944,327223.517827
417,327223.536117,0.004516,327223.538375,327223.533860
418,327223.559723,0.003804,327223.561625,327223.557821
419,327223.578359,0.004547,327223.576086,327223.580633
420,327223.599708,0.004571,327223.601993,327223.597422
421,327223.620455,0.004032,327223.618439,327223.622471
422,327223.643919,0.003417,327223.642210,327223.645627
423,327223.663751,0.004241,327223.665872,327223.661631
424,327223.684395,0.005020,327223.681885,327223.686905
425,327223.703551,0.003827,327223.705465,327223.701637
426,327223.727494,0.004780,327223.729884,327223.725104
427,327223.747931,0.003797,327223.746033,327223.749830
428,327223.767957,0.005252,327223.770583,327223.765332
429,327223.791605,0.003429,327223.793320,327223.789891
430,327223.811436,0.003908,327223.809482,327223.813390
431,327223.831443,0.003967,327223.833427,327223.829459
432,327223.848748,0.012856,327223.842321,327223.855176
433,327223.875396,0.003834,327223.873479,327223.877313
434,327223.895493,0.004344,327223.897666,327223.893321
435,327223.916369,0.004829,327223.913955,327223.918784
436,327223.939955,0.003777,327223.938066,327223.941843
437,327223.962151,0.001117,327223.962710,327223.961593
438,327223.979830,0.003373,327223.978144,327223.981517
439,327224.004179,0.003875,327224.002241,327224.006116
440,327224.023628,0.004550,327224.025903,327224.021353
441,327224.044170,0.003377,327224.042481,327224.045859
442,327224.068107,0.004774,327224.065720,327224.070494
443,327224.087633,0.003608,327224.089437,327224.085829
444,327224.108113,0.001293,327224.107467,327224.108759
445,327224.131772,0.003914,327224.129815,327224.133729
446,327224.151735,0.004970,327224.154220,327224.149250
447,327224.171647,0.003999,327224.169647,327224.173646
448,327224.194992,0.003707,327224.193138,327224.196845
449,327224.211952,0.003338,327224.210284,327224.213621
450,327224.235457,0.006194,327224.232360,327224.238554
451,327224.255194,0.003922,327224.257156,327224.253233
452,327224.276516,0.001952,327224.275540,327224.277492
453,327224.299776,0.004420,327224.297567,327224.301986
454,327224.320886,0.005396,327224.323584,327224.318188
455,327224.339679,0.004101,327224.337628,327224.341729
456,327224.362981,0.005407,327224.360277,327224.365685
457,327224.383772,0.004753,327224.386149,327224.381395
458,327224.403122,0.003889,327224.401177,327224.405066
459,327224.427863,0.003436,327224.426145,327224.429581
460,327224.447245,0.004125,327224.449307,327224.445182
461,327224.468339,0.005093,327224.465793,327224.470886
462,327224.491289,0.003675,327224.489452,327224.493127
463,327224.511577,0.004639,327224.513896,327224.509257
464,327224.531574,0.003655,327224.529746,327224.533401
465,327224.552244,0.005111,327224.554800,327224.549689
466,327224.575770,0.003461,327224.577500,327224.574039
467,327224.594731,0.005307,327224.592077,327224.597385
468,327224.611999,0.003873,327224.610063,327224.613935
469,327224.638635,0.003833,327224.640551,327224.636719
470,327224.659630,0.003556,327224.657851,327224.661407
471,327224.679577,0.004223,327224.681688,327224.677466
472,327224.700081,0.004772,327224.697695,327224.702466
473,327224.723017,0.003492,327224.721271,327224.724763
474,327224.743767,0.004842,327224.746188,327224.741347
475,327224.762583,0.005417,327224.759874,327224.765291
476,327224.784503,0.005617,327224.787311,327224.781694
477,327224.807529,0.003600,327224.809329,327224.805729
478,327224.828042,0.004113,327224.825986,327224.830099
479,327224.847258,0.003769,327224.849142,327224.845373
480,327224.868318,0.004607,327224.866014,327224.870622
481,327224.891134,0.004053,327224.889108,327224.893161
482,327224.911894,0.003883,327224.913835,327224.909953
483,327224.931536,0.003623,327224.929724,327224.933348
484,327224.948338,0.003760,327224.946458,327224.950218
485,327224.975770,0.003747,327224.977643,327224.973896
486,327224.992389,0.009952,327224.987413,327224.997365
487,327225.016245,0.004626,327225.018558,327225.013932
488,327225.036266,0.004491,327225.034021,327225.038512
489,327225.059104,0.004115,327225.057047,327225.061161
490,327225.079788,0.003760,327225.081668,327225.077908
491,327225.095796,0.004339,327225.097966,327225.093626
492,327225.123498,0.003861,327225.121567,327225.125428
493,327225.143966,0.003854,327225.145893,327225.142039
494,327225.163874,0.003307,327225.162220,327225.165527
495,327225.184346,0.005050,327225.186871,327225.181821
496,327225.204436,0.004011,327225.202431,327225.206442
497,327225.219495,0.004116,327225.217437,327225.221553
498,327225.248141,0.003600,327225.249941,327225.246341
499,327225.267538,0.004686,327225.265195,327225.269881
500,327225.291272,0.003837,327225.289353,327225.293190
501,327225.310898,0.005373,327225.313585,327225.308211
502,327225.327076,0.003332,327225.328742,327225.325410
503,327225.352026,0.006598,327225.355324,327225.348727
504,327225.372069,0.003777,327225.370180,327225.373958
505,327225.395578,0.004497,327225.393330,327225.397827
506,327225.415970,0.004411,327225.418175,327225.413765
507,327225.436487,0.004815,327225.434080,327225.438895
508,327225.459588,0.003758,327225.457709,327225.461467
509,327225.479527,0.003693,327225.481374,327225.477681
510,327225.500286,0.004666,327225.497953,327225.502619
511,327225.520279,0.004083,327225.522320,327225.518237
512,327225.539879,0.003901,327225.537928,327225.541829
513,327225.560159,0.003832,327225.562075,327225.558243
514,327225.584313,0.004788,327225.586707,327225.581919
515,327225.604327,0.003427,327225.602613,327225.606040
516,327225.627300,0.003863,327225.625369,327225.629231
517,327225.646262,0.003397,327225.647960,327225.644564
518,327225.666883,0.003593,327225.665086,327225.668679
519,327225.691309,0.003985,327225.689316,327225.693302
520,327225.710974,0.004962,327225.713456,327225.708493
521,327225.731959,0.003824,327225.730047,327225.733871
522,327225.754700,0.005916,327225.757658,327225.751742
523,327225.775695,0.003816,327225.777603,327225.773787
524,327225.795525,0.003944,327225.793553,327225.797496
525,327225.815694,0.004549,327225.817968,327225.813419
526,327225.839578,0.003352,327225.841254,327225.837902
527,327225.859893,0.003298,327225.858244,327225.861542
528,327225.879223,0.003851,327225.881149,327225.877298
529,327225.900293,0.005133,327225.897727,327225.902860
530,327225.920322,0.005078,327225.922862,327225.917783
531,327225.943644,0.000909,327225.944098,327225.943190
532,327225.963886,0.004345,327225.961714,327225.966058
533,327225.983713,0.004801,327225.986114,327225.981313
534,327226.007780,0.003704,327226.009632,327226.005928
535,327226.027678,0.003994,327226.025681,327226.029675
536,327226.047894,0.004100,327226.049944,327226.045844
537,327226.072224,0.003172,327226.073810,327226.070638
538,327226.091761,0.003815,327226.089854,327226.093669
539,327226.111546,0.004212,327226.113652,327226.109440
540,327226.132184,0.003697,327226.130336,327226.134033
541,327226.155663,0.003831,327226.153747,327226.157579
542,327226.175534,0.001070,327226.176069,327226.174998
543,327226.195617,0.003620,327226.193808,327226.197427
544,327226.218080,0.004358,327226.215901,327226.220259
545,327226.239686,0.003932,327226.241652,327226.237721
546,327226.260463,0.000545,327226.260190,327226.260735
547,327226.279927,0.004046,327226.281950,327226.277905
548,327226.300620,0.005067,327226.298087,327226.303154
549,327226.324179,0.004035,327226.322162,327226.326197
550,327226.343902,0.003415,327226.345610,327226.342195
551,327226.363123,0.005173,327226.360537,327226.365710
