frame,t,theta_deg,area_px,cx,cy,d1,d2,ang_deg,rcx,rcy,rd1,rd2,rang
0,606179.014167,52.446,77,-126.324,27.443,78.301,128.465,117.681,150.84,210.7,106.35,174.03,118.33
1,606179.023179,52.372,78,-126.362,27.478,78.473,128.532,117.745,150.79,210.78,106.48,174.16,118.36
2,606179.027202,52.259,77,-126.426,27.499,78.568,128.359,117.815,150.7,210.81,106.6,173.92,118.44
3,606179.03088,52.259,78,-126.408,27.468,78.618,128.442,117.75,150.73,210.77,106.67,174.03,118.37
4,606179.035384,52.226,77,-126.41,27.437,78.684,128.455,117.76,150.75,210.71,106.83,174.03,118.35
5,606179.039978,52.262,76,-126.455,27.486,78.609,128.434,117.816,150.74,210.75,106.81,174.11,118.38
6,606179.047701,52.173,77,-126.486,27.47,78.715,128.351,117.93,150.65,210.78,106.79,173.99,118.52
7,606179.051112,52.224,77,-126.483,27.465,78.666,128.418,117.855,150.66,210.77,106.75,174.05,118.43
8,606179.055063,52.287,78,-126.496,27.469,78.563,128.432,117.858,150.65,210.75,106.67,174.05,118.43
9,606179.058696,52.292,77,-126.476,27.429,78.539,128.406,117.806,150.66,210.7,106.54,174.24,118.34
10,606179.063044,52.348,77,-126.489,27.425,78.427,128.386,117.803,150.65,210.75,106.34,174.05,118.35
11,606179.067002,52.376,77,-126.483,27.412,78.376,128.385,117.799,150.58,210.67,106.34,173.95,118.4
12,606179.075988,52.452,80,-126.415,27.422,78.323,128.519,117.714,150.79,210.7,106.36,174.17,118.23
13,606179.079253,52.362,76,-126.478,27.362,78.371,128.338,117.763,150.7,210.64,106.34,174.03,118.3
14,606179.082894,52.339,76,-126.464,27.335,78.393,128.304,117.759,150.65,210.59,106.37,173.84,118.38
15,606179.088777,52.447,76,-126.452,27.373,78.286,128.444,117.683,150.73,210.65,106.24,174.15,118.22
16,606179.090968,52.412,74,-126.449,27.363,78.308,128.378,117.704,150.67,210.63,106.26,173.94,118.32
17,606179.100139,52.382,76,-126.407,27.308,78.415,128.467,117.728,150.73,210.55,106.4,174.06,118.34
18,606179.111175,52.264,78,-126.327,27.189,78.589,128.408,117.686,150.84,210.32,106.77,174.02,118.36
19,606179.114497,52.239,76,-126.367,27.189,78.575,128.313,117.773,150.81,210.39,106.63,173.91,118.35
20,606179.122339,52.234,76,-126.354,27.193,78.575,128.3,117.802,150.83,210.4,106.63,173.89,118.38
21,606179.126903,52.273,76,-126.361,27.231,78.523,128.328,117.809,150.82,210.45,106.56,173.93,118.38
22,606179.13115,52.355,75,-126.385,27.281,78.404,128.368,117.814,150.76,210.52,106.39,173.93,118.43
23,606179.134245,52.395,75,-126.399,27.317,78.324,128.355,117.817,150.8,210.58,106.28,174.05,118.36
24,606179.138729,52.39,76,-126.408,27.307,78.319,128.331,117.857,150.79,210.56,106.27,174.02,118.39
25,606179.143089,52.437,76,-126.42,27.318,78.244,128.348,117.822,150.8,210.57,106.21,174.05,118.33
26,606179.151389,52.296,73,-126.181,27.25,78.574,128.476,117.393,151.01,210.47,106.63,174.02,118.03
27,606179.154768,52.488,76,-126.463,27.358,78.154,128.345,117.74,150.65,210.62,106.04,173.9,118.36
28,606179.160089,52.521,76,-126.481,27.408,78.123,128.393,117.766,150.63,210.69,106.0,173.96,118.38
29,606179.162831,52.484,76,-126.522,27.466,78.201,128.413,117.78,150.57,210.77,106.11,173.98,118.4
30,606179.166747,52.428,76,-126.543,27.527,78.298,128.407,117.822,150.6,210.85,106.27,174.07,118.37
31,606179.17476,52.368,76,-126.567,27.557,78.414,128.422,117.783,150.51,210.89,106.39,174.0,118.4
32,606179.17945,52.321,76,-126.594,27.573,78.496,128.42,117.824,150.48,210.91,106.5,174.0,118.45
33,606179.183778,52.263,77,-126.579,27.607,78.61,128.439,117.777,150.56,210.97,106.67,174.15,118.31
34,606179.188548,52.173,76,-126.595,27.63,78.73,128.375,117.818,150.47,210.99,106.82,173.93,118.44
35,606179.199013,52.123,79,-126.505,27.547,78.847,128.424,117.763,150.63,210.88,106.98,174.07,118.35
36,606179.203747,52.118,78,-126.49,27.491,78.841,128.397,117.782,150.65,210.8,106.98,174.02,118.36
37,606179.208358,52.167,76,-126.511,27.5,78.742,128.376,117.806,150.62,210.82,106.83,174.02,118.4
38,606179.21131,52.233,77,-126.474,27.497,78.665,128.444,117.757,150.67,210.81,106.75,174.08,118.33
39,606179.215239,52.28,78,-126.425,27.495,78.602,128.475,117.711,150.74,210.84,106.58,174.16,118.25
40,606179.219211,52.274,76,-126.449,27.476,78.543,128.362,117.79,150.67,210.78,106.57,173.92,118.41
41,606179.228001,52.401,76,-126.406,27.422,78.364,128.438,117.652,150.73,210.71,106.33,174.02,118.27
42,606179.230669,52.402,78,-126.367,27.341,78.364,128.441,117.62,150.83,210.57,106.44,174.01,118.18
43,606179.235538,52.405,76,-126.375,27.3,78.295,128.336,117.708,150.77,210.54,106.24,173.88,118.32
44,606179.23978,52.432,77,-126.298,27.336,78.273,128.379,117.617,150.88,210.59,106.21,173.95,118.23
45,606179.243117,52.383,75,-126.33,27.3,78.308,128.293,117.67,150.83,210.54,106.26,173.82,118.29
46,606179.251194,52.351,76,-126.326,27.268,78.373,128.307,117.717,150.84,210.5,106.35,173.84,118.33
47,606179.254647,52.376,75,-126.332,27.291,78.33,128.31,117.723,150.83,210.53,106.29,173.85,118.34
48,606179.258412,52.389,77,-126.32,27.262,78.383,128.434,117.732,150.87,210.48,106.4,174.03,118.31
49,606179.263263,52.366,76,-126.327,27.266,78.392,128.383,117.694,150.86,210.47,106.44,174.0,118.33
50,606179.265926,52.312,77,-126.37,27.21,78.472,128.356,117.856,150.81,210.42,106.49,173.97,118.43
51,606179.270506,52.299,78,-126.36,27.192,78.521,128.399,117.832,150.79,210.35,106.64,173.99,118.44
52,606179.279744,52.303,78,-126.337,27.202,78.524,128.416,117.764,150.82,210.41,106.55,174.0,118.38
53,606179.291171,52.274,76,-126.427,27.266,78.522,128.329,117.837,150.74,210.5,106.56,173.93,118.41
54,606179.295006,52.299,76,-126.45,27.303,78.483,128.336,117.83,150.67,210.55,106.49,173.88,118.45
55,606179.303393,52.314,76,-126.471,27.357,78.458,128.338,117.81,150.64,210.62,106.46,173.88,118.43
56,606179.306583,52.377,77,-126.461,27.415,78.404,128.434,117.771,150.66,210.7,106.38,174.02,118.39
57,606179.311343,52.363,77,-126.476,27.484,78.435,128.444,117.777,150.67,210.79,106.44,174.08,118.35
58,606179.314688,52.367,77,-126.484,27.53,78.422,128.433,117.763,150.63,210.85,106.41,174.02,118.38
59,606179.318031,52.406,76,-126.521,27.535,78.384,128.485,117.757,150.59,210.85,106.35,174.22,118.32
60,606179.326177,52.395,77,-126.508,27.561,78.379,128.447,117.745,150.59,210.9,106.35,174.03,118.36
61,606179.3316,52.297,76,-126.415,27.529,78.608,128.535,117.546,150.73,210.85,106.67,174.15,118.16
62,606179.334766,52.361,76,-126.565,27.614,78.413,128.402,117.778,150.49,210.96,106.38,174.04,118.4
63,606179.338849,52.286,76,-126.427,27.575,78.619,128.52,117.555,150.69,210.9,106.67,174.2,118.17
64,606179.342385,52.3,75,-126.344,27.607,78.673,128.65,117.463,150.82,210.96,106.76,174.31,118.07
65,606179.346475,52.327,76,-126.571,27.657,78.459,128.379,117.811,150.51,211.03,106.45,173.94,118.43
66,606179.355562,52.374,76,-126.577,27.65,78.451,128.502,117.794,150.5,211.02,106.44,174.11,118.41
67,606179.358375,52.365,76,-126.543,27.701,78.438,128.455,117.755,150.55,211.09,106.43,174.04,118.37
68,606179.36261,52.351,77,-126.545,27.7,78.46,128.451,117.763,150.54,211.09,106.45,174.04,118.38
69,606179.367352,52.34,79,-126.453,27.646,78.53,128.532,117.701,150.75,210.95,106.76,174.15,118.24
70,606179.379225,52.308,76,-126.464,27.575,78.51,128.406,117.781,150.65,210.91,106.53,173.98,118.4
71,606179.382644,52.342,78,-126.381,27.542,78.486,128.466,117.689,150.77,210.91,106.42,174.08,118.26
72,606179.387848,52.301,76,-126.395,27.519,78.491,128.355,117.779,150.78,210.84,106.52,173.96,118.35
73,606179.390251,52.349,79,-126.318,27.465,78.466,128.452,117.635,150.85,210.77,106.47,174.05,118.25
74,606179.394655,52.333,77,-126.339,27.439,78.412,128.32,117.708,150.82,210.73,106.4,173.86,118.33
75,606179.402075,52.384,79,-126.23,27.417,78.406,128.459,117.626,150.97,210.72,106.42,174.06,118.27
76,606179.406805,52.371,79,-126.215,27.398,78.411,128.428,117.632,150.99,210.68,106.4,174.02,118.24
77,606179.41115,52.398,75,-126.244,27.386,78.327,128.369,117.633,150.94,210.62,106.37,173.91,118.3
78,606179.415127,52.4,75,-126.237,27.368,78.329,128.378,117.656,150.95,210.6,106.37,173.92,118.32
79,606179.418459,52.425,77,-126.198,27.373,78.327,128.446,117.583,151.01,210.6,106.37,174.02,118.24
80,606179.42229,52.359,77,-126.196,27.335,78.424,128.414,117.622,151.01,210.59,106.42,174.0,118.23
81,606179.432123,52.37,75,-126.254,27.392,78.362,128.345,117.653,150.93,210.63,106.41,173.87,118.32
82,606179.434846,52.332,77,-126.26,27.378,78.442,128.365,117.675,150.93,210.65,106.44,173.93,118.29
83,606179.438695,52.378,78,-126.251,27.426,78.411,128.447,117.601,150.91,210.67,106.46,174.1,118.26
84,606179.443287,52.303,77,-126.337,27.404,78.464,128.317,117.74,150.8,210.67,106.45,173.93,118.36
85,606179.446338,52.354,76,-126.365,27.459,78.401,128.362,117.699,150.82,210.76,106.4,173.97,118.27
86,606179.455542,52.352,76,-126.387,27.495,78.394,128.345,117.706,150.75,210.81,106.37,173.9,118.32
87,606179.467438,52.353,76,-126.398,27.52,78.387,128.336,117.717,150.74,210.8,106.46,173.84,118.37
88,606179.471595,52.395,75,-126.38,27.602,78.339,128.381,117.685,150.73,210.96,106.24,173.94,118.34
89,606179.479225,52.358,78,-126.32,27.615,78.442,128.44,117.664,150.83,210.95,106.45,174.08,118.32
90,606179.482553,52.338,78,-126.307,27.633,78.48,128.445,117.688,150.84,210.98,106.47,174.11,118.3
91,606179.48675,52.312,76,-126.337,27.631,78.483,128.375,117.737,150.82,210.99,106.49,173.94,118.36
92,606179.490384,52.363,77,-126.293,27.631,78.476,128.511,117.657,150.88,210.99,106.48,174.13,118.27
93,606179.494564,52.295,77,-126.289,27.633,78.523,128.391,117.694,150.89,210.99,106.55,173.96,118.31
94,606179.498869,52.298,77,-126.288,27.626,78.526,128.405,117.7,150.89,210.98,106.55,173.98,118.32
95,606179.507612,52.354,77,-126.263,27.658,78.464,128.467,117.636,150.92,211.03,106.47,174.07,118.25
