frame,t,nx,ny,nz,agree_deg
0,606179.014167,0.46312,-0.73565,-0.49431,1.02
1,606179.023179,0.45973,-0.7373,-0.49501,0.5
2,606179.027202,0.46219,-0.73541,-0.49553,0.75
3,606179.03088,0.46308,-0.73424,-0.49644,0.95
4,606179.035384,0.46473,-0.73244,-0.49755,1.17
5,606179.039978,0.46215,-0.73439,-0.49709,0.72
6,606179.047701,0.46316,-0.73343,-0.49755,0.7
7,606179.051112,0.46668,-0.73326,-0.49451,1.27
8,606179.055063,0.46476,-0.73395,-0.49529,0.98
9,606179.058696,0.46125,-0.73532,-0.49655,0.61
10,606179.063044,0.46244,-0.73574,-0.49481,0.75
11,606179.067002,0.4628,-0.73578,-0.49441,0.8
12,606179.075988,0.4632,-0.73739,-0.49163,1.0
13,606179.079253,0.4631,-0.73638,-0.49323,0.93
14,606179.082894,0.46424,-0.73573,-0.49313,1.09
15,606179.088777,0.46464,-0.73451,-0.49458,1.21
16,606179.090968,0.4641,-0.7335,-0.49658,1.17
17,606179.100139,0.4632,-0.73449,-0.49595,0.98
18,606179.111175,0.46442,-0.73333,-0.49654,1.24
19,606179.114497,0.46444,-0.73339,-0.49643,1.1
20,606179.122339,0.46818,-0.73225,-0.49459,1.55
21,606179.126903,0.46344,-0.73455,-0.49563,0.91
22,606179.13115,0.46272,-0.73492,-0.49577,0.77
23,606179.134245,0.46155,-0.73571,-0.49569,0.61
24,606179.138729,0.4611,-0.73718,-0.49393,0.52
25,606179.143089,0.4621,-0.73705,-0.49318,0.67
26,606179.151389,0.46087,-0.73736,-0.49387,1.29
27,606179.154768,0.46355,-0.73662,-0.49245,0.95
28,606179.160089,0.46591,-0.73623,-0.49081,1.21
29,606179.162831,0.46537,-0.73541,-0.49254,1.12
30,606179.166747,0.46297,-0.73628,-0.49351,0.76
31,606179.17476,0.4628,-0.73634,-0.49358,0.84
32,606179.17945,0.46182,-0.73643,-0.49436,0.67
33,606179.183778,0.46156,-0.736,-0.49525,0.73
34,606179.188548,0.46317,-0.73457,-0.49586,0.9
35,606179.199013,0.4624,-0.73382,-0.49769,0.89
36,606179.203747,0.46226,-0.73415,-0.49734,0.86
37,606179.208358,0.46121,-0.73449,-0.4978,0.65
38,606179.21131,0.46212,-0.73455,-0.49688,0.82
39,606179.215239,0.46226,-0.73492,-0.4962,0.9
40,606179.219211,0.46352,-0.73479,-0.4952,0.95
41,606179.228001,0.46203,-0.73556,-0.49545,0.94
42,606179.230669,0.46188,-0.7368,-0.49375,0.97
43,606179.235538,0.46165,-0.73711,-0.4935,0.81
44,606179.23978,0.46159,-0.73734,-0.49322,0.94
45,606179.243117,0.46167,-0.73699,-0.49367,0.89
46,606179.251194,0.46098,-0.73784,-0.49304,0.81
47,606179.254647,0.46252,-0.73751,-0.49209,0.98
48,606179.258412,0.45942,-0.73778,-0.49459,0.5
49,606179.263263,0.46135,-0.73752,-0.49318,0.85
50,606179.265926,0.46381,-0.73499,-0.49464,0.88
51,606179.270506,0.46406,-0.73543,-0.49376,0.98
52,606179.279744,0.46327,-0.73472,-0.49554,0.95
53,606179.291171,0.46397,-0.73535,-0.49396,0.97
54,606179.295006,0.46396,-0.73571,-0.49343,0.98
55,606179.303393,0.46454,-0.73542,-0.49331,1.06
56,606179.306583,0.46344,-0.73633,-0.49299,0.95
57,606179.311343,0.46385,-0.73635,-0.49257,1.01
58,606179.314688,0.46207,-0.73714,-0.49307,0.81
59,606179.318031,0.46008,-0.7374,-0.49454,0.5
60,606179.326177,0.46072,-0.73831,-0.49258,0.69
61,606179.3316,0.46214,-0.73662,-0.49378,1.18
62,606179.334766,0.46289,-0.73604,-0.49394,0.85
63,606179.338849,0.45807,-0.7382,-0.49521,0.66
64,606179.342385,0.45935,-0.73755,-0.49499,0.94
65,606179.346475,0.46102,-0.7366,-0.49485,0.57
66,606179.355562,0.464,-0.7351,-0.49431,0.95
67,606179.358375,0.46065,-0.73704,-0.49454,0.6
68,606179.36261,0.46386,-0.73599,-0.49311,1.01
69,606179.367352,0.46262,-0.73562,-0.49482,0.94
70,606179.379225,0.46333,-0.73521,-0.49476,0.92
71,606179.382644,0.4626,-0.73542,-0.49514,0.97
72,606179.387848,0.46383,-0.7354,-0.49401,1.01
73,606179.390251,0.463,-0.73685,-0.49263,1.15
74,606179.394655,0.46292,-0.73623,-0.49363,1.01
75,606179.402075,0.46202,-0.7358,-0.49511,0.99
76,606179.406805,0.46297,-0.73421,-0.49659,1.14
77,606179.41115,0.46249,-0.73599,-0.49438,1.03
78,606179.415127,0.46227,-0.73664,-0.49363,0.97
79,606179.418459,0.46165,-0.73751,-0.49291,1.02
80,606179.42229,0.4631,-0.73395,-0.49684,1.18
81,606179.432123,0.4626,-0.73515,-0.49554,1.03
82,606179.434846,0.46273,-0.73509,-0.49551,1.02
83,606179.438695,0.46276,-0.73671,-0.49307,1.15
84,606179.443287,0.46237,-0.7345,-0.49672,0.87
85,606179.446338,0.46237,-0.73585,-0.49471,0.92
86,606179.455542,0.46079,-0.73563,-0.4965,0.71
