frame,t,theta_deg,area_px,cx,cy,d1,d2,ang_deg,rcx,rcy,rd1,rd2,rang
0,608315.818497,53.613,72,122.191,23.245,68.817,116.004,65.251,429.64,221.0,90.22,151.66,64.77
1,608315.825736,53.115,75,121.897,23.247,69.107,115.138,65.081,429.28,220.92,90.77,150.55,64.51
2,608315.829217,53.224,73,121.893,23.304,68.99,115.234,65.357,429.21,221.08,90.47,150.74,64.94
3,608315.833509,53.555,71,122.245,23.086,69.061,116.256,65.181,429.75,220.76,90.55,152.07,64.65
4,608315.837168,53.677,74,122.386,23.039,69.076,116.617,65.136,429.96,220.69,90.56,152.62,64.63
5,608315.841297,53.099,73,121.932,23.243,69.264,115.356,65.261,429.25,221.03,90.81,150.66,64.79
6,608315.849589,53.073,76,121.799,23.32,69.168,115.128,65.309,429.16,221.07,90.69,150.59,64.77
7,608315.853416,53.08,72,121.719,23.401,69.066,114.977,65.376,429.06,221.18,90.56,150.4,64.84
8,608315.857594,53.017,75,121.698,23.376,69.147,114.943,65.364,429.03,221.15,90.67,150.35,64.83
9,608315.861376,52.883,74,121.702,23.089,69.655,115.429,65.332,429.01,220.74,91.43,150.9,64.75
10,608315.865433,53.219,73,121.828,23.295,69.095,115.396,65.239,429.17,221.05,90.61,150.84,64.71
11,608315.870142,53.513,71,122.06,23.157,68.968,115.982,65.0,429.47,220.84,90.51,151.68,64.52
12,608315.877776,53.551,75,122.013,23.101,68.929,116.022,64.908,429.41,220.77,90.45,151.74,64.43
13,608315.881618,53.618,74,122.102,23.029,68.974,116.281,64.925,429.48,220.73,90.48,151.87,64.43
14,608315.885832,53.708,73,122.155,23.05,68.887,116.384,64.987,429.63,220.72,90.32,152.24,64.46
15,608315.88932,53.349,68,121.959,23.142,69.016,115.615,65.001,429.21,220.89,90.56,150.89,64.47
16,608315.894468,53.587,71,122.121,23.106,68.868,116.019,65.059,429.55,220.81,90.32,151.64,64.55
17,608315.901909,53.182,75,121.984,23.093,69.196,115.466,64.959,429.29,220.83,90.74,150.86,64.52
18,608315.913164,53.592,72,122.288,23.163,68.916,116.112,65.149,429.8,220.86,90.36,151.87,64.62
19,608315.917955,53.058,69,121.93,23.343,69.144,115.048,65.462,429.33,221.01,90.82,150.45,64.77
20,608315.925092,53.283,76,122.279,23.022,69.323,115.95,64.972,429.72,220.67,91.01,151.44,64.38
21,608315.929275,53.206,71,122.235,23.016,69.467,115.982,65.133,429.59,220.6,91.38,151.55,64.69
22,608315.932955,53.544,69,122.376,23.16,69.03,116.171,65.11,429.85,220.84,90.65,151.74,64.54
23,608315.936917,53.47,73,122.387,23.043,69.147,116.167,64.929,429.89,220.69,90.74,151.91,64.44
24,608315.940997,53.133,76,122.163,23.048,69.359,115.605,64.968,429.64,220.71,90.94,151.21,64.43
25,608315.945362,53.2,74,122.119,23.102,69.209,115.535,64.955,429.55,220.8,90.76,151.03,64.44
26,608315.953609,53.342,78,122.176,23.052,69.142,115.809,64.831,429.63,220.73,90.67,151.39,64.3
27,608315.958122,53.637,74,122.381,23.017,68.968,116.323,64.826,429.92,220.67,90.43,152.15,64.3
28,608315.96252,53.198,70,122.019,23.143,69.078,115.312,64.913,429.41,220.82,90.65,150.8,64.43
29,608315.965685,53.56,74,122.267,22.966,68.988,116.145,64.726,429.7,220.64,90.5,151.7,64.2
30,608315.970419,53.559,71,122.291,22.953,69.029,116.211,64.805,429.76,220.6,90.53,151.89,64.25
31,608315.978098,53.545,71,122.28,22.965,69.068,116.24,64.761,429.75,220.62,90.58,151.93,64.21
32,608315.981788,53.489,75,122.248,23.024,69.077,116.1,64.721,429.69,220.72,90.59,151.71,64.24
33,608315.985949,53.594,73,122.279,23.031,68.958,116.188,64.766,429.79,220.69,90.41,151.98,64.24
34,608315.994025,53.435,74,122.28,22.939,69.171,116.11,64.695,429.75,220.55,90.77,151.85,64.21
35,608316.005793,53.442,74,122.299,22.951,69.174,116.134,64.698,429.81,220.58,90.69,151.91,64.17
36,608316.00988,53.572,72,122.408,22.943,69.076,116.326,64.828,429.96,220.57,90.56,152.17,64.3
37,608316.014133,53.429,73,122.344,22.901,69.217,116.171,64.833,429.88,220.52,90.75,151.96,64.3
38,608316.018747,53.506,73,122.392,22.933,69.097,116.179,64.725,429.9,220.57,90.61,151.87,64.17
39,608316.021973,53.42,75,122.35,22.974,69.17,116.069,64.783,429.82,220.64,90.73,151.63,64.25
40,608316.029546,53.662,72,122.48,23.043,68.903,116.281,64.724,430.03,220.68,90.45,152.03,64.19
41,608316.033578,53.461,74,122.423,22.947,69.152,116.15,64.7,429.91,220.61,90.7,151.73,64.15
42,608316.037413,53.488,73,122.412,22.973,69.125,116.178,64.847,429.96,220.62,90.63,151.96,64.31
43,608316.040979,53.752,71,122.533,23.006,68.894,116.517,64.787,430.08,220.67,90.34,152.3,64.23
44,608316.046282,53.426,71,122.298,23.099,69.055,115.89,64.872,429.77,220.8,90.56,151.46,64.34
45,608316.053347,53.261,72,122.198,23.114,69.149,115.601,65.02,429.65,220.81,90.69,151.1,64.48
46,608316.057659,53.577,69,122.381,23.068,68.936,116.104,65.001,429.87,220.67,90.57,151.77,64.42
47,608316.061248,53.528,70,122.336,23.023,68.97,116.028,64.91,429.9,220.65,90.43,151.86,64.34
48,608316.065778,53.238,70,122.097,23.176,69.024,115.33,65.047,429.48,220.91,90.54,150.64,64.5
49,608316.06902,53.328,74,122.167,23.151,68.997,115.528,65.015,429.61,220.86,90.48,151.01,64.48
50,608316.081473,53.243,75,122.104,23.195,69.012,115.324,65.068,429.53,220.89,90.56,150.82,64.58
51,608316.08517,53.356,75,122.204,23.165,68.957,115.536,65.061,429.69,220.87,90.41,151.12,64.53
52,608316.089481,53.462,73,122.256,23.175,68.878,115.692,64.971,429.76,220.88,90.31,151.32,64.44
53,608316.093526,53.409,72,122.24,23.227,68.898,115.583,65.037,429.74,220.95,90.33,151.18,64.51
54,608316.09798,53.291,74,122.147,23.291,68.916,115.294,65.082,429.65,221.02,90.34,150.9,64.53
